Pergamon, PROPN 
shapes, NOUN 

, SPACE 
chromatographic, ADJ 
resultswere, NOUN 
found, VERB 
mangrove, NOUN 
soils, NOUN 

, SPACE 
Scherrer, PROPN 
1988, NUM 
Oudot, PROPN 
Dutrieux, PROPN 
1989, NUM 
strong, ADJ 

, SPACE 
evidence, NOUN 
mangrove, NOUN 
detritus, NOUN 
incorporation, NOUN 

, SPACE 
surface, NOUN 
sediments, NOUN 
shift, NOUN 
maximum, ADJ 

, SPACE 
alkane, PROPN 
carbon, NOUN 
predominantly, ADV 
29, NUM 
31, NUM 

, SPACE 
736, NUM 


, SPACE 
Volume, NOUN 
32, NUM 
Number, NOUN 
10, NUM 
October, PROPN 
1996, NUM 

, SPACE 
founded, VERB 
profiles, NOUN 
suspended, VERB 
matter, NOUN 

, SPACE 
river, NOUN 
water, NOUN 
column, NOUN 
dissolved, VERB 
particulate, NOUN 

, SPACE 
phase, NOUN 
seawater, NOUN 
Bernard, PROPN 
et, PROPN 
aL, PROPN 
1995, NUM 

, SPACE 
foundings, NOUN 
confirmed, VERB 
contribution, NOUN 
mangrove, NOUN 

, SPACE 
detritus, NOUN 
adjacent, ADJ 
nearshore, NOUN 
areas, NOUN 
noted, VERB 

, SPACE 
contribution, NOUN 
dead, ADJ 
leaves, NOUN 
Thalassia, PROPN 

, SPACE 
testudinum, NOUN 
Syringodium, PROPN 
filiforme, NOUN 
seagrasses, NOUN 

, SPACE 
broadly, ADV 
distributed, VERB 
lagoons, NOUN 
Seagrasses, NOUN 

, SPACE 
known, VERB 
sources, NOUN 
organic, ADJ 
carbon, NOUN 
Newell, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
1986, NUM 
Large, ADJ 
amounts, NOUN 
fresh, ADJ 
leaf, NOUN 
material, NOUN 

, SPACE 
frequently, ADV 
detached, VERB 
plants, NOUN 
deposited, VERB 

, SPACE 
sediment, NOUN 
deposits, NOUN 
exposed, VERB 
leaching, VERB 

, SPACE 
burying, VERB 
soils, NOUN 
probably, ADV 
conditioned, VERB 

, SPACE 
distribution, NOUN 
hydrocarbons, NOUN 
sediments, NOUN 

, SPACE 
Stations, PROPN 
7, NUM 
8, NUM 

, SPACE 
second, ADJ 
group, NOUN 
Stations, NOUN 
1, NUM 
3, NUM 

, SPACE 
sediments, NOUN 
coasts, NOUN 
near, ADP 
mangrove, NOUN 
forest, NOUN 

, SPACE 
sediments, NOUN 
characterized, VERB 
HT, PROPN 
CO, PROPN 
ratio, NOUN 

, SPACE 
>, X 
100, NUM 
important, ADJ 
fraction, NOUN 
U, PROPN 
respectively, ADV 
214.5, NUM 

, SPACE 
152.54, NUM 
lag, NOUN 
g-~, NOUN 
U, PROPN 
R, NOUN 
ratio, NOUN 
<, X 
3.6, NUM 
CPI, PROPN 

, SPACE 
<, X 
5.9, NUM 
U, PROPN 
fraction, NOUN 
probably, ADV 
high, ADJ 

, SPACE 
rate, NOUN 
subsurface, ADJ 
bacterial, ADJ 
activity, NOUN 
Process, NOUN 

, SPACE 
mangrove, NOUN 
included, VERB 
rapid, ADJ 
deposition, NOUN 
organic, ADJ 
matter, NOUN 

, SPACE 
followed, VERB 
rapid, ADJ 
bacterial, ADJ 
degradation, NOUN 
Alongi, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
1993, NUM 

, SPACE 
group, NOUN 
included, VERB 
surface, NOUN 
sediment, NOUN 

, SPACE 
PCSM, PROPN 
Stations, PROPN 
12, NUM 
13, NUM 
consisted, VERB 
sandy, ADJ 

, SPACE 
particles, NOUN 
levels, NOUN 
organic, ADJ 
carbon, NOUN 
<, X 
1.35, NUM 

, SPACE 
values, NOUN 
CPI, PROPN 
equal, ADJ 
5.3, NUM 
0.3, NUM 
respectively, ADV 

, SPACE 
level, NOUN 
HT, PROPN 
<, X 
30, NUM 
lag, NOUN 
g-, X 
~, NOUN 
HT, PROPN 
CO, PROPN 
ratio, NOUN 

, SPACE 
<, X 
50, NUM 
ratio, NOUN 
U, PROPN 
R, NOUN 
>, X 
20, NUM 
values, NOUN 
U, PROPN 
R, NOUN 

, SPACE 
ratio, NOUN 
indicated, VERB 
total, ADJ 
degradation, NOUN 

, SPACE 
hydrocarbons, NOUN 
sediments, NOUN 
polluted, VERB 

, SPACE 
groups, NOUN 
concentration, NOUN 
Pr, PROPN 
Ph, PROPN 

, SPACE 
261.5, NUM 
ng, PROPN 
g, PROPN 
l., NOUN 
find, VERB 

, SPACE 
compounds, NOUN 
terrigenous, ADJ 
sediments, NOUN 

, SPACE 
Station, PROPN 
3, NUM 
minor, ADJ 
isoprenoids, NOUN 
suggested, VERB 

, SPACE 
little, ADJ 
zooplankton, NOUN 
contribution, NOUN 
sediments, NOUN 
near, ADP 

, SPACE 
mouth, NOUN 
GRG, PROPN 
possibility, NOUN 

, SPACE 
preferential, ADJ 
degradation, NOUN 
evaporation, NOUN 

, SPACE 
lower, ADJ 
hydrocarbons, NOUN 
isoprenoids, NOUN 
n, CCONJ 
alkanes, PROPN 

, SPACE 
occuring, VERB 
Suspended, VERB 
particles, NOUN 
waters, NOUN 
char-, ADV 

, SPACE 
acterized, VERB 
small, ADJ 
contributions, NOUN 
lower, ADJ 
hydrocarbons, NOUN 

, SPACE 
Bernard, PROPN 
et, PROPN 
al, PROPN 
1995, NUM 
Concentrations, NOUN 
founded, VERB 

, SPACE 
calcareous, ADJ 
sediments, NOUN 
confirm, VERB 
marine, NOUN 
input, NOUN 

, SPACE 
different, ADJ 
isoprenoids, NOUN 
precursors, NOUN 
like, ADP 
zooplankton, PROPN 

, SPACE 
marine, ADJ 
animals, NOUN 
plants, NOUN 
photosynthetic, ADJ 
non-, VERB 

, SPACE 
photosynthetic, ADJ 
bacterial, ADJ 
metabolism, NOUN 
fourth, ADJ 
group, NOUN 
Stations, PROPN 
10, NUM 
11, NUM 
included, VERB 

, SPACE 
Stations, PROPN 
Harbour, PROPN 
zone, NOUN 
.narrow, ADJ 

, SPACE 
channel, VERB 
Rivirre, PROPN 
Salre, PROPN 
Station, PROPN 
9, NUM 
exhibits, VERB 

, SPACE 
characteristics, NOUN 
polluted, ADJ 
sediments, NOUN 
likewise, ADV 
over-, NOUN 

, SPACE 
laying, VERB 
seawater, NOUN 
Bernard, PROPN 
et, PROPN 
al, PROPN 
1995, NUM 

, SPACE 
significant, ADJ 
accumulation, NOUN 
light, ADJ 
hydrocarbons, NOUN 
coming, VERB 

, SPACE 
petroleum, NOUN 
hydrocarbons, NOUN 
muddy, ADJ 
sediments, NOUN 

, SPACE 
Station, PROPN 
10, NUM 
Fig, PROPN 
2, NUM 
found, VERB 
high, ADJ 
levels, NOUN 

, SPACE 
hydrocarbons, NOUN 
>, X 
1000, NUM 
lag, NOUN 
g-, NOUN 
1, NUM 
isoprenoids, NOUN 
U, PROPN 
R, NOUN 

, SPACE 
ratio, NOUN 
>, PROPN 
5, NUM 
HT, PROPN 
CO, PROPN 
ratio, NOUN 
>, PROPN 
70, NUM 
Pollution, NOUN 
input, NOUN 
caused, VERB 

, SPACE 
hydrocarbons, NOUN 
shipping, NOUN 
noted, VERB 

, SPACE 
suggested, VERB 
high, ADJ 
input, NOUN 
anthropogenic, ADJ 
hydrocarbons, NOUN 

, SPACE 
harbour, NOUN 
zone, NOUN 
PCSM, PROPN 
GCSM, PROPN 

, SPACE 
Rivirre, PROPN 
Salre, PROPN 

, SPACE 
Aromatic, ADJ 
hydrocarbons, NOUN 

, SPACE 
concentrations, NOUN 
polycyclic, NOUN 
aromatic, ADJ 
hydro-, NOUN 

, SPACE 
carbons, NOUN 
PAH, PROPN 
varied, VERB 
range, NOUN 
103, NUM 
1656.5, NUM 
ng, INTJ 
g-, ADV 

, SPACE 
sediment, NOUN 
samples, NOUN 
lagoons, NOUN 
Table, NOUN 
3, NUM 

, SPACE 
PAH, PROPN 
found, VERB 
calcareous, ADJ 
sediments, NOUN 
Stations, PROPN 

, SPACE 
7, NUM 
8, NUM 
12, NUM 
13, NUM 
terrigenous, ADJ 
sediments, NOUN 
Stations, PROPN 
6, NUM 

, SPACE 
10, NUM 
Seven, NUM 
terrigenous, ADJ 
sediment, NOUN 
samples, NOUN 

, SPACE 
contaminated, VERB 
PAH, PROPN 
Table, PROPN 
3, NUM 
usually, ADV 

, SPACE 
contained, VERB 
PAH, PROPN 
different, ADJ 
aromatic, ADJ 
structures, NOUN 

, SPACE 
Phenanthrene, PROPN 
178, NUM 
fluoranthene, NOUN 
pyrene, NOUN 
202, NUM 

, SPACE 
chrysene, NOUN 
228, NUM 
benzo(e)pyrene, ADJ 
perylene, NOUN 
252, NUM 

, SPACE 
indeno(1,2,3,-cd)pyrene, NOUN 
Benzo(ghi)perylene, NOUN 
276, NUM 

, SPACE 
abundant, ADJ 
congeners, NOUN 
Table, NOUN 
3, NUM 

, SPACE 
isomers, NOUN 
linear, ADJ 
presence, NOUN 
propor-, ADJ 

, SPACE 
tions, NOUN 
usually, ADV 
taken, VERB 
indication, NOUN 
anthro-, NUM 

, SPACE 
pogenic, NOUN 
and/or, CCONJ 
combustion, NOUN 
products, NOUN 
Laflamme, PROPN 

, SPACE 
Hires, PROPN 
1978, NUM 
PAHs, NOUN 
acenaphtene, NOUN 
acenaphtylene, NOUN 

, SPACE 
2, NUM 
3, NUM 
6, NUM 
trimethyl, NUM 
naphtalene, NOUN 
marginally, ADV 

, SPACE 
detected, VERB 
Station, PROPN 
9, NUM 

, SPACE 
sediment, NOUN 
samples, NOUN 
contained, VERB 
PAHs, NOUN 
concentra-, ADJ 

, SPACE 
tions, NOUN 
range, NOUN 
founded, VERB 
mangrove, NOUN 

, SPACE 
environments, NOUN 
Kleskowski, PROPN 
et, PROPN 
al, PROPN 
1994, NUM 
Smith, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
1985, NUM 
Bermuda, PROPN 
harbours, VERB 
Burns, PROPN 
et, PROPN 
al, PROPN 
1990, NUM 

, SPACE 
Rhone, PROPN 
Delta, PROPN 
Western, PROPN 
Mediterranean, PROPN 
Lipiatou, PROPN 

, SPACE 
Saliot, PROPN 
1991, NUM 
sediments, NOUN 
showed, VERB 
predominance, NOUN 

, SPACE 
compounds, NOUN 
mass, NOUN 
202, NUM 
252, NUM 
profile, NOUN 

, SPACE 
commonly, ADV 
observed, VERB 
marine, ADJ 
particulate, NOUN 

, SPACE 
shelf, NOUN 
sediment, NOUN 
Hites, PROPN 
et, PROPN 
al, PROPN 
1980, NUM 
Bates, PROPN 
et, PROPN 
al, PROPN 
1984, NUM 

, SPACE 
Lipiatou, PROPN 
Saliot, PROPN 
1991, NUM 
Global, ADJ 
concentrations, NOUN 

, SPACE 
compounds, NOUN 
higher, ADJ 
Stations, PROPN 
3, NUM 
9, NUM 
Station, NOUN 
3, NUM 

, SPACE 
received, VERB 
freshwater, NOUN 
GRG, NOUN 
Station, PROPN 
9, NUM 

, SPACE 
received, VERB 
marine, ADJ 
water, NOUN 
Pointe, PROPN 
fi, NOUN 
Pitre, PROPN 
harbour, NOUN 

, SPACE 
Perylene, ADJ 
benzo(e)pyrene, ADJ 
abundant, ADJ 

, SPACE 
O, INTJ 

, SPACE 
O, INTJ 

, SPACE 
230, NUM 
°, NUM 
3000, NUM 
Temperature, PROPN 

, SPACE 

, SPACE 
Fig, PROPN 
2, NUM 
Gas, NOUN 
chromatographic, ADJ 
analysis, NOUN 
saturated, VERB 
hydrocarbon, NOUN 

, SPACE 
fractions, NOUN 
polluted, ADJ 
station, NOUN 
Station, PROPN 
10, NUM 

, SPACE 
737, NUM 


, SPACE 
Marine, PROPN 
Pollution, PROPN 
Bulletin, PROPN 

, SPACE 
TABLE, PROPN 
3, NUM 

, SPACE 
Lagoons, PROPN 
surface, NOUN 
sediments, NOUN 
Concentrations, NOUN 
selected, VERB 
polyeyclic, ADJ 
aromatic, ADJ 
hydrocarbons, NOUN 
Phenanthrene, NOUN 
anthracene, VERB 
178, NUM 
fluoranthene, NOUN 

, SPACE 
pyrene, NOUN 
202, NUM 
chrysene, NOUN 
228, NUM 
benzo(k)fluoranthene, NOUN 
benzo(e)pyrene, ADJ 
perylene, NOUN 
252, NUM 
indeno[1,2,3,-ed]pyrene, PROPN 
dibenz[a, PROPN 
c]anthracene, PROPN 

, SPACE 
benzo[g, PROPN 
h, PROPN 
i]perylene, NOUN 
276, NUM 

, SPACE 
Stations, NOUN 
178, NUM 
ng, PROPN 
g, PROPN 
l, NOUN 
202, NUM 
ng, PROPN 
g, PROPN 
228, NUM 
ng, INTJ 
g-, X 
252, NUM 
ng, PROPN 
g, PROPN 
276, NUM 
ng, PROPN 
g, PROPN 
HPA, PROPN 
ng, PROPN 
g, PROPN 

, SPACE 
1, NUM 
<, X 
4.1, NUM 
<, X 
4.4, NUM 
103, NUM 
<, SYM 
3, NUM 
<, X 
3, NUM 
103, NUM 

, SPACE 
3, NUM 
24.9, NUM 
91, NUM 
35.2, NUM 
1252.2, NUM 
253.2, NUM 
1656.5, NUM 

, SPACE 
2, NUM 
<, X 
4.1, NUM 
<, X 
4.4, NUM 
<3, NUM 
419, NUM 
<, NUM 
5, NUM 
419, NUM 

, SPACE 
4, NUM 
<, NUM 
4.1, NUM 
8, NUM 
<3, NUM 
110.2, NUM 
<, X 
5, NUM 
118.2, NUM 

, SPACE 
5, NUM 
<, NUM 
4.1, NUM 
29.7, NUM 
127.8, NUM 
123.9, NUM 
<, X 
5, NUM 
281.4, NUM 

, SPACE 
9, NUM 
14.4, NUM 
39, NUM 
37.4, NUM 
318, NUM 
331.8, NUM 
740.6, NUM 

, SPACE 
11, NUM 
<, X 
4.1, NUM 
198.2, NUM 
<, X 
3, NUM 
<, X 
3, NUM 
<, NUM 
5, NUM 
198.21, NUM 

, SPACE 
t, PROPN 

, SPACE 
tL, NUM 

, SPACE 

, SPACE 
140, NUM 
°, NOUN 

, SPACE 
t, NOUN 
ID, PROPN 
o, NOUN 

, SPACE 
Temperature, PROPN 

, SPACE 
~a=, NOUN 
Chrysene, PROPN 

, SPACE 
¢*g, NOUN 
c, NOUN 
=, PROPN 
Benzo[e]pyrene, PROPN 

, SPACE 
c, NOUN 
=, PROPN 
Benzo[k]fluoranthene, ADJ 
e, NOUN 
=, PUNCT 
Indeno, PROPN 
1,2,3, NUM 
cd]pyrene, NOUN 
e, PROPN 

, SPACE 
f, PROPN 
=, PROPN 
Dibenz[a, PROPN 
c]anthracene, PROPN 

, SPACE 
g, PROPN 
=, PROPN 
Benzo[ghi]perylene, PROPN 

, SPACE 
Fig, PROPN 
3, NUM 
Gas, NOUN 
chromatographic, ADJ 
analysis, NOUN 
aromatic, ADJ 
hydrocarbons, NOUN 

, SPACE 
fraction, NOUN 
sediment, NOUN 
samples, NOUN 
Station, PROPN 
9, NUM 
Individual, ADJ 
PAHs, NOUN 

, SPACE 
confirmed, VERB 
mass, PROPN 
spectra, PROPN 

, SPACE 
738, NUM 


, SPACE 
Volume, PROPN 
32, NUM 
Number, NOUN 
10, NUM 
October, PROPN 
1996, NUM 

, SPACE 
congeners, NOUN 
Stations, PROPN 
Diagenetic, ADJ 
production, NOUN 

, SPACE 
perylene, NOUN 
demonstrated, VERB 
anoxic, ADJ 
sediment, NOUN 

, SPACE 
Venkatesan, PROPN 
1988, NUM 
Mangrove, PROPN 
environments, NOUN 

, SPACE 
characterized, VERB 
exchanges, NOUN 
litter, NOUN 
forest, NOUN 

, SPACE 
coastal, ADJ 
water, NOUN 
Snedaker, PROPN 
1978, NUM 
Dissolved, VERB 

, SPACE 
particulate, NOUN 
matters, NOUN 
exported, VERB 
tidally, ADV 
contribu-, NOUN 

, SPACE 
tions, NOUN 
affect, VERB 
soil, NOUN 
redox, ADJ 
potential, ADJ 
level, NOUN 
evolves, VERB 

, SPACE 
reducing, VERB 
conditions, NOUN 
Anoxic, ADJ 
conditions, NOUN 

, SPACE 
high, ADJ 
levels, NOUN 
organic, ADJ 
carbon, NOUN 
preferential, ADJ 
uptake, NOUN 

, SPACE 
conservation, NOUN 
compounds, NOUN 

, SPACE 
Sediments, NOUN 
harbours, NOUN 
predominantly, ADV 
retained, VERB 

, SPACE 
heavier, ADJ 
PAHs, PROPN 
mass, NOUN 
252, NUM 
276, NUM 
likely, ADJ 

, SPACE 
formed, VERB 
fires, NOUN 
forests, NOUN 
nearby, ADJ 
rubbish, NOUN 

, SPACE 
dump, NOUN 
Fig, PROPN 
1, NUM 
Bernard, PROPN 
1994, NUM 
pattern, NOUN 
founded, VERB 

, SPACE 
Station, PROPN 
9, NUM 
Fig, PROPN 
3, NUM 
illustrated, VERB 
hypothesis, NOUN 

, SPACE 
Combustion, PROPN 
inputs, NOUN 
transported, VERB 
air, NOUN 
run-, ADJ 

, SPACE 
land, NOUN 
particles, NOUN 
deposited, VERB 
lagoon, NOUN 

, SPACE 
concentrated, VERB 
sediment, NOUN 
tropical, ADJ 

, SPACE 
coastline, NOUN 
like, ADP 
decayed, VERB 
mangrove, NOUN 
detritus, NOUN 

, SPACE 
Conclusions, PROPN 

, SPACE 
Hydrocarbons, NOUN 
terrigenous, ADJ 
calcareous, ADJ 
sedi-, NOUN 

, SPACE 
ments, NOUN 
lagoons, NOUN 
Grand, PROPN 
Cul, PROPN 
de, NOUN 
Sac, PROPN 
Matin, PROPN 

, SPACE 
Petit, PROPN 
Cul, PROPN 
de, NOUN 
Sac, PROPN 
Matin, PROPN 
investigated, VERB 

, SPACE 
sediments, NOUN 
contained, VERB 
high, ADJ 
levels, NOUN 
organic, ADJ 

, SPACE 
carbons, NOUN 
hydrocarbons, NOUN 
results, NOUN 
suggest, VERB 

, SPACE 
compounds, NOUN 
surface, NOUN 
sediments, NOUN 

, SPACE 
lagoons, NOUN 
mainly, ADV 
n, CCONJ 
alkanes, NOUN 
Sediments, NOUN 
PCSM, NOUN 

, SPACE 
polluted, VERB 
petroleum, NOUN 
hydrocarbons, NOUN 
GCSM, PROPN 

, SPACE 
linear, ADJ 
fraction, NOUN 
dominated, VERB 
higher, ADJ 
plants, NOUN 

, SPACE 
seagrasses, NOUN 
n, NOUN 
alkanes, NOUN 
PAHs, PROPN 
fraction, NOUN 

, SPACE 
result, NOUN 
combustion, NOUN 
relicts, VERB 
Atmospheric, ADJ 
transports, NOUN 

, SPACE 
river, NOUN 
discharge, NOUN 
contribute, VERB 
relatively, ADV 
high, ADJ 

, SPACE 
proportion, NOUN 
PAHs, NOUN 
pristine, ADJ 
area, NOUN 
Chemical, PROPN 

, SPACE 
conditions, NOUN 
coastal, ADJ 
mangrove, NOUN 
environments, NOUN 
anoxic, ADJ 

, SPACE 
conditions, NOUN 
high, ADJ 
primary, ADJ 
production, NOUN 
peat, NOUN 
deposits, NOUN 

, SPACE 
suitable, ADJ 
preservation, NOUN 
anthropogenic, ADJ 

, SPACE 
inputs, NOUN 

, SPACE 
authors, NOUN 
wish, VERB 
acknowledge, VERB 
financial, ADJ 
support, NOUN 
Conseil, PROPN 

, SPACE 
Gtntral, PROPN 
de, PROPN 
la, PROPN 
Guadeloupe, PROPN 
work, NOUN 
sincere, ADJ 
gratitudes, NOUN 

, SPACE 
Professors, PROPN 
A., NOUN 
Ouensanga, PROPN 
M., PROPN 
Porthault, PROPN 
A., NOUN 
Saliot, PROPN 
R., PROPN 
Faure, PROPN 
P., PROPN 
E., PROPN 

, SPACE 
Brodwin, PROPN 
Dr, PROPN 
J.-P., PROPN 
Villenenve, PROPN 
co, NOUN 
operation, NOUN 

, SPACE 
AFNOR, PROPN 
1983, NUM 
Analyse, PROPN 
granulomttrique, VERB 
par, NOUN 
stdimentation, NOUN 
Mtth-, X 

, SPACE 
ode, PROPN 
de, PROPN 
la, PROPN 
pipette, NOUN 
Mtthode, PROPN 
X31, PROPN 
107, NUM 
Association, PROPN 
Franeaise, PROPN 
de, PROPN 

, SPACE 
Normalisation, PROPN 
AFNOR, PROPN 
1985, NUM 
Mtthode, PROPN 
Anne, PROPN 
oxydation, NOUN 
sulfochromique, NOUN 
M6thode, NOUN 

, SPACE 
X31, PROPN 
109, NUM 
Nov, PROPN 
1985, NUM 
Association, PROPN 
Francaise, PROPN 
de, PROPN 
Normalisation, PROPN 

, SPACE 
Alongi, PROPN 
D., PROPN 
M., PROPN 
Christoffersen, PROPN 
P., PROPN 
Tirendi, PROPN 
R., PROPN 
1993, NUM 
influence, NOUN 

, SPACE 
forest, NOUN 
type, NOUN 
microbial, ADJ 
nutriment, NOUN 
relationship, NOUN 
tropical, ADJ 

, SPACE 
mangrove, NOUN 
sediments, NOUN 
Mar., PROPN 
Biol, PROPN 
Ecol, PROPN 
171, NUM 
201, NUM 
223, NUM 

, SPACE 
Bates, NOUN 
T., PROPN 
S., PROPN 
Hamilton, PROPN 
S., PROPN 
E., PROPN 
Cfine, PROPN 
J., PROPN 
D., PROPN 
1984, NUM 
Vertical, ADJ 
transport, NOUN 

, SPACE 
sedimentation, NOUN 
hydrocarbons, NOUN 
central, ADJ 
main, ADJ 
basin, NOUN 

, SPACE 
Puget, PROPN 
Sound, PROPN 
Washington, PROPN 
Environ, PROPN 
ScL, PROPN 
Tech, PROPN 
15, NUM 
299, NUM 
305, NUM 

, SPACE 
Bernard, PROPN 
D., PROPN 
1994, NUM 
Contribution, NOUN 
~i, PROPN 
l'ttude, PROPN 
des, PROPN 
perturbations, NOUN 

, SPACE 
chimiques, NOUN 
en, ADP 
zone, NOUN 
marine, NOUN 
~i, PROPN 
mangrove, VERB 
et, NOUN 
sous, ADJ 
pression, NOUN 
anthropique, NOUN 

, SPACE 
exemple, ADJ 
des, PROPN 
lagnns, X 
de, X 
la, PROPN 
Guadeloupe, PROPN 
Thts¢, PROPN 
de, PROPN 
Doctorat, PROPN 
de, X 

, SPACE 
l'Universit~, PROPN 
Claude, PROPN 
Bernard, PROPN 
LYON, PROPN 
15094, NUM 

, SPACE 
Bernard, PROPN 
D., PROPN 
ltrtmie, NOUN 
J., PROPN 
J., PROPN 
Pascaline, PROPN 
H., PROPN 
1995, NUM 
assessment, NOUN 

, SPACE 
hydrocarbon, NOUN 
pollution, NOUN 
mangrove, ADJ 
estuary, NOUN 
Mar., PROPN 
Pollut, PROPN 
Bull, PROPN 
30, NUM 

, SPACE 
146, NUM 
150, NUM 

, SPACE 
Burns, PROPN 
K., PROPN 
A., PROPN 
ViUeneuve, PROPN 
J., PROPN 
P., PROPN 
1983, NUM 
Biogeochemical, ADJ 
processes, NOUN 

, SPACE 
affecting, VERB 
distribution, NOUN 
vertical, ADJ 
transport, NOUN 
hydrocarbon, NOUN 

, SPACE 
residue, NOUN 
coastal, ADJ 
mediterranean, NOUN 
Geochim, PROPN 
Cosmochim, PROPN 
Acta, PROPN 
47, NUM 

, SPACE 
995, NUM 
1006, NUM 

, SPACE 
Bums, NOUN 
K., PROPN 
A., PROPN 
Ehrhardt, PROPN 
M., PROPN 
G., PROPN 
MacPherson, PROPN 
J., PROPN 
Tierney, PROPN 
J., PROPN 
A., PROPN 

, SPACE 
Kananen, PROPN 
G., PROPN 
Connelly, PROPN 
D., PROPN 
1990, NUM 
Organic, ADJ 
trace, VERB 
metal, NOUN 

, SPACE 
contaminants, NOUN 
sediments, NOUN 
seawater, NOUN 
organisms, NOUN 

, SPACE 
Bermudan, PROPN 
harbours, VERB 
J., PROPN 
Exp, PROPN 
Mar., PROPN 
Biol, PROPN 
Ecol, NOUN 
138, NUM 
9, NUM 
34, NUM 

, SPACE 
Farrington, PROPN 
J., PROPN 
W., PROPN 
Tripp, PROPN 
B., PROPN 
W., PROPN 
1977, NUM 
Hydrocarbons, NOUN 
western, ADJ 

, SPACE 
North, PROPN 
Atlantic, PROPN 
surface, NOUN 
sediments, NOUN 
Geochim, PROPN 
Cosmochim, PROPN 
Acta, PROPN 
4, NUM 

, SPACE 
1627, NUM 
1641, NUM 

, SPACE 
Hites, PROPN 
R., PROPN 
A., PROPN 
Laflamme, PROPN 
R., PROPN 
E., PROPN 
Windsor, PROPN 
J., PROPN 
G., PROPN 
Farrington, PROPN 
J., PROPN 
W., PROPN 

, SPACE 
Denser, PROPN 
W., PROPN 
G., PROPN 
1980, NUM 
Polycyclie, ADJ 
aromatic, ADJ 
hydrocarbon, NOUN 
anoxic, ADJ 

, SPACE 
sediment, NOUN 
core, NOUN 
Pettaquamscutt, PROPN 
River, PROPN 
Rhode, PROPN 
Island, PROPN 
USA, PROPN 

, SPACE 
Geochim, PROPN 
Cosmochim, PROPN 
Acta, PROPN 
44, NUM 
873, NUM 
878, NUM 

, SPACE 
Kleskowski, PROPN 
E., PROPN 
J., PROPN 
Corredor, PROPN 
J., PROPN 
E., PROPN 
Morell, PROPN 
J., PROPN 
M., PROPN 
Del, PROPN 
Castillo, PROPN 
C., PROPN 
A., NOUN 

, SPACE 
1994, NUM 
Petroleum, NOUN 
pollution, NOUN 
mutation, NOUN 
mangroves, NOUN 
Mar., PROPN 

, SPACE 
Pollut, PROPN 
Bull, PROPN 
28, NUM 
166, NUM 
169, NUM 

, SPACE 
Laflamme, PROPN 
R., PROPN 
E., PROPN 
Hites, PROPN 
R., PROPN 
A., PROPN 
1978, NUM 
global, ADJ 
distribution, NOUN 

, SPACE 
polycyclic, ADJ 
aromatic, ADJ 
hydrocarbons, NOUN 
recent, ADJ 
sediments, NOUN 
Geochim, PROPN 

, SPACE 
Cosmochim, PROPN 
Acta, PROPN 
42, NUM 
289, NUM 
303, NUM 

, SPACE 
Lipiatou, PROPN 
E., PROPN 
Saliot, PROPN 
A., PROPN 
1991, NUM 
Hydrocarbon, NOUN 
contamination, NOUN 

, SPACE 
Rhtne, PROPN 
delta, NOUN 
western, ADJ 
Mediterranean, PROPN 
Mar., PROPN 
Pollut, PROPN 
Bull, PROPN 
22, NUM 
297-, NUM 

, SPACE 
304, NUM 

, SPACE 
Marchand, PROPN 
A., NOUN 
E., PROPN 
Roucache, PROPN 
J., PROPN 
1981, NUM 
Crittre, PROPN 
de, ADP 
pollution, NOUN 
par, NOUN 

, SPACE 
hydrocarbures, NOUN 
dans, PROPN 
les, VERB 
stdiments, NOUN 
matins, NOUN 
Etude, ADJ 
appliqute, NOUN 
fi, NOUN 
la, DET 

, SPACE 
pollution, NOUN 
du, X 
BOHLEN, PROPN 
Oceanol, PROPN 
Acta, PROPN 
4, NUM 
171, NUM 
183, NUM 

, SPACE 
Newell, PROPN 
Y., PROPN 
S., PROPN 
Fell, PROPN 
J., PROPN 
W., PROPN 
Miller, PROPN 
C., PROPN 
1986, NUM 
Deposition, NOUN 

, SPACE 
decomposition, NOUN 
turtle, NOUN 
grass, NOUN 
leaves, NOUN 
Int, PROPN 
Rev., PROPN 
Ges, PROPN 
Hydrobiol, PROPN 
71, NUM 

, SPACE 
363, NUM 
369, NUM 

, SPACE 
Oudot, PROPN 
T., PROPN 
J., PROPN 
Dutrieux, PROPN 
E., PROPN 
1989, NUM 
Hydrocarbon, NOUN 
weathering, NOUN 

, SPACE 
biodegradation, NOUN 
tropical, ADJ 
estuarine, NOUN 
ecosystem, NOUN 
Mar., PROPN 
Environ, PROPN 
Res, PROPN 

, SPACE 
27, NUM 
195, NUM 
213, NUM 

, SPACE 
Philippi, PROPN 
G., PROPN 
T., PROPN 
1965, NUM 
depth, NOUN 
time, NOUN 
mechanism, NOUN 

, SPACE 
petroleum, NOUN 
generation, NOUN 
Geochim, PROPN 
Cosmochim, PROPN 
