ELSEVIER, NOUN 
ware, NOUN 
Abacus, PROPN 
Concepts, PROPN 
Berkeley, PROPN 

, SPACE 
Results, NOUN 

, SPACE 
daily, ADJ 
fluoride, NOUN 
dose, NOUN 
100, NUM 
ppm, PROPN 
treatment, NOUN 
group, NOUN 

, SPACE 
7, NUM 
mg, PROPN 
kg, X 
Fluoride, NOUN 
treatment, NOUN 
greatly, ADV 
increased, VERB 
bone, NOUN 
fluo-, X 

, SPACE 
ride, NOUN 
levels, NOUN 
tibia, PROPN 
lumbar, PROPN 
vertebrae, NOUN 
rabbits, NOUN 

, SPACE 
contrary, ADJ 
hypothesis, NOUN 
fluoride, NOUN 
affect, VERB 

, SPACE 
acoustic, ADJ 
velocities, NOUN 
measured, VERB 
femoral, ADJ 
midshaft, NOUN 
Table, NOUN 
1, NUM 

, SPACE 
Demineralization, NOUN 
deproteinization, NOUN 
significantly, ADV 
reduced, VERB 

, SPACE 
acoustic, ADJ 
velocities, NOUN 
p, NOUN 
<, X 
0.0001, NUM 
fluoride, ADJ 
treatment, NOUN 

, SPACE 
affect, NOUN 
acoustic, ADJ 
velocities, NOUN 
tissue, NOUN 
treatments, NOUN 

, SPACE 
elastic, ADJ 
anisotropy, NOUN 
ratio, NOUN 
tissue, NOUN 
significantly, ADV 
reduced, VERB 

, SPACE 
demineralization, NOUN 
Figure, NOUN 
2, NUM 
significantly, ADV 
increased, VERB 
de-, NOUN 

, SPACE 
proteinization, NOUN 
Figure, NOUN 
3, NUM 
Fluoride, NOUN 
treatment, NOUN 
effect, NOUN 

, SPACE 
anisotropy, NOUN 
ratio, NOUN 
regardless, ADV 
tissue, NOUN 
treatment, NOUN 

, SPACE 
Fluoride, NOUN 
treatment, NOUN 
reduced, VERB 
biomechanical, ADJ 
measurements, NOUN 

, SPACE 
Table, NOUN 
1, NUM 
Results, NOUN 
6, NUM 
month, NOUN 
fluoride, NOUN 
treatment, NOUN 
young, ADJ 
adult, NOUN 
rabbits, NOUN 

, SPACE 
mean, VERB 
+, PUNCT 
SEM, PROPN 

, SPACE 
Measurement, PROPN 
Control, PROPN 
Fluoride, PROPN 
treated, VERB 

, SPACE 
Fluoride, PROPN 
levels, NOUN 

, SPACE 
Vertebral, ADJ 
ppm, PROPN 
1151, NUM 
-+, PUNCT 
41, NUM 
7893, NUM 
-+, NOUN 
244, NUM 

, SPACE 
Tibial, ADJ 
ppm, PROPN 
853, NUM 
-+, NOUN 
38, NUM 
6650, NUM 
-+, PROPN 
279, NUM 

, SPACE 
Acoustic, ADJ 
measurements, NOUN 

, SPACE 
Femoral, PROPN 
midshaft, NOUN 

, SPACE 
V, PROPN 
L, PROPN 
m, PROPN 
sec, PROPN 
4367, NUM 
+, NUM 
30, NUM 
4297, NUM 
28, NUM 

, SPACE 
V, NOUN 
T, NOUN 
m, PROPN 
sec, PROPN 
3749, NUM 
-+, NOUN 
34, NUM 
3695, NUM 
17, NUM 

, SPACE 
demineralization, NOUN 

, SPACE 
V, PROPN 
L, PROPN 
m, PROPN 
sec, PROPN 
1821, NUM 
+, SYM 
12, NUM 
1815, NUM 
+07, PROPN 

, SPACE 
V, PROPN 
T, PROPN 
m, PROPN 
sec, PROPN 
1708, NUM 
-+, SYM 
12, NUM 
1757, NUM 
-+, PROPN 
29, NUM 

, SPACE 
deproteinization, NOUN 

, SPACE 
V, PROPN 
L, PROPN 
m, PROPN 
sec, PROPN 
3403, NUM 
+, PUNCT 
43, NUM 
3412, NUM 
+, CCONJ 
46, NUM 

, SPACE 
V, NOUN 
T, NOUN 
m, PROPN 
sec, PROPN 
2659, NUM 
59, NUM 
2623, NUM 
42, NUM 

, SPACE 
Significant, ADJ 
differences, NOUN 
control, NOUN 
group, NOUN 
/9, PROPN 
<, X 
0.05, NUM 
t, NOUN 
test, NOUN 
o, NOUN 

, SPACE 
rr-, NOUN 
1.8, NUM 

, SPACE 
1.71, NUM 
1.6, NUM 
1.5, NUM 
1.4, NUM 
control, NOUN 
fluoride, NOUN 
treated, VERB 

, SPACE 
1.3, NUM 
0, NUM 
¢/, NUM 

, SPACE 
E, NOUN 
t.2, NOUN 

, SPACE 
<, X 

, SPACE 
1.1, NUM 

, SPACE 

, SPACE 
Demineralization, PROPN 

, SPACE 
Figure, PROPN 
2, NUM 
Fluoride, NOUN 
treatment, NOUN 
affect, VERB 
elastic, ADJ 
anisotropy, NOUN 
ratio, NOUN 

, SPACE 
demineralization, NOUN 
p, NOUN 
>, X 
0.08, NUM 
Demineralization, PROPN 
de-, PROPN 

, SPACE 
creased, VERB 
anisotropy, NOUN 
ratio, NOUN 
significantly, ADV 
p, NOUN 
<, X 
0.0001, NUM 
Means, VERB 
+, CCONJ 
SEM, NOUN 

, SPACE 
reported, VERB 

, SPACE 
reductions, NOUN 
ranged, VERB 
5, NUM 
25, NUM 
reduc-, ADJ 

, SPACE 
tions, NOUN 
statistically, ADV 
significant, ADJ 
fracture, ADJ 
force, NOUN 
femo-, ADJ 

, SPACE 
ral, ADJ 
neck, NOUN 
reduced, VERB 
25, NUM 
p, NOUN 
<, X 
0.005, NUM 
Figure, PROPN 
4, NUM 
fracture, ADJ 

, SPACE 
stress, NOUN 
L-5, PROPN 
vertebra, NOUN 
reduced, VERB 
19, NUM 
p, NOUN 
<, X 
0.05, NUM 

, SPACE 
bending, VERB 
modulus, NOUN 
femur, NOUN 
reduced, VERB 
21, NUM 
t7, PROPN 
<, X 
0.01, NUM 

, SPACE 
general, ADJ 
acoustic, ADJ 
velocity, NOUN 
measurements, NOUN 
poorly, ADV 
cor-, ADV 

, SPACE 
related, VERB 
biomechanical, ADJ 
measurements, NOUN 
Table, NOUN 
2, NUM 
Acous-, PROPN 

, SPACE 
tic, ADJ 
measurements, NOUN 
correlated, VERB 
bone, NOUN 
strength, NOUN 

, SPACE 
femoral, ADJ 
neck, NOUN 
femur, NOUN 
correlated, VERB 
bending, VERB 

, SPACE 
modulus, NOUN 
femur, NOUN 
positive, ADJ 
correlation, NOUN 

, SPACE 
longitudinal, ADJ 
velocity, NOUN 
measured, VERB 
femur, NOUN 
vertebral, ADJ 

, SPACE 
fracture, ADJ 
stress, NOUN 
positive, ADJ 
association, NOUN 

, SPACE 
acoustic, ADJ 
velocities, NOUN 
strength, NOUN 
measurements, NOUN 

, SPACE 
Discussion, PROPN 

, SPACE 
Fluoride, PROPN 
treatment, NOUN 
decreased, VERB 
bone, NOUN 
strength, NOUN 
parameters, NOUN 

, SPACE 
tissue, NOUN 
level, NOUN 
acoustic, ADJ 
velocities, NOUN 
affected, VERB 
fluoride, ADJ 

, SPACE 
treatment, NOUN 
Overall, ADV 
acoustic, ADJ 
velocity, NOUN 
measurements, NOUN 

, SPACE 
poor, ADJ 
indicators, NOUN 
changes, NOUN 
bone, NOUN 
strength, NOUN 
caused, VERB 
fluoride, ADJ 

, SPACE 
treatment, NOUN 
especially, ADV 
hip, NOUN 

, SPACE 
Previously, ADV 
Antich, PROPN 
et, PROPN 
al, PROPN 
developed, VERB 
acoustic, ADJ 
measurement, NOUN 

, SPACE 
techniques, NOUN 
use, VERB 
critical, ADJ 
angle, NOUN 
reflection, NOUN 
evaluate, VERB 
tissue-, NUM 

, SPACE 
1.8-, NUM 
~, PUNCT 
control, VERB 
1, NUM 
fluoride, NOUN 
treated, VERB 

, SPACE 
1.7, NUM 

, SPACE 
1.6, NUM 
o, NOUN 

, SPACE 
~, PROPN 
1.5, X 
n-, X 

, SPACE 
~, PUNCT 
1.4, NUM 
0, PUNCT 

, SPACE 
2, NUM 
1.3, NUM 
o, NOUN 

, SPACE 
~, PUNCT 
1.2, NUM 

, SPACE 
<, X 
l, NOUN 

, SPACE 
1.1, NUM 

, SPACE 

, SPACE 
Deproteinization, PROPN 

, SPACE 
Figure, PROPN 
3, NUM 
Fluoride, NOUN 
treatment, NOUN 
affect, VERB 
elastic, ADJ 
anisotropy, NOUN 
ratio, NOUN 

, SPACE 
deproteinization, NOUN 
p, NOUN 
>, X 
0.41, NUM 
Deproteinization, NOUN 
in-, X 

, SPACE 
creased, VERB 
anisotropy, NOUN 
ratio, NOUN 
significantly, ADV 
p, NOUN 
<, X 
0.0001, NUM 
Means, PROPN 
SEM, PROPN 

, SPACE 
reported, VERB 


, SPACE 
606, NUM 
C.H., PROPN 
Turner, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
Vol, PROPN 
19, NUM 
6, NUM 

, SPACE 
Acoustic, ADJ 
velocity, NOUN 
poor, ADJ 
indicator, NOUN 
bone, NOUN 
quality, NOUN 
December, PROPN 
1996:603~607, NUM 

, SPACE 
800, NUM 

, SPACE 
Z, NOUN 

, SPACE 
700, NUM 

, SPACE 
o, NOUN 
600, NUM 

, SPACE 
13, NUM 
t-, X 

, SPACE 
-~, PUNCT 
500, NUM 

, SPACE 
t'~, NOUN 

, SPACE 
LL, PROPN 
400, NUM 

, SPACE 
Z, PROPN 
300, NUM 

, SPACE 
t'~, NOUN 

, SPACE 
200, NUM 

, SPACE 
E, NOUN 

, SPACE 
LL, PROPN 
100, NUM 
control, NOUN 
~, PUNCT 
fluoride, NOUN 
treated, VERB 

, SPACE 
0, NUM 
~, PUNCT 

, SPACE 
Figure, NOUN 
4, NUM 
Fluoride, NOUN 
treatment, NOUN 
reduced, VERB 
femoral, ADJ 
neck, NOUN 
strength, NOUN 
25, NUM 

, SPACE 
p, NOUN 
<, X 
0.01, NUM 
indicated, VERB 
asterisk, NOUN 
Means, VERB 
+, CCONJ 
SEM, NOUN 
reported, VERB 

, SPACE 
level, NOUN 
properties, NOUN 
bone, NOUN 
vitro, X 
vivo, NOUN 
1'2, NUM 
pre-, ADV 

, SPACE 
sumed, VERB 
acoustic, ADJ 
techniques, NOUN 
provide, VERB 
information, NOUN 

, SPACE 
bone, NOUN 
strength, NOUN 
fluoride, NOUN 
therapy, NOUN 
osteoporosis, NOUN 
29, NUM 

, SPACE 
correlations, NOUN 
acoustic, ADJ 
velocities, NOUN 
bone, NOUN 
strength, NOUN 

, SPACE 
presented, VERB 
current, ADJ 
data, NOUN 
suggest, VERB 
acoustic, ADJ 

, SPACE 
measurements, NOUN 
insensitive, ADJ 
bone, NOUN 
strength, NOUN 
changes, NOUN 
resulting, VERB 

, SPACE 
fairly, ADV 
high, ADJ 
dose, ADJ 
fluoride, NOUN 
treatment, NOUN 
acoustic, ADJ 

, SPACE 
measurement, NOUN 
technique, NOUN 
current, ADJ 
study, NOUN 

, SPACE 
Antich, PROPN 
colleagues, NOUN 
different, ADJ 
verified, VERB 

, SPACE 
standard, NOUN 
suggesting, VERB 
measure, VERB 
similar, ADJ 

, SPACE 
tissue, NOUN 
level, NOUN 
bone, NOUN 
properties, NOUN 
accuracy, NOUN 
technique, NOUN 

, SPACE 
verified, VERB 
comparison, NOUN 
results, NOUN 
transmission, NOUN 
velocity, NOUN 

, SPACE 
measurement, NOUN 
technique, NOUN 
developed, VERB 
Ashman, PROPN 
et, PROPN 
al, PROPN 
3, NUM 
Likewise, ADV 

, SPACE 
acoustic, ADJ 
velocity, NOUN 
measurements, NOUN 
current, ADJ 
study, NOUN 

, SPACE 
highly, ADV 
correlated, VERB 
transmission, NOUN 
velocity, NOUN 
measurements, NOUN 

, SPACE 
bone, NOUN 
samples, NOUN 
26, NUM 
correlated, VERB 
elastic, ADJ 
constants, NOUN 

, SPACE 
wide, ADJ 
range, NOUN 
materials, NOUN 
Figure, NOUN 
1, NUM 

, SPACE 
acoustic, ADJ 
techniques, NOUN 
Antich, PROPN 
et, PROPN 
al, PROPN 
1'2, NUM 
current, ADJ 

, SPACE 
study, NOUN 
use, VERB 
relatively, ADV 
high, ADJ 
frequency, NOUN 
>, X 
2, NUM 
MHz, NOUN 
ultrasound, NOUN 

, SPACE 
frequencies, NOUN 
tissue, NOUN 
level, NOUN 
properties, NOUN 
bone, NOUN 
mea-, ADJ 

, SPACE 
sured, VERB 
4, NUM 
Commercial, ADJ 
ultrasonic, ADJ 
densitometers, NOUN 
use, VERB 
lower, ADJ 
frequen-, NOUN 

, SPACE 
cies, NOUN 
typically, ADV 
center, ADJ 
frequency, NOUN 
500, NUM 
kHz, NOUN 

, SPACE 
measure, VERB 
structural, ADJ 
apparent, ADJ 
properties, NOUN 
cancellous, ADJ 
bone, NOUN 

, SPACE 
distinction, NOUN 
important, ADJ 
correct, ADJ 
interpretation, NOUN 

, SPACE 
ultrasonic, ADJ 
information, NOUN 
Acoustic, ADJ 
velocities, NOUN 
measured, VERB 
lower, ADJ 

, SPACE 
Table, NOUN 
2, NUM 
Relationships, NOUN 
acoustic, ADJ 
velocities, NOUN 
measured, VERB 

, SPACE 
femoral, ADJ 
midshaft, NOUN 
bone, NOUN 
strength, NOUN 
measured, VERB 
femoral, ADJ 

, SPACE 
neck, NOUN 
lumbar, NOUN 
vertebra, NOUN 
femur, ADJ 
V, NOUN 
T, NOUN 
V, PROPN 
L, PROPN 
transverse, ADJ 

, SPACE 
longitudinal, ADJ 
velocities, NOUN 

, SPACE 
V, NOUN 
T, NOUN 
g, NOUN 
L, PROPN 

, SPACE 
Femoral, PROPN 
neck, NOUN 

, SPACE 
Fracture, PROPN 
force, NOUN 
N, PROPN 

, SPACE 
L-5, NOUN 
vertebra, NOUN 

, SPACE 
Fracture, PROPN 
force, NOUN 
N, PROPN 

, SPACE 
Fracture, PROPN 
stress, NOUN 
MPa, NOUN 

, SPACE 
modulus, NOUN 
MPa, NOUN 

, SPACE 
Femur, PROPN 

, SPACE 
Fracture, PROPN 
force, NOUN 
N, PROPN 

, SPACE 
Fracture, PROPN 
stress, NOUN 
MPa, NOUN 

, SPACE 
Bending, VERB 
modulus, NOUN 
MPa, NOUN 
r, NOUN 
=, NOUN 
0.002, NUM 
p, NOUN 
=, NOUN 
0.99, NUM 
r, NOUN 
=, NOUN 
0.04, NUM 
p, NOUN 
=, NUM 
0.89, NUM 

, SPACE 
r, NOUN 
=, NOUN 
0.26, NUM 
p, NOUN 
=, NUM 
0.24, NUM 

, SPACE 
r, NOUN 
0.12, NUM 
p, NOUN 
=, SYM 
0.61, NUM 

, SPACE 
r, NOUN 
=, NOUN 
0.24, NUM 
p, NOUN 
=, NOUN 
0.28, NUM 

, SPACE 
r, NOUN 
=, NOUN 
0.10, NUM 
p, NOUN 
=, NUM 
0.65, NUM 

, SPACE 
r, NOUN 
=, NOUN 
0.16, NUM 
p, NOUN 
=, SYM 
0.49, NUM 

, SPACE 
r, NOUN 
=, NOUN 
0.17, NUM 
p, NOUN 
=, NOUN 
0.44, NUM 
r, NOUN 
=, NOUN 
0.37, NUM 
p, NOUN 
=, SYM 
0.09, NUM 

, SPACE 
r, NOUN 
=, SYM 
0.52, NUM 
p, NOUN 
<, X 
0.05, NUM 

, SPACE 
r, NOUN 
0.33, NUM 
p, NOUN 
=, SYM 
0.13, NUM 

, SPACE 
r, NOUN 
=, NOUN 
0.20, NUM 
p, NOUN 
=, NUM 
0.37, NUM 

, SPACE 
r, NOUN 
=, NOUN 
0.11,p, NUM 
=, SYM 
0.62, NUM 

, SPACE 
r, NOUN 
=, NOUN 
0.08, NUM 
p, NOUN 
=, NUM 
0.73, NUM 
frequencies, NOUN 
strongly, ADV 
influenced, VERB 
cancellous, ADJ 
bone, NOUN 
mass, NOUN 

, SPACE 
larger, ADJ 
wavelength, NOUN 
tends, VERB 
average, VERB 
properties, NOUN 

, SPACE 
trabeculae, NOUN 
marrow, NOUN 
Bone, NOUN 
strength, NOUN 
predicted, VERB 
acous-, NOUN 

, SPACE 
tic, ADJ 
velocity, NOUN 
lower, ADJ 
frequencies, NOUN 
23, NUM 
elasticity, NOUN 

, SPACE 
strength, NOUN 
correlated, VERB 
cancellous, ADJ 
bone, NOUN 
8"16'22'27, NOUN 
Higher, ADJ 

, SPACE 
frequency, ADJ 
acoustic, ADJ 
waves, NOUN 
tend, VERB 
propagate, VERB 
individual, ADJ 

, SPACE 
trabeculae, NOUN 
tend, VERB 
correlated, VERB 
trabecular, ADJ 
bone, NOUN 

, SPACE 
mass, NOUN 
29, NUM 

, SPACE 
assumed, VERB 
higher, ADJ 
frequency, ADJ 
acoustic, ADJ 
velocities, NOUN 

, SPACE 
reflect, VERB 
bone, NOUN 
strength, NOUN 
interpretation, NOUN 
probably, ADV 

, SPACE 
oversimplified, ADJ 
High, ADJ 
frequency, ADJ 
acoustic, ADJ 
velocity, NOUN 
measures, NOUN 
tis-, NOUN 

, SPACE 
sue, NOUN 
level, NOUN 
property, NOUN 
related, VERB 
elastic, ADJ 
modulus, NOUN 
Currey, NOUN 

, SPACE 
shown, VERB 
variety, NOUN 
mineralized, VERB 
tissues, NOUN 
elastic, ADJ 
modulus, NOUN 

, SPACE 
tends, VERB 
correlate, VERB 
tissue, NOUN 
strength, NOUN 
lower, ADJ 
mineral, NOUN 
densities, NOUN 

, SPACE 
correlation, NOUN 
breaks, VERB 
higher, ADJ 
mineral, NOUN 
densities, NOUN 
9, NUM 
Past, ADJ 

, SPACE 
certain, ADJ 
level, NOUN 
mineralization, NOUN 
Currey, PROPN 
et, PROPN 
al, PROPN 
1, NUM 
°, NOUN 
provided, VERB 

, SPACE 
evidence, NOUN 
suggest, VERB 
strong, ADJ 
negative, ADJ 
correlation, NOUN 
bone, NOUN 

, SPACE 
mineral, NOUN 
content, NOUN 
fracture, ADJ 
toughness, NOUN 
elastic, ADJ 
modulus, NOUN 

, SPACE 
tends, VERB 
increase, VERB 
increasing, VERB 
mineral, NOUN 
content, NOUN 
9, NUM 
suggests, VERB 

, SPACE 
relationship, NOUN 
bone, NOUN 
strength, NOUN 
bone, NOUN 
elasticity, NOUN 

, SPACE 
biphasic, ADJ 
increasing, VERB 
brittleness, NOUN 
bone, NOUN 
high, ADJ 
min-, X 

, SPACE 
eral, ADJ 
densities, NOUN 
e.g., ADV 
osteopetrosis, NOUN 
measurements, NOUN 

, SPACE 
bone, NOUN 
elasticity, NOUN 
predict, VERB 
strength, NOUN 
fully, ADV 
mineralized, VERB 

, SPACE 
hypermineralized, ADJ 
bone, NOUN 
Reduced, VERB 
strength, NOUN 
observed, VERB 

, SPACE 
fluoride, NOUN 
treated, VERB 
bone, NOUN 
hypermineralization, NOUN 

, SPACE 
bone, NOUN 
caused, VERB 
fluoride, ADJ 
incorporation, NOUN 
mineral, NOUN 
density, NOUN 

, SPACE 
increased, VERB 
fluoride, NOUN 
treated, VERB 
bones, NOUN 
data, NOUN 
shown, VERB 
Alterna-, X 

, SPACE 
tively, ADV 
possible, ADJ 
reduced, VERB 
strength, NOUN 
re-, ADJ 

, SPACE 
duction, NOUN 
interfacial, ADJ 
bonding, NOUN 
level, NOUN 
mineral, NOUN 
crystals, NOUN 

, SPACE 
collagen, NOUN 
28, NUM 
Hypermineralization, PROPN 
tends, VERB 
increase, VERB 
acoustic, ADJ 
ve-, ADP 

, SPACE 
locity, NOUN 
impaired, VERB 
interfacial, ADJ 
bonding, NOUN 
decreases, VERB 
28, NUM 

, SPACE 
effects, NOUN 
tend, VERB 
cancel, VERB 
nulling, VERB 
effect, NOUN 

, SPACE 
fluoride, NOUN 
acoustic, ADJ 
velocity, NOUN 
effect, NOUN 
tends, VERB 
reduce, VERB 
bone, NOUN 

, SPACE 
strength, NOUN 
shown, VERB 
affects, NOUN 
fluoride, NOUN 
bone, NOUN 
density, NOUN 

, SPACE 
acoustic, ADJ 
velocity, NOUN 
rabbits, NOUN 
18, NUM 
Lees, PROPN 
Hanson, PROPN 
found, VERB 

, SPACE 
lower, ADJ 
doses, NOUN 
fluoride, NOUN 
<, PROPN 
20, NUM 
mg, PROPN 
kg, PROPN 
day, NOUN 
increased, VERB 
bone, NOUN 
density, NOUN 

, SPACE 
acoustic, ADJ 
velocity, NOUN 
slightly, ADV 
presumably, ADV 
increased, VERB 
min-, ADJ 

, SPACE 
eralization, NOUN 
higher, ADJ 
doses, NOUN 
20, NUM 
100, NUM 
mg, PROPN 
kg, PROPN 
day, NOUN 
substantially, ADV 

, SPACE 
decreased, VERB 
density, NOUN 
acoustic, ADJ 
velocity, NOUN 
saw, VERB 
effect, NOUN 

, SPACE 
fluoride, NOUN 
acoustic, ADJ 
velocity, NOUN 
dose, NOUN 
similar, ADJ 

, SPACE 
current, ADJ 
study, NOUN 
7, NUM 
mg, PROPN 
kg, PROPN 
day, NOUN 
consistent, ADJ 

, SPACE 
results, NOUN 

, SPACE 
lack, NOUN 
correlation, NOUN 
acoustic, ADJ 
velocities, NOUN 

, SPACE 
strength, NOUN 
particularly, ADV 
surprising, ADJ 
materials, NOUN 
standpoint, NOUN 

, SPACE 
acoustic, ADJ 
measurements, NOUN 
reflect, VERB 
elasticity, NOUN 
elasticity, NOUN 

, SPACE 
measurements, NOUN 
reflect, VERB 
strength, NOUN 
materials, NOUN 

, SPACE 
metal, NOUN 
alloys, NOUN 
known, VERB 
strength, NOUN 
vary, VERB 
order, NOUN 

, SPACE 
magnitude, NOUN 
minimal, ADJ 
change, NOUN 
elastic, ADJ 
modulus, NOUN 
in-, ADJ 

, SPACE 
stance, NOUN 
tensile, ADJ 
strength, NOUN 
steel, NOUN 
alloys, NOUN 
ranges, VERB 
345, NUM 
MPa, NOUN 

, SPACE 
low, ADJ 
carbon, NOUN 
steel, NOUN 
2000, NUM 
MPa, NOUN 
cold, ADJ 
rolled, VERB 
steel, NOUN 
alloy, NOUN 

, SPACE 
difference, NOUN 
elastic, ADJ 
modulus, NOUN 
materials, NOUN 

, SPACE 
3, NUM 
~, PUNCT 

, SPACE 
surprising, ADJ 
acoustic, ADJ 
velocities, NOUN 
measured, VERB 

, SPACE 
femoral, ADJ 
midshaft, NOUN 
correlate, VERB 
mechanical, ADJ 
measure-, ADJ 

, SPACE 
ments, NOUN 
elastic, ADJ 
modulus, NOUN 
femur, NOUN 
appropriate, ADJ 

, SPACE 
bending, VERB 
test, NOUN 
measure, VERB 
tissue, NOUN 
level, NOUN 
properties, NOUN 
requires, VERB 
speci-, ADJ 

, SPACE 
men, NOUN 
aspect, VERB 
ratio, NOUN 
16, NUM 
2024, NUM 
aspect, NOUN 
ratio, NOUN 
rabbit, NOUN 
femur, NOUN 

, SPACE 
4, NUM 
problems, NOUN 
small, ADJ 
aspect, NOUN 
ratio, NOUN 

, SPACE 
crushing, NOUN 
bone, NOUN 
occurs, VERB 
loaders, NOUN 
bending, VERB 

, SPACE 
test, NOUN 
exacerbated, VERB 
reduced, VERB 
bone, NOUN 
strength, NOUN 

, SPACE 
lead, VERB 
artificially, ADV 
lowered, VERB 
measurement, NOUN 
bending, VERB 

, SPACE 
modulus, NOUN 
24, NUM 
possible, ADJ 
decrease, NOUN 
bending, VERB 

, SPACE 
modulus, NOUN 
femur, NOUN 
testing, NOUN 
artifact, NOUN 

, SPACE 
actual, ADJ 
reductions, NOUN 
bone, NOUN 
elasticity, NOUN 

, SPACE 
Fluoride, NOUN 
treatment, NOUN 
effect, NOUN 
elastic, ADJ 
anisotropy, NOUN 
ratio, NOUN 


, SPACE 
Bone, PROPN 
Vol, PROPN 
19, NUM 
6, NUM 
C.H., PROPN 
Turner, PROPN 
et, PROPN 
al, PROPN 
607, NUM 

, SPACE 
December, PROPN 
1996:603~507, NUM 
Acoustic, ADJ 
velocity, NOUN 
poor, ADJ 
indicator, NOUN 
bone, NOUN 
quality, NOUN 

, SPACE 
demineralization, NOUN 
suggesting, VERB 
fluoride, NOUN 
affect, VERB 

, SPACE 
elasticity, NOUN 
organic, ADJ 
matrix, NOUN 
bone, NOUN 
Likewise, ADV 
fluoride, ADJ 

, SPACE 
treatment, NOUN 
affect, VERB 
anisotropy, NOUN 
ratio, NOUN 
bone, NOUN 
mineral, NOUN 

, SPACE 
deproteinization, NOUN 
result, NOUN 
contrary, ADJ 
hy-, ADJ 

, SPACE 
pothesis, NOUN 
suggests, VERB 
fluoride, NOUN 
affect, VERB 
bone, NOUN 
mineral, NOUN 

, SPACE 
elasticity, NOUN 
ultrastructural, ADJ 
level, NOUN 
i.e., X 
structures, NOUN 
smaller, ADJ 

, SPACE 
60, NUM 
p, NOUN 
~, NOUN 
m., NOUN 
Mineralization, PROPN 
defects, NOUN 
observed, VERB 
micro-, ADJ 

, SPACE 
radiographs, NOUN 
femora, NOUN 
vertebrae, NOUN 
current, ADJ 
study, NOUN 
un-, ADJ 

, SPACE 
published, VERB 
data, NOUN 
unclear, ADJ 
mechanism, NOUN 
fluoride, ADJ 

, SPACE 
impaired, VERB 
bone, NOUN 
strength, NOUN 

, SPACE 
Conclusion, PROPN 

, SPACE 
conclusion, NOUN 
impaired, ADJ 
bone, NOUN 
strength, NOUN 
femur, ADJ 
femoral, ADJ 

, SPACE 
neck, NOUN 
caused, VERB 
fluoride, ADJ 
treatment, NOUN 
reflected, VERB 
tissue-, ADJ 

, SPACE 
level, NOUN 
acoustic, ADJ 
measurements, NOUN 
data, NOUN 
cast, VERB 
doubt, NOUN 
utility, NOUN 

, SPACE 
high, ADJ 
frequency, ADJ 
acoustic, ADJ 
measurements, NOUN 
evaluating, VERB 
ef-, ADJ 

, SPACE 
ficacy, NOUN 
fluoride, ADJ 
therapy, NOUN 

, SPACE 
Acknowledgments, NOUN 
work, NOUN 
supported, VERB 
USPHS, PROPN 
Research, PROPN 
Grant, PROPN 

, SPACE 
Nos, PROPN 
P01, PROPN 
DE09835, PROPN 
R01, PROPN 
DE11281, PROPN 
National, PROPN 
Institute, PROPN 

, SPACE 
Dental, PROPN 
Research, PROPN 
National, PROPN 
Institutes, PROPN 
Health, PROPN 
Bethesda, PROPN 
MD, PROPN 
20892, NUM 

, SPACE 
References, NOUN 

, SPACE 
1, NUM 
Antich, PROPN 
P., PROPN 
P., PROPN 
Anderson, PROPN 
J., PROPN 
A., PROPN 
Ashman, PROPN 
R.B., PROPN 
Dowdey, PROPN 
J., PROPN 
E., PROPN 
Gonzales, PROPN 
J., PROPN 

, SPACE 
Murry, PROPN 
R., PROPN 
C., PROPN 
Zerwekh, PROPN 
J., PROPN 
E., PROPN 
Pak, PROPN 
C., PROPN 
Y., PROPN 
C., PROPN 
Measurement, PROPN 
mechanical, ADJ 

, SPACE 
properties, NOUN 
bone, NOUN 
material, NOUN 
vitro, X 
ultrasound, NOUN 
reflection, NOUN 
Methodology, NOUN 

, SPACE 
comparison, NOUN 
ultrasound, NOUN 
transmission, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
6:417426, PROPN 
1991, NUM 

, SPACE 
2, X 
Antich, PROPN 
P., PROPN 
P., PROPN 
Pak, PROPN 
C., PROPN 
Y., PROPN 
C., PROPN 
Gonzales, PROPN 
J., PROPN 
Anderson, PROPN 
J., PROPN 
Sakhaee, PROPN 
K., PROPN 
Rubin, PROPN 

, SPACE 
C., PROPN 
Measurement, PROPN 
intrinsic, ADJ 
bone, NOUN 
quality, NOUN 
vivo, NOUN 
reflection, NOUN 
ultrasound, NOUN 

, SPACE 
Correction, PROPN 
impaired, ADJ 
quality, NOUN 
slow, ADJ 
release, NOUN 
sodium, NOUN 
fluoride, NOUN 
calcium, NOUN 

, SPACE 
citrate, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
8:301, PROPN 
311, NUM 
1993, NUM 

, SPACE 
3, X 
Ashman, PROPN 
R., PROPN 
B., PROPN 
