ELSEVIER, NOUN 
, SPACE 
vent, NOUN 
partial, ADJ 
sintering, VERB 
interfaces, NOUN 

, SPACE 
weak, ADJ 
interfacial, ADJ 
strength, NOUN 
enhancing, VERB 
bridging, NOUN 

, SPACE 
pull, VERB 
effects, NOUN 
fibers, NOUN 
obtain, VERB 

, SPACE 
highly, ADV 
adhesive, ADJ 
interfaces, NOUN 
produce, VERB 

, SPACE 
origin, NOUN 
fracture, NOUN 
interfaces, NOUN 

, SPACE 
Acknowledgements, NOUN 

, SPACE 
thank, VERB 
Dr., PROPN 
Tadahiko, PROPN 
Watanabe, PROPN 
Dr., PROPN 
Eizi, PROPN 

, SPACE 
Tani, PROPN 
Kyusyu, PROPN 
National, PROPN 
Industrial, PROPN 
Research, PROPN 
Institute, PROPN 

, SPACE 
KNIRI, PROPN 
valuable, ADJ 
discussions, NOUN 

, SPACE 
References, PROPN 

, SPACE 
II, PROPN 

, SPACE 
21, NUM 

, SPACE 
131, NUM 

, SPACE 
111, NUM 

, SPACE 
IS1, PROPN 

, SPACE 
161, NUM 

, SPACE 
71, NUM 

, SPACE 
Xl, PROPN 

, SPACE 

, SPACE 
1to1, NUM 

, SPACE 
III1, PROPN 
J.J., PROPN 
Brennan, PROPN 
K.M., PROPN 
Prewo, PROPN 
J., PROPN 
Mater, PROPN 
Sci, PROPN 
17, NUM 
1982, NUM 
237, NUM 
I., NOUN 

, SPACE 
K.M., PROPN 
Prewo, PROPN 
J.J., PROPN 
Brennan, PROPN 
Ceram, PROPN 
Sot, PROPN 
Bul, PROPN 
65, NUM 

, SPACE 
1986, NUM 
305, NUM 

, SPACE 
Y., PROPN 
Hirata, PROPN 
K., PROPN 
Takeshita, PROPN 
Mater, PROPN 
Lett, PROPN 
17, NUM 
1993, NUM 
374, NUM 

, SPACE 
E., PROPN 
Fitrer, PROPN 
R., PROPN 
Gadow, PROPN 
Ceram, PROPN 
Soc, PROPN 
Bull, PROPN 
65, NUM 
1986, NUM 

, SPACE 
326, NUM 

, SPACE 
A.J., PROPN 
Capute, PROPN 
D.P., PROPN 
Stinton, PROPN 
R.A., PROPN 
Lowden, PROPN 
T.M., PROPN 
Besmann, PROPN 

, SPACE 
Arn, PROPN 
Ceram, PROPN 
Sot, PROPN 
Bull, PROPN 
66, NUM 
1987, NUM 
368, NUM 

, SPACE 
M.A., PROPN 
Kmetz, PROPN 
J.M., PROPN 
Lallberte, PROPN 
W.S., PROPN 
Willis, PROPN 
S.L., PROPN 
Suih, PROPN 

, SPACE 
Ceram, PROPN 
Eng, PROPN 
Sot, PROPN 
Proc, PROPN 
12, NUM 
1991, NUM 
2161, NUM 

, SPACE 
M., PROPN 
Gomina, PROPN 
P., PROPN 
Fourvel, PROPN 
M.H., PROPN 
Rouillon, PROPN 
J., PROPN 
Mater, PROPN 
Sci, PROPN 
26, NUM 

, SPACE 
1991, NUM 
1891, NUM 

, SPACE 
D., PROPN 
Shin, PROPN 
H., PROPN 
Tanaka, PROPN 
J., PROPN 
Ceram, PROPN 
Sot, PROPN 
L7, PROPN 
1994, NUM 
97, NUM 

, SPACE 
J.W., PROPN 
Laughner, PROPN 
R.T., PROPN 
Bhatt, PROPN 
J., PROPN 
Ceram, PROPN 
Sot, PROPN 
72, NUM 
1989, NUM 

, SPACE 
2017, NUM 

, SPACE 
H., PROPN 
Bhatt, PROPN 
K.Y., PROPN 
Donaidson, PROPN 
D.P.H., PROPN 
Hasseiman, PROPN 
R.T., PROPN 
Bhatt, PROPN 

, SPACE 
J., PROPN 
Ceram, PROPN 
Sot, PROPN 
75, NUM 
1992, NUM 
334, NUM 

, SPACE 
A., PROPN 
Kainiya, PROPN 
K., PROPN 
Nakano, PROPN 
S., PROPN 
Moribe, PROPN 
T., NOUN 
lmura, ADJ 
H., PROPN 
Ichlkawa, PROPN 

, SPACE 
J., PROPN 
Ceram, PROPN 
Sot, PROPN 
Japan, PROPN 
102, NUM 
1994, NUM 
957, NUM 

, SPACE 
