Nuclear, PROPN 
CH, PROPN 
parts, NOUN 
voids, NOUN 

, SPACE 
stoichiometric, ADJ 
compounds, NOUN 
estimated, VERB 
low, ADJ 
4, NUM 

, SPACE 
graphitic, ADJ 
component, NOUN 
samples, NOUN 
hydrogen, NOUN 
free, ADJ 

, SPACE 
polymeric, ADJ 
total, ADJ 
optical, ADJ 
response, NOUN 

, SPACE 
governed, VERB 
predominantly, ADV 
tetrahedra, NOUN 

, SPACE 
kinds, NOUN 
transition, NOUN 
disorder, NOUN 
order, VERB 

, SPACE 
accompanied, VERB 
increased, VERB 
probability, NOUN 
heteronuclear, NOUN 

, SPACE 
Si, PROPN 
C, PROPN 
bonds, NOUN 

, SPACE 
appears, VERB 
basis, NOUN 
model, NOUN 

, SPACE 
specimens, NOUN 
occupied, VERB 
tetrahedra, PROPN 
homonuclear, NOUN 

, SPACE 
bonds, NOUN 
broken, VERB 
heteronuclear, ADJ 
ones, NOUN 
created, VERB 

, SPACE 
temperature, NOUN 
increased, VERB 
suffi-, NOUN 

, SPACE 
ciently, ADV 
correlated, VERB 
region, NOUN 
space, NOUN 
allow, VERB 
formation, NOUN 

, SPACE 
crystallites, NOUN 
strong, ADJ 
transverse, ADJ 
optical, ADJ 
phonon, NOUN 

, SPACE 
signal, NOUN 
infrared, ADJ 
spectrum, NOUN 
181, NUM 
remaining, VERB 

, SPACE 
space, NOUN 
formation, NOUN 
C, NOUN 
=, NOUN 
C, NOUN 
double, ADJ 
bonds, NOUN 
place, NOUN 

, SPACE 
shown, VERB 
Raman, PROPN 
spectrum, NOUN 
stoichiometric, ADJ 

, SPACE 
sample, NOUN 
annealed, VERB 
800, NUM 
°, NOUN 
C, NOUN 
181, NUM 

, SPACE 
5, X 
Conclusions, NOUN 

, SPACE 
dielectric, ADJ 
function, NOUN 
thin, ADJ 
films, NOUN 
stoichiometric, ADJ 

, SPACE 
amorphous, ADJ 
silicon, NOUN 
carbide, PROPN 
synthesised, VERB 
ion, NOUN 
implantation, NOUN 

, SPACE 
AD, NOUN 
Laine, PROPN 
et, PROPN 
al./Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
Phys, PROPN 
Res, PROPN 
B, PROPN 
116, NUM 
1996, NUM 
338, NUM 
341, NUM 
341, NUM 

, SPACE 
shown, VERB 
good, ADJ 
index, NOUN 
chemical, ADJ 
order, NOUN 

, SPACE 
results, NOUN 
consistent, ADJ 
existing, VERB 
experimental, ADJ 
data, NOUN 

, SPACE 
silicon, NOUN 
carbide, PROPN 
tetrahedron, NOUN 
model, NOUN 
dielec-, X 

, SPACE 
tric, ADJ 
function, NOUN 
material, NOUN 
compatible, ADJ 

, SPACE 
details, NOUN 
infrared, ADJ 
Raman, PROPN 
spectra, PROPN 

, SPACE 
Acknowledgements, NOUN 

, SPACE 
like, VERB 
thank, VERB 
Prof., PROPN 
G., PROPN 
Foti, PROPN 
providing, VERB 

, SPACE 
specimens, NOUN 
work, NOUN 
authors, NOUN 
A.D.L., PROPN 

, SPACE 
like, VERB 
acknowledge, VERB 
financial, ADJ 
support, NOUN 

, SPACE 
Human, PROPN 
Capital, PROPN 
Mobility, PROPN 
Programme, PROPN 
European, PROPN 

, SPACE 
Community, PROPN 
contract, NOUN 
number, NOUN 
ERBCHRXCT940563, PROPN 

, SPACE 
References, PROPN 

, SPACE 
l, X 
B.E., PROPN 
Wheeler, PROPN 
Solid, PROPN 
State, PROPN 
Commun, PROPN 
4, NUM 
1966, NUM 
173, NUM 

, SPACE 
2, X 
M.L., PROPN 
Belle, PROPN 
N.K., PROPN 
Prokofeva, PROPN 
M.B., PROPN 
Reifman, PROPN 
Sov, PROPN 
Phys, PROPN 

, SPACE 
Semicond, PROPN 
1, NUM 
1967, NUM 
315, NUM 

, SPACE 
3, X 
W.R, PROPN 
L., PROPN 
Lambrccht, PROPN 
B., PROPN 
Segall, PROPN 
W., PROPN 
Suttrop, PROPN 
M., PROPN 
Yogonathm, PROPN 

, SPACE 
R.P., PROPN 
Devaty, PROPN 
W.J., PROPN 
Choyke, PROPN 
J.A., PROPN 
Edmond, PROPN 
J.A., PROPN 
Powell, PROPN 
M., PROPN 

, SPACE 
Alouani, PROPN 
Appl, PROPN 
Phys, NOUN 
Lett, PROPN 
63, NUM 
1993, NUM 
2747, NUM 

, SPACE 
4, X 
W.R.L., PROPN 
Lambrecht, PROPN 
B., PROPN 
Segall, PROPN 
M., PROPN 
Yogonathau, PROPN 
W., PROPN 
Suttrop, PROPN 
R.P., PROPN 
Devaty, PROPN 
W.J., PROPN 
Choyke, PROPN 
J.A., PROPN 
Edmond, PROPN 
J.A., PROPN 
Powell, PROPN 
M., PROPN 

, SPACE 
Alouani, PROPN 
Phys, PROPN 
Rev., PROPN 
B, PROPN 
50, NUM 
1994, NUM 
10722, NUM 

, SPACE 
5, X 
B., PROPN 
Bartuing, PROPN 
Opt, PROPN 
Commun, PROPN 
50, NUM 
1971, NUM 
78, NUM 

, SPACE 
6, NUM 
V.I., PROPN 
Gavrilenko, PROPN 
A.V., PROPN 
Posmikov, PROPN 
N.I., PROPN 
Kluyi, PROPN 
V.G., PROPN 

, SPACE 
Litovchenko, PROPN 
Phys, PROPN 
Status, PROPN 
Solidi, PROPN 
B, PROPN 
162, NUM 
1990, NUM 
477, NUM 

, SPACE 
7, X 
V.I., PROPN 
Gavrilenko, PROPN 
S.I., PROPN 
Frolov, PROPN 
N.I., PROPN 
Kluyi, PROPN 
Physica, PROPN 
B, PROPN 
185, NUM 

, SPACE 
1993, NUM 
394, NUM 

, SPACE 
8, X 
S., PROPN 
Logothetidis, PROPN 
H.M., PROPN 
Polatoglon, PROPN 
J., PROPN 
Petalas, PROPN 
D., PROPN 
Fuchs, PROPN 

, SPACE 
R.L., PROPN 
Johnson, PROPN 
Physica, PROPN 
B, PROPN 
185, NUM 
1993, NUM 
389, NUM 

, SPACE 
9, X 
K., PROPN 
Mui, PROPN 
D.K., PROPN 
Basa, PROPN 
F.W., PROPN 
Smith, PROPN 
R., PROPN 
Corderman, PROPN 
Phys, PROPN 

, SPACE 
Rev., PROPN 
B, PROPN 
35, NUM 
1987, NUM 
8089, NUM 

, SPACE 
lo, X 
M., PROPN 
Akimoto, PROPN 
Y., PROPN 
Akaida, PROPN 
Y., PROPN 
Gekka, PROPN 
Jpn, PROPN 
J., PROPN 
Appl, PROPN 
Phys, PROPN 
29, NUM 

, SPACE 
1990, NUM 
L1049, NOUN 

, SPACE 
l, NOUN 
l, NOUN 
J.A., PROPN 
Kalomiros, PROPN 
A., PROPN 
Papadopoulos, PROPN 
S., PROPN 
Logothetidis, PROPN 
L., PROPN 
Maga-, PROPN 

, SPACE 
fas, NOUN 
N., PROPN 
Georgoulas, PROPN 
A., PROPN 
Thauailakis, PROPN 
Phys, PROPN 
Rev., PROPN 
B, PROPN 
49, NUM 

, SPACE 
1994, NUM 
8191, NUM 

, SPACE 
12, NUM 
L.A., PROPN 
Hemstreet, PROPN 
C.Y., PROPN 
Fong, PROPN 
Solid, PROPN 
State, PROPN 
Commun, PROPN 
9, NUM 

, SPACE 
1971, NUM 
643, NUM 

, SPACE 
13, NUM 
L.A., PROPN 
Hemstreet, PROPN 
C.Y., PROPN 
Fong, PROPN 
Phys, PROPN 
Rev., PROPN 
B, PROPN 
6, NUM 
1971, NUM 
1464, NUM 

, SPACE 
14, NUM 
F., PROPN 
Herman, PROPN 
J.F., PROPN 
Van, PROPN 
Dyke, PROPN 
R.L., PROPN 
Kortum, PROPN 
Mat, PROPN 
Res, PROPN 
Bull, PROPN 

, SPACE 
4, NUM 
1969, NUM 
167, NUM 

, SPACE 
15, X 
A.R., PROPN 
Lubmsky, PROPN 
D.E., PROPN 
Ellis, PROPN 
G.S., PROPN 
Painter, PROPN 
Phys, PROPN 
Rev., PROPN 
B, PROPN 
11, NUM 

, SPACE 
1975, NUM 
1537, NUM 

, SPACE 
16, NUM 
K., PROPN 
Mui, PROPN 
N.F., PROPN 
Smith, PROPN 
Phys, PROPN 
Rev., PROPN 
B, PROPN 
35, NUM 
1987, NUM 
8080, NUM 

, SPACE 
171, NUM 
O.S., PROPN 
Heavens, PROPN 
Optical, PROPN 
Properties, PROPN 
Thin, PROPN 
Solid, PROPN 
Films, PROPN 

, SPACE 
Academic, PROPN 
New, PROPN 
York, PROPN 
1959, NUM 
Chap, PROPN 
4, X 

, SPACE 
18, NUM 
G., PROPN 
Compagnini, PROPN 
L., PROPN 
Calcagno, PROPN 
G., PROPN 
Foti, PROPN 
G., PROPN 
Baratta, PROPN 
J., PROPN 
Mat, PROPN 

, SPACE 
Res, PROPN 
published, VERB 

, SPACE 
