Pergamon, PROPN 
Ce, PROPN 
incorporated, VERB 
Ti, PROPN 
Zr, PROPN 
based, VERB 

, SPACE 
AB, PROPN 
alloys, NOUN 
strongly, ADV 
related, VERB 
formation, NOUN 
La, PROPN 
Ni, PROPN 
Ce-, PROPN 

, SPACE 
Ni, PROPN 
secondary, ADJ 
phase, NOUN 
dispersed, VERB 
original, ADJ 
AB2, PROPN 
matrix, NOUN 

, SPACE 
fluorination, NOUN 
La, PROPN 
Ni, PROPN 
Ce, PROPN 
Ni, PROPN 
phase, NOUN 
forms, VERB 
fluoride, NOUN 
coating, NOUN 

, SPACE 
AB, PROPN 
phase, NOUN 
changes, VERB 
layer, NOUN 
composition, NOUN 
Ni-, X 

, SPACE 
enriched, VERB 
surface, NOUN 
fluorinated, VERB 
La, PROPN 
Ni, PROPN 
Ce, PROPN 
Ni, PROPN 
secondary, ADJ 

, SPACE 
phases, NOUN 
provide, VERB 
abundant, ADJ 
number, NOUN 
hydrogen, NOUN 
uptake, NOUN 
sites, NOUN 

, SPACE 
convert, VERB 
molecular, ADJ 
hydrogen, NOUN 
monatomic, ADJ 
hydrogen, NOUN 

, SPACE 
accelerate, VERB 
initial, ADJ 
activation, NOUN 
Ni, PROPN 
enriched, VERB 
AB2, ADJ 
phase, NOUN 
acts, VERB 

, SPACE 
catalyst, NOUN 
rapid, ADJ 
conversion, NOUN 
hydrogen, NOUN 
mol-, X 

, SPACE 
ecules, NOUN 
atoms, NOUN 
easily, ADV 
deactivated, VERB 
shielding, NOUN 

, SPACE 
protection, NOUN 
fluoride, ADJ 
coating, NOUN 
Hz, PROPN 
absorption, NOUN 
mechanism, NOUN 

, SPACE 
schematically, ADV 
illustrated, VERB 
Figure, NOUN 
4, NUM 

, SPACE 
H2, PROPN 

, SPACE 
Solid, ADJ 
phase, NOUN 
Interface, PROPN 
Gas, PROPN 
phase, NOUN 

, SPACE 
Figure, PROPN 
4, NUM 
schematic, ADJ 
model, NOUN 
describing, VERB 
H, PROPN 
absorption, NOUN 
mechanism, NOUN 

, SPACE 
fluorinated, VERB 
La, PROPN 
Ce, PROPN 
incorporated, VERB 
alloy, NOUN 
surface, NOUN 
Conclusions, NOUN 

, SPACE 
mixed, ADJ 
phase, NOUN 
structure, NOUN 
composed, VERB 
AB2, PROPN 
Laves, PROPN 
phase, NOUN 
matrix, NOUN 

, SPACE 
highly, ADV 
active, ADJ 
La, PROPN 
Ni, PROPN 
Ce, PROPN 
Ni, ADJ 
secondary, ADJ 
phase, NOUN 
distributed, VERB 

, SPACE 
grain, NOUN 
boundaries, NOUN 
tiny, ADJ 
islands, NOUN 
obtained, VERB 
incor-, NOUN 

, SPACE 
porating, VERB 
small, ADJ 
amounts, NOUN 
La, PROPN 
Ce, PROPN 
Ti,5_utrZro, NUM 
s_.,zMn, NOUN 
8, NUM 

, SPACE 
La, PROPN 
Ce),Cr,, PROPN 
,Ni, PUNCT 
alloys, NOUN 
x, SYM 
varying, VERB 
0, NUM 
0.05, NUM 

, SPACE 
La, PROPN 
Ni, PROPN 
Ce, PROPN 
Ni, ADJ 
secondary, ADJ 
phases, NOUN 
dispersed, VERB 
fractured, ADJ 

, SPACE 
AB, PROPN 
alloy, PROPN 
surface, PROPN 
act, NOUN 
catalytic, ADJ 
site, NOUN 
rapid, ADJ 
H2, PROPN 
uptake, NOUN 

, SPACE 
fluorination, NOUN 
effect, NOUN 
La, PROPN 
Ni, PROPN 
Ce, PROPN 
Ni, PROPN 
sites, NOUN 
fur-, X 

, SPACE 
ther, NOUN 
improved, VERB 
forming, VERB 
reactive, ADJ 
La, PROPN 
Ce, PROPN 
fluoride, ADJ 

, SPACE 
coating, NOUN 
La, PROPN 
Ni, PROPN 
Ce, PROPN 
Ni, ADJ 
secondary, ADJ 
phases, NOUN 

, SPACE 
poor, ADJ 
surface, NOUN 
AB2, PROPN 
matrix, NOUN 
phase, NOUN 
changes, VERB 
composition, NOUN 

, SPACE 
Ni, PROPN 
enrichment, NOUN 
effects, NOUN 
contribute, VERB 
individually, ADV 

, SPACE 
improvement, NOUN 
activation, NOUN 
kinetics, NOUN 
enhancing, VERB 
dis-, ADJ 

, SPACE 
sociative, ADJ 
chemisorption, NOUN 
H, PROPN 
molecules, NOUN 
H, NOUN 
atoms, NOUN 

, SPACE 
summary, NOUN 
clear, ADJ 
difficulties, NOUN 
fluo-, NOUN 

, SPACE 
rinating, NOUN 
AB, PROPN 
alloys, NOUN 
overcome, VERB 
incorporating, VERB 
small, ADJ 

, SPACE 
rare, ADJ 
earth, NOUN 
elements, NOUN 
La, PROPN 
Ce, PROPN 
non-, ADJ 

, SPACE 
stoichiometric, ADJ 
manner, NOUN 

, SPACE 
References, NOUN 

, SPACE 
S, PROPN 
Wakao, PROPN 
H, PROPN 
Sawa, PROPN 
H, PROPN 
Nakano, PROPN 
S, PROPN 
Chubachi, PROPN 
M, PROPN 
Abe, PROPN 
J, PROPN 
Common, PROPN 

, SPACE 
Metals, PROPN 
131, NUM 
311, NUM 
1987, NUM 

, SPACE 
Y, PROPN 
Moriwaki, PROPN 
T, PROPN 
Gamo, PROPN 
Shintani, PROPN 
T, PROPN 
Iwaki, PROPN 
Eur, PROPN 
Patent, PROPN 
0,293.660, PROPN 

, SPACE 
1988, NUM 

, SPACE 
3, X 
M, NUM 
Fetcenko, PROPN 
S, PROPN 
Venkatesan, PROPN 
S, PROPN 
R, PROPN 
Oveshinsky, PROPN 
EIec1rochemicaI, PROPN 

, SPACE 
Society, PROPN 
Proc, PROPN 
92, NUM 
5, NUM 
141, NUM 
1992, NUM 

, SPACE 
4F, PROPN 
J, PROPN 
Liu, PROPN 
G, PROPN 
Sandrock, PROPN 
S, PROPN 
Suds, PROPN 
Surface, PROPN 
metallographic, ADJ 
micro-, NOUN 

, SPACE 
structure, NOUN 
La, PROPN 
added, VERB 
AB2, PROPN 
compound, NOUN 
Ti, PROPN 
Zr)(Mn, PROPN 
Cr, PROPN 
Ni, PROPN 
F, PROPN 
J, PROPN 
Liu, PROPN 

, SPACE 
S, PROPN 
Suds, PROPN 
F, NOUN 
treatment, NOUN 
effect, NOUN 
hydriding, VERB 
properties, NOUN 
La, PROPN 
sub-, NOUN 

, SPACE 
stituted, VERB 
AB2, PROPN 
compound, NOUN 
Ti, PROPN 
Zr)(Mn, PROPN 
Cr, PROPN 
Ni, PROPN 
Ini, PROPN 
Symp, PROPN 
Melal, PROPN 
Hydro-, PROPN 

, SPACE 
gen, PROPN 
Systems, PROPN 
Fundamentals, PROPN 
Applications, PROPN 
Nov., PROPN 
611, NUM 
1994, NUM 
Japan, PROPN 

, SPACE 
J, PROPN 
AlIoys, PROPN 
Compounds, PROPN 
press, NOUN 

, SPACE 
F, PROPN 
J, PROPN 
Liu, PROPN 
S, PROPN 
Suda, PROPN 
G, PROPN 
Sandrock, PROPN 
J, PROPN 
Alloys, PROPN 
Compounds, PROPN 
press, NOUN 

, SPACE 
6, NUM 
K, PROPN 
Kitayama, PROPN 
D, PROPN 
Komori, PROPN 
F, PROPN 
J, PROPN 
Liu, PROPN 
S, PROPN 
Suds, PROPN 
Research, PROPN 
Reports, PROPN 
qf, VERB 

, SPACE 
Kogakuin, PROPN 
University, PROPN 
78, NUM 
63, NUM 
1995, NUM 

, SPACE 
F, PROPN 
J, PROPN 
Liu, PROPN 
G, PROPN 
Sandrock, PROPN 
S, PROPN 
Suds, PROPN 
J, PROPN 
Alloys, PROPN 
Compounds, PROPN 
190, NUM 
57, NUM 
1992, NUM 

, SPACE 
X, PROPN 
L, PROPN 
Wang, PROPN 
S, PROPN 
Suds, PROPN 
J, PROPN 
Alloys, PROPN 
Compounds, PROPN 
194,73, NUM 
1993, NUM 

, SPACE 
9S, NOUN 
Suda, PROPN 
H, PROPN 
Fuse, PROPN 
K, PROPN 
Nakajima, PROPN 
T, PROPN 
Okazaki, PROPN 
Hiromoto, PROPN 
Research, PROPN 

, SPACE 
Reports, PROPN 
Kogakuin, PROPN 
University, PROPN 
75,41, NOUN 
1993, NUM 

, SPACE 
906, NUM 

, SPACE 
