ELSEVIER, NOUN 
LIF, PROPN 
treated, VERB 
bones, NOUN 
Fig-, PROPN 

, SPACE 
ure, ADJ 
4, NUM 
significant, ADJ 
change, NOUN 
number, NOUN 
labeled, VERB 

, SPACE 
nuclei, NOUN 
colocalizing, VERB 
cells, NOUN 
osteoprogenitor, NOUN 
zone, NOUN 

, SPACE 
periosteum, NOUN 
Figure, NOUN 
5, NUM 

, SPACE 
Discussion, PROPN 

, SPACE 
combination, NOUN 
enzyme, X 
histochemistry, NOUN 

, SPACE 
autoradiography, NOUN 
demonstrate, VERB 
LIF, PROPN 
mitogenic, ADJ 
osteo-, PRON 


, SPACE 
Bone, PROPN 
Vol, PROPN 
21, NUM 
3, NUM 
J., PROPN 
Cornish, PROPN 
et, PROPN 
al, PROPN 
245, NUM 

, SPACE 
September, PROPN 
1997:243, NUM 
247, NUM 
LIF, PROPN 
mitogenic, ADJ 
osteoblasts, NOUN 

, SPACE 
Figure, PROPN 
1, NUM 
Photomicrograph, NOUN 
calvaria, NOUN 
treated, VERB 
LIF, PROPN 
simultaneously, ADV 
demonstrating, VERB 
acid, NOUN 
phosphatase, NOUN 
positive, ADJ 
cells, NOUN 
alkaline, NOUN 
phosphatase, NOUN 

, SPACE 
staining, VERB 
b, NOUN 
tritiated, VERB 
thymidine, ADJ 
positive, ADJ 
nuclei, NOUN 
c, NOUN 
Original, ADJ 
magnification, NOUN 
×900, NOUN 

, SPACE 
blasts, NOUN 
intact, ADJ 
bone, NOUN 
findings, NOUN 
indicate, VERB 
LIF, PROPN 
stimulates, VERB 

, SPACE 
proliferation, NOUN 
mature, ADJ 
alkaline, NOUN 
phosphatase, NOUN 
positive, ADJ 
osteoblasts, NOUN 

, SPACE 
preosteoblasts, NOUN 
located, VERB 
osteoprogenitor, NOUN 
region, NOUN 

, SPACE 
results, NOUN 
study, NOUN 
suggest, VERB 
proliferation, NOUN 

, SPACE 
preosteoclasts, NOUN 
acid, NOUN 
phosphatase, NOUN 
positive, ADJ 
osteoclasts, NOUN 

, SPACE 
neonatal, ADJ 
mouse, NOUN 
organ, NOUN 
culture, NOUN 
system, NOUN 
LIF, PROPN 
significantly, ADV 
increased, VERB 

, SPACE 
number, NOUN 
acid, NOUN 
phosphatase, NOUN 
positive, ADJ 
osteoclasts, NOUN 

, SPACE 
thymidine, ADV 
labeled, VERB 
nuclei, NOUN 
colocalized, VERB 

, SPACE 
cells, NOUN 
Consequently, ADV 
LIF, PROPN 
stimulate, VERB 
differentiation, NOUN 

, SPACE 
existing, VERB 
osteoclasts, NOUN 
present, ADJ 
findings, NOUN 
indicate, VERB 
LIF, PROPN 

, SPACE 
stimulate, VERB 
proliferation, NOUN 
osteoclasts, NOUN 
osteoclast, ADJ 
pre-, NOUN 

, SPACE 
cursor, NOUN 
cell, NOUN 
populations, NOUN 

, SPACE 
results, NOUN 
study, NOUN 
consistent, ADJ 
previous, ADJ 
vitro, X 
vivo, ADJ 
studies, NOUN 
found, VERB 
increases, NOUN 
cell, NOUN 

, SPACE 
proliferation, NOUN 
LIF, PROPN 
treated, VERB 
osteoblast, NOUN 
like, ADJ 
cells, NOUN 
isolated, VERB 

, SPACE 
fetal, ADJ 
rat, NOUN 
calvariae, NOUN 
increases, VERB 
osteoclast, ADJ 
number, NOUN 
bone, NOUN 

, SPACE 
resorption, NOUN 
increases, NOUN 
DNA, NOUN 
synthesis, NOUN 
neonatal, ADJ 
mouse, NOUN 

, SPACE 
calvariae, NOUN 
exposed, VERB 
LIF, PROPN 
overall, ADJ 
increase, NOUN 
bone, NOUN 
turnover, NOUN 

, SPACE 
associated, VERB 
increases, NOUN 
osteoblast, ADJ 
osteoclast, ADJ 
numbers, NOUN 

, SPACE 
adult, NOUN 
mice, NOUN 
LIF, PROPN 
injected, VERB 
locally, ADV 
bone, NOUN 

, SPACE 
identified, VERB 
LIF, PROPN 
osteoclast, ADJ 
stimulating, VERB 
factor, NOUN 

, SPACE 
induces, VERB 
increase, NOUN 
bone, NOUN 
resorption, NOUN 
cultures, NOUN 
murine, PROPN 

, SPACE 
calvariae, NOUN 
9, NUM 
inhibits, VERB 
resorption, NOUN 
organ, NOUN 
cultures, NOUN 
mouse, PROPN 
fetal, ADJ 

, SPACE 
long, ADJ 
bones, NOUN 
11,26, NOUN 
models, NOUN 
resorption, NOUN 
dependent, ADJ 

, SPACE 
osteoclast, ADJ 
precursor, NOUN 
differentiation, NOUN 
vivo, ADJ 
study, NOUN 

, SPACE 
mice, NOUN 
engrafted, VERB 
nonleukemic, ADJ 
hemopoietic, ADJ 
cells, NOUN 

, SPACE 
0:0075-, NUM 

, SPACE 
m, PROPN 

, SPACE 
~, PUNCT 
-~, PUNCT 
~, PUNCT 
0oo5o-, PROPN 

, SPACE 
m, NOUN 
~, PUNCT 
~, PUNCT 
0.0025-, PUNCT 

, SPACE 
~o, PUNCT 
t-, X 

, SPACE 
o., NOUN 

, SPACE 
0.0000, NUM 
Control, PROPN 
LIF, PROPN 
4-, X 

, SPACE 
e-, X 

, SPACE 
T, NOUN 
3-, X 

, SPACE 
-~a, SYM 

, SPACE 
2, NUM 

, SPACE 
o, NOUN 
e-, X 

, SPACE 
o, NOUN 

, SPACE 
0, X 

, SPACE 
Control, PROPN 
LIF, PROPN 

, SPACE 
Figure, PROPN 
2, NUM 
Effect, NOUN 
LIF, PROPN 
alkaline, NOUN 
phosphatase, NOUN 
activity, NOUN 
Data, NOUN 

, SPACE 
mean, ADJ 
+, ADJ 
SEM, PROPN 
expressed, VERB 
millimeter, NOUN 
length, NOUN 
calvaria, NOUN 

, SPACE 
Significant, ADJ 
difference, NOUN 
control, NOUN 
p, NOUN 
=, NOUN 
0.0008, NUM 
Figure, NOUN 
3, NUM 
Effect, NOUN 
LIF, PROPN 
numbers, NOUN 
acid, NOUN 
phosphatase, NOUN 
positive, ADJ 
cells, NOUN 

, SPACE 
Data, NOUN 
mean, NOUN 
+, CCONJ 
SEM, PROPN 
expressed, VERB 
millimeter, NOUN 
length, NOUN 

, SPACE 
calvaria, NOUN 
Significant, ADJ 
difference, NOUN 
control, NOUN 
p, NOUN 
=, NOUN 
0.018, NUM 


, SPACE 
246, NUM 
J., PROPN 
Cornish, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
Vol, PROPN 
21, NUM 
3, NUM 

, SPACE 
LIF, PROPN 
mitogenic, ADJ 
osteoblasts, NOUN 
September, PROPN 
1997:243, PROPN 
247, NUM 

, SPACE 
.=_'~, PUNCT 

, SPACE 
~0~, PROPN 

, SPACE 
~o, NUM 
®, NOUN 
~, PUNCT 
e, X 
13, NUM 

, SPACE 
z, NOUN 
N, PROPN 
-~, PROPN 

, SPACE 
n, CCONJ 
7.5-, NUM 

, SPACE 
5.0-, NUM 

, SPACE 
2.5-, NUM 

, SPACE 
0.0, NUM 
Control, PROPN 
LIF, PROPN 

, SPACE 
Figure, PROPN 
4, NUM 
Effect, NOUN 
LIF, PROPN 
number, NOUN 
thymidine, ADJ 
positive, ADJ 
cells, NOUN 
colocal-, VERB 

, SPACE 
izing, VERB 
alkaline, NOUN 
phosphatase, NOUN 
Thymidine, PROPN 
incorporation, NOUN 
measured, VERB 

, SPACE 
4, NUM 
h, NOUN 
incubation, NOUN 
period, NOUN 
Data, NOUN 
mean, ADJ 
+, ADJ 
SEM, PROPN 

, SPACE 
expressed, VERB 
millimeter, NOUN 
length, NOUN 
calvaria, NOUN 
Significant, ADJ 
difference, NOUN 

, SPACE 
control, NOUN 
p, NOUN 
=, NOUN 
0.0024, NUM 

, SPACE 
produced, VERB 
high, ADJ 
levels, NOUN 
LIF, PROPN 
resulted, VERB 
increase, NOUN 

, SPACE 
deposition, NOUN 
new, ADJ 
bone, NOUN 
possible, ADJ 
increase, NOUN 
osteoblast, ADJ 

, SPACE 
numbers, NOUN 
17, NUM 
Osteoblastogenesis, PROPN 
increased, VERB 
bone, NOUN 
marrow, NOUN 

, SPACE 
cultures, NOUN 
treated, VERB 
LIF, PROPN 
24, NUM 
effects, NOUN 
LIF, PROPN 
osteoblast, ADJ 

, SPACE 
proliferation, NOUN 
cell, NOUN 
line, NOUN 
cultures, NOUN 
variable, ADJ 
decrease, NOUN 

, SPACE 
detected, VERB 
murine, PROPN 
osteogenic, ADJ 
sarcoma, NOUN 
UMR-106, DET 
cells,12, PROPN 

, SPACE 
murine, NOUN 
MC3T3, PROPN 
E1, PROPN 
cells, NOUN 
LIF, PROPN 
found, VERB 

, SPACE 
inhibit, NOUN 
2, NUM 
°, NUM 
increase, VERB 
cell, NOUN 
growth, NOUN 
3, NUM 
exert, VERB 
effect, NOUN 
8, NUM 

, SPACE 
recent, ADJ 
study, NOUN 
demonstrated, VERB 
LIF, PROPN 
mitogenic, ADJ 

, SPACE 
isolated, VERB 
human, ADJ 
osteoblast, NOUN 
like, ADJ 
cells, NOUN 
6, NUM 

, SPACE 
present, ADJ 
findings, NOUN 
demonstrating, VERB 
LIF, PROPN 
causes, VERB 
in-, ADJ 

, SPACE 
crease, NOUN 
area, NOUN 
alkaline, NOUN 
phosphatase, NOUN 
staining, VERB 
confirm, VERB 

, SPACE 
previous, ADJ 
studies, NOUN 
LIF, PROPN 
increases, VERB 
alkaline, NOUN 
phosphatase, NOUN 
activity, NOUN 

, SPACE 
induced, VERB 
retinoic, ADJ 
acid, NOUN 
preosteoblastic, ADJ 
cell, NOUN 
lines, NOUN 
23, NUM 

, SPACE 
UMR-201, PROPN 
2, NUM 
human, ADJ 
osteoblasts, NOUN 
generally, ADV 
effect, NOUN 

, SPACE 
LIF, PROPN 
basal, NOUN 
1,25, NUM 
dihydroxyvitamin, ADJ 
D3, PROPN 
induced, VERB 
alkaline, NOUN 

, SPACE 
phosphatase, NOUN 
activity, NOUN 
culture, NOUN 
1,25, NUM 
dihy-, NOUN 

, SPACE 
droxyvitamin, NOUN 
D3, PROPN 
induced, VERB 
alkaline, NOUN 
phosphatase, NOUN 
levels, NOUN 

, SPACE 
low, ADJ 
potentiation, NOUN 
1,25, NUM 
dihydroxyvitamin, NOUN 
D, NOUN 
3, NUM 
effect, NOUN 

, SPACE 
LIF, PROPN 
observed, VERB 
6, NUM 
recent, ADJ 
studies, NOUN 
LIF, PROPN 
increased, VERB 
alka-, ADJ 

, SPACE 
line, NOUN 
phosphate, ADJ 
activity, NOUN 
undifferentiated, ADJ 
mesenchymal, NOUN 
progen-, ADJ 

, SPACE 
itors, NOUN 
bone, NOUN 
marrow, NOUN 
24, NUM 
MC3T3, PROPN 
E1, PROPN 
cells, NOUN 
3, NUM 

, SPACE 
contrast, NOUN 
earlier, ADJ 
study, NOUN 
cell, NOUN 
line, NOUN 
LIF, PROPN 

, SPACE 
found, VERB 
decrease, VERB 
basal, NOUN 
alkaline, NOUN 
phosphatase, NOUN 
levels, NOUN 
2, NUM 
°, NUM 
Sim-, X 

, SPACE 
ilarly, ADV 
LIF, PROPN 
decreased, VERB 
alkaline, NOUN 
phosphatase, NOUN 
rat, NOUN 
calvarial, ADJ 
cell, NOUN 

, SPACE 
cultures, NOUN 
grown, VERB 
quantify, VERB 
bone, NOUN 
nodule, NOUN 
production, NOUN 
14, NUM 
total, ADJ 

, SPACE 
alkaline, NOUN 
phosphatase, NOUN 
activity, NOUN 
dependent, ADJ 
cell, NOUN 
differen-, NOUN 

, SPACE 
tiation, NOUN 
cell, NOUN 
number, NOUN 
variable, ADJ 
effects, NOUN 
LIF, PROPN 

, SPACE 
1.00, NUM 

, SPACE 
e-, X 
~, PUNCT 
0.75, NUM 

, SPACE 
~_~, PUNCT 
~, PUNCT 

, SPACE 
°, NUM 
.5, X 
°, NUM 

, SPACE 
ZO, PROPN 
a., NOUN 

, SPACE 
0.00, NUM 

, SPACE 
Control, PROPN 
LIF, PROPN 

, SPACE 
Figure, PROPN 
5, NUM 
Effect, NOUN 
LIF, PROPN 
number, NOUN 
thymidine, ADJ 
positive, ADJ 
cells, NOUN 

, SPACE 
osteoprogenitor, NOUN 
zone, NOUN 
periosteum, NOUN 
Thymidine, PROPN 
incorporation, NOUN 

, SPACE 
measured, VERB 
4, NUM 
h, NOUN 
incubation, NOUN 
period, NOUN 
Data, NOUN 
mean, ADJ 
+, NOUN 

, SPACE 
SEM, PROPN 
expressed, VERB 
millimeter, NOUN 
length, NOUN 
calvaria, PROPN 
index, NOUN 
reflect, VERB 
model, NOUN 
model, NOUN 
differences, NOUN 

, SPACE 
action, NOUN 
cell, NOUN 
proliferation, NOUN 
referred, VERB 
earlier, ADV 

, SPACE 
Osteoblasts, NOUN 
target, NOUN 
cells, NOUN 
LIF, PROPN 
bone, NOUN 
likely, ADJ 

, SPACE 
direct, ADJ 
effect, NOUN 
receptors, NOUN 
LIF, PROPN 
having, AUX 

, SPACE 
identified, VERB 
mature, ADJ 
osteoblasts, NOUN 
precursors, NOUN 
2, NUM 

, SPACE 
hand, NOUN 
LIF, PROPN 
likely, ADJ 
stimulate, VERB 
osteoclasts, NOUN 
indirectly, ADV 

, SPACE 
increase, VERB 
bone, NOUN 
resorption, NOUN 
osteoblast, NOUN 
Highly, ADV 
purified, ADJ 

, SPACE 
isolates, NOUN 
osteoclasts, NOUN 
found, VERB 
respond, VERB 
LIF, PROPN 
5, NUM 

, SPACE 
Leukemia, PROPN 
inhibitory, ADJ 
factor, NOUN 
synthesized, VERB 
osteoblast, NOUN 

, SPACE 
production, NOUN 
influenced, VERB 
cytokines, NOUN 
example, NOUN 

, SPACE 
increased, VERB 
tumor, NOUN 
necrosis, NOUN 
factor, NOUN 
2, NUM 
LIF, PROPN 
found, VERB 

, SPACE 
produced, VERB 
diffusible, ADJ 
protein, NOUN 
immobilized, ADJ 

, SPACE 
form, NOUN 
associated, VERB 
extracellular, ADJ 
matrix, NOUN 
fibroblast, ADJ 
cul-, NOUN 

, SPACE 
tures, NOUN 
2, X 
possible, ADJ 
LIF, PROPN 
osteoblast, NOUN 

, SPACE 
stored, VERB 
bone, NOUN 
matrix, NOUN 
LIF, PROPN 
released, VERB 

, SPACE 
increased, VERB 
bone, NOUN 
resorption, NOUN 
LIF, PROPN 
interact, VERB 
influ-, ADJ 

, SPACE 
ence, NOUN 
production, NOUN 
local, ADJ 
growth, NOUN 
factors, NOUN 
bone, NOUN 
act, VERB 

, SPACE 
autocrine, NOUN 
paracrine, ADJ 
regulator, NOUN 
osteoblast, NOUN 
osteoclast, ADJ 

, SPACE 
function, NOUN 
differentiation, NOUN 
t5, PROPN 

, SPACE 
conclusion, NOUN 
present, ADJ 
data, NOUN 
intact, ADJ 
bone, NOUN 
confirm, NOUN 

, SPACE 
osteoblast, NOUN 
principal, ADJ 
bone, NOUN 
cell, NOUN 
showing, VERB 
mitogenic, ADJ 
re-, ADP 

, SPACE 
sponse, NOUN 
LIF, PROPN 
data, NOUN 
previous, ADJ 
vitro, X 

, SPACE 
vivo, NOUN 
findings, NOUN 
support, VERB 
role, NOUN 
LIF, PROPN 
significant, ADJ 
cytokine, NOUN 

, SPACE 
involved, VERB 
local, ADJ 
regulation, NOUN 
normal, ADJ 
bone, NOUN 
cell, NOUN 
function, NOUN 

, SPACE 
Acknowledgments, NOUN 
work, NOUN 
supported, VERB 
Health, PROPN 
Research, PROPN 

, SPACE 
Council, PROPN 
New, PROPN 
Zealand, PROPN 
Auckland, PROPN 
Medical, PROPN 
Research, PROPN 
Founda-, PROPN 

, SPACE 
tion, NOUN 
New, PROPN 
Zealand, PROPN 
authors, NOUN 
grateful, ADJ 
Lesley, PROPN 
Scott, PROPN 
technical, ADJ 

, SPACE 
assistance, NOUN 

, SPACE 
References, NOUN 

, SPACE 
1, NUM 
Abe, PROPN 
E., PROPN 
Tanaka, PROPN 
H., PROPN 
Ishimi, PROPN 
Y., PROPN 
Miyaura, PROPN 
C., PROPN 
Hayashi, PROPN 
T., PROPN 
Nagasawa, PROPN 
H., PROPN 

, SPACE 
Tomida, PROPN 
M., PROPN 
Yamaguchi, PROPN 
Y., PROPN 
Hozumi, PROPN 
M., PROPN 
Suda, PROPN 
T., PROPN 
Differentiation-, X 

, SPACE 
inducing, VERB 
factor, NOUN 
purified, VERB 
conditioned, VERB 
medium, NOUN 
mitogen, NOUN 
treated, VERB 
spleen, NOUN 

, SPACE 
cell, NOUN 
cultures, NOUN 
stimulates, VERB 
bone, NOUN 
resorption, NOUN 
Proc, PROPN 
Natl, PROPN 
Acad, PROPN 
Sci, PROPN 
USA, PROPN 

, SPACE 
83:5958, NUM 
5962, NUM 
1986, NUM 

, SPACE 
2, X 
Allan, PROPN 
E., PROPN 
H., PROPN 
Hilton, PROPN 
D., PROPN 
J., PROPN 
Brown, PROPN 
M., PROPN 
A., PROPN 
Evely, PROPN 
R., PROPN 
S., PROPN 
Yumita, PROPN 
S., PROPN 
Metcalf, PROPN 
D., PROPN 

, SPACE 
Gough, PROPN 
N., PROPN 
M., PROPN 
Ng, PROPN 
K., PROPN 
W., PROPN 
Nicola, PROPN 
N., PROPN 
A., PROPN 
Martin, PROPN 
T., PROPN 
J., PROPN 
Osteoblasts, PROPN 
display, NOUN 

, SPACE 
receptors, NOUN 
response, NOUN 
leukemia, NOUN 
inhibitory, ADJ 
factor, NOUN 
J, PROPN 
Cell, PROPN 
Physiol, PROPN 
145:110-, NUM 

, SPACE 
119, NUM 
1990, NUM 

, SPACE 
3, X 
Belido, ADJ 
T., PROPN 
Borba, PROPN 
V., PROPN 
Z., PROPN 
C., PROPN 
Stnhl, PROPN 
N., PROPN 
Yancopoulos, PROPN 
G., PROPN 
Jika, PROPN 
R., PROPN 
L., PROPN 

, SPACE 
Manolagas, PROPN 
S., PROPN 
C., PROPN 
Cilary, PROPN 
neurotrophic, ADJ 
factor, NOUN 
CNTF, PROPN 
leukemia, VERB 
inhibitory, ADJ 

, SPACE 
factor, NOUN 
LIF, PROPN 
stimulate, VERB 
cell, NOUN 
proliferation, NOUN 
increase, VERB 
alkaline, NOUN 
phosphatase, NOUN 

, SPACE 
interleukin-6, NOUN 
production, NOUN 
osteoblastic, ADJ 
cells, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
10(Suppl, NOUN 

, SPACE 
1):$319, NUM 
1995, NUM 

, SPACE 
4, X 
Bhatt, PROPN 
H., PROPN 
Brunet, PROPN 
L., PROPN 
J., PROPN 
Stewart, PROPN 
C., PROPN 
L., PROPN 
Uterine, PROPN 
expression, NOUN 
leukemia, NOUN 

, SPACE 
inhibitory, ADJ 
factor, NOUN 
coincides, VERB 
onset, NOUN 
blastocyst, NOUN 
implantation, NOUN 
Proc, PROPN 
Natl, PROPN 

, SPACE 
Acad, PROPN 
Sci, PROPN 
USA, PROPN 
88:11408, PROPN 
11412, NUM 
1991, NUM 

, SPACE 
5, X 
Cornish, PROPN 
J., PROPN 
Callon, PROPN 
K., PROPN 
King, PROPN 
A., PROPN 
Edgar, PROPN 
S., PROPN 
Reid, PROPN 
I., PROPN 
R., PROPN 
effect, NOUN 

, SPACE 
leukemia, ADJ 
inhibitory, ADJ 
factor, NOUN 
bone, NOUN 
vivo, NOUN 
Endocrinology, NOUN 
132:1359, PROPN 
1366, NUM 

, SPACE 
1993, NUM 

, SPACE 
6, X 
Evans, PROPN 
D., PROPN 
B., PROPN 
Gerber, PROPN 
B., PROPN 
Feyen, PROPN 
J., PROPN 
H., PROPN 
M., PROPN 
Recombinant, PROPN 
human, ADJ 
leukemia, NOUN 

, SPACE 
inhibitory, ADJ 
factor, NOUN 
mitogenic, ADJ 
human, ADJ 
bone, NOUN 
derived, VERB 
osteoblast, NOUN 
like, ADJ 
cells, NOUN 

, SPACE 
Biochem, PROPN 
Biophys, PROPN 
Res, PROPN 
Commun, PROPN 
199:220, NUM 
226, NUM 
1994, NUM 

, SPACE 
7, X 
Gough, PROPN 
N., PROPN 
M., PROPN 
Gearing, PROPN 
D., PROPN 
P., PROPN 
King, PROPN 
J., PROPN 
A., PROPN 
Willson, PROPN 
T., PROPN 
A., PROPN 
Hilton, PROPN 
D., PROPN 
J., PROPN 
Nicola, PROPN 

, SPACE 
N., PROPN 
A., PROPN 
Metcalf, PROPN 
D., PROPN 
Molecular, PROPN 
cloning, NOUN 
expression, NOUN 
human, ADJ 

, SPACE 
homologue, NOUN 
murine, NOUN 
gene, NOUN 
encoding, VERB 
myeloid, PROPN 
leukemia, NOUN 
inhibitory, ADJ 
factor, NOUN 

, SPACE 
Proc, PROPN 
Natl, PROPN 
Acad, PROPN 
Sci, PROPN 
USA, PROPN 
85:2623, PROPN 
2627, NUM 
1988, NUM 

, SPACE 
8, X 
Hakeda, PROPN 
Y., PROPN 
Sudo, PROPN 
T., PROPN 
Ishizuka, PROPN 
S., PROPN 
Tanaka, PROPN 
K., PROPN 
Higashino, PROPN 
K., PROPN 
Kusuda, PROPN 
M., PROPN 

, SPACE 
Kodama, PROPN 
M., PROPN 
Kumegawa, PROPN 
M., PROPN 
Murine, PROPN 
recombinant, ADJ 
leukemia, NOUN 
inhibitory, ADJ 

, SPACE 
factor, NOUN 
modulates, NOUN 
inhibitory, ADJ 
effect, NOUN 
1,25, NUM 
dihydroxyvitamin, PROPN 
D3, PROPN 
alkaline, NOUN 

, SPACE 
phosphatase, NOUN 
activity, NOUN 
MC3T3, PROPN 
E1, PROPN 
cells, NOUN 
Biochem, PROPN 
Biophys, PROPN 
Res, PROPN 
Commun, PROPN 

, SPACE 
175:577, PROPN 
582, NUM 
1991, NUM 

, SPACE 
9, X 
Ishimi, PROPN 
Y., PROPN 
Abe, PROPN 
E., PROPN 
Jing, PROPN 
C., PROPN 
Miyanra, PROPN 
C., PROPN 
Hong, PROPN 
M., PROPN 
H., PROPN 
Oshida, PROPN 
M., PROPN 

, SPACE 
Kurosawa, PROPN 
H., PROPN 
Yamagushi, PROPN 
Y., PROPN 
Hozumi, PROPN 
M., PROPN 
Soda, PROPN 
T., PROPN 
Leukemia, PROPN 
inhibitory, ADJ 

, SPACE 
factor, NOUN 
differentiation, NOUN 
stimulating, VERB 
factor, NOUN 
LIF, PROPN 
D, NOUN 
factor, NOUN 
Regulation, NOUN 
pro-, NOUN 

, SPACE 
duction, NOUN 
possible, ADJ 
roles, NOUN 
bone, NOUN 
metabolism, NOUN 
J, PROPN 
Cell, PROPN 
Physiol, PROPN 
152:71, NUM 
78, NUM 
1992, NUM 


, SPACE 
Bone, PROPN 
Vol, PROPN 
21, NUM 
3, NUM 
J., PROPN 
Cornish, PROPN 
et, PROPN 
al, PROPN 
247, NUM 

, SPACE 
September, PROPN 
1997:243, NUM 
24'7, NOUN 
LIF, PROPN 
mitogenic, ADJ 
osteoblasts, NOUN 

, SPACE 
10, NUM 
Kurzrock, PROPN 
R., PROPN 
Estrov, PROPN 
Z., PROPN 
Wetzler, PROPN 
M., PROPN 
Gutterman, PROPN 
J., PROPN 
U., PROPN 
Talpaz, PROPN 
M., PROPN 
LIF, PROPN 

, SPACE 
leukemia, ADJ 
inhibitory, ADJ 
factor, NOUN 
Endocrine, PROPN 
Rev, PROPN 
12:208, NUM 
217, NUM 
1991, NUM 

, SPACE 
11, NUM 
Lorenzo, PROPN 
J., PROPN 
A., PROPN 
Sousa, PROPN 
S., PROPN 
L., PROPN 
Leahy, PROPN 
C., PROPN 
L., PROPN 
Leukemia, PROPN 
inhibitory, ADJ 
factor, NOUN 
LIF, PROPN 

, SPACE 
inhibits, VERB 
basal, NOUN 
bone, NOUN 
resorption, NOUN 
fetal, ADJ 
rat, NOUN 
long, ADJ 
bone, NOUN 
cultures, NOUN 
Cytokine, ADJ 
2:1, NUM 
5, NUM 

, SPACE 
1990, NUM 

, SPACE 
12, NUM 
Lowe, PROPN 
C., PROPN 
Cornish, PROPN 
J., PROPN 
Callon, PROPN 
K., PROPN 
Martin, PROPN 
T., PROPN 
J., PROPN 
Reid, PROPN 
I., PROPN 
R., PROPN 
Regulation, PROPN 

, SPACE 
osteoblast, NOUN 
proliferation, NOUN 
leukemia, ADJ 
inhibitory, ADJ 
factor, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 

, SPACE 
6:1277, PROPN 
1283, NUM 
1991, NUM 

, SPACE 
13, X 
Lowe, PROPN 
C., PROPN 
Cornish, PROPN 
J., PROPN 
Martin, PROPN 
T., PROPN 
J., PROPN 
Reid, PROPN 
I., PROPN 
R., PROPN 
Effects, PROPN 
leukemia, NOUN 

, SPACE 
inhibitory, ADJ 
factor, NOUN 
bone, NOUN 
resorption, NOUN 
DNA, NOUN 
synthesis, NOUN 
neonatal, ADJ 
mouse, PROPN 

, SPACE 
calvaria, NOUN 
Calcif, PROPN 
Tissue, PROPN 
lint, VERB 
49:394, NUM 
397, NUM 
1991, NUM 

, SPACE 
14, NUM 
Malaval, PROPN 
L., PROPN 
Gupta, PROPN 
A., NOUN 
K., PROPN 
Aubin, PROPN 
J., PROPN 
E., PROPN 
Leukemia, PROPN 
inhibitory, ADJ 
factor, NOUN 
inhibits, VERB 

, SPACE 
osteogenic, ADJ 
differentiatiJn, PROPN 
rat, NOUN 
calvafia, NOUN 
cell, NOUN 
cultures, NOUN 
Endocrinology, NOUN 
136, NUM 

, SPACE 
1411, NUM 
1418, NUM 
1995, NUM 

, SPACE 
15, X 
Martin, PROPN 
T., PROPN 
J., PROPN 
Allan, PROPN 
E., PROPN 
H., PROPN 
Evely, PROPN 
R., PROPN 
S., PROPN 
Reid, PROPN 
I., PROPN 
R., PROPN 
Leukemia, PROPN 
inhibitory, ADJ 

, SPACE 
factor, NOUN 
bone, NOUN 
cell, NOUN 
~unction, NOUN 
Block, PROPN 
G., PROPN 
R., PROPN 
Widdows, PROPN 
K., PROPN 
Eds, PROPN 

, SPACE 
Polyfunctional, PROPN 
Cytokines, PROPN 
IL-6, PROPN 
LIF, PROPN 
Chichester, PROPN 
UK, PROPN 
Wiley, PROPN 
1992, NUM 

, SPACE 
141,155, NUM 

, SPACE 
16, NUM 
Metcaif, PROPN 
D., PROPN 
leukenTia, PROPN 
inhibitory, ADJ 
factor, NOUN 
LIF, PROPN 
Int, PROPN 
J, PROPN 
Cell, PROPN 
Cloning, NOUN 
9:95, NUM 
108, NUM 

, SPACE 
1991, NUM 

, SPACE 
17, X 
Metcalf, PROPN 
D., PROPN 
Gearing, PROPN 
D., PROPN 
P., PROPN 
fatal, ADJ 
syndrome, NOUN 
mice, NOUN 
engrafted, VERB 
cells, NOUN 

, SPACE 
producing, VERB 
high, ADJ 
levels, NOUN 
cf, VERB 
leukemia, ADJ 
inhibitory, ADJ 
factor, NOUN 
LIF, PROPN 
Proc, PROPN 
Natl, PROPN 
Acad, PROPN 

, SPACE 
Sci, PROPN 
86:5948, PROPN 
5952, NUM 
1989, NUM 

, SPACE 
18, X 
Metcalf, PROPN 
D., PROPN 
Hilton, PROPN 
D., PROPN 
L, PROPN 
Nicola, PROPN 
N., PROPN 
A., NOUN 
Clonal, PROPN 
analysis, NOUN 
action, NOUN 

, SPACE 
murine, NOUN 
leukemia, NOUN 
inhibilory, ADJ 
factor, NOUN 
leukemic, ADJ 
normal, ADJ 
murine, NOUN 
hemopoietic, ADJ 

, SPACE 
cells, NOUN 
Leukemia, NOUN 
2:216-.221, NUM 
1988, NUM 

, SPACE 
19, X 
Metcalf, PROPN 
D., PROPN 
Nicola, PROPN 
N., PROPN 
A., PROPN 
Gearing, PROPN 
D., PROPN 
P., PROPN 
Effects, PROPN 
