Nuclear, PROPN 
silica, PROPN 
surface, PROPN 

, SPACE 
studied, VERB 
workers, NOUN 
main, ADJ 
finding, NOUN 

, SPACE 
surface, NOUN 
composition, NOUN 
dependent, ADJ 
sample, NOUN 
history, NOUN 

, SPACE 
case, NOUN 
thermally, ADV 
grown, VERB 
silicon, NOUN 
oxide, NOUN 
notwith-, X 

, SPACE 
standing, VERB 
care, NOUN 
handling, VERB 
sample, NOUN 
O, PROPN 
Si, ADJ 
atomic, ADJ 

, SPACE 
ratios, NOUN 
derived, VERB 
XPS, PROPN 
slightly, ADV 
higher, ADJ 
2, NUM 

, SPACE 
average, ADJ 
value, NOUN 
2.05, NUM 
f., PROPN 
0.08, NUM 
possible, ADJ 
reasons, NOUN 

, SPACE 
discrepancy, NOUN 
reported, VERB 
workers, NOUN 
22, NUM 

, SPACE 
need, VERB 
repeated, VERB 
note, VERB 
Table, NOUN 
3, NUM 

, SPACE 
reason, NOUN 
reports, VERB 
O, PROPN 
Si, ADJ 
atomic, ADJ 
ratios, NOUN 
normalised, VERB 

, SPACE 
corresponding, VERB 
initial, ADJ 
value, NOUN 
table, NOUN 
shows, VERB 
clearly, ADV 

, SPACE 
bombardment, NOUN 
AI++, PROPN 
yields, NOUN 

, SPACE 
experimental, ADJ 
error, NOUN 
result, NOUN 
i.e., X 
mild, ADJ 
decrease, NOUN 

, SPACE 
O/‘Si, ADJ 
atomic, ADJ 
ratio, NOUN 

, SPACE 
reason, NOUN 
discrepancy, NOUN 
finding, NOUN 

, SPACE 
i.e., X 
mild, ADJ 
decrease, NOUN 
O, PROPN 
Si, ADJ 
atomic, ADJ 
ratio, NOUN 

, SPACE 
papers, NOUN 
claiming, VERB 
severe, ADJ 
decrease, NOUN 
figure, NOUN 

, SPACE 
clear, ADJ 
needs, VERB 
work, NOUN 
clarification, NOUN 
note, VERB 

, SPACE 
finding, NOUN 
excellent, ADJ 
agreement, NOUN 
reported, VERB 

, SPACE 
people, NOUN 
use, NOUN 
electron, NOUN 
flooding, NOUN 

, SPACE 
example, NOUN 
XPS, PROPN 
spectrometers, NOUN 
neutralising, VERB 
positive, ADJ 

, SPACE 
charging, NOUN 
surface, NOUN 
electron, NOUN 
beams, NOUN 
like, ADP 

, SPACE 
Auger, PROPN 
spectroscopy, NOUN 
believe, VERB 
use, NOUN 

, SPACE 
electrons, NOUN 
responsible, ADJ 
severe, ADJ 
chemical, NOUN 
reduc-, ADJ 

, SPACE 
tion, NOUN 
SiO, NUM 
words, NOUN 
suggest, VERB 

, SPACE 
reports, NOUN 
claiming, VERB 
drastic, ADJ 
reduction, NOUN 
SiO, PROPN 
ion, NOUN 

, SPACE 
beam, NOUN 
error, NOUN 
artifact, NOUN 
induced, VERB 

, SPACE 
use, NOUN 
electrons, NOUN 
case, NOUN 
note, VERB 
whichever, PRON 

, SPACE 
explanation, NOUN 
discrepancy, NOUN 
O, PROPN 
Si, ADJ 
atomic, ADJ 

, SPACE 
ratio, NOUN 
identical, ADJ 
experimental, ADJ 
error, NOUN 

, SPACE 
ion, NOUN 
neutral, ADJ 
bombardment, NOUN 

, SPACE 
4, X 
Conclusions, NOUN 

, SPACE 
results, NOUN 
shown, VERB 
point, VERB 
5, NUM 
keV, NOUN 
energy, NOUN 

, SPACE 
ion, NOUN 
neutral, ADJ 
bombardment, NOUN 
SiO, PROPN 
yields, VERB 
results, NOUN 
experimental, ADJ 
error, NOUN 
finding, NOUN 

, SPACE 
agreement, NOUN 
Ref, PROPN 
3, X 
strong, ADJ 
contrast, NOUN 

, SPACE 
reports, NOUN 
Mizutani, PROPN 
14-, NUM 
161, NUM 
Possible, ADJ 
explanations, NOUN 

, SPACE 
disagreement, NOUN 
given, VERB 
explanation, NOUN 
simply, ADV 

, SPACE 
fact, NOUN 
work, NOUN 
Mizutani, PROPN 
bombardment, NOUN 

, SPACE 
analysis, NOUN 
performed, VERB 
different, ADJ 
appara-, ADJ 

, SPACE 
tuses, NOUN 
transfer, NOUN 
step, NOUN 
sample, NOUN 

, SPACE 
air, NOUN 
exposed, VERB 
prior, ADV 
analysis, NOUN 
Rutherford, PROPN 

, SPACE 
backscattering, NOUN 
Auger, PROPN 
samples, NOUN 
Ar+, VERB 

, SPACE 
bombarded, VERB 
order, NOUN 
sputter, VERB 
away, ADV 
layers, NOUN 

, SPACE 
complicated, VERB 
unsafe, ADJ 
sample, NOUN 
handling, NOUN 
procedure, NOUN 

, SPACE 
responsible, ADJ 
artifacts, NOUN 
an-, X 

, SPACE 
possible, ADJ 
interesting, ADJ 
explanation, NOUN 

, SPACE 
use, NOUN 
5, NUM 
keV, NOUN 
energy, NOUN 
Mizutani, PROPN 
bombardment, NOUN 

, SPACE 
performed, VERB 
lower, ADJ 
0.4, NUM 
0.7, NUM 
keV, PROPN 
energy, NOUN 

, SPACE 
low, ADJ 
energy, NOUN 
possibility, NOUN 
impinging, VERB 

, SPACE 
particle, NOUN 
energy, NOUN 
producing, VERB 
elec-, NOUN 

, SPACE 
tron, NOUN 
emission, NOUN 
sample, NOUN 
surface, NOUN 
Fig, PROPN 
1, NUM 
Ref, PROPN 

, SPACE 
17D., PROPN 
energy, NOUN 
contrary, NOUN 
energy, NOUN 
high, ADJ 

, SPACE 
detectable, ADJ 
secondary, ADJ 
electron, NOUN 
emission, NOUN 

, SPACE 
result, NOUN 
net, ADJ 
positive, ADJ 
charge, NOUN 
sample, NOUN 

, SPACE 
bombarded, VERB 
neutrals, NOUN 
different, ADJ 

, SPACE 
sample, NOUN 
bombarded, VERB 
ions, NOUN 
explain, VERB 

, SPACE 
samples, NOUN 
identical, ADJ 
bombardment, NOUN 
lower, ADJ 

, SPACE 
energy, NOUN 
net, ADJ 
charge, NOUN 
built, VERB 
neutral, ADJ 

, SPACE 
bombardment, NOUN 
negligible, ADJ 
ion, NOUN 
bom-, NOUN 

, SPACE 
barded, VERB 
sample, NOUN 
builds, VERB 
positive, ADJ 
charge, NOUN 

, SPACE 
neutralisation, NOUN 
incoming, ADJ 
ions, NOUN 
case, NOUN 

, SPACE 
easy, ADJ 
understand, VERB 
reason, NOUN 
neutral, ADJ 
bombardment, NOUN 

, SPACE 
induce, VERB 
surface, NOUN 
damage, NOUN 
substantially, ADV 
lower, ADJ 

, SPACE 
ion, NOUN 
irradiation, NOUN 
consideration, NOUN 
opinion, NOUN 
offers, VERB 

, SPACE 
stimulating, VERB 
chances, NOUN 
exploring, VERB 
deeper, ADJ 
detail, NOUN 

, SPACE 
effect, NOUN 
SiO, PROPN 
targets, NOUN 
2, NUM 

, SPACE 
Acknowledgements, NOUN 

, SPACE 
authors, NOUN 
wish, VERB 
thank, VERB 
S., PROPN 
Valeri, PROPN 
G., PROPN 
Marletta, PROPN 
R., PROPN 

, SPACE 
Kelly, PROPN 
helpful, ADJ 
discussions, NOUN 
Financial, ADJ 
support, NOUN 

, SPACE 
C.N.R., PROPN 
Rome, PROPN 
MURST, PROPN 
gratefully, ADV 
acknowledged, VERB 

, SPACE 
References, PROPN 

, SPACE 
l, X 
G., PROPN 
Bets, PROPN 
G.K., PROPN 
Wehner, PROPN 
Sputtering, VERB 
Particle, PROPN 
Bom-, PROPN 

, SPACE 
bardment, PROPN 
ed, PROPN 
R., PROPN 
Berisch, PROPN 
vol, NOUN 
2, NUM 
Springer, PROPN 
Berlin, PROPN 
1983, NUM 
p., NOUN 
11, NUM 

, SPACE 
references, NOUN 

, SPACE 
2, X 
A., PROPN 
Licciardello, PROPN 
0, NUM 
Puglisi, PROPN 
S., PROPN 
Pignataro, PROPN 
J., PROPN 
Chem, PROPN 
Sot, PROPN 

, SPACE 
Faraday, PROPN 
Trans, PROPN 
2, NUM 
81, NUM 
1985, NUM 
985, NUM 

, SPACE 
3, X 
Y., PROPN 
Iijima, PROPN 
T., PROPN 
Yamada, PROPN 
S., PROPN 
Matsumoto, PROPN 
K., PROPN 
Himoka, PROPN 
Surf, PROPN 

, SPACE 
Interf, PROPN 
Anal, PROPN 
21, NUM 
1994, NUM 
778, NUM 

, SPACE 
4, X 
K., PROPN 
Ogoh, PROPN 
C., PROPN 
Yamanaka, PROPN 
S., PROPN 
Toyoda, PROPN 
M., PROPN 
Ikeya, PROPN 
E., PROPN 
Ito, PROPN 

, SPACE 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
91, NUM 
1994, NUM 
331, NUM 

, SPACE 
5, X 
T., PROPN 
Tatsumi, PROPN 
S., PROPN 
Fukuda, PROPN 
S., PROPN 
Kadomura, PROPN 
Jpn, PROPN 
J., PROPN 
Appl, PROPN 
Phys, NOUN 

, SPACE 
33, NUM 
1994, NUM 
2175, NUM 

, SPACE 
346, NUM 
A., NOUN 
Torrisi, PROPN 
et, PROPN 
al./Nucl, NOUN 
Instr, PROPN 
Meth, PROPN 
Phys, PROPN 
Res, PROPN 
B, PROPN 
116, NUM 
1996, NUM 
342, NUM 
346, NUM 

, SPACE 
6, NUM 
N., PROPN 
Nakagawa, PROPN 
M., PROPN 
Okada, PROPN 
Y., PROPN 
Kawabata, PROPN 
K., PROPN 
Atobe, PROPN 
H., PROPN 
Itoh, PROPN 

, SPACE 
S., PROPN 
Nakanishi, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
91, NUM 
1994, NUM 
354, NUM 

, SPACE 
171, NUM 
I.P., PROPN 
Lisovskii, PROPN 
V.G., PROPN 
Litovchenko, PROPN 
V.B., PROPN 
Lozinskii, PROPN 
V.P., PROPN 
Mel-, PROPN 

, SPACE 
nik, PROPN 
S.I., PROPN 
Frolov, PROPN 
Thin, PROPN 
Solid, PROPN 
Films, PROPN 
247, NUM 
1994, NUM 
264, NUM 

, SPACE 
181, NUM 
H., PROPN 
Jacobsson, PROPN 
G., PROPN 
Holmen, PROPN 
J., PROPN 
Appl, PROPN 
Phys, PROPN 
75, NUM 
1994, NUM 
8109, NUM 

, SPACE 
191, NUM 
R.A.B., PROPN 
Devine, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
91, NUM 
1994, NUM 
378, NUM 

, SPACE 
lo, X 
E., PROPN 
Paparazzo, PROPN 
J., PROPN 
Vat, PROPN 
Sci, PROPN 
Technol, PROPN 
8, NUM 
1990, NUM 
2231, NUM 

, SPACE 
ll, X 
J.B., PROPN 
Malherbe, PROPN 
S., PROPN 
Hofmann, PROPN 
J.M., PROPN 
Sam, PROPN 
Appl, PROPN 
Surf, PROPN 
Sci, PROPN 

, SPACE 
27, NUM 
1986, NUM 
355, NUM 

, SPACE 
12, NUM 
J.H., PROPN 
Thomas, PROPN 
III, PROPN 
S, PROPN 
Hofmamr, PROPN 
J., PROPN 
Vat, PROPN 
Sci, PROPN 
Technol, PROPN 
3, NUM 

, SPACE 
1985, NUM 
1921, NUM 

, SPACE 
131, NUM 
J.R., PROPN 
Pins, PROPN 
A.W., PROPN 
Czandema, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
13, NUM 

, SPACE 
1986, NUM 
245, NUM 
14, X 
T., PROPN 
Mizutani, PROPN 
S., PROPN 
Nishimatsu, PROPN 
J., PROPN 
Vat, PROPN 
Sci, PROPN 
Technol, PROPN 
6, NUM 

, SPACE 
1988, NUM 
1417, NUM 

, SPACE 
15, X 
T., PROPN 
Mizutami, PROPN 
Jpn, PROPN 
J., PROPN 
Appl, PROPN 
Phys, PROPN 
30, NUM 
1991, NUM 
L628, PROPN 

, SPACE 
16, NUM 
T., PROPN 
Mizutami, PROPN 
J., PROPN 
Non, PROPN 
Cryst, PROPN 
Solids, NOUN 
181, NUM 
1995, NUM 
123, NUM 

, SPACE 
17, NUM 
R.A., PROPN 
Baragiola, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
78, NUM 
1993, NUM 
223, NUM 

, SPACE 
18, NUM 
CD, PROPN 
Wagner, PROPN 
Anal, PROPN 
Chem, PROPN 
49, NUM 
1977, NUM 
1282, NUM 

, SPACE 
19, NUM 
M.F., PROPN 
Ebel, PROPN 
J., PROPN 
Electron, PROPN 
Spectr, PROPN 
Rel, PROPN 
Phen, PROPN 
22, NUM 
1981, NUM 
157, NUM 

, SPACE 
Surf, PROPN 
Interf, PROPN 
Anal, PROPN 
2, NUM 
1980, NUM 
173, NUM 

, SPACE 
20, NUM 
A., NOUN 
Torrisi, PROPN 
G., PROPN 
Marletta, PROPN 
A., PROPN 
Licciardello, PROPN 
0, NUM 
Puglisi, PROPN 
Nucl, PROPN 

, SPACE 
Instr, PROPN 
Meth, PROPN 
B, PROPN 
32, NUM 
1988, NUM 
283, NUM 

, SPACE 
21, NUM 
J.H., PROPN 
Scolield, PROPN 
J., PROPN 
Electron, PROPN 
Spectr, PROPN 
Rel, PROPN 
Phenom, PROPN 
8, NUM 
1976, NUM 
129, NUM 

, SPACE 
22, NUM 
e.g., ADJ 
H., PROPN 
Allali, PROPN 
B.N., PROPN 
Souli, PROPN 
J.P., PROPN 
Thomas, PROPN 
W., PROPN 
Szymczak, PROPN 

, SPACE 
K., PROPN 
Wittmaack, PROPN 
Nucl, PROPN 
Meth, PROPN 
B, NOUN 
90, NUM 
1994, NUM 
501, NUM 

, SPACE 
