ELSEVIER, PROPN 
500, NUM 
ho0, NOUN 
7no, NOUN 

, SPACE 
Channel, PROPN 
Number, PROPN 

, SPACE 
Fig, PROPN 
4, NUM 
Channeling, VERB 
spectra, NOUN 
SrTiO,(lOO, PROPN 
crystal, PROPN 
coated, VERB 

, SPACE 
560, PROPN 
thick, VERB 
amorphous, ADJ 
SrTiO, PROPN 
layer, NOUN 
sample, NOUN 
an-, ADV 

, SPACE 
nealed, VERB 
800, NUM 
°, NOUN 
C, NOUN 
5, NUM 
min, NOUN 
annealed, VERB 
100, NUM 
°, NOUN 
C, NOUN 
30, NUM 

, SPACE 
min, PROPN 

, SPACE 
VII, PROPN 
SURFACES, PROPN 
INTERFACES, VERB 

, SPACE 
550, NUM 
F., PROPN 
Wang, PROPN 
et, PROPN 
al./Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
Phys, PROPN 
Rex, PROPN 
B, PROPN 
I18, PROPN 
1996, NUM 
547, NUM 
551, NUM 

, SPACE 
2000, NUM 

, SPACE 
950KeV, PROPN 
He+, NOUN 
x, X 
<, X 
SrTiO,/SrTiO, PROPN 
1, NUM 
IO, PROPN 

, SPACE 
Line, NOUN 
annealing, VERB 

, SPACE 
Solid, ADJ 
circle, NOUN 
15min, NUM 

, SPACE 
en, ADP 
circle, NOUN 
30min, NOUN 

, SPACE 
1, NUM 
I., PROPN 
I., PROPN 
I., PROPN 
SB, PROPN 

, SPACE 
so0, PROPN 

, SPACE 
400, NUM 
500, NUM 
600, NUM 
700, NUM 
800, NUM 
900, NUM 

, SPACE 
Channel, PROPN 
Number, PROPN 

, SPACE 
Fig, PROPN 
5, NUM 
Random, NOUN 
channeling, VERB 
spectra, PROPN 
recrystallization, NOUN 
aa, ADJ 

, SPACE 
SrTiO,(l, PROPN 
IO, PROPN 
crystal, NOUN 
coated, VERB 
amorphous, ADJ 
layer, NOUN 
560, NUM 

, SPACE 
thickness, NOUN 
Samples, NOUN 
annealed, VERB 
800, NUM 
°, NOUN 
C, NOUN 
flowing, VERB 
0, NUM 

, SPACE 
time, NOUN 
periods, NOUN 

, SPACE 
4.8, NUM 
atoms, NOUN 
row, NOUN 
respectively, ADV 
values, NOUN 
higher, ADJ 

, SPACE 
STO(100, PROPN 
substrate, NOUN 
substrates, NOUN 

, SPACE 
coated, VERB 
amorphous, ADJ 
ST0, NOUN 
layer, NOUN 
sputtering, VERB 

, SPACE 
way, NOUN 
STO(100, PROPN 
substrates, NOUN 
found, VERB 

, SPACE 
annealing, VERB 
500, NUM 
°, NOUN 
C, NOUN 
30, NUM 
min, NOUN 
cause, VERB 
noticeable, ADJ 

, SPACE 
change, NOUN 
aligned, VERB 
spectrum, NOUN 
Fig, PROPN 
5, NUM 
shows, VERB 
response, NOUN 

, SPACE 
sample, NOUN 
thermal, ADJ 
annealing, VERB 
800, NUM 
°, NOUN 
C, NOUN 
seen, VERB 

, SPACE 
annealing, VERB 
800, NUM 
°, NOUN 
C, NOUN 
interface, NOUN 
moved, VERB 

, SPACE 
surface, NOUN 
200, NUM 
high, ADJ 
density, NOUN 
defects, NOUN 

, SPACE 
remained, VERB 
near, ADP 
surface, NOUN 
Annealing, VERB 
1100, NUM 
°, NOUN 
C, NOUN 
shows, VERB 

, SPACE 
similar, ADJ 
behavior, NOUN 
Similar, ADJ 
case, NOUN 
STO(100, PROPN 
sub-, PROPN 

, SPACE 
strate, NOUN 
response, NOUN 
STO(l, PROPN 
10, NUM 
samples, NOUN 
annealing, VERB 

, SPACE 
linear, ADJ 
time, NOUN 
residual, ADJ 
defect, NOUN 
level, NOUN 

, SPACE 
saturates, NOUN 
Compared, VERB 
STO, PROPN 
lOO, PROPN 
forma-, ADJ 

, SPACE 
tion, NOUN 
randomly, ADV 
oriented, VERB 
crystallites, NOUN 
STo(llO, NUM 

, SPACE 
system, NOUN 
dominant, ADJ 
process, NOUN 
lower, ADJ 
tempera-, ADJ 

, SPACE 
xti=1.3, ADJ 

, SPACE 
SPA=2.7atoms, NOUN 
row, NOUN 

, SPACE 

, SPACE 
500, NUM 
600, NUM 
700, NUM 

, SPACE 
Channel, PROPN 
Number, PROPN 

, SPACE 
Fig, PROPN 
6, NUM 
lOOI, X 
aligned, VERB 
backscattering, VERB 
spectra, PROPN 
frym, VERB 
SrTiO,(lOO, PROPN 

, SPACE 
substrate, NOUN 
heen, AUX 
coated, VERB 
80, NUM 
thick, ADJ 
amorphous, ADJ 

, SPACE 
SrTiO, PROPN 
layer, NOUN 
spectrum, NOUN 
obtained, VERB 
annealing, VERB 
llOO, X 
°, NUM 
C, PROPN 

, SPACE 
30, NUM 
min, NOUN 
indistinguishable, ADJ 
substrate, NOUN 

, SPACE 
coating, NOUN 
l, NOUN 
950KeV, PROPN 
He+, NOUN 
SrTiO, PROPN 
100, NUM 

, SPACE 

, SPACE 
o-~, PROPN 

, SPACE 
0, NUM 
200, NUM 
400, NUM 
600, NUM 
800, NUM 
1000, NUM 
1, NUM 

, SPACE 
Annealing, PROPN 
Temperature, PROPN 
C, NOUN 
30, NUM 

, SPACE 
Fig, PROPN 
7, NUM 
Sr, PROPN 
surface, NOUN 
peak, PROPN 
area, NOUN 
SPA, PROPN 
values, NOUN 
SrTiO,(lOO, NUM 

, SPACE 
samples, NOUN 
function, NOUN 
annealing, VERB 
temperature, NOUN 
annealing, NOUN 

, SPACE 
carried, VERB 
1, NUM 
atm, NOUN 
flowing, VERB 
0, NUM 
30, NUM 
min, NOUN 

, SPACE 
tures, NOUN 
STO(100, PROPN 
case, NOUN 
implying, VERB 
c, NOUN 
trans-, VERB 

, SPACE 
formation, NOUN 
rate, NOUN 
STO(l10, NOUN 
interface, NOUN 
lower, ADJ 

, SPACE 
STO(100, PROPN 
direction, NOUN 
dependence, NOUN 
crystal-, NUM 

, SPACE 
lization, NOUN 
behavior, NOUN 
poorer, ADJ 
surface, NOUN 
quality, NOUN 

, SPACE 
STO(l10, NOUN 
substrate, NOUN 
intrinsic, ADJ 
growth, NOUN 
kinetics, NOUN 

, SPACE 
clear, ADJ 

, SPACE 
3.3, X 
Thin, ADJ 
amorphous, ADJ 
layers, NOUN 

, SPACE 
found, VERB 
easier, ADJ 
recover, VERB 
ST0, PROPN 
crystal, NOUN 
surface, NOUN 

, SPACE 
coated, VERB 
thin, ADJ 
amorphous, ADJ 
layer, NOUN 
16, NUM 
amor-, ADJ 

, SPACE 
phous, ADJ 
layer, NOUN 
thin, ADJ 
step, NOUN 
annealing, VERB 
proce-, NOUN 

, SPACE 
dure, NOUN 
necessary, ADJ 
annealing, VERB 
1100, NUM 
°, NUM 
C, NOUN 
30, NUM 
min, NOUN 

, SPACE 
resulted, VERB 
high, ADJ 
quality, NOUN 
recrystallization, NOUN 
amorphous, ADJ 

, SPACE 
layer, NOUN 
certain, ADJ 
thickness, NOUN 
simple, ADJ 
annealing, NOUN 

, SPACE 
treatment, NOUN 
great, ADJ 
difference, NOUN 

, SPACE 
sample, NOUN 
inserted, VERB 
oven, PROPN 
quickly, ADV 
slowly, ADV 
Fig, PROPN 
6, NUM 

, SPACE 
shows, VERB 
lOOI, X 
aligned, VERB 
spectra, NOUN 
ST0, NOUN 
substrate, NOUN 

, SPACE 
80, NUM 
thick, ADJ 
amorphous, ADJ 
layer, NOUN 
annealing, VERB 
1100, NUM 
°, NUM 
C, NOUN 

, SPACE 
30, NUM 
min, NOUN 
channeling, VERB 
yield, NOUN 
annealed, ADJ 
sample, NOUN 

, SPACE 
indistinguishable, ADJ 
virgin, PROPN 
crystal, PROPN 
demonstrating, VERB 

, SPACE 
complete, ADJ 
recovery, NOUN 
surface, NOUN 
found, VERB 

, SPACE 
thickness, ADJ 
limit, NOUN 
complete, ADJ 
recovery, NOUN 
80, NUM 
A., NOUN 
Fig, PROPN 
7, NUM 

, SPACE 
shows, VERB 
SPA, PROPN 
values, NOUN 
samples, NOUN 
annealing, VERB 

, SPACE 
30, NUM 
min, NOUN 
function, NOUN 
annealing, VERB 
temperature, NOUN 
shows, VERB 

, SPACE 
recovery, NOUN 
crystallinity, NOUN 
requires, VERB 
annealing, VERB 

, SPACE 
llOO”C, NOUN 
30, NUM 
min, NOUN 
1100, NUM 
°, NOUN 
C, NOUN 
samples, NOUN 

, SPACE 
amorphous, ADJ 
layers, NOUN 
80, NUM 
thick, ADJ 
possess, NOUN 

, SPACE 
SPA, PROPN 
value, NOUN 
equal, ADJ 
virgin, PROPN 
crystal, PROPN 

, SPACE 
AFM, PROPN 
measurements, NOUN 
carried, VERB 
selected, VERB 
samples, NOUN 
indi-, NOUN 

, SPACE 
cate, NOUN 
recrystallized, ADJ 
ST0, NOUN 
substrates, NOUN 
atomfcally, ADV 

, SPACE 
flat, ADJ 
surface, NOUN 
root, NOUN 
mean, NOUN 
square, ADJ 
roughness, NOUN 
1.2, NUM 
A., NOUN 

, SPACE 
4, X 
Conclusions, PROPN 

, SPACE 
Systematic, PROPN 
studies, NOUN 
thermal, ADJ 
annealing, VERB 
behavior, NOUN 

, SPACE 
amorphous, ADJ 
ST0, NOUN 
layers, NOUN 
deposited, VERB 
ST0, NOUN 
single, ADJ 
crystal, NOUN 

, SPACE 
F., PROPN 
Wang, PROPN 
et, PROPN 
al, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
Phys, PROPN 
Rex, PROPN 
B, PROPN 
I18, PROPN 
996, NUM 
547, NUM 
551, NUM 
551, NUM 

, SPACE 
substrates, NOUN 
carried, VERB 
950, NUM 
keV, NOUN 
He+, NOUN 
ion, NOUN 

, SPACE 
channeling, NOUN 
annealing, PROPN 
560, NUM 
thick, ADJ 
amor-, ADJ 

, SPACE 
phous, ADJ 
layers, NOUN 
crystallize, VERB 
epitaxially, ADV 
underlying, VERB 

, SPACE 
substrate, NOUN 
SPE, PROPN 
crystallized, VERB 
films, NOUN 
defective, ADJ 

, SPACE 
defect, ADJ 
level, NOUN 
decreases, NOUN 
increasing, VERB 
annealing, VERB 
tem-, NOUN 

, SPACE 
perature, NOUN 
range, NOUN 
400, NUM 
8OOT, NOUN 
increases, VERB 

, SPACE 
increasing, VERB 
temperature, NOUN 
ranging, VERB 
800, NUM 
l, NOUN 
1OU*C., NUM 

, SPACE 
competition, NOUN 
annealing, VERB 

, SPACE 
SPE, PROPN 
formation, NOUN 
randomly, ADV 
oriented, VERB 
crystallites, NOUN 

, SPACE 
dominant, ADJ 
process, NOUN 
high, ADJ 
temperatures, NOUN 

, SPACE 
recovery, NOUN 
crystallinity, NOUN 
requires, VERB 
step, NOUN 
annealing, VERB 

, SPACE 
sequence, NOUN 
stage, NOUN 
anneal, ADJ 
8OO”C, NUM 

, SPACE 
results, VERB 
growth, NOUN 
layer, NOUN 
low, ADJ 
defect, NOUN 
level, NOUN 

, SPACE 
Subsequently, ADV 
sample, NOUN 
annealed, VERB 
1100, NUM 
°, NOUN 
C, NOUN 

, SPACE 
reduce, VERB 
residual, ADJ 
defects, NOUN 
films, NOUN 
crystallized, VERB 

, SPACE 
step, NOUN 
annealing, NOUN 
treatment, NOUN 
crystalline, ADJ 
quality, NOUN 

, SPACE 
comparable, ADJ 
virgin, PROPN 
crystal, PROPN 
crystallization, NOUN 

, SPACE 
thin, ADJ 
amorphous, ADJ 
layers, NOUN 
step, NOUN 
annealing, VERB 

, SPACE 
procedure, NOUN 
necessary, ADJ 
found, VERB 
single*crystal, ADJ 

, SPACE 
substrates, NOUN 
thin, ADJ 
amorphous, ADJ 
layer, NOUN 
80, NUM 
thick, ADJ 

, SPACE 
completely, ADV 
recovered, VERB 
single, ADJ 
step, NOUN 
annealing, VERB 

, SPACE 
1100, NUM 
°, NOUN 
C, NOUN 
iatm, NOUN 
O2, PROPN 
30, NUM 
min, NOUN 

, SPACE 
Acknowledgements, NOUN 

, SPACE 
thank, VERB 
G., PROPN 
Pindoria, PROPN 
helpful, ADJ 
comments, NOUN 

, SPACE 
corrections, NOUN 
work, NOUN 
partially, ADV 
supported, VERB 
NEDO, PROPN 
References, NOUN 

, SPACE 
111, NUM 
instance, NOUN 
G.L., PROPN 
Olson, PROPN 
J.A., PROPN 
Roth, PROPN 
Handbook, PROPN 

, SPACE 
Crystal, PROPN 
Growth, PROPN 
ed, PROPN 
D.T.J., PROPN 
Hurle, PROPN 
Vol, PROPN 
3, NUM 
1994, NUM 
pp, PROPN 
255, NUM 
312, NUM 

, SPACE 
references, NOUN 

, SPACE 
2, X 
C.J., PROPN 
McHargue, PROPN 
P.S., PROPN 
Sklad, PROPN 
C.W., PROPN 
White, PROPN 
Nucl, PROPN 
Instr, PROPN 

, SPACE 
Meth, PROPN 
B, NOUN 
46, NUM 
1990, NUM 
78, NUM 

, SPACE 
131, NUM 
L., PROPN 
Romana, PROPN 
P., PROPN 
Thevenard, PROPN 
B., PROPN 
Canut, PROPN 
G., PROPN 
Massouras, PROPN 
R., PROPN 

, SPACE 
Brenier, PROPN 
M., PROPN 
Brunei, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
46, NUM 
1990, NUM 

, SPACE 
94, NUM 

, SPACE 
4, X 
Ch, PROPN 
Buchal, PROPN 
P.R., PROPN 
Ashley, PROPN 
B.R., PROPN 
Appleton, PROPN 
J., PROPN 
Mater, PROPN 
Res, PROPN 
2, NUM 

, SPACE 
1987, NUM 
222, NUM 

, SPACE 
5, X 
T., PROPN 
Bremer, PROPN 
W., PROPN 
Heiland, PROPN 
Ch, PROPN 
Buchal, PROPN 
R., PROPN 
lrmscher, NOUN 
B., PROPN 

, SPACE 
Stritzker, PROPN 
J., PROPN 
Appl, PROPN 
Phys, PROPN 
67, NUM 
1990, NUM 
1183, NUM 

, SPACE 
6, NUM 
D.B., PROPN 
Poker, PROPN 
D.K., PROPN 
Thomas, PROPN 
J., PROPN 
Mater, PROPN 
Res, PROPN 
4, NUM 
1989, NUM 
412, NUM 

, SPACE 
71, NUM 
J., PROPN 
Rankin, PROPN 
L.W., PROPN 
Hobbs, PROPN 
L.A., PROPN 
Boatner, PROPN 
C.W, PROPN 
White, PROPN 
Nucl, PROPN 

, SPACE 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
32, NUM 
1988, NUM 
28, NUM 

, SPACE 
8, X 
C.W., PROPN 
White, PROPN 
L.A., PROPN 
Boatner, PROPN 
P.S., PROPN 
Sklad, PROPN 
C.J., PROPN 
McHargue, PROPN 
J., PROPN 

, SPACE 
Rankin, PROPN 
G.C., PROPN 
Farlow, PROPN 
M.J., PROPN 
Aziz, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 

, SPACE 
32, NUM 
1988, NUM 
Il, PROPN 

, SPACE 
191, NUM 

, SPACE 
lOI, X 

, SPACE 
III, NUM 

, SPACE 
iI21, NOUN 

, SPACE 
iI31, VERB 

, SPACE 
I41, PROPN 

, SPACE 
I51, PROPN 

, SPACE 
I61, PROPN 
P., PROPN 
Moretti, PROPN 
B., PROPN 
nut, PROPN 
S.M.M., PROPN 
Ramos, PROPN 
P., PROPN 
Thevenard, PROPN 
G., PROPN 

, SPACE 
Godefroy, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
65, NUM 
1992, NUM 
264, NUM 

, SPACE 
T.W., PROPN 
Simpson, PROPN 
I.V., PROPN 
Mitchell, PROPN 
J.C., PROPN 
McCallum, PROPN 
L.A., PROPN 
Boat-, PROPN 

, SPACE 
ner, PROPN 
J., PROPN 
Appl, PROPN 
Phys, PROPN 
76, NUM 
1994, NUM 
271, NUM 
I., PROPN 

, SPACE 
T.W., PROPN 
Simpson, PROPN 
I.V., PROPN 
Mitchell, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 

, SPACE 
30/81, NUM 
1993, NUM 
1178, NUM 

, SPACE 
J., PROPN 
Rankin, PROPN 
J.C., PROPN 
McCallum, PROPN 
L.A., PROPN 
Boater, PROPN 
J., PROPN 
Mater, PROPN 
Res, PROPN 
7, NUM 

, SPACE 
1992, NUM 
717, NUM 

, SPACE 
J.C., PROPN 
McCallum, PROPN 
J., PROPN 
Rankin, PROPN 
C.W., PROPN 
White, PROPN 
L.A., PROPN 
Boatner, PROPN 

, SPACE 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
46, NUM 
1990, NUM 
98, NUM 

, SPACE 
K., PROPN 
Gamo, PROPN 
T., PROPN 
Inada, PROPN 
J.W., PROPN 
Mayer, PROPN 
F.H., PROPN 
Eisen, PROPN 
C.G., PROPN 

, SPACE 
Rhodes, PROPN 
Radiat, PROPN 
Eff, PROPN 
35, NUM 
1977, NUM 
85, NUM 

, SPACE 
J.S., PROPN 
Williams, PROPN 
H.B., PROPN 
Harrison, PROPN 
Mater, PROPN 
Res, PROPN 
Sot, PROPN 
Symp, PROPN 

, SPACE 
Proc, PROPN 
1981, NUM 
209, NUM 

, SPACE 
F., PROPN 
Wang, PROPN 
M., PROPN 
Badaye, PROPN 
K., PROPN 
Ogawa, PROPN 
T., PROPN 
Morishita, PROPN 
Appl, PROPN 

, SPACE 
Surf, PROPN 
Sci, PROPN 
90, NUM 
1995, NUM 
123, NUM 

, SPACE 
VII, PROPN 
SURFACES, PROPN 
INTERFACES, PROPN 

, SPACE 
