Original, ADJ 
testing, NOUN 
specimens, NOUN 
immersed, VERB 
solution, NOUN 

, SPACE 
tested, VERB 
1, NUM 
h, NOUN 
allow, VERB 
specimens, NOUN 
equilibrate, VERB 

, SPACE 
solution, NOUN 

, SPACE 
effect, NOUN 
orientation, NOUN 
bone, NOUN 
structure, NOUN 
probed, VERB 
cut-, X 

, SPACE 
ting, NOUN 
beams, NOUN 
parallel, ADJ 
orthogonal, ADJ 
long, ADJ 
axis, NOUN 

, SPACE 
bone, NOUN 

, SPACE 
Damage, NOUN 
cracking, NOUN 
stress, NOUN 
whitening, NOUN 
mechanical, ADJ 
testing, NOUN 

, SPACE 
Fig, PROPN 
1, NUM 
monitored, VERB 
high, ADJ 
speed, NOUN 
1000, NUM 
fps, NOUN 
high, ADJ 
resolution368, PROPN 
M.R., PROPN 
Hardisty, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
57, NUM 
2013, NUM 
367, NUM 
374, NUM 

, SPACE 
1280, NUM 
×, X 
1024, NUM 
pixels, VERB 
stereo, NOUN 
cameras, NOUN 
Phototron, PROPN 
Fastcam, PROPN 
PCI, PROPN 
San, PROPN 
Diego, PROPN 

, SPACE 
illuminated, VERB 
2, NUM 
white, ADJ 
light, NOUN 
tungsten, VERB 
halogen, NOUN 
lamps, NOUN 
DVY, PROPN 
650, NUM 
W, PROPN 

, SPACE 
3400, NUM 
K, PROPN 
Model, PROPN 
700, NUM 
SG, PROPN 
Smith, PROPN 
Victor, PROPN 
Corp., PROPN 
Bartlett, PROPN 
Illinois, PROPN 
USA, PROPN 

, SPACE 
mounted, VERB 
tripods, NOUN 
placed, VERB 
1.5, NUM 
m, NOUN 
away, ADV 
~45, X 
°, NOUN 
height, NOUN 
sample, NOUN 

, SPACE 
directed, VERB 
sample, NOUN 
subsequently, ADV 
adjusted, VERB 
shadowing, NOUN 

, SPACE 
Stress, NOUN 
whitening, NOUN 
specimens, NOUN 
quanti, PROPN 
ﬁed, PROPN 
manual, ADJ 
segmenta-, ADJ 

, SPACE 
tion, NOUN 
ImageJ, ADJ 
NIH, PROPN 
Bethesda, PROPN 
MD, PROPN 
USA, PROPN 
ﬁrst, ADJ 
frame, NOUN 
Fig, PROPN 
2, NUM 
n, NOUN 
dt, PROPN 
h, PROPN 
e, PROPN 
n, CCONJ 

, SPACE 
automated, VERB 
level, NOUN 
set, VERB 
segmentation, NOUN 
method, NOUN 
relying, VERB 
edge, NOUN 
detec-, NOUN 

, SPACE 
tion, NOUN 
37, NUM 
track, VERB 
specimen, NOUN 
subsequent, ADJ 
frames, NOUN 
Stress-, ADJ 

, SPACE 
whitening, NOUN 
quanti, PROPN 
ﬁed, PROPN 
frame, NOUN 
fractional, ADJ 
increase, NOUN 

, SPACE 
brightness, NOUN 
relative, ADJ 
initial, ADJ 
unloaded, ADJ 
frame, NOUN 
MATLAB, PROPN 
MathWorks, PROPN 

, SPACE 
Natick, PROPN 
MA, PROPN 
USA, PROPN 
intensity, NOUN 
pixels, NOUN 
images, NOUN 

, SPACE 
corrected, VERB 
differences, NOUN 
illumination, NOUN 
correction, NOUN 
referenceslide, NOUN 
white, ADJ 
black, ADJ 
regions, NOUN 
included, VERB 
visual, ADJ 

, SPACE 
ﬁeld, NOUN 
videos, NOUN 
extent, NOUN 
stress, NOUN 
whitening, NOUN 
calculated, VERB 

, SPACE 
average, ADJ 
pixel, ADJ 
intensity, NOUN 
visible, ADJ 
specimen, NOUN 

, SPACE 
Fig, PROPN 
2, NUM 
relative, ADJ 
initial, ADJ 
average, ADJ 
specimen, NOUN 
intensity, NOUN 
follows, VERB 

, SPACE 
W¼X, NOUN 

, SPACE 
xX, NUM 

, SPACE 
yImaxx;yðÞ, PROPN 

, SPACE 
npixel−X, PROPN 

, SPACE 
xX, X 

, SPACE 
yIinitx;yðÞ, PROPN 

, SPACE 
npixelX, PROPN 

, SPACE 
xX, X 

, SPACE 
yIinitx;yðÞ, PROPN 

, SPACE 
npixel−Icorrectionð1Þ, PROPN 

, SPACE 
Imaxrepresents, NOUN 
intensity, NOUN 
image, NOUN 
maxi-, X 

, SPACE 
mum, NOUN 
increase, NOUN 
intensity, NOUN 
observed, VERB 
Iinitwas, ADV 
intensity, NOUN 

, SPACE 
image, NOUN 
prior, ADV 
loading, NOUN 
Icorrection, PROPN 
average, ADJ 
intensity, NOUN 
refer-, ADJ 

, SPACE 
ence, NOUN 
slide, NOUN 
image, NOUN 
intensities, NOUN 
averaged, VERB 
region, NOUN 
in-, ADP 

, SPACE 
terest, NOUN 
frame, NOUN 
high, ADJ 
speed, NOUN 
video, NOUN 

, SPACE 
investigate, VERB 
possibility, NOUN 
stress, NOUN 
whitening, VERB 
permanent, ADJ 

, SPACE 
stress, NOUN 
whitening, NOUN 
quanti, PROPN 
ﬁed, PROPN 
Eq, PROPN 
1, NUM 
circular, ADJ 
subregion, NOUN 

, SPACE 
specimens, NOUN 
visibly, ADV 
crack, VERB 
Stress, NOUN 
whitening, NOUN 

, SPACE 
circular, ADJ 
region, NOUN 
quanti, PROPN 
ﬁed, PROPN 
prior, ADV 
loading, NOUN 
loading, NOUN 

, SPACE 
load, NOUN 
removed, VERB 
failure, NOUN 
specimen, NOUN 

, SPACE 
Statistical, ADJ 
analysis, NOUN 

, SPACE 
squares, NOUN 
regression, NOUN 
JMP, PROPN 
SAS, PROPN 
institute, PROPN 
Cary, PROPN 
NC, PROPN 
USA, PROPN 

, SPACE 
identify, VERB 
correlations, NOUN 
mechanical, ADJ 
properties, NOUN 
thespecimens, NOUN 
stress, NOUN 
whitening, NOUN 
δh, NOUN 
L, NOUN 
c, NOUN 
ko, PROPN 
f, PROPN 
ﬁt, PROPN 
tests, NOUN 
run, VERB 
inves-, ADJ 

, SPACE 
tigate, VERB 
possibility, NOUN 
inappropriate, ADJ 
statistical, ADJ 
model, NOUN 
Multivariable, ADJ 

, SPACE 
linear, ADJ 
regression, NOUN 
look, VERB 
relationship, NOUN 
combining, VERB 

, SPACE 
mechanical, ADJ 
properties, NOUN 
δhto, NOUN 
predict, VERB 
stress, NOUN 
whitening, VERB 
R, NOUN 
R, NOUN 

, SPACE 
foundation, NOUN 
Statistical, PROPN 
Computing, PROPN 
Vienna, PROPN 
Austria, PROPN 
Partial, ADJ 
R2was, AUX 

, SPACE 
quantify, VERB 
relative, ADJ 
contribution, NOUN 
parameter, NOUN 
mul-, NUM 

, SPACE 
tivariable, ADJ 
regressions, NOUN 
previous, ADJ 
investigation, NOUN 
laboratory, NOUN 

, SPACE 
showed, VERB 
sudden, ADJ 
transition, NOUN 
elastic, ADJ 
modulus, NOUN 
δh=2, PROPN 
9, NUM 
M, PROPN 
P, NOUN 
a½[38, PROPN 

, SPACE 
Based, VERB 
sudden, ADJ 
transition, NOUN 
sigmoid, NOUN 
ﬁt, ADJ 
stress, NOUN 
whitening, NOUN 

, SPACE 
−δhrelationship, NOUN 

, SPACE 
W¼wmax−wmin, PUNCT 

, SPACE 
e−δh−β, PROPN 

, SPACE 
α, PROPN 
C0, PROPN 
C1, PROPN 

, SPACE 
þ1þwmin, PROPN 
ð2Þ, PUNCT 

, SPACE 
effect, NOUN 
orientation, NOUN 
specimens, NOUN 
mechanical, ADJ 

, SPACE 
properties, NOUN 
stress, NOUN 
whitening, NOUN 
quanti, PROPN 
ﬁed, PROPN 
analysis, NOUN 
vari-, NOUN 

, SPACE 
ance, NOUN 
ANOVA, PROPN 

, SPACE 
Results, NOUN 

, SPACE 
Stress, NOUN 
whitening, NOUN 
observed, VERB 
bone, NOUN 
organic, ADJ 
matrix, NOUN 

, SPACE 
presence, NOUN 
mineral, NOUN 
Fig, PROPN 
2, NUM 
Stress, NOUN 
whitening, NOUN 
observed, VERB 
speci-, NOUN 

, SPACE 
mens, NOUN 
tested, VERB 
greatest, ADJ 
stress, NOUN 
whitening, VERB 
occurring, VERB 
saline, NOUN 

, SPACE 
immersed, VERB 
parallel, ADJ 
aligned, VERB 
specimens, NOUN 
Fig, PROPN 
3, NUM 
Table, NOUN 
1, NUM 
Stress, NOUN 
whitened, VERB 

, SPACE 
regions, NOUN 
apparent, ADJ 
terms, NOUN 
intensity, NOUN 
area, NOUN 
spec-, NOUN 

, SPACE 
imens, NOUN 
immersed, VERB 
higher, ADJ 
δhsolutions, NOUN 
Maximum, ADJ 
stress, NOUN 
whitening, NOUN 

, SPACE 
correlated, VERB 
δh(R2=, PROPN 
0.81, NUM 
pb0.0001, PROPN 
sigmoid, NOUN 
model, NOUN 

, SPACE 
Eq, PROPN 
2),Fig, NUM 
4, NUM 
explained, VERB 
variation, NOUN 
whitening, VERB 

, SPACE 
R2=0, PROPN 
8, NUM 
1, NUM 
pb0.0001, PROPN 
Wmin=0, PROPN 
1, NUM 
2, NUM 
7, NUM 
Wmin=0, NOUN 
9, NUM 
0, NUM 
8, NUM 
β=, NOUN 
30.6, NUM 
α=, NOUN 

, SPACE 
3.50, NUM 
linear, ADJ 
model, NOUN 
lack, NOUN 
ﬁt, PROPN 
tests, NOUN 
performed, VERB 
signif-, ADJ 

, SPACE 
icant, NOUN 
linear, ADJ 
correlation, NOUN 
model, NOUN 
modestly, ADV 
improved, VERB 
including, VERB 

, SPACE 
ultimate, ADJ 
strain, NOUN 
multivariable, ADJ 
model, NOUN 
Radj2=0, PROPN 
8, NUM 
6, NUM 
pb0.0001, PROPN 
partial, ADJ 

, SPACE 
R2, NOUN 
Rδh|εu2=0, PROPN 
8, NUM 
9, NUM 
p=, NOUN 
0.0003, NUM 
Rεu|δh2=, PROPN 
0.54, NUM 
pb0.0001, PROPN 
me-, NUM 

, SPACE 
chanical, ADJ 
properties, NOUN 
specimens, NOUN 
added, VERB 
statistically, ADV 
signi, PROPN 
ﬁcant, NOUN 
con-, NOUN 

, SPACE 
tributions, NOUN 
multivariable, ADJ 
model, NOUN 

, SPACE 
specimens, NOUN 
different, ADJ 
solvent, NOUN 
groups, NOUN 
showed, VERB 
different, ADJ 

, SPACE 
mechanical, ADJ 
properties, NOUN 
lowest, ADJ 
δhsigniﬁcantly, ADV 
increased, VERB 
elastic, ADJ 

, SPACE 
modulus, NOUN 
compared, VERB 
largest, ADJ 
260, NUM 
MPa, NOUN 
δh=1, PROPN 
9, NUM 
4, NUM 
M, PROPN 
P, PROPN 
a½)v, PROPN 
s, PROPN 

, SPACE 
170, NUM 
MPa, NOUN 
δh=4, PROPN 
2, NUM 
3, NUM 
M, PROPN 
P, NOUN 
a½);δhexplained, VERB 
35, NUM 
change, NOUN 
modulus, NOUN 

, SPACE 
Fig, PROPN 
1, NUM 
Mechanical, ADJ 
testing, NOUN 
setup, NOUN 
Specimens, PROPN 
loaded, VERB 
tension, NOUN 
0.08, NUM 
s, PROPN 
immersed, VERB 
solutions, NOUN 
ethanol, NOUN 
saline, NOUN 
transparent, ADJ 
temperat, NOUN 
ure, NOUN 
37, NUM 
°, NUM 
C, NOUN 
controlled, VERB 
bath, NOUN 

, SPACE 
specimens, NOUN 
imaged, VERB 
high, ADJ 
speed, NOUN 
stereo, NOUN 
cameras, NOUN 
Bone, NOUN 
specimens, NOUN 
taken, VERB 
medial, ADJ 
distal, ADJ 
quadrant, NOUN 
mid, NOUN 
diaphysis, NOUN 
equine, PROPN 
t, PROPN 
hird, PROPN 
metacarpus, NOUN 
Bone, NOUN 

, SPACE 
demineralized, VERB 
effective, ADJ 
10, NUM 
mm, NOUN 
gauge, NOUN 
length.369, PROPN 
M.R., PROPN 
Hardisty, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
57, NUM 
2013, NUM 
367, NUM 
374, NUM 

, SPACE 
p=, NOUN 
0.006, NUM 
Similarly, ADV 
ultimate, ADJ 
strength, NOUN 
signi, NOUN 
ﬁcantly, ADV 
corre-, VERB 

, SPACE 
lated, VERB 
δhwith, VERB 
negative, ADJ 
slope, NOUN 
R2=0, PROPN 
3, NUM 
3, NUM 
p=0, PROPN 
0, NUM 
0, NUM 
8, NUM 
Fig, PROPN 
3, NUM 
Ultimate, PROPN 

, SPACE 
strain, NOUN 
signi, AUX 
ﬁcantly, ADV 
vary, VERB 
δh, NOUN 
Elastic, ADJ 
modulus, NOUN 
correlated, VERB 

, SPACE 
strength, NOUN 
R2=0, PROPN 
7, NUM 
0, NUM 
pb0.0001, PROPN 
Fig, PROPN 
5, NUM 

, SPACE 
stress, NOUN 
strain, VERB 
curves, NOUN 
demineralized, VERB 
bone, NOUN 
specimens, NOUN 

, SPACE 
typical, ADJ 
soft, ADJ 
biological, ADJ 
tissues, NOUN 
39, NUM 
specimens, NOUN 
showed, VERB 
nonlinear, ADJ 

, SPACE 
relationship, NOUN 
stress, NOUN 
strain, NOUN 
initial, ADJ 
toe, NOUN 
region, NOUN 

, SPACE 
low, ADJ 
tangent, NOUN 
modulus, NOUN 
followed, VERB 
increasing, VERB 
modulus, NOUN 
strain, NOUN 

, SPACE 
nearly, ADV 
linear, ADJ 
region, NOUN 
failure, NOUN 
Specimens, NOUN 
failed, VERB 
suddenly, ADV 
with-, VERB 

, SPACE 
strain, NOUN 
softening, VERB 
prior, ADV 
obvious, ADJ 
crack, NOUN 
nucleation, NOUN 
propagation, NOUN 

, SPACE 
A1, PROPN 
A2, PROPN 

, SPACE 
B1, PROPN 
B2, NOUN 
A3, NOUN 

, SPACE 
B3, PROPN 

, SPACE 
C3, PROPN 
C2, PROPN 
C1, PROPN 
C4, PROPN 
B4, PROPN 
A4, NOUN 

, SPACE 
Fig, PROPN 
2, NUM 
Stress, NOUN 
whitening, NOUN 
specimens, NOUN 
different, ADJ 
solutions, NOUN 
Specimens, PROPN 
immersed, VERB 
saline, NOUN 
δh=4, PROPN 
2, NUM 
3, NUM 
M, PROPN 
P, PROPN 
a½(A&C, NOUN 
ethanol, NOUN 
δh=1, PROPN 
9, NUM 
4, NUM 
M, PROPN 
P, NOUN 
a½(B, PROPN 
tensile, ADJ 
loading, NOUN 
direction, NOUN 

, SPACE 
parellel, NOUN 
A&B, NOUN 
orthogonal, ADJ 
C, NOUN 
long, ADJ 
axis, NOUN 
bone, NOUN 
Specimens, NOUN 
depicted, VERB 
immidiately, ADV 
prior, ADV 
loading, NOUN 
1, NUM 
immediatly, ADV 
cracking, VERB 
began, VERB 
2, NUM 
immediately, ADV 

, SPACE 
failure, NOUN 
3, NUM 
Whitening, NOUN 
observed, VERB 
cases, NOUN 
greater, ADJ 
whitening, NOUN 
observed, VERB 
parellel, NOUN 
aligned, VERB 
saline, NOUN 
immersed, VERB 
th, X 
e, NOUN 
parellel, NOUN 
aligned, VERB 
ethanol, NOUN 
immersed, VERB 

, SPACE 
B, NOUN 
orthogonal, ADJ 
aligned, VERB 
saline, NOUN 
immersed, VERB 
C, NOUN 
specimens, NOUN 
Table, NOUN 
1, NUM 
Red, ADJ 
contour, ADJ 
line, NOUN 
shows, VERB 
region, NOUN 
quantify, VERB 
whitening, NOUN 
4, X 
Whitening, NOUN 
stress, NOUN 
plotted, VERB 
strain, NOUN 

, SPACE 
Stress, NOUN 
whitening, NOUN 
increased, VERB 
till, SCONJ 
rupture, NOUN 
greatly, ADV 
reduced, VERB 
showing, VERB 
whitening, NOUN 
matrix, NOUN 
reversible, ADJ 
Specimens, NOUN 
immersed, VERB 
salin, PROPN 
e, PROPN 
showed, VERB 
s, ADJ 
shaped, VERB 
relationship, NOUN 

, SPACE 
whitening, NOUN 
strain, NOUN 
suggesting, VERB 
whitening, NOUN 
independent, ADJ 
damage, NOUN 
Mechanical, ADJ 
behavior, NOUN 
consistent, ADJ 
previous, ADJ 
ﬁndings, NOUN 
specimens, NOUN 
increasing, VERB 
elastic, ADJ 

, SPACE 
modulus, NOUN 
increasing, VERB 
strain, NOUN 
34, NUM 
Specimens, NOUN 
marked, VERB 
black, ADJ 
marker, NOUN 
giving, VERB 
speckled, ADJ 
appearance, NOUN 
purpose, NOUN 
tracking, VERB 
optical, ADJ 
strain, NOUN 
reported, VERB 
Specimen, NOUN 

, SPACE 
illumination, NOUN 
camera, NOUN 
position, NOUN 
held, VERB 
constant, ADJ 
mechanical, ADJ 
testing, NOUN 
Changes, NOUN 
illumination, NOUN 
unloaded, ADJ 
whiteness, NOUN 
specimens, NOUN 
controlled, VERB 
normalizing, VERB 

, SPACE 
stress, NOUN 
whitening, VERB 
values, NOUN 
reference, NOUN 
slide, NOUN 
initial, ADJ 
unloaded, ADJ 
whiteness, NOUN 
specimen, NOUN 

, SPACE 
Fig, PROPN 
3, NUM 
Mechanical, ADJ 
property, NOUN 
variation, NOUN 
δh, NOUN 
Ultimate, PROPN 
Stress, PROPN 
correlated, VERB 
δh, NOUN 

, SPACE 
R2=0, PROPN 
3, NUM 
3, NUM 
p=, NOUN 
0.008, NUM 
elastic, ADJ 
modulus, NOUN 
correlated, VERB 
δh(R2=0, PROPN 
3, NUM 
5, NUM 
p=, PROPN 

, SPACE 
0.006, NUM 
a”and, CCONJ 
b”denote, NUM 
signi, NOUN 
ﬁcantly, ADV 
different, ADJ 
groups, NOUN 
Tukey, PROPN 
HSD, PROPN 
pb0.05, PROPN 
Similar, ADJ 

, SPACE 
previous, ADJ 
study, NOUN 
conducted, VERB 
laboratory, NOUN 
mechanical, ADJ 
properties, NOUN 
speci, NOUN 
mens, NOUN 
vary, VERB 
δ, ADJ 

, SPACE 
hat, NOUN 
high, ADJ 
values, NOUN 
δhN30)[38].Table, ADJ 
1, NUM 

, SPACE 
Mechanical, ADJ 
properties, NOUN 
stress, NOUN 
whitening, VERB 
o, NOUN 
f, X 
demineralized, VERB 
bone, NOUN 
parallel, ADJ 
orthogo-, ADJ 

, SPACE 
nal, ADJ 
long, ADJ 
axis, NOUN 
bone, NOUN 
cut, VERB 
Specimens, NOUN 
fully, ADV 
hydratedduring, NOUN 
testing, NOUN 
immersion, NOUN 
normal, ADJ 
saline, NOUN 
mechanical, ADJ 
properties, NOUN 
stress, NOUN 
whitening, NOUN 
found, VERB 
statistically, ADV 
different, ADJ 
groups, NOUN 
ANOVA, PROPN 
pb0.0001, PROPN 

, SPACE 
Alignment, PROPN 
Stress-, ADJ 

, SPACE 
whiteningE(MPa, NOUN 
Ultimate, ADJ 

, SPACE 
strength, NOUN 
MPa)Ultimate, NOUN 

, SPACE 
strain, NOUN 

, SPACE 
Parallel, ADJ 
bone, NOUN 
long, ADJ 
axis, NOUN 
0.88, NUM 
±, PROPN 
0.24, NUM 
167, NUM 
±, PROPN 
50, NUM 
32, NUM 
±, PROPN 
4.8, NUM 
14.1, NUM 
±, PROPN 
4, NUM 

, SPACE 
Orthogonal, PROPN 
bone, NOUN 
long, ADJ 
axis, NOUN 
0.28, NUM 
±, PROPN 
0.07, NUM 
11.9, NUM 
±, PROPN 
2.0, NUM 
5.1, NUM 
±, PROPN 
0.8, NUM 
30, NUM 
±, PROPN 
1370, NUM 
M.R., PROPN 
Hardisty, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
57, NUM 
2013, NUM 
367, NUM 
374, NUM 

, SPACE 
shape, NOUN 
fracture, ADJ 
surfaces, NOUN 
differed, VERB 
groups, NOUN 
parallel, ADJ 

, SPACE 
aligned, VERB 
specimens, NOUN 
immersed, VERB 
solutions, NOUN 
high, ADJ 
δhhad, ADJ 
cracks, NOUN 

, SPACE 
turned, VERB 
long, ADJ 
axis, NOUN 
specimen, NOUN 
Figs, PROPN 
2, NUM 
6, NUM 
or-, PROPN 

, SPACE 
thogonally, ADV 
aligned, VERB 
specimens, NOUN 
cracks, NOUN 
grow, VERB 
straight, ADV 
thin-, ADJ 

, SPACE 
nest, NOUN 
specimen, NOUN 
consistent, ADJ 
region, NOUN 
highest, ADJ 

, SPACE 
stress, NOUN 
Similar, ADJ 
orthogonal, ADJ 
specimens, NOUN 
parallel, ADJ 
aligned, VERB 
specimens, NOUN 

, SPACE 
immersed, VERB 
low, ADJ 
δhsolutions, NOUN 
cracks, NOUN 
grew, VERB 
straight, ADV 

, SPACE 
thinnest, ADJ 
specimen, NOUN 
consistent, ADJ 
region, NOUN 

, SPACE 
highest, ADJ 
stress, NOUN 

, SPACE 
relationship, NOUN 
stress, NOUN 
whitening, NOUN 
strain, NOUN 
differed, VERB 
be-, NOUN 

, SPACE 
tween, NOUN 
groups, NOUN 
δhand, NOUN 
direction, NOUN 
saline, NOUN 
immersed, VERB 
specimens, NOUN 

, SPACE 
stress, NOUN 
whitening, NOUN 
s, ADJ 
shaped, VERB 
behavior, NOUN 
Fig, PROPN 
2, NUM 
A4, NOUN 
applied, VERB 

, SPACE 
strain, NOUN 
rate, NOUN 
stress, NOUN 
whitening, NOUN 
strain, NOUN 
increased, VERB 
low, ADJ 
strain, NOUN 

, SPACE 
values, NOUN 
relationship, NOUN 
stress, NOUN 
whitening, NOUN 
strain, NOUN 

, SPACE 
linear, ADJ 
mid, ADJ 
range, ADJ 
values, NOUN 
strain, NOUN 
higher, ADJ 
values, NOUN 
strain, NOUN 
stress-, ADJ 

, SPACE 
whitening, NOUN 
reached, VERB 
plateau, NOUN 
increasing, VERB 
strain, NOUN 
s, NOUN 
shaped, VERB 

, SPACE 
curve, NOUN 
present, ADJ 
solutions, NOUN 
lower, ADJ 
δhor, NOUN 
orthogonally, ADV 

, SPACE 
aligned, VERB 
specimens, NOUN 

, SPACE 
Stress, PROPN 
whitening, VERB 
saline, NOUN 
immersed, VERB 
parallel, ADJ 
aligned, VERB 
specimens, NOUN 

, SPACE 
evident, ADJ 
immediately, ADV 
stretching, VERB 
occurring, VERB 
prior, ADV 

, SPACE 
end, NOUN 
toe, NOUN 
region, NOUN 
stress, NOUN 
strain, NOUN 
curve, NOUN 
Fig, PROPN 
2, NUM 
4, NUM 
.I, PROPN 
nc, PROPN 
o, PROPN 
n, CCONJ 
t, PROPN 
r, NOUN 
s, ADJ 
t, NOUN 

, SPACE 
ethanol, NOUN 
immersed, VERB 
specimens, NOUN 
demonstrate, VERB 
signi, NOUN 
ﬁcant, NOUN 
stress, NOUN 
whitening, NOUN 
toe, NOUN 
region, NOUN 
stress, NOUN 
strain, NOUN 
relationship, NOUN 

, SPACE 
ended, VERB 
stress, NOUN 
increasing, VERB 
nearly, ADV 
linearly, ADV 
strain, NOUN 
Fig, PROPN 
2, NUM 
B4, PROPN 

, SPACE 
Permanent, ADJ 
stress, NOUN 
whitening, NOUN 
removal, NOUN 
mechanical, ADJ 
loading, NOUN 

, SPACE 
present, ADJ 
w=−0.02, NOUN 
±, PROPN 
0.06, NUM 
Post, NOUN 
hoc, ADJ 
power, NOUN 
analysis, NOUN 
showed, VERB 

, SPACE 
permanent, ADJ 
stress, NOUN 
whitening, NOUN 
failure, NOUN 
de-, VERB 

, SPACE 
tected, VERB 
value, NOUN 
0.03, NUM 
α=, NUM 
0.05, NUM 
power, NOUN 
=, NOUN 
0.8, NUM 
given, VERB 
number, NOUN 

, SPACE 
samples, NOUN 
suggesting, VERB 
little, ADJ 
permanent, ADJ 
stress-, ADJ 

, SPACE 
whitening, NOUN 
present, ADJ 
unloading, VERB 

, SPACE 
Discussion, PROPN 

, SPACE 
Stress, PROPN 
whitening, NOUN 
observed, VERB 
organic, ADJ 
matrix, NOUN 
bone, NOUN 
with-, NOUN 

, SPACE 
presence, NOUN 
mineralized, ADJ 
phase, NOUN 
demonstrated, VERB 

, SPACE 
stress, NOUN 
whitening, NOUN 
demineralized, VERB 
bone, NOUN 
decreased, VERB 

, SPACE 
matrix, NOUN 
solvated, VERB 
ﬂuids, NOUN 
lower, ADJ 
Hansen, PROPN 
solubility, NOUN 
normal, ADJ 

, SPACE 
saline, NOUN 
material, NOUN 
loaded, VERB 
different, ADJ 
direction, NOUN 

, SPACE 
change, NOUN 
stress, NOUN 
whitening, NOUN 
parallel, ADJ 
orthogonal, ADJ 

, SPACE 
aligned, VERB 
demineralized, VERB 
specimens, NOUN 
consistent, ADJ 
changes, NOUN 

, SPACE 
stress, NOUN 
whitening, NOUN 
observed, VERB 
mineralized, ADJ 
bone, NOUN 
specimens, NOUN 
showed, VERB 

, SPACE 
minimal, ADJ 
stress, NOUN 
whitening, NOUN 
loaded, VERB 
radial, ADJ 
direction, NOUN 
40].T, NUM 
h, NOUN 
e, NOUN 

, SPACE 
changes, VERB 
modulus, NOUN 
strength, NOUN 
demineralized, VERB 
bone, NOUN 
specimens, NOUN 

, SPACE 
consistent, ADJ 
previous, ADJ 
studies, NOUN 
demonstrating, VERB 
elastic, ADJ 

, SPACE 
modulus, NOUN 
strength, NOUN 
demineralized, VERB 
tooth, NOUN 
dentin, NOUN 
vary, VERB 
δh, NOUN 
t, PROPN 
h, PROPN 
e, NOUN 

, SPACE 
Hansen, PROPN 
hydrogen, NOUN 
bonding, NOUN 
parameter, NOUN 
32, NUM 

, SPACE 
Stress, NOUN 
whitening, NOUN 
demineralized, VERB 
bone, NOUN 
matrix, NOUN 
inconsistent, ADJ 

, SPACE 
crazing, NOUN 
seen, VERB 
homogenous, ADJ 
polymers, NOUN 
consists, VERB 

, SPACE 
voids, NOUN 
opening, NOUN 
Crazes, NOUN 
polymers, NOUN 
localized, VERB 
phenomenon, NOUN 
occur-, ADP 

, SPACE 
ring, NOUN 
regions, NOUN 
crazing, NOUN 
stress, NOUN 
exceeded, VERB 
Crazes, NOUN 
form, NOUN 

, SPACE 
bands, NOUN 
stretched, VERB 
polymer, NOUN 
ﬁbrils, NOUN 
disentangled, VERB 
loading, NOUN 

, SPACE 
solid, ADJ 
mass, NOUN 
polymer, NOUN 
chains, NOUN 
bulk, ADJ 
matrix, NOUN 
material, NOUN 

, SPACE 
craze, NOUN 
formed, VERB 
completely, ADV 
irreversible, ADJ 
41, NUM 
stress-, ADJ 

, SPACE 
whitening, NOUN 
matrix, NOUN 
specimens, NOUN 
localized, VERB 
region, NOUN 

, SPACE 
maximum, ADJ 
stress, NOUN 
appeared, VERB 
reversible, ADJ 
de-, ADJ 

, SPACE 
tectable, ADJ 
permanent, ADJ 
stress, NOUN 
whitening, NOUN 
unloaded, ADJ 
material, NOUN 

, SPACE 
expected, VERB 
crazed, VERB 
region, NOUN 
additional, ADJ 
observation, NOUN 

, SPACE 
Fig, PROPN 
4, NUM 
Stress, NOUN 
whitening, VERB 
vs., ADP 
δh, NOUN 
sigmoid, NOUN 
relationship, NOUN 
shown, VERB 
black, ADJ 
ﬁts, VERB 
data, NOUN 

, SPACE 
R2=0, PROPN 
8, NUM 
2, NUM 
pb0.0001, PROPN 
transition, NOUN 
sigmoid, NOUN 
occurred, VERB 
δh=, PROPN 

, SPACE 
26.27, NUM 
33.14, NUM 
MPa½similar, NOUN 
value, NOUN 
δhthat, ADV 
caused, VERB 
swelling, NOUN 
matrix, NOUN 
separate, ADJ 

, SPACE 
experiments, NOUN 
38, NUM 

, SPACE 
Fig, PROPN 
5, NUM 
Elastic, ADJ 
modulus, NOUN 
vs., ADP 
ultimate, ADJ 
stress, NOUN 
parallel, ADJ 
aligned, VERB 
specimens, NOUN 
Ultimate, ADJ 
stress, NOUN 

, SPACE 
correlated, VERB 
elastic, ADJ 
modulus, NOUN 
R2=0, PROPN 
7, NUM 
pb0.0001, PROPN 
line, NOUN 

, SPACE 
theﬁnding, VERB 
ultimate, ADJ 
strain, NOUN 
signi, NOUN 
ﬁcantly, ADV 
correlated, VERB 
δh, PROPN 
w, PROPN 
h, PROPN 
l, NOUN 
e, NOUN 
δhdid, VERB 

, SPACE 
signi, NOUN 
ﬁcant, NOUN 
effect, NOUN 
