Nuclear, PROPN 
ion, NOUN 
bombardment, NOUN 
CH, PROPN 
ion, NOUN 
bom-, NOUN 

, SPACE 
bardment, NOUN 
different, ADJ 
ion, NOUN 
energies, NOUN 
Fii, PROPN 
Sa, PROPN 

, SPACE 
mass, PROPN 
peaks, NOUN 
27, NUM 
29, NUM 
appear, VERB 
high, ADJ 
intcnsitti, NOUN 

, SPACE 
relative, NOUN 
peaks, NOUN 
energy, NOUN 
range, NOUN 

, SPACE 
studied, VERB 
indicating, VERB 
C2H, PROPN 
C, PROPN 
H, PROPN 
main, ADJ 

, SPACE 
components, NOUN 
C2H, PROPN 
ions, NOUN 
produced, VERB 
CH, PROPN 
ion, NOUN 

, SPACE 
bombardment, NOUN 
expected, VERB 
result, NOUN 
C2D, PROPN 

, SPACE 
mass, NOUN 
30, NUM 
C, PROPN 
D, PROPN 
34, NUM 
ions, NOUN 
arc, NOUN 
main, ADJ 
secondrrry, NOUN 

, SPACE 
species, NOUN 
produced, VERB 
CD, PROPN 
ion, NOUN 
bombardment, NOUN 

, SPACE 
observed, ADJ 
spectra, NOUN 
Fig, PROPN 
5b, PROPN 
seamdaq, PROPN 

, SPACE 
ions, NOUN 
m, PROPN 
c, PROPN 
27, NUM 
28, NUM 
29, NUM 
30, NUM 
produced, VERB 
com-, NOUN 

, SPACE 
parably, ADV 
CD, PROPN 
ions, NOUN 
indicates, VERB 
CD, PROPN 
ion, NOUN 

, SPACE 
bombardment, NOUN 
produces, VERB 
secondary, ADJ 
ions, NOUN 
including, VERB 
H, NOUN 

, SPACE 
atoms, NOUN 
addition, NOUN 
C2D, PROPN 
ion, NOUN 
assuming, VERB 

, SPACE 
dominant, ADJ 
formation, NOUN 
C?H, PROPN 
CtH, PROPN 
D, NOUN 

, SPACE 
atom, ADV 
substituted, VERB 
ions, NOUN 
analogy, NOUN 
result, NOUN 

, SPACE 
CD, PROPN 
ion, NOUN 
bombardment, NOUN 
mass, NOUN 
peaks, NOUN 

, SPACE 
assigned, VERB 
C, PROPN 
H, PROPN 
m, PROPN 
e, PROPN 
=, PROPN 
27, NUM 
C, PROPN 
H2D+, NOUN 
m, PROPN 
e, PROPN 
=, PROPN 

, SPACE 
28, NUM 
C, NOUN 
HDf, NOUN 
C, PROPN 
H, PROPN 
m, PROPN 
e, PROPN 
=, NOUN 
29, NUM 
C, PROPN 
D, PROPN 

, SPACE 
CZH, PROPN 
D, PROPN 
m, PROPN 
e, PROPN 
=, NOUN 
30, NUM 
respectively, ADV 
order, NOUN 
ex-, VERB 

, SPACE 
plain, VERB 
formation, NOUN 
secondary, ADJ 
hydrocarbon, NOUN 
ions, NOUN 

, SPACE 
including, VERB 
H, PROPN 
atornts, NOUN 
necessary, ADJ 
invoke, VERB 
effect, NOUN 

, SPACE 
residual, ADJ 
gas, NOUN 
formation, NOUN 
secondary, ADJ 
ions, NOUN 

, SPACE 
i.e., X 
incorporation, NOUN 
H, PROPN 
atoms, NOUN 
residual, ADJ 
gas, NOUN 

, SPACE 
growing, VERB 
film, NOUN 
highly, ADV 
probable, ADJ 

, SPACE 
present, ADJ 
experiment, NOUN 
ion, NOUN 
beam, NOUN 
deposition, NOUN 

, SPACE 
carried, VERB 
current, ADJ 
density, NOUN 
0.1, NUM 
1.0, NUM 
cm, PROPN 

, SPACE 
pressure, NOUN 
5, NUM 
lo-, NOUN 
Pa., PROPN 

, SPACE 
H., PROPN 
Ohno, PROPN 
CI, PROPN 
al, PROPN 
NucL, PROPN 
Itwr, PROPN 
Mtth, PROPN 
m, VERB 
Phvs, PROPN 
Rd, PROPN 
u., NOUN 
1, NUM 
W, NOUN 
80, NUM 
79, NUM 

, SPACE 
seen, VERB 
Fig, PROPN 
5, NUM 
SlMS, PROPN 
spectrum, VERB 

, SPACE 
CD, PROPN 
ion, NOUN 
bombardment, NOUN 
changes, NOUN 
incident, NOUN 
ion, NOUN 

, SPACE 
energy, NOUN 
contrast, NOUN 
CH, PROPN 
ion, NOUN 
bombardment, NOUN 

, SPACE 
C, PROPN 
H, PROPN 
ion, NOUN 
abundant, ADJ 

, SPACE 
entire, ADJ 
energy, NOUN 
range, NOUN 
studied, VERB 
20, NUM 
eV, NUM 
CD, NOUN 
ions, NOUN 

, SPACE 
mass, PROPN 
peak, NOUN 
29, NUM 
intense, ADJ 
peak, NOUN 

, SPACE 
thought, VERB 
C, PROPN 
HD, PROPN 
C, PROPN 
H, PROPN 
ions, NOUN 

, SPACE 
mentioned, VERB 
contribution, NOUN 
O, INTJ 
peak, NOUN 

, SPACE 
small, ADJ 
yield, NOUN 
lower, ADJ 

, SPACE 
C, PROPN 
H, PROPN 
mass, NOUN 
27, NUM 
increasing, VERB 
incident, NOUN 
CD, NOUN 
ion, NOUN 

, SPACE 
energy, NOUN 
relative, ADJ 
intensities, NOUN 
mass, ADJ 
peaks, NOUN 
27, NUM 
28, NUM 

, SPACE 
29, NUM 
change, NOUN 
graddly, ADV 
rnw, ADJ 
peak, NOUN 
27, NUM 
r, NOUN 
mmes, VERB 

, SPACE 
intense, ADJ 
40, NUM 
eV., PROPN 
D, PROPN 
c, PROPN 
SIMS, PROPN 
spectra, PROPN 
CD, PROPN 

, SPACE 
ions, NOUN 
hq, NOUN 
energies, VERB 
f, PROPN 
L, PROPN 
eV, ADJ 
resemble, VERB 
kr, PROPN 

, SPACE 
CH, PROPN 
ionswJthat, PUNCT 
forAr, PROPN 
ionhombardmcnton, NOUN 
~, PUNCT 
St, PROPN 

, SPACE 
substrate, NOUN 
prcvr.msly, ADV 
bombarded, VERB 
CH, PROPN 
r, NOUN 
ions, NOUN 

, SPACE 
4, X 
Dk8ssim, PROPN 

, SPACE 
order, NOUN 
eonsidcr, VERB 
mcchamrm, PROPN 
\c, NOUN 
cvndae, NOUN 

, SPACE 
Cb+, PROPN 

, SPACE 
L, PROPN 
2oeV, PROPN 
ion, NOUN 
formation, NOUN 
durmg, NOUN 
film, NOUN 
-growth, NOUN 
stimmarlLr, VERB 

, SPACE 
resul;\, NOUN 
present, ADJ 
SIMS, PROPN 
expcrimtints, NOUN 
follow, NOUN 

, SPACE 
11, NUM 

, SPACE 
2, NUM 

, SPACE 
3, X 
Seaxxla~, PROPN 
hydrocarbon, NOUN 
ions, NOUN 
containing, VERB 

, SPACE 
carbon, NOUN 
atoms, NOUN 
observed, VERB 
SIMS, PROPN 
spectra, PROPN 

, SPACE 
CH, PROPN 
CD, PROPN 
tons, NOUN 
arc, NOUN 
hombardcd, ADV 

, SPACE 
Si, PROPN 
I1, PROPN 
1, NUM 
substrate%, NUM 
Ar, PROPN 
ions, NOUN 
hom-, ADV 

, SPACE 
barded, VERB 
Si, PROPN 
substrate, NOUN 
bombardment, NOUN 

, SPACE 
methyl, NOUN 
ions, NOUN 
observed, VERB 

, SPACE 
ions, NOUN 
bombarded, VERB 
clean, ADJ 
Ml1, NOUN 
1, NUM 
sub-, NOUN 

, SPACE 
tratc, NOUN 

, SPACE 
bombardment, NOUN 
CH, PROPN 
tortx, NOUN 
marked, VERB 

, SPACE 
difference, NOUN 
obsetved, VERB 
tn, ADP 
SIMS, PROPN 
qccfra, NOUN 

, SPACE 
C, PROPN 
Hi, PROPN 
group, NOUN 
rqard, NOUN 
meidcnt, PROPN 
energy, NOUN 

, SPACE 
IO-, PROPN 
100, NUM 
eV, PROPN 

, SPACE 
bombardment, NOUN 
CD, PROPN 
ions, NOUN 
inctdcnt, NOUN 

, SPACE 
LncrQ, PROPN 
dqwndence, NOUN 
observed, VERB 
m, VERB 
rrlatr\c, PROPN 

, SPACE 
idtic, ADJ 
amng, VERB 
peaks, NOUN 
C, NOUN 
groups, NOUN 
IX, PROPN 
4x, NOUN 

, SPACE 
CD, PROPN 
bon, PROPN 
cncrm, NOUN 
dewcases, VERB 
31, NUM 
cV, NOUN 

, SPACE 
r, NOUN 
4atrve, NOUN 
yeIds, NOUN 
hydrocarhm, PROPN 
wm, PROPN 
C,!I, PROPN 
D, PROPN 
1, NUM 

, SPACE 
II, PROPN 
.Ane, PROPN 
mcwc, PROPN 
D, ADJ 
atoms, NOUN 
mcreax, ADJ 

, SPACE 
W, PROPN 
CD, PROPN 

, SPACE 
2ocv, NOUN 

, SPACE 
~, PUNCT 
A-, NOUN 
IOOCV, PROPN 

, SPACE 
m, PROPN 
e, PROPN 
27, NUM 
29, NUM 
31, NUM 
JillhAL, NOUN 
4OCV, NOUN 

, SPACE 
AAIVIM-, NOUN 
SOeV, PROPN 

, SPACE 
27, NUM 
29, NUM 
31, NUM 

, SPACE 
Fig, PROPN 
5, NUM 
SIMS, PROPN 
qxctra, NOUN 
observed, VERB 
CH, PROPN 
CD, PROPN 
ion, NOUN 
beam, NOUN 
deposition, NOUN 
Si(l11, PROPN 

, SPACE 
80, NUM 
H., PROPN 
Ohm, PROPN 
et, NOUN 
aL, PROPN 
Nucl, PROPN 
In.w, PROPN 
Merh, PROPN 
Php, PROPN 
Res, NOUN 
R, NOUN 
108, NUM 
IV96, NOUN 
75, NUM 
80, NUM 

, SPACE 
Result, PROPN 
1, X 
evidently, ADV 
indicates, VERB 
incic, NOUN 
nt, PART 

, SPACE 
methyl, NOUN 
ions, NOUN 
contribute, VERB 
position, NOUN 

, SPACE 
production, NOUN 
secondary, ADJ 
ions, NOUN 
Results, NOUN 
2, NUM 
3, X 

, SPACE 
understood, VERB 
assume, VERB 
deposition, NOUN 

, SPACE 
sputtering, VERB 
processes, NOUN 
depend, VERB 
incident, NOUN 

, SPACE 
ion, NOUN 
energy, NOUN 
higher, ADJ 
energy, NOUN 
range, NOUN 
E, NOUN 
30, NUM 
eV, X 

, SPACE 
deposition, NOUN 
incident, NOUN 
ions, NOUN 
primary, ADJ 
form, NOUN 

, SPACE 
inefficient, ADJ 
th, PROPN 
<, X 
ions, NOUN 
undergo, VERB 
decomposition, NOUN 

, SPACE 
fragment, ADJ 
ions, NOUN 
atoms, NOUN 
followed, VERB 
deposition, NOUN 

, SPACE 
SuDslrate, PROPN 
surface, NOUN 
film, NOUN 
growth, NOUN 
hydrogen, NOUN 

, SPACE 
atoms, NOUN 
and/or, CCONJ 
molecules, NOUN 
residual, ADJ 
gas, NOUN 

, SPACE 
incorporated, VERB 
hk, PROPN 
explain, VERB 

, SPACE 
result, NOUN 
yield, NOUN 
C2HD, PROPN 
ions, NOUN 
lower, ADJ 

, SPACE 
C, PROPN 
H, PROPN 
ions, NOUN 
CD, PROPN 
Lens, PROPN 
arc, NOUN 
tc~+tcd, NOUN 
cncrgies, NOUN 

, SPACE 
E, PROPN 
higher, ADJ 
30, NUM 
eV., PROPN 
hand, NOUN 

, SPACE 
E, PROPN 
s, PART 
30, NUM 
CV, NOUN 
regton, NOUN 
deposition, NOUN 
primary, ADJ 
form, NOUN 

, SPACE 
proceeds, VERB 
efficiently, ADV 
hydrogen, NOUN 

, SPACE 
incorporated, VERB 
residual, ADJ 
gas, NOUN 
film, NOUN 

, SPACE 
reduced, VERB 
explains, VERB 
yield, NOUN 
secondary, ADJ 
hy-, ADP 

, SPACE 
drocarbon, NOUN 
ions, NOUN 
containing, VERB 
D, ADJ 
atoms, NOUN 
increases, VERB 

, SPACE 
decreasing, VERB 
incident, NOUN 
ion, NOUN 
energy, NOUN 
lack, NOUN 

, SPACE 
K, PROPN 
+, NOUN 
nt, PART 
energy, NOUN 
drpendence, NOUN 
SIMS, PROPN 
speara, NOUN 
CH, PROPN 

, SPACE 
ion, NOUN 
bombardment, PROPN 
rnc, PROPN 
simply, ADV 
come, VERB 
fact, NOUN 

, SPACE 
described, VERB 
energy, NOUN 
dependence, NOUN 
deposi-, PROPN 

, SPACE 
lw‘7, NOUN 
prW’,‘sq, ADV 
clt, PROPN 
r&‘ccted, VERB 
structure, NOUN 

, SPACE 
gr,**u;w, NOUN 
S!r, PROPN 
n&ic, NOUN 
c, X 
f, PROPN 
vu, PROPN 

, SPACE 
IK, PROPN 
SIMS, PROPN 
spectra, PROPN 
obtained, VERB 
CD,+, PROPN 
ions, NOUN 
higher, ADJ 

, SPACE 
energies, NOUN 
>, X 
eV, X 
similar, ADJ 
lo, PROPN 
Ar, PROPN 
ions, NOUN 

, SPACE 
incident, NOUN 
Si, PROPN 
substrate, NOUN 
previowly, ADV 
bombarded, VERB 

, SPACE 
CH, PROPN 
ions, NOUN 
indicates, VERB 
higher, ADJ 
energies, NOUN 

, SPACE 
secondary, ADJ 
ions, NOUN 
produced, VERB 
mainly, ADV 
physical, ADJ 
sput-, NOUN 

, SPACE 
tering, NOUN 
mokcuks, NOUN 
constituting, VERB 
film, NOUN 
Incident, PROPN 
CH, PROPN 

, SPACE 
CD, PROPN 
ions, NOUN 
4, NUM 
t, NOUN 
energy, NOUN 
20, NUM 
eV, NUM 

, SPACE 
efficient, ADJ 
physical, ADJ 
sputtering, NOUN 
surface, NOUN 

, SPACE 
energy, NOUN 
lower, ADJ 
displacement, ADJ 
threshold, NOUN 

, SPACE 
energy, NOUN 
carbon, NOUN 
atoms, NOUN 
surface, NOUN 
Titus, PROPN 
mast, NOUN 

, SPACE 
secondary, ADJ 
ions, NOUN 
low, ADJ 
energy, NOUN 
ion, NOUN 
bombardment, NOUN 

, SPACE 
bc, PROPN 
produced, VERB 
chemical, ADJ 
reaction, NOUN 

, SPACE 
incident, NOUN 
ions, NOUN 
surface, NOUN 
produced, VERB 
film, NOUN 

, SPACE 
5, X 
CoacJusion, PROPN 

, SPACE 
hrethyl, NOUN 
ions, NOUN 
CH, PROPN 
CD, PROPN 
incident, NOUN 
energies, NOUN 

, SPACE 
lo-, NOUN 
100, NUM 
eV, NUM 
Si, PROPN 
substrates, NOUN 
produce, VERB 
hydrocarbon, NOUN 
films, NOUN 

, SPACE 
Si, PROPN 
surface, NOUN 
produce, VERB 
secondary, ADJ 
hydrocarbon, NOUN 

, SPACE 
ions, NOUN 
welt, ADJ 
6, X 
ow, NOUN 
energies, NOUN 
<, X 
30, NUM 
eV, NUM 
residual, ADJ 
gas, NOUN 

, SPACE 
little, ADJ 
et&c, PROPN 
deposition, NOUN 
film, NOUN 

, SPACE 
secondary, ADJ 
ions, NOUN 
produced, VERB 
mainly, ADV 
chemical, NOUN 

, SPACE 
reactiolt, NOUN 
incident, NOUN 
ions, NOUN 
th, NOUN 
surface, NOUN 

, SPACE 
growing, VERB 
film, NOUN 

, SPACE 
ii, PROPN 
AI, PROPN 
higher, ADJ 
energies, NOUN 
>, X 
30, NUM 
eV, X 
methyl, PROPN 
ion, PROPN 
bom-, NOUN 

, SPACE 
bardment, NOUN 
accornpanicd, NOUN 
dissociation, NOUN 
inci-, ADJ 

, SPACE 
dent, ADJ 
ions, NOUN 
fragment, ADJ 
ions, NOUN 
atoms, NOUN 
near, ADP 

, SPACE 
surface, NOUN 
substrate, NOUN 
film, NOUN 
growth, NOUN 

, SPACE 
fragments, NOUN 
hydrogen, NOUN 
atoms, NOUN 

, SPACE 
molecules, NOUN 
residual, ADJ 
gas, NOUN 
incorporated, VERB 

, SPACE 
film, NOUN 
resulting, VERB 
production, NOUN 
sec-, ADJ 

, SPACE 
ondary, ADJ 
hydrocarbon, NOUN 
ions, NOUN 
~ntain, NOUN 
hydrogen, NOUN 

, SPACE 
atoms, NOUN 
origina, NOUN 
ing, NOUN 
residual, ADJ 
gas, NOUN 

, SPACE 
AWIlls, PROPN 

, SPACE 
authors, NOUN 
01.0, NUM 
pleased, VERB 
ac-, ADJ 

, SPACE 
knowledge, NOUN 
Prof., PROPN 
Testuo, PROPN 
Nagata, PROPN 
Associate, PROPN 
Prof., PROPN 

, SPACE 
Kazuo, PROPN 
Goda, PROPN 
Meisei, PROPN 
University, PROPN 
helpful, ADJ 
discus-, NOUN 

, SPACE 
sions, NOUN 

, SPACE 
Rtlrrcaccs, PROPN 

, SPACE 
III, PROPN 
T., PROPN 
Tokuyama, PROPN 
K., PROPN 
Yagr, PROPN 
K., PROPN 
Mryake, PROPN 
M., PROPN 
Tamma, PROPN 
N., PROPN 
Nu-, PROPN 

, SPACE 
suaki, PROPN 
S., PROPN 
T&i, PROPN 
Nud, PROPN 
Instr, PROPN 
Meth, PROPN 
182/183(IW, X 

, SPACE 
241, NUM 

, SPACE 
121, NUM 
RA, PROPN 
Zuhr, PROPN 
SJ, PROPN 
Pennycoo, PROPN 
TS, PROPN 
No&e, NUM 
N., PROPN 
Herbuts, PROPN 
7.E, PROPN 

, SPACE 
Ham, PROPN 
RR, PROPN 
Appleton, PROPN 
Nud, PROPN 
Instr, PROPN 
Meth, PROPN 
B, PROPN 

, SPACE 
37/38, NUM 
1989, NUM 
lb, ADP 

, SPACE 
131, NUM 
K.G., PROPN 
Orrman, PROPN 
Rasiter, PROPN 
AH, PROPN 
hl&yati, NUM 
D.G., PROPN 
Armour, PROPN 

, SPACE 
SE, PROPN 
Dandy, PROPN 
asxl, PROPN 
J.A, PROPN 
van, PROPN 
den, PROPN 
Be%, PROPN 
Nud, PROPN 
Instr, PROPN 

, SPACE 
Meth, PROPN 
6, NUM 
59/60, NUM 
1991, NUM 
197, NUM 

, SPACE 
141, NUM 
J., PROPN 
Jshikawa, PROPN 
K., PROPN 
Ogawa, PROPN 
K., PROPN 
Mipta, PROPN 
H., PROPN 
Tmji, PROPN 
7, NUM 
Takagi, PROPN 

, SPACE 
NIKI, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
21, NUM 
198n, NUM 
205, NUM 

, SPACE 
ISI, PROPN 
S., PROPN 
Kasi, PROPN 
H., PROPN 
Rang, PROPN 
J.W., PROPN 
Rabatais, PROPN 
Phys, PROPN 
Rev., PROPN 
Len, PROPN 
50, NUM 

, SPACE 
1940, NUM 
75, NUM 

, SPACE 
161, NUM 
K, PROPN 
Mipkc, PROPN 
K, PROPN 
Oh&i, PROPN 
M., PROPN 
Komuro, PROPN 
M&r, PROPN 
Rcr, PROPN 
Sec, PROPN 

, SPACE 
symp, NOUN 
Proc, PROPN 
279, NUM 
1993, NUM 
787, NUM 

, SPACE 
171, NUM 
S., PROPN 
Shim&u, PROPN 
N., PROPN 
Sasaki, PROPN 
S., PROPN 
Seki, PROPN 
Jpn, PROPN 
J., PROPN 
Appl, PROPN 
phyr, PROPN 
32, NUM 

, SPACE 
1993, NUM 
L943, NOUN 

, SPACE 
It31, NOUN 
example, NOUN 
Y., PROPN 
Saito, PROPN 
IL, PROPN 
Sate, PROPN 
H., PROPN 
Tanaka, PROPN 
K., PROPN 
Fujita, PROPN 

, SPACE 
S., PROPN 
Matsuda, PROPN 
J., PROPN 
Mater, PROPN 
sci, PROPN 
23, NUM 
1988, NUM 
842, NUM 

, SPACE 
191, NUM 
exaqk, NOUN 
Y., PROPN 
Mutwaka, PROPN 
H., PROPN 
Yarnashita, PROPN 
H., PROPN 

, SPACE 
Miyadera, PROPN 
J., PROPN 
Mater, PROPN 
sd, PROPN 
26, NUM 
WWI, PROPN 
3235, NUM 

, SPACE 
IO, PROPN 
D.G., PROPN 
Armour, PROPN 
P., NOUN 
Bel!ey, NOUN 
md, PROPN 
G., PROPN 
Sbarpk, PROPN 
Vacuum, PROPN 
36, NUM 

, SPACE 
1986, NUM 
769, NUM 

, SPACE 
