Pergamon, PROPN 
oil, NOUN 
contamination, NOUN 

, SPACE 
distribution, NOUN 
compounds, NOUN 
present, ADJ 
actually, ADV 

, SPACE 
reveal, VERB 
primary, ADJ 
sources, NOUN 
contributing, VERB 
system, NOUN 

, SPACE 
different, ADJ 
sources, NOUN 
contribute, VERB 
distinct, ADJ 
fingerprints, NOUN 

, SPACE 
study, NOUN 
variable, ADJ 
inputs, NOUN 
automotive, ADJ 
outboard, ADJ 

, SPACE 
motor, NOUN 
oils, NOUN 
different, ADJ 
areas, NOUN 
clearly, ADV 
recognized, VERB 

, SPACE 
ratio, NOUN 
abundance, NOUN 
cyclic, ADJ 
terpenoids, NOUN 

, SPACE 
size, NOUN 
UCM, PROPN 
reflects, VERB 
degree, NOUN 

, SPACE 
weathering, NOUN 
degradation, NOUN 
petroleum, NOUN 
residues, NOUN 

, SPACE 
undergone, VERB 
study, NOUN 
required, VERB 

, SPACE 
better, ADV 
understand, VERB 
effect, NOUN 
weathering, VERB 
altering, VERB 

, SPACE 
distribution, NOUN 
biomarkers, NOUN 
petroleum, NOUN 
contamination, NOUN 

, SPACE 
comprehensive, ADJ 
detailed, ADJ 
analysis, NOUN 

, SPACE 
biomarker, NOUN 
fingerprints, NOUN 
spectrum, NOUN 
heavy, ADJ 

, SPACE 
refined, ADJ 
oil, NOUN 
products, NOUN 
enhance, VERB 
utility, NOUN 

, SPACE 
compounds, NOUN 
tracing, VERB 
determining, VERB 
sources, NOUN 

, SPACE 
petroleum, NOUN 
contamination, NOUN 
environment, NOUN 

, SPACE 
work, NOUN 
funded, VERB 
Canadian, PROPN 
Green, PROPN 
Plan, PROPN 
Toxic, PROPN 
Chemicals, PROPN 

, SPACE 
Program, PROPN 
Canadian, PROPN 
National, PROPN 
Sciences, PROPN 
Engineering, PROPN 

, SPACE 
Research, PROPN 
Council, PROPN 
authors, NOUN 
T.B., PROPN 
received, VERB 
support, NOUN 

, SPACE 
Government, PROPN 
Province, PROPN 
Newfoundland, PROPN 
Labrador, PROPN 

, SPACE 
A., NOUN 
G., PROPN 
Hatcher, PROPN 
Scholarship, PROPN 
Fund, PROPN 
School, PROPN 
Graduate, PROPN 

, SPACE 
Studies, PROPN 
Memorial, PROPN 
University, PROPN 
Newfoundland, PROPN 
authors, NOUN 

, SPACE 
thank, VERB 
Dr, PROPN 
Vincent, PROPN 
O'Malley, PROPN 
providing, VERB 
samples, NOUN 

, SPACE 
analysed, VERB 
Bieger, PROPN 
T., PROPN 
1994, NUM 
Molecular, ADJ 
isotopic, ADJ 
fingerprinting, NOUN 
aliphatic, ADJ 

, SPACE 
hydrocarbons, NOUN 
Conception, PROPN 
Bay, PROPN 
Nfld, PROPN 
MSc, PROPN 
thesis, NOUN 
Memorial, PROPN 

, SPACE 
University, PROPN 
Newfoundland, PROPN 
St, PROPN 
Johns, PROPN 
Nfld, PROPN 
Canada, PROPN 

, SPACE 
Environment, PROPN 
Canada, PROPN 
1994, NUM 
Canadian, PROPN 
Environmental, PROPN 
Protection, PROPN 
Act, PROPN 

, SPACE 
Priority, PROPN 
Substances, NOUN 
List, PROPN 
Assessment, PROPN 
Report, PROPN 
Waste, PROPN 
Crankcase, PROPN 
Oils, PROPN 

, SPACE 
Government, PROPN 
Canada, PROPN 

, SPACE 
GESAMP, PROPN 
1993, NUM 
Review, NOUN 
potentially, ADV 
harmful, ADJ 
substances, NOUN 
oil, NOUN 

, SPACE 
hydrocarbons, NOUN 
including, VERB 
lubricating, VERB 
oils, NOUN 
oil, NOUN 

, SPACE 
spill, NOUN 
dispersants, NOUN 
chemicals, NOUN 
offshore, ADJ 
exploration, NOUN 

, SPACE 
exploitation, NOUN 
Impact, NOUN 
Oil, PROPN 
Related, PROPN 
Chemicals, PROPN 

, SPACE 
Wastes, PROPN 
Marine, PROPN 
Environment, PROPN 
XXII/4, NOUN 
Joint, PROPN 
Group, PROPN 

, SPACE 
Experts, PROPN 
Scientific, PROPN 
Aspects, PROPN 
Marine, PROPN 
Pollution, PROPN 
Reports, NOUN 

, SPACE 
Studies, PROPN 
International, PROPN 
Maritime, PROPN 
Organization, PROPN 
London, PROPN 

, SPACE 
UK, PROPN 

, SPACE 
Hellou, PROPN 
J., PROPN 
Upshall, PROPN 
C., PROPN 
Payne, PROPN 
J., PROPN 
F., PROPN 
Naidu, PROPN 
S., PROPN 
Paranjape, PROPN 
M., PROPN 
A., PROPN 

, SPACE 
1993, NUM 
Total, ADJ 
unsaturated, ADJ 
compounds, NOUN 
polycyclic, ADJ 
aromatic, ADJ 

, SPACE 
hydrocarbons, NOUN 
molluscs, NOUN 
collected, VERB 
waters, NOUN 

, SPACE 
Newfoundland, PROPN 
Arch, PROPN 
Environ, PROPN 
Contam, PROPN 
Toxicol, PROPN 
24, NUM 
249, NUM 

, SPACE 
Llorente, PROPN 
G., PROPN 
A., PROPN 
Farran, PROPN 
A., PROPN 
Ruiz, PROPN 
X., PROPN 
Albaiges, PROPN 
J., PROPN 
1987, NUM 

, SPACE 
Accumulation, NOUN 
distribution, NOUN 
hydrocarbons, NOUN 
poly-, NOUN 

, SPACE 
chlorobyphenyls, NOUN 
DDT, PROPN 
tissues, NOUN 
species, NOUN 

, SPACE 
Anatidae, PROPN 
Ebro, PROPN 
Delta, PROPN 
Spain, PROPN 
Arch, PROPN 
Environ, PROPN 
Contain, PROPN 

, SPACE 
Toxicol, PROPN 
16, NUM 
563, NUM 

, SPACE 
O'Malley, PROPN 
V., PROPN 
P., PROPN 
Abrajano, PROPN 
Jr, PROPN 
T., PROPN 
A., PROPN 
Hellou, PROPN 
J., PROPN 
1994, NUM 

, SPACE 
Determination, PROPN 
13C/12C, NUM 
ratios, NOUN 
individual, ADJ 
PAH, PROPN 

, SPACE 
environmental, ADJ 
samples, NOUN 
PAH, PROPN 
sources, NOUN 
apportioned, VERB 
Org, NOUN 

, SPACE 
Geochem, PROPN 
21(6/7, NUM 
809, NUM 
822, NUM 

, SPACE 
Ostrom, PROPN 
N., PROPN 
E., PROPN 
Macko, PROPN 
S., PROPN 
A., PROPN 
1992, NUM 
Sources, NOUN 
cycling, NOUN 

, SPACE 
distribution, NOUN 
water, NOUN 
column, NOUN 
particulate, NOUN 
sedimentary, ADJ 

, SPACE 
organic, ADJ 
matter, NOUN 
northern, ADJ 
Newfoundland, PROPN 
fjords, NOUN 
bays, NOUN 

, SPACE 
stable, ADJ 
isotope, NOUN 
study, NOUN 
Organic, PROPN 
Matter, NOUN 
productivity, NOUN 
accumula-, NOUN 

, SPACE 
tion, NOUN 
preservation, NOUN 
recent, ADJ 
ancient, ADJ 
sediments, NOUN 
J., PROPN 
Whelan, PROPN 

, SPACE 
J., PROPN 
W., PROPN 
Farrington, PROPN 
eds, PROPN 
Columbia, PROPN 
Univ, PROPN 
Press, PROPN 
New, PROPN 
York, PROPN 

, SPACE 
USA, PROPN 

, SPACE 
Peters, PROPN 
K., PROPN 
E., PROPN 
Moldowan, PROPN 
J., PROPN 
M., PROPN 
1993, NUM 
Biomarker, PROPN 
Guide--, NUM 

, SPACE 
Interpreting, PROPN 
Molecular, PROPN 
Fossils, PROPN 
Petroleum, PROPN 
Ancient, PROPN 
Sediments, PROPN 

, SPACE 
Prentice, PROPN 
Hall, PROPN 
NJ, PROPN 
USA, PROPN 

, SPACE 
Prince, PROPN 
R., PROPN 
C., PROPN 
Elmendorf, PROPN 
D., PROPN 
L., PROPN 
Lute, PROPN 
J., PROPN 
R., PROPN 
Hsu, PROPN 
C., PROPN 
S., PROPN 
Haith, PROPN 
C., PROPN 
E., PROPN 

, SPACE 
Senius, PROPN 
J., PROPN 
D., PROPN 
Dechert, PROPN 
G., PROPN 
J., PROPN 
Douglas, PROPN 
G., PROPN 
S., PROPN 
Butler, PROPN 
E., PROPN 
L., PROPN 
1994, NUM 

, SPACE 
17a(H),2113(/-/)-Hopane, PROPN 
conserved, VERB 
internal, ADJ 
marker, NOUN 

, SPACE 
estimating, VERB 
biodegradation, NOUN 
crude, ADJ 
oil, NOUN 
Environ, PROPN 
Sci, PROPN 
Technol, PROPN 

, SPACE 
28, NUM 
142, NUM 

, SPACE 
Simoneit, PROPN 
B, PROPN 
R., PROPN 
T., PROPN 
1986, NUM 
Cyclic, PROPN 
terpenoids, NOUN 
geosphere, NOUN 

, SPACE 
Biological, PROPN 
Markers, PROPN 
Sedimentary, PROPN 
Record, PROPN 
R., PROPN 
B., PROPN 
Johns, PROPN 
ed, PROPN 
pp, ADV 

, SPACE 
43, NUM 
99, NUM 
Elsevier, ADJ 
New, PROPN 
York, PROPN 
USA, PROPN 

, SPACE 
Volkman, PROPN 
J., PROPN 
K., PROPN 
Holdsworth, PROPN 
D., PROPN 
G., PROPN 
Neil, PROPN 
G., PROPN 
P., PROPN 
Bavor, PROPN 
Jr, PROPN 
I., PROPN 
J., PROPN 

, SPACE 
1992, NUM 
Identification, NOUN 
natural, ADJ 
anthropogenic, ADJ 
petroleum, NOUN 

, SPACE 
hydrocarbons, NOUN 
aquatic, ADJ 
sediments, NOUN 
Sci, PROPN 
Tot, PROPN 
Environ, PROPN 
112, NUM 
203-, NUM 

, SPACE 
219, NUM 

, SPACE 
274, NUM 


, SPACE 
