ELSEVIER, NOUN 
NaOH, PROPN 
Sigma, PROPN 
double, ADJ 
distilled, ADJ 
water, NOUN 
added, VERB 

, SPACE 
removal, NOUN 
media, NOUN 
NaOH, PROPN 
solution, NOUN 
removed, VERB 
mixed, VERB 
0.2, NUM 
ml, NOUN 
Bio-, PROPN 

, SPACE 
Rad, PROPN 
protein, NOUN 
assay, VERB 
dye, NOUN 
reagent, ADJ 
concentrate, NOUN 
Bio, PROPN 
Rad, PROPN 
Laboratories, PROPN 
Richmond, PROPN 
absorbance, NOUN 

, SPACE 
Theriogenology, PROPN 
1467, NUM 

, SPACE 
1000, NUM 

, SPACE 
Mean, PROPN 
f, PROPN 
SEM, PROPN 

, SPACE 
n=6, PROPN 
800, NUM 

, SPACE 
b, NOUN 

, SPACE 
t, NOUN 
600, NUM 

, SPACE 
T, NOUN 
-g, PUNCT 
40, NUM 

, SPACE 

, SPACE 
8, NUM 

, SPACE 
5, NUM 
30, NUM 

, SPACE 
3, NUM 
b, NUM 

, SPACE 
g, PROPN 
400, NUM 

, SPACE 
z, NOUN 
20, NUM 

, SPACE 
fi, PROPN 

, SPACE 
ii, PROPN 
w, PROPN 
10, NUM 
200, NUM 

, SPACE 
0, NUM 
0, NUM 

, SPACE 
Control, PROPN 
TGF-6, PROPN 
1, NUM 
Activin, PROPN 
TGF, PROPN 
I+, PROPN 
0, NUM 

, SPACE 

, SPACE 
Activin, PROPN 

, SPACE 
Figure, NOUN 
2, NUM 
Estradiol-17B, VERB 
productions, NOUN 
aromatase, NOUN 
activities, NOUN 
FISH, NOUN 
stimulated, VERB 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 

, SPACE 
cells, NOUN 
treated, VERB 
transforming, VERB 
growth, NOUN 
factor, NOUN 
p, NOUN 
TGF, PROPN 
P, PROPN 
activin, NOUN 
A., NOUN 
Estradiol-, PROPN 
I7/3, PUNCT 

, SPACE 
productions, NOUN 
solid, ADJ 
bars, NOUN 
aromatase, NOUN 
activities, NOUN 
cross, ADJ 
hatched, ADJ 
bars, NOUN 
significantly, ADV 

, SPACE 
inhibited, VERB 
treatments, NOUN 
TGF, PROPN 
B, PROPN 
q, NOUN 
ml, PROPN 
activin, NOUN 
100, NUM 
ng, PROPN 
ml, PROPN 
TGF, PROPN 
B, PROPN 
@ml, NOUN 

, SPACE 
plus, CCONJ 
activin, NOUN 
100, NUM 
ng, PROPN 
ml, PROPN 
Bars, NOUN 
different, ADJ 
letters, NOUN 
significantly, ADV 
different, ADJ 
P, NOUN 
<, X 
0.05, NUM 

, SPACE 
measured, VERB 
Beckman, PROPN 
DU-70, PROPN 
Spectrophotometer, PROPN 
Beckman, PROPN 
Instruments, PROPN 
Inc., PROPN 
Fullerton, PROPN 

, SPACE 
S95, PROPN 
nm, ADJ 
visible, ADJ 
light, NOUN 

, SPACE 
Statistical, PROPN 
Analyses, PROPN 

, SPACE 
experiments, NOUN 
results, NOUN 
presented, VERB 
mean, VERB 
SEM, PROPN 
6, NUM 
replicate, ADJ 
cultures, NOUN 

, SPACE 
treatment, NOUN 
experiment, NOUN 
utilized, VERB 
cells, NOUN 
different, ADJ 
pools, NOUN 
granulosa, NOUN 
cells, NOUN 
repeated, VERB 

, SPACE 
twice, ADV 
absolute, ADJ 
steroid, NOUN 
production, NOUN 
values, NOUN 
different, ADJ 
batches, NOUN 
granulosa, NOUN 

, SPACE 
cells, NOUN 
data, NOUN 
shown, VERB 
assays, NOUN 
performed, VERB 
FSH, NOUN 
stimulated, VERB 
steroidogenesis, NOUN 
performed, VERB 

, SPACE 
pool, NOUN 
granulosa, NOUN 
cells, NOUN 
Data, NOUN 
shown, VERB 
basal, NOUN 
steroidogenesis, NOUN 
performed, VERB 
different, ADJ 

, SPACE 
pool, NOUN 
granulosa, NOUN 
cells, NOUN 
Additionally, ADV 
representative, ADJ 
experiments, NOUN 
reported, VERB 
pooled, VERB 
data, NOUN 

, SPACE 
replicate, ADJ 
experiments, NOUN 
Data, NOUN 
evaluated, VERB 
way, NOUN 
analysis, NOUN 
variance, NOUN 
Post, NOUN 
tests, NOUN 

, SPACE 
performed, VERB 
Bonferroni, PROPN 
multiple, ADJ 
comparisons, NOUN 
procedure, NOUN 
P, NOUN 
value, NOUN 
0.05, NUM 

, SPACE 
considered, VERB 
statistically, ADV 
significant, ADJ 

, SPACE 
RESULTS, NOUN 

, SPACE 
FSH, NOUN 
stimulated, VERB 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
treatment, NOUN 
TGF, PROPN 
B, PROPN 
activin, NOUN 
able, ADJ 

, SPACE 
significantly, ADV 
inhibit, VERB 
P4, NOUN 
L$, NOUN 
accumulation, NOUN 
media, NOUN 
Fj, PROPN 
productions, NOUN 
pg, PROPN 
pg, PROPN 
total, ADJ 
cell, NOUN 
protein, NOUN 
mean, VERB 
f, PROPN 

, SPACE 
1468, NUM 
Theriogenology, PROPN 

, SPACE 
Mean, PROPN 
SEM, NOUN 

, SPACE 
n=6, PROPN 

, SPACE 
Control, PROPN 
TGF-8, ADJ 
1, NUM 
A&k, NOUN 
TGF, PROPN 
I3, PROPN 
z, NOUN 

, SPACE 

, SPACE 
Activin, PROPN 

, SPACE 
Figure, NOUN 
3, NUM 
Basal, ADJ 
progesterone, NOUN 
productions, NOUN 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
cells, NOUN 
treated, VERB 
transforming, VERB 

, SPACE 
growth, NOUN 
factor, NOUN 
p, NOUN 
TGF, PROPN 
P, PROPN 
activin, NOUN 
A., NOUN 
Progesterone, PROPN 
productions, NOUN 
significantly, ADV 
inhibited, VERB 

, SPACE 
treatments, NOUN 
TGF, PROPN 
P, PROPN 
r&ml, VERB 
activin, NOUN 
100, NUM 
r&ml, PROPN 
TGF, PROPN 
fi, NOUN 
1, NUM 
nglml, NOUN 
plus, CCONJ 

, SPACE 
activin, NOUN 
100, NUM 
nglml, NOUN 
Bars, NOUN 
different, ADJ 
letters, NOUN 
significantly, ADV 
different, ADJ 
P, NOUN 
<, X 
0.05, NUM 

, SPACE 
SEM, PROPN 
gonadotropin, NOUN 
stimulated, VERB 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
treated, VERB 
control, NOUN 
ng, PROPN 
ml, PROPN 
TGF, PROPN 
B, PROPN 
100, NUM 
ng, PROPN 
ml, PROPN 

, SPACE 
activin, NOUN 
TGF, PROPN 
P, PROPN 
plus, CCONJ 
activin, NOUN 
2554, NUM 
+, SYM 
297, NUM 
1164, NUM 
+, SYM 
102, NUM 
692, NUM 
f, PROPN 
73, NUM 
673, NUM 
f, PROPN 
67, NUM 
respectively, ADV 

, SPACE 
Figure, NOUN 
1, NUM 
Ez, PROPN 
steroidogenesis, NOUN 
assessed, VERB 
2, NUM 
parameters, NOUN 
total, ADJ 
E, NOUN 
detected, VERB 
secreted, VERB 
media, NOUN 

, SPACE 
aromatase, NOUN 
activity, NOUN 
E, NOUN 
concentrations, NOUN 
media, NOUN 
pglpg, PROPN 
total, PROPN 
cell, NOUN 
protein, NOUN 
mean, VERB 
f, PROPN 
SEM, PROPN 

, SPACE 
gonadotropin, NOUN 
stimulated, VERB 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
treated, VERB 
control, NOUN 
1, NUM 
@ml, NOUN 
TGF, PROPN 
B, PROPN 
100, NUM 
nglml, NOUN 
activin, NOUN 

, SPACE 
TGF, PROPN 
P, PROPN 
plus, CCONJ 
activin, NOUN 
40.6, NUM 
+, SYM 
3.7,23.5, NUM 
k, NOUN 
.9, PROPN 
20.1, NUM 
f, PROPN 
1.5, NUM 
24.0, NUM 
f, PROPN 
3.3, NUM 
respectively, ADV 
Figure, NOUN 

, SPACE 
2, NUM 
Aromatase, NOUN 
assays, NOUN 
performed, VERB 
conjunction, NOUN 
assess, VERB 
altered, VERB 
Ez, PROPN 
production, NOUN 

, SPACE 
altered, VERB 
aromatase, NOUN 
activity, NOUN 
enzyme, NOUN 
converts, VERB 
testosterone, NOUN 
Ez, PROPN 
Aromatase, NOUN 
activities, NOUN 

, SPACE 
pmol, PROPN 
ug, ADP 
total, ADJ 
cell, NOUN 
protein/3, NOUN 
h, NOUN 
mean, VERB 
f, PROPN 
SEM, PROPN 
gonadotropin, NOUN 
stimulated, VERB 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
treated, VERB 

, SPACE 
control, NOUN 
1, NUM 
ng, PROPN 
ml, PROPN 
TGF, PROPN 
P, PROPN 
100, NUM 
ng, PROPN 
ml, PROPN 
activin, NOUN 
TGF, PROPN 
P, PROPN 
plus, CCONJ 
activin, NOUN 
614.1, NUM 
k, NOUN 
81.5, NUM 
27, NUM 
1.8, NUM 

, SPACE 
f, NOUN 
18.1,203.1, PROPN 
r, NOUN 
28.8, NUM 
136.7, NUM 
+, NUM 
44.2, NUM 
respectively, ADV 
Figure, NOUN 
2, NUM 
3, NUM 
treatments, NOUN 
able, ADJ 
suppress, VERB 

, SPACE 
PA, PROPN 
E2, PROPN 
production, NOUN 
aromatase, NOUN 
activity, NOUN 
significantly, ADV 
compared, VERB 
control, NOUN 
P, NOUN 
c, NOUN 
0.05, NUM 

, SPACE 
Treatment, PROPN 
TGF, PROPN 
B, PROPN 
activin, NOUN 
able, ADJ 
significantly, ADV 
inhibit, VERB 
basd, NOUN 
P, NOUN 
E, NOUN 

, SPACE 
steroidogenesis, NOUN 
Production, NOUN 
PJ, PROPN 
pg, PROPN 
pg, PROPN 
total, ADJ 
cell, NOUN 
protein, NOUN 
mean, VERB 
+, CCONJ 
SEM, PROPN 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 

, SPACE 
treated, VERB 
control, NOUN 
1, NUM 
ng, PROPN 
ml, PROPN 
TGF, PROPN 
B, PROPN 
100, NUM 
@ml, ADJ 
activin, NOUN 
TGF, PROPN 
P, PROPN 
plus, CCONJ 
activin, NOUN 
580.6, NUM 
+, SYM 
156.0, NUM 

, SPACE 
67.7, NUM 
-1-, SYM 
1, NUM 
.7, PROPN 
133.9, NUM 
f, PROPN 
35.5, NUM 
7, NUM 
.2, CCONJ 
f, PROPN 
17.3, NUM 
respectively, ADV 
Figure, NOUN 
3, NUM 
Production, NOUN 
E, PROPN 
pglug, NOUN 
total, ADJ 
cell, NOUN 

, SPACE 
protein, NOUN 
mean, VERB 
-e, SYM 
SEM, PROPN 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
treated, VERB 
control, NOUN 
1, NUM 
nglml, NOUN 
TGF, PROPN 
P, PROPN 
100, NUM 
ng, PROPN 
ml, PROPN 

, SPACE 
nctivin, PROPN 
TGF, PROPN 
B, PROPN 
plus, CCONJ 
activin, NOUN 
5.97, NUM 
+, NUM 
0.38, NUM 
3.20, NUM 
r, NOUN 
0.34, NUM 
3, NUM 
I5, PROPN 
+, PROPN 
0.5, NUM 
1, NUM 
2.62, NUM 
+, NUM 
0.24, NUM 

, SPACE 
respectively, ADV 
Figure, NOUN 
4, NUM 
Aromatase, NOUN 
activities, NOUN 
fmollug, VERB 
total, ADJ 
cell, NOUN 
protein/3, NOUN 
h, PROPN 
mean, VERB 
rt, PROPN 
SEM, PROPN 
porcine, NOUN 

, SPACE 
Theriogenology, PROPN 
1469, NUM 

, SPACE 
Mean, PROPN 
f, PROPN 
SEM, PROPN 

, SPACE 
n=6, PROPN 

, SPACE 
b, DET 
200, NUM 

, SPACE 
150, NUM 

, SPACE 

, SPACE 
y, PROPN 

, SPACE 
+, CCONJ 

, SPACE 
0, NUM 
0, PROPN 

, SPACE 
Control, PROPN 
TGF4, PROPN 
1, NUM 
Activin, PROPN 
TGF, PROPN 
I3, PROPN 
1, NUM 

, SPACE 

, SPACE 
Activin, PROPN 
b, NOUN 

, SPACE 
Figures, NOUN 
4, NUM 
Basal, NOUN 
estradiol-, NOUN 
I7p, NOUN 
productions, NOUN 
aromatase, NOUN 
activities, NOUN 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
treated, VERB 

, SPACE 
TGF, PROPN 
P, PROPN 
activin, NOUN 
A., NOUN 
EstradioL17j3, NOUN 
productions, NOUN 
solid, ADJ 
bars, NOUN 
aromatase, NOUN 
activities, NOUN 
cross-, NOUN 

, SPACE 
hatched, VERB 
bats, NOUN 
significantly, ADV 
inhibited, VERB 
treatments, NOUN 
TGF-0, PROPN 
1, NUM 
ng, PROPN 
ml, PROPN 
activin, NOUN 
100, NUM 

, SPACE 
ng, PROPN 
ml, PROPN 
TGF, PROPN 
P, PROPN 
1, NUM 
ng, PROPN 
ml, PROPN 
plus, CCONJ 
activin, NOUN 
100, NUM 
ng, PROPN 
ml, PROPN 
Bars, NOUN 
different, ADJ 
letters, NOUN 

, SPACE 
significantly, ADV 
different, ADJ 
P, NOUN 
<, X 
0.05, NUM 

, SPACE 
granulosa, NOUN 
cells, NOUN 
treated, VERB 
control, NOUN 
1, NUM 
ng, PROPN 
ml, PROPN 
TGF, PROPN 
P, PROPN 
100, NUM 
ng, PROPN 
ml, PROPN 
activin, NOUN 
TGF, PROPN 
P, PROPN 
plus, CCONJ 
activin, NOUN 

, SPACE 
I3, PROPN 
.8, PROPN 
2, NUM 
3, NUM 
.6, NUM 
58.4, NUM 
+, NUM 
10.2,53.7, NOUN 
f, PROPN 
9, NUM 
57.8, NUM 
f, PROPN 
4.2, NUM 
respectively, ADV 
Figure, NOUN 
4, NUM 
3, NUM 
treatments, NOUN 
able, ADJ 

, SPACE 
suppress, VERB 
P4, ADJ 
production, NOUN 
E, NOUN 
production, NOUN 
aromatase, NOUN 
activity, NOUN 
significantly, ADV 
compared, VERB 
control, NOUN 

, SPACE 
P, NOUN 
<, X 
0.05, NUM 

, SPACE 
DISCUSSION, PROPN 

, SPACE 
apparent, ADJ 
recent, ADJ 
research, NOUN 
growth, NOUN 
factors, NOUN 
produced, VERB 
theta, NOUN 

, SPACE 
granulosa, NOUN 
cells, NOUN 
locally, ADV 
modulate, VERB 
ovarian, ADJ 
cell, NOUN 
proliferation, NOUN 
differentiation, NOUN 
steroidogenesis, NOUN 

, SPACE 
angiogenesis, NOUN 
5, NUM 
study, NOUN 
demonstrated, VERB 
2, NUM 
growth, NOUN 
factors, NOUN 
TGF, PROPN 
P, PROPN 
activin, NOUN 
inhibit, VERB 

, SPACE 
gonadotropin, NOUN 
stimulated, VERB 
basal, NOUN 
steroidogeneses, NOUN 
cultured, ADJ 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
medium, ADJ 
sized, ADJ 

, SPACE 
follicles, NOUN 
growth, NOUN 
factors, NOUN 
isolated, VERB 
mammalian, ADJ 
ovary, NOUN 
4,10,23, NUM 

, SPACE 
previously, ADV 
shown, VERB 
laboratory, NOUN 
possess, VERB 
steroidogenic, ADJ 
regulatory, ADJ 
capabilities, NOUN 
cultured, ADJ 
porcine, NOUN 

, SPACE 
granulosa, NOUN 
cells, NOUN 
5,6,25, NUM 
specifically, ADV 
study, NOUN 
examined, VERB 
ability, NOUN 
TGF, PROPN 
P, PROPN 
activin, NOUN 

, SPACE 
regulate, VERB 
biosynthetic, ADJ 
pathways, NOUN 
androgen, NOUN 
estrogen, PROPN 
parameters, NOUN 
differentiation, NOUN 

, SPACE 
small, ADJ 
follicle, NOUN 
stage, NOUN 
14, NUM 

, SPACE 
TGF, PROPN 
P, PROPN 
@ml, NOUN 
activin, NOUN 
00, PUNCT 
r&ml, PROPN 
able, ADJ 
attenuate, VERB 
P4, NOUN 
E, NOUN 
production, NOUN 

, SPACE 
aromatase, NOUN 
activity, NOUN 
assessed, VERB 
3H, PROPN 
Hz0, NOUN 
release, NOUN 
p, X 
HI, NOUN 
androstenedione, NOUN 
data, NOUN 

, SPACE 
1470, NUM 
Theriogenology, PROPN 

, SPACE 
suppression, NOUN 
E, NOUN 
production, NOUN 
growth, NOUN 
factors, NOUN 
suppression, NOUN 
aromatase, NOUN 

, SPACE 
activities, NOUN 
actions, NOUN 
TGF, PROPN 
P, PROPN 
surprising, ADJ 
demonstrated, VERB 
inhibit, VERB 

, SPACE 
luteinizing, VERB 
hormone, NOUN 
LH, PROPN 
FSH, PROPN 
receptor, NOUN 
formations, NOUN 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
actions, NOUN 
suggest, VERB 

, SPACE 
atretic, ADJ 
role, NOUN 
follicular, ADJ 
development, NOUN 
5, NUM 
study, NOUN 
supports, VERB 
atretic, ADJ 
role, NOUN 
theory, NOUN 
mechanism, NOUN 

, SPACE 
TGF-0, PROPN 
inhibit, VERB 
FSH, NOUN 
stimulated, VERB 
steroidogenesis, NOUN 
aforementioned, ADJ 
inhibition, NOUN 

, SPACE 
FSH, PROPN 
receptor, NOUN 
formation, NOUN 
TGF-0, PROPN 
inhibit, VERB 
basal, NOUN 
steroidogenesis, NOUN 
suggests, VERB 
growth, NOUN 

, SPACE 
factor, NOUN 
directly, ADV 
regulate, VERB 
steroid, NOUN 
enzyme, NOUN 
activities, NOUN 
aromatase, NOUN 
TGF-0, PROPN 
truly, ADV 
suppress, VERB 

, SPACE 
FSH, NOUN 
receptor, NOUN 
formation, NOUN 
inhibit, VERB 
FSH, NOUN 
stimulated, VERB 
differentiation, NOUN 
steroidogenesis, NOUN 

, SPACE 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
suppress, ADJ 
steroidogenic, ADJ 
enzyme, NOUN 
activities, NOUN 
directly, ADV 
TGF, PROPN 
P, PROPN 

, SPACE 
potentially, ADV 
major, ADJ 
regulator, NOUN 
follicular, ADJ 
atresia, PROPN 
simplified, VERB 
appealing, ADJ 
theory, NOUN 

, SPACE 
confounded, VERB 
previous, ADJ 
finding, NOUN 
TGF, PROPN 
II, PROPN 
specific, ADJ 
conditions, NOUN 
stimulate, VERB 
steroidogenesis, NOUN 

, SPACE 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
6, NUM 
exact, ADJ 
role, NOUN 
TGF-0, PROPN 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
clarified, VERB 

, SPACE 
understand, VERB 
role, NOUN 
steroidogenic, ADJ 
non, ADJ 
steroidogenic, ADJ 
factors, NOUN 
regulation, NOUN 
TGF-9, PROPN 

, SPACE 
expression, NOUN 
ovary, NOUN 

, SPACE 
Transforming, VERB 
growth, NOUN 
factor, NOUN 
p, NOUN 
demonstrated, VERB 
vast, ADJ 
abilities, NOUN 
different, ADJ 
tissues, NOUN 

, SPACE 
actions, NOUN 
TGF, PROPN 
P, PROPN 
depend, VERB 
presence, NOUN 
specific, ADJ 
environmental, ADJ 
conditions, NOUN 
varying, VERB 
cell, NOUN 
type, NOUN 

, SPACE 
presence, NOUN 
growth, NOUN 
factors, NOUN 
presence, NOUN 
constituents, NOUN 
TGF, PROPN 
P, NOUN 
stimulates, NOUN 
proliferation, NOUN 
rat, NOUN 

, SPACE 
granulosa, NOUN 
cells, NOUN 
l3, PROPN 
inhibits, VERB 
growth, NOUN 
pig, NOUN 
granulosa, PROPN 
cells, NOUN 
7, NUM 
laboratory, NOUN 
shown, VERB 
TGF, PROPN 
P, PROPN 

, SPACE 
stimulate, VERB 
P4, ADJ 
synthesis, NOUN 
granulosa, NOUN 
cells, NOUN 
isolated, VERB 
PMSG, NOUN 
stimulated, VERB 
mature, ADJ 
rats, NOUN 
8), NUM 
inhibit, NOUN 
P, NOUN 

, SPACE 
production, NOUN 
cultured, ADJ 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
5.6, NUM 
species, NOUN 
cell, NOUN 
type, NOUN 
manipulations, NOUN 

, SPACE 
environmental, ADJ 
conditions, NOUN 
produced, VERB 
opposing, VERB 
action, NOUN 
6,22, NUM 
study, NOUN 
conditions, NOUN 

, SPACE 
permissive, ADJ 
antisteroidogenic, ADJ 
effects, NOUN 
TGF-0, PROPN 
established, VERB 
allow, VERB 
comparison, NOUN 

, SPACE 
antisteroidogenic, ADJ 
activities, NOUN 
activin, NOUN 
A., PROPN 

, SPACE 
Activin, PROPN 
belongs, VERB 
family, NOUN 
proteins, NOUN 
TGF, PROPN 
P., PROPN 
familial, ADJ 
counterpart, NOUN 
TGF-0, PROPN 

, SPACE 
activin, NOUN 
exhibits, NOUN 
species, NOUN 
specific, ADJ 
modulation, NOUN 
gonadotropin, NOUN 
induced, VERB 
differentiation, NOUN 
granulosa, NOUN 
cells, NOUN 

, SPACE 
Activin, PROPN 
stimulated, VERB 
FSH, NOUN 
induced, VERB 
steroidogenesis, NOUN 
aromatase, NOUN 
activity, NOUN 
rat, PROPN 
granulosa, NOUN 
cells, NOUN 
16.21, NUM 

, SPACE 
contrast, NOUN 
study, NOUN 
demonstrated, VERB 
activin, NOUN 
inhibits, NOUN 
FSHinduced, NOUN 
basal, NOUN 
steroidogenesis, NOUN 

, SPACE 
aromatase, NOUN 
activity, NOUN 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 
unknown, ADJ 
activin, NOUN 
effect, NOUN 

, SPACE 
gonadotropin, PROPN 
receptor, NOUN 
synthesis, NOUN 
granulosa, NOUN 
cells, NOUN 
information, NOUN 
needed, VERB 
effect, NOUN 
activin, NOUN 

, SPACE 
regulation, NOUN 
ovary, NOUN 
specific, ADJ 
emphasis, NOUN 
changes, NOUN 
activin, NOUN 
role, NOUN 
associated, VERB 
changes, NOUN 

, SPACE 
stage, NOUN 
follicular, ADJ 
development, NOUN 
Like, ADP 
TGF-0, PROPN 
activin, PROPN 
differential, ADJ 
role, NOUN 
follicle, NOUN 
depend, VERB 
cell, NOUN 

, SPACE 
type, NOUN 
presence, NOUN 
growth, NOUN 
factors, NOUN 
specific, ADJ 
intra-, ADJ 
extracellular, ADJ 
environments, NOUN 

, SPACE 
suggested, VERB 
activin, NOUN 
function, VERB 
establish, VERB 
maintain, VERB 
dominant, ADJ 
follicle(s, PROPN 

, SPACE 
preovulatory, ADJ 
period, NOUN 
suppress, VERB 
nondominant, ADJ 
follicles, NOUN 
9, NUM 
study, NOUN 
indicates, VERB 
activin, NOUN 

, SPACE 
act, VERB 
atretic, ADJ 
factor, NOUN 
medium, ADJ 
sized, ADJ 
follicles, NOUN 

, SPACE 
receptors, NOUN 
TGF-0, PROPN 
activin, NOUN 
identified, VERB 
consensus, NOUN 
second, ADJ 
messenger, NOUN 

, SPACE 
system, NOUN 
largely, ADV 
unidentified, ADJ 
recently, ADV 
18,24, NUM 
Transforming, VERB 
growth, NOUN 
factor, NOUN 
o, NOUN 
binds, NOUN 

, SPACE 
predominantly, ADV 
type, NOUN 
II, PROPN 
receptor, NOUN 
Expression, NOUN 
cloning, NOUN 
cDNA, NOUN 
type, NOUN 
II, PROPN 
TGF, PROPN 
fi, NOUN 
activin, NOUN 

, SPACE 
A&II, PROPN 
receptors, NOUN 
disclose, VERB 
closely, ADV 
related, VERB 
belong, VERB 
new, ADJ 
subfamily, ADV 
transmembrane, NOUN 

, SPACE 
protein, NOUN 
serine, NOUN 
threonine, NOUN 
kinases, NOUN 
7,I9, PROPN 
study, NOUN 
evaluated, VERB 
synergistic, ADJ 
actions, NOUN 
maximal, ADJ 
doses, NOUN 

, SPACE 
TGF, PROPN 
P, PROPN 
activin, NOUN 
porcine, NOUN 
granulosa, NOUN 
cell, NOUN 
steroidogenesis, NOUN 
2, NUM 
factors, NOUN 
act, VERB 

, SPACE 
synergistically, ADV 
gonadotropin, NOUN 
stimulated, VERB 
basal, NOUN 
studies, NOUN 
speculate, VERB 
act, VERB 

, SPACE 
related, ADJ 
second, ADJ 
messenger, NOUN 
systems, NOUN 
data, NOUN 
consistent, ADJ 
hypothesis, NOUN 
activin, NOUN 

, SPACE 
TGF, PROPN 
P, PROPN 
share, VERB 
second, ADJ 
messenger, NOUN 
system, NOUN 
serinelthreonine, NOUN 
kinase, NOUN 
noted, VERB 

, SPACE 
data, NOUN 
exclude, VERB 
possibility, NOUN 
TGF, PROPN 
P, PROPN 
activin, NOUN 
act, VERB 
different, ADJ 
second, ADJ 
messenger, NOUN 

, SPACE 
systems, NOUN 
converge, VERB 
downstream, NOUN 
common, ADJ 
pathway, NOUN 
act, VERB 
competitive, ADJ 
fashion, NOUN 

, SPACE 
Theriogenology, PROPN 
1471, NUM 

, SPACE 
inhibit, VERB 
steroidogenesis, NOUN 
porcine, NOUN 
granulosa, NOUN 
cells, NOUN 

, SPACE 
study, NOUN 
presented, VERB 
data, NOUN 
suggest, VERB 
TGF, PROPN 
l3, PROPN 
activin, NOUN 
potential, ADJ 
inducers, NOUN 

, SPACE 
atresia, PROPN 
porcine, NOUN 
follicles, NOUN 
abilities, NOUN 
inhibit, VERB 
basal, NOUN 
FSH, NOUN 
stimulated, VERB 
steroidogeneses, NOUN 

, SPACE 
growth, NOUN 
factors, NOUN 
present, ADJ 
major, ADJ 
regulators, NOUN 
follicular, ADJ 
differentiation, NOUN 
mentioned, VERB 
previously, ADV 

, SPACE 
factors, NOUN 
possess, VERB 
differential, ADJ 
functions, NOUN 
dependent, ADJ 
microenvironmental, ADJ 
conditions, NOUN 

, SPACE 
abilities, NOUN 
respond, VERB 
differential, ADJ 
manner, NOUN 
specific, ADJ 
environment, NOUN 
confer, VERB 
adaptive, ADJ 
function, NOUN 

, SPACE 
growth, NOUN 
factors, NOUN 
functions, NOUN 
growth, NOUN 
factors, NOUN 
adapt, VERB 
environment, NOUN 
allowing, VERB 
porcine, NOUN 

, SPACE 
granulosa, NOUN 
cells, NOUN 
respond, VERB 
appropriately, ADV 
TGF, PROPN 
P, PROPN 
stimulate, VERB 
suppress, ADJ 
porcine, NOUN 
granulosa, NOUN 
cell, NOUN 

, SPACE 
steroidogenesis, NOUN 
local, ADJ 
factor, NOUN 
senses, VERB 
environmental, ADJ 
conditions, NOUN 
determines, VERB 
whethei, NOUN 

, SPACE 
follicle, NOUN 
develop, VERB 
undergo, VERB 
atresia, NOUN 
estrous, ADJ 
cycle, NOUN 

, SPACE 
REFERENCES, NOUN 

, SPACE 
I., PROPN 
Ackland, PROPN 
JF, PROPN 
Schwartz, PROPN 
NB, PROPN 
Mayo, PROPN 
KE, PROPN 
Dodson, PROPN 
Nonsteroidal, NOUN 
signals, NOUN 
originating, VERB 
gonads, NOUN 

, SPACE 
Physiol, PROPN 
Rev, PROPN 
1992;72:73, NUM 
l-787, NOUN 

, SPACE 
2, X 
Akira, PROPN 
S, PROPN 
Ohmura, PROPN 
H, PROPN 
Araki, PROPN 
T, PROPN 
Lin, PROPN 
YC, PROPN 
Gossypol, PROPN 
inhibits, VERB 
aromatase, NOUN 
activity, NOUN 
cultured, ADJ 
porcine, NOUN 

, SPACE 
granulosa, NOUN 
cells, NOUN 
Theriogenology, NOUN 
I994;4, INTJ 
I489-, PROPN 
1497, NUM 

, SPACE 
3, X 
Bartke, PROPN 
Steele, PROPN 
Musto, PROPN 
N, PROPN 
Caldwell, PROPN 
BU, PROPN 
Fluctuation, NOUN 
plasma, NOUN 
testosterone, NOUN 
levels, NOUN 
adult, NOUN 
male, NOUN 

, SPACE 
rats, NOUN 
mice, NOUN 
Endocrinology, NOUN 
1973;92, NUM 
l223-, X 
1228, NUM 

, SPACE 
4, X 
Braw, PROPN 
Tal, PROPN 
R., PROPN 
Expression, PROPN 
mRNA, PROPN 
follistatin, PROPN 
inhibin, PROPN 
activin, PROPN 
subunits, NOUN 
follicular-, ADJ 
growth, NOUN 

, SPACE 
atresia, PROPN 
J, PROPN 
Mol, PROPN 
Endocrinol, PROPN 
1994, NUM 
13:253, NUM 
264, NUM 

