ELSEVIER, NOUN 
Formation, PROPN 
mineralized, ADJ 
matrices, NOUN 
97s, NOUN 

, SPACE 
4, NUM 

, SPACE 
b, PROPN 

, SPACE 
FIG, PROPN 
3a, PROPN 
b, PROPN 
Van, PROPN 
Kossa, PROPN 
staining, VERB 
osteoblasts, NOUN 
cultured, VERB 
3, NUM 
dimensional, ADJ 
PLAGA, PROPN 
HA, NOUN 
matrix, NOUN 
21, NUM 

, SPACE 
days, NOUN 
culture, NOUN 
B, NOUN 
glycerophosphate, NOUN 
8, NUM 
glycerophosphate, NOUN 
b, NOUN 
positive, ADJ 
staining, NOUN 

, SPACE 
demonstrated, VERB 
cells, NOUN 
incubated, VERB 
presence, NOUN 
B, NOUN 
glycerophosphate, NOUN 
Magnification=20x, PROPN 

, SPACE 
98s, NOUN 
C., PROPN 
T., PROPN 
Laurencin, PROPN 

, SPACE 
Formation, PROPN 
mineralized, ADJ 
matrices, NOUN 
Bone, PROPN 
Vol, PROPN 
19, NUM 
1, NUM 
Supplement, PROPN 

, SPACE 
July, PROPN 
1996:938, PROPN 
993, NUM 

, SPACE 
DISCUSSION, PROPN 

, SPACE 
research, NOUN 
efforts, NOUN 
organized, VERB 
develop, VERB 
biodegradable, ADJ 
polymers, NOUN 
tissue, NOUN 

, SPACE 
regeneration, NOUN 
15,2, NOUN 
1,22, PROPN 
demonstrated, VERB 
novel, ADJ 
technique, NOUN 
fabrication, NOUN 
3-, NUM 

, SPACE 
dimensional, ADJ 
5050, NUM 
copolymer, NOUN 
poly(lactide, PROPN 
glycolide, NOUN 
PLAGA, NOUN 
reinforced, VERB 
particulate, NOUN 
calcium, NOUN 

, SPACE 
phosphate, ADJ 
ceramic, NOUN 
hydroxyapatite, NOUN 
HA, PROPN 
9, NUM 
method, NOUN 
produces, VERB 
3, NUM 
dimensional, ADJ 
macroporous, ADJ 

, SPACE 
polymer, NOUN 
ceramic, ADJ 
matrices, NOUN 
potential, NOUN 
bone, NOUN 
grafting, NOUN 
material, NOUN 
3, NUM 
dimensional, ADJ 
matrices, NOUN 

, SPACE 
structurally, ADV 
mechanically, ADV 
chemically, ADV 
resemble, VERB 
cancellous, ADJ 
bone, NOUN 
9, NUM 

, SPACE 
examining, VERB 
cellular, ADJ 
responses, NOUN 
synthetic, ADJ 
materials, NOUN 
vitro, X 
studies, NOUN 
cell, NOUN 
substrate, NOUN 

, SPACE 
interactions, NOUN 
cellular, ADJ 
proliferation, NOUN 
differentiation, NOUN 
performed, VERB 
cell, NOUN 
studies, NOUN 

, SPACE 
immunofluorescence, NOUN 
confocal, ADJ 
microscopy, ADJ 
techniques, NOUN 
2,3, NUM 
shown, VERB 
osteoblast, NOUN 
cells, NOUN 
migrate, VERB 

, SPACE 
macropores, NOUN 
attached, ADJ 
proliferate, VERB 
interior, NOUN 
matrix, NOUN 

, SPACE 
proliferative, ADJ 
cells, NOUN 
demonstrated, VERB 
retention, NOUN 
characteristic, ADJ 
osteoblast, NOUN 
phenotypes, NOUN 
eliciting, VERB 
positive, ADJ 
tests, NOUN 

, SPACE 
alkaline, NOUN 
phosphatase, NOUN 
ALP, PROPN 
osteocalcin, PROPN 
production, NOUN 
ALP, PROPN 
early, ADJ 
marker, NOUN 

, SPACE 
committed, VERB 
osteoblast, NOUN 
18, NUM 
Osteocalcin, PROPN 
protein, NOUN 
specific, ADJ 
osteoblasts, NOUN 
vital, ADJ 
formation, NOUN 

, SPACE 
mineralized, ADJ 
matrix, NOUN 
6,13, NUM 
reported, VERB 
vitro, X 
study, NOUN 
osteoblasts, VERB 
isolated, VERB 
rat, PROPN 
calvaria, PROPN 

, SPACE 
seeded, VERB 
surface, NOUN 
3, NUM 
dimensional, ADJ 
PLAGA, PROPN 
HA, NOUN 
matrix, NOUN 
proliferated, VERB 
2, NUM 
1, NUM 
day, NOUN 
period, NOUN 

, SPACE 
retained, VERB 
characteristic, ADJ 
morphology, NOUN 
grew, VERB 
multi, ADJ 
layer, ADJ 
fashion, NOUN 
form, VERB 
bone, NOUN 
cultured, VERB 

, SPACE 
presence, NOUN 
l3, PROPN 
glycerophosphate, NOUN 

, SPACE 
increased, VERB 
surface, NOUN 
area, NOUN 
3, NUM 
dimensional, ADJ 
porous, ADJ 
polymer, NOUN 
matrices, NOUN 
provides, VERB 
sufficient, ADJ 
area, NOUN 

, SPACE 
available, ADJ 
cell, NOUN 
anchorage, NOUN 
growth, NOUN 
migration, NOUN 
1,lO, PROPN 
end, NOUN 
24, NUM 
hours, NOUN 
study, NOUN 

, SPACE 
number, NOUN 
cells, NOUN 
adhering, VERB 
polymer, NOUN 
exceeded, VERB 
cell, NOUN 
plating, VERB 
density, NOUN 
24, NUM 
hours, NOUN 

, SPACE 
number, NOUN 
adhering, VERB 
cells, NOUN 
continued, VERB 
increase, VERB 
day, NOUN 
14, NUM 
time, NOUN 
cell, NOUN 
numbers, NOUN 
appeared, VERB 

, SPACE 
plateau, NOUN 

, SPACE 
Polymer, PROPN 
cell, NOUN 
samples, NOUN 
day, NOUN 
14, NUM 
21, NUM 
examined, VERB 
environmental, ADJ 
scanning, PROPN 
electron, PROPN 

, SPACE 
microscopy, ADJ 
ESEM, PROPN 
ESEM, ADJ 
micrographs, NOUN 
revealed, VERB 
osteoblasts, VERB 
growing, VERB 
surface, NOUN 
3-, NUM 

, SPACE 
dimensional, ADJ 
PLAGA, PROPN 
HA, PROPN 
matrix, NOUN 
retained, VERB 
characteristic, ADJ 
polygonal, ADJ 
morphology, NOUN 
Micrographs, PROPN 

, SPACE 
demonstrated, VERB 
cells, NOUN 
grew, VERB 
multi, ADJ 
layer, ADJ 
fashion, NOUN 
Studies, NOUN 
shown, VERB 
cells, NOUN 
maintained, VERB 

, SPACE 
culture, NOUN 
extended, ADJ 
period, NOUN 
time, NOUN 
continue, VERB 
proliferate, VERB 
postconfluence, NOUN 
foci, NOUN 

, SPACE 
scattered, VERB 
monolayer, NOUN 
5, NUM 
continued, ADJ 
culture, NOUN 
foci, NOUN 
develop, VERB 
three-, VERB 

, SPACE 
dimensional, ADJ 
structures, NOUN 
usually, ADV 
referred, VERB 
nodules, NOUN 
nodules, NOUN 
stain, VERB 
intensely, ADV 
positive, ADJ 

, SPACE 
enzyme, PROPN 
alkaline, NOUN 
phosphatase, NOUN 
4,5,18, NUM 
good, ADJ 
marker, NOUN 
osteoblast, ADJ 
cell, NOUN 
differentiation, NOUN 

, SPACE 
cultured, VERB 
presence, NOUN 
B, NOUN 
glycerophosphate, NOUN 
osteoblast, ADJ 
cells, NOUN 
seeded, VERB 
surface, NOUN 

, SPACE 
3, NUM 
dimensional, ADJ 
porous, ADJ 
PLAGA, PROPN 
HA, PROPN 
matrix, NOUN 
formed, VERB 
mineralized, ADJ 
matrix, NOUN 
2, NUM 
1, NUM 
days, NOUN 
Mineralized, ADJ 
foci, NOUN 

, SPACE 
seen, VERB 
dark, ADJ 
areas, NOUN 
dispersed, VERB 
field, NOUN 
view, NOUN 
ability, NOUN 
osteoblast, ADJ 
cells, NOUN 

, SPACE 
form, VERB 
mineralized, ADJ 
matrix, NOUN 
vitro, X 
suggests, VERB 
cells, NOUN 
differentiated, VERB 
extent, NOUN 
able, ADJ 

, SPACE 
form, VERB 
structure, NOUN 
resembles, VERB 
bone, NOUN 
formed, VERB 
viva, X 
5, NUM 
study, NOUN 
demonstrate, VERB 
ability, NOUN 

, SPACE 
synthetic, ADJ 
bioerodible, ADJ 
polymer, NOUN 
ceramic, ADJ 
matrices, NOUN 
support, VERB 
bone, NOUN 
cell, NOUN 
mineralization, NOUN 
confirms, VERB 

, SPACE 
PLAGA, PROPN 
HA, PROPN 
provides, VERB 
excellent, ADJ 
matrix, NOUN 
osteoblast, ADJ 
differentiation, NOUN 
subsequent, ADJ 
mineralization, NOUN 

, SPACE 
Current, ADJ 
studies, NOUN 
3, NUM 
dimensional, ADJ 
PLAGA, PROPN 
HA, PROPN 
matrix, NOUN 
measure, VERB 
analyze, VERB 
vitro, X 

, SPACE 
presence, NOUN 
calcium, NOUN 
mineralized, ADJ 
matrix, NOUN 
Methods, NOUN 
analyzation, NOUN 
include, VERB 
scanning, VERB 
electron, NOUN 

, SPACE 
microscopy, NOUN 
energy, NOUN 
dispersive, ADJ 
x, NOUN 
ray, NOUN 
SEM, PROPN 
EDX, PROPN 
wavelength, VERB 
dispersive, ADJ 
x, NOUN 
ray, NOUN 
SEMBVDX, PROPN 

, SPACE 
Fourier, PROPN 
transform, NOUN 
infrared, VERB 
spectroscopy, PROPN 
FT, PROPN 
IR, PROPN 
Auger, PROPN 
electron, PROPN 
spectroscopy, NOUN 
AES, PROPN 

, SPACE 
techniques, NOUN 
allow, VERB 
accurate, ADJ 
quantification, NOUN 
localization, NOUN 
carbano, NOUN 
apatite, NOUN 
deposited, VERB 

, SPACE 
osteoblasts, NOUN 
Future, ADJ 
studies, NOUN 
examine, VERB 
mineralized, ADJ 
matrix, NOUN 
formation, NOUN 
osteoblasts, NOUN 
seeded, VERB 

, SPACE 
polymer, NOUN 
vivo, ADJ 
environment, NOUN 
non, ADJ 
union, ADJ 
bone, NOUN 
model, NOUN 
investigate, VERB 

, SPACE 
characteristics, NOUN 
bone, NOUN 
polymer, NOUN 
interface, NOUN 
vivo, NOUN 

, SPACE 
usefulness, NOUN 
synthetic, ADJ 
bone, NOUN 
graft, NOUN 
material, NOUN 
Ultimately, ADV 
3, NUM 
dimensional, ADJ 
system, NOUN 
find, VERB 

, SPACE 
REFERENCES, NOUN 

, SPACE 
1, NUM 
Allcock, PROPN 
H.R., PROPN 
Fuller, PROPN 
T.J., PROPN 
Mack, PROPN 
D.P., PROPN 
Matsumaura, PROPN 
K., PROPN 
Smeltz, PROPN 
K.M., PROPN 
Synthesis, PROPN 

, SPACE 
poly[(amino, NOUN 
acid, PROPN 
alkyl, PROPN 
ester, PROPN 
phosphazenes, NOUN 
Macramolecules, NOUN 
10:824, NUM 
830, NUM 
1977, NUM 

, SPACE 
Bone, PROPN 
Vol, PROPN 
19, NUM 
1, NUM 
Supplement, PROPN 
C., PROPN 
T., PROPN 
Lauren, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
July, PROPN 
1996:938, PROPN 
998, NUM 
Formation, PROPN 
mineralized, ADJ 
matrices, NOUN 
99s, NOUN 

, SPACE 
2, NUM 
Attawia, PROPN 
M.A., PROPN 
Devin, PROPN 
J., PROPN 
Laurencin, PROPN 
CT, PROPN 
Immunofluorescence, NOUN 
confocal, ADJ 
laser, NOUN 
scanning, VERB 

, SPACE 
microscopy, ADJ 
studies, NOUN 
osteoblast, ADJ 
growth, NOUN 
phenotypic, ADJ 
expression, NOUN 
dimensional, ADJ 
degradable, ADJ 

, SPACE 
synthetic, ADJ 
matrices, NOUN 
J, PROPN 
Biomed, PROPN 
Mater, PROPN 
Res, PROPN 
29843, NUM 
848, NUM 
1995, NUM 

, SPACE 
3, X 
Attawia, PROPN 
M.A., PROPN 
Herbert, PROPN 
K.M., PROPN 
Laurencin, PROPN 
C.T., PROPN 
Osteoblast, PROPN 
like, ADJ 
cell, NOUN 
adherence, NOUN 
migration, NOUN 

, SPACE 
3, NUM 
dimensional, ADJ 
porous, ADJ 
polymer, NOUN 
matrices, NOUN 
Biochem, PROPN 
Biophys, PROPN 
Res, PROPN 
Comm, PROPN 
213:639, PROPN 
644, NUM 
1995, NUM 

, SPACE 
4, X 
Bellows, PROPN 
C.G., PROPN 
Aubin, PROPN 
J.E., PROPN 
Heersche, PROPN 
J.N.M., PROPN 
Antosz, PROPN 
Mineralized, ADJ 
bone, NOUN 
nodules, NOUN 
formed, VERB 

, SPACE 
vitro, X 
enzymatically, ADV 
released, VERB 
rat, NOUN 
calvaria, NOUN 
cell, NOUN 
populations, NOUN 
Calcif, PROPN 
Tissue, PROPN 
Int, PROPN 
38, NUM 
143, NUM 
154, NUM 
1986, NUM 

, SPACE 
5, X 
Beresford, PROPN 
J.N., PROPN 
Graves, PROPN 
S.E., PROPN 
Smoothy, PROPN 
C.A., PROPN 
Formation, PROPN 
mineralized, ADJ 
nodules, NOUN 
bone, NOUN 

, SPACE 
derived, VERB 
cells, NOUN 
vitro, X 
model, NOUN 
bone, NOUN 
formation, NOUN 
J, PROPN 
Med, PROPN 
Gen, PROPN 
45, NUM 
163, NUM 
178, NUM 
1993, NUM 

, SPACE 
6, X 
Boskey, PROPN 
A.L., PROPN 
Current, ADJ 
concepts, NOUN 
physiology, NOUN 
biochemistry, NOUN 
calcification, NOUN 
Clin, PROPN 
Orthop, PROPN 

, SPACE 
157:225, PROPN 
257, NUM 
1981, NUM 

, SPACE 
7, X 
Desbois, PROPN 
C., PROPN 
Haihara, PROPN 
K., PROPN 
Pinero, PROPN 
G., PROPN 
Boyce, PROPN 
B., PROPN 
Bonadio, PROPN 
J., PROPN 
Tseng, PROPN 
K.F., PROPN 
Goulet, PROPN 
R., PROPN 

, SPACE 
Goldstein, PROPN 
S., PROPN 
Loyer, PROPN 
E., PROPN 
Bradley, PROPN 
A., NOUN 
Karsenty, PROPN 
G., PROPN 
Increased, VERB 
bone, NOUN 
formation, NOUN 
osteocalcin, PROPN 

, SPACE 
deficient, ADJ 
mice, NOUN 
J, PROPN 
Bone, PROPN 
Min, PROPN 
Res, PROPN 
lO(supp, ADJ 
l):S139, PROPN 
1995, NUM 

, SPACE 
8, NUM 
Devin, PROPN 
J., PROPN 
Development, PROPN 
3, NUM 
dimensional, ADJ 
polymer, NOUN 
matrix, NOUN 
use, NOUN 
bone, NOUN 
repair, NOUN 
B.S., PROPN 
Thesis, PROPN 

, SPACE 
Massachusetts, PROPN 
Institute, PROPN 
Technology, PROPN 
Cambridge, PROPN 
MA, PROPN 
1993, NUM 

, SPACE 
9, X 
Devin, PROPN 
J., PROPN 
Attawia, PROPN 
M.A., PROPN 
Laurencin, PROPN 
C.T., PROPN 
dimensional, ADJ 
degradable, ADJ 
porous, ADJ 
polymer-, NOUN 

, SPACE 
ceramic, ADJ 
matrices, NOUN 
use, NOUN 
bone, NOUN 
repair, NOUN 
J, PROPN 
Biomater, PROPN 
Sci, PROPN 
Polymer, PROPN 
Edn, PROPN 
7:661, PROPN 
669, NUM 
1996, NUM 

, SPACE 
10, X 
Eggli, PROPN 
P.S., PROPN 
Muller, PROPN 
W., PROPN 
Scenk, PROPN 
R.K., PROPN 
Porous, ADJ 
hydroxyapatite, NOUN 
tricalcium, NOUN 
phosphate, ADJ 
cylinders, NOUN 

, SPACE 
different, ADJ 
pore, ADJ 
size, NOUN 
ranges, NOUN 
implanted, VERB 
cancellous, ADJ 
bone, NOUN 
rabbits, NOUN 
comparative, ADJ 

, SPACE 
histomorph’ometric, NOUN 
histologic, ADJ 
study, NOUN 
bony, NOUN 
ingrowth, NOUN 
implant, ADJ 
substitution, NOUN 
Clin, PROPN 
Orthop, PROPN 
Rel, PROPN 

, SPACE 
Res, PROPN 
232:127, NOUN 
138, NUM 
1987, NUM 

, SPACE 
11, NUM 
Elgendy, PROPN 
H.M., PROPN 
Norman, PROPN 
M.E., PROPN 
Keaton, PROPN 
A.R., PROPN 
Laurencin, PROPN 
C.T., PROPN 
Osteoblast, PROPN 
like, ADJ 
cell, NOUN 
MC3T3-, PROPN 

, SPACE 
El, PROPN 
proliferation, NOUN 
bioerodible, ADJ 
polymers, NOUN 
approach, NOUN 
development, NOUN 
bone-, ADJ 

, SPACE 
bioerodible, ADJ 
polymer, NOUN 
composite, ADJ 
material, NOUN 
Biomaterials, NOUN 
14:263, PROPN 
269, NUM 
1993, NUM 

, SPACE 
12, NUM 
Friedlander, PROPN 
G., PROPN 
Bone, PROPN 
Cartilage, PROPN 
Allografts, PROPN 
Park, PROPN 
Ridge, PROPN 
IL, PROPN 
AAOS, PROPN 
199, NUM 
1, NUM 

, SPACE 
13, X 
Hauschka, PROPN 
P.V., PROPN 
Lian, PROPN 
J.B., PROPN 
Cole, PROPN 
D.E., PROPN 
Gundberg, PROPN 
C.M., PROPN 
Osteocalcin, PROPN 
matrix, VERB 
Gla, PROPN 
protein, NOUN 

, SPACE 
vitamin, NOUN 
K, NOUN 
dependent, ADJ 
proteins, NOUN 
bone, NOUN 
Physio, PROPN 
Rev, PROPN 
69:990, NUM 
1047, NUM 
1989, NUM 

, SPACE 
14, X 
Hauschka, PROPN 
P.V., PROPN 
Wians, PROPN 
F.H., PROPN 
Osteocalcin, PROPN 
hydroxyapatite, NOUN 
interaction, NOUN 
extracellular, ADJ 
organic, ADJ 

, SPACE 
matrix, NOUN 
b’one, NOUN 
Anat, PROPN 
Ret, PROPN 
224, NUM 
180, NUM 
188, NUM 
1989, NUM 

, SPACE 
15, X 
Hollinger, NOUN 
J.O., PROPN 
Battisone, PROPN 
G.C., PROPN 
Biodegradable, PROPN 
bone, NOUN 
repair, NOUN 
materials, NOUN 
synthetic, ADJ 
polymers, NOUN 

, SPACE 
ceramics, NOUN 
Clin, PROPN 
Orthop, PROPN 
207:290, PROPN 
305, NUM 
1986, NUM 

, SPACE 
16, NUM 
Kumegawa, PROPN 
M., PROPN 
Hiramatsu, PROPN 
M., PROPN 
Hatakeyama, PROPN 
K., PROPN 
Yajima, PROPN 
T., PROPN 
Kodama, PROPN 
H., PROPN 
Osaki, PROPN 
T., PROPN 
Kurisu, PROPN 

, SPACE 
K., PROPN 
Effects, PROPN 
epidermal, ADJ 
growth, NOUN 
factor, NOUN 
osteoblastic, ADJ 
cells, NOUN 
vitro, X 
Calcif, PROPN 
Tissue, PROPN 
Int, PROPN 
35:542, NUM 
548, NUM 

, SPACE 
1983, NUM 

, SPACE 
17.Malik, NUM 
MA, PROPN 
Puleo, PROPN 
D.A., PROPN 
Bizios, PROPN 
R., PROPN 
Doremus, PROPN 
R.H., PROPN 
Morphology, PROPN 
2, NUM 
hr, NOUN 

, SPACE 
attachment, NOUN 
Biomaterials, NOUN 
13, NUM 
123, NUM 
128, NUM 
1992, NUM 

, SPACE 
18, X 
Nefussi, PROPN 
JR, PROPN 
Boy, PROPN 
Lefevre, PROPN 
M.L., PROPN 
Boulekache, PROPN 
H., PROPN 
Forest, PROPN 
N., PROPN 
Mineralization, PROPN 
vitro, X 
matrix, NOUN 

, SPACE 
formed, VERB 
osteoblasts, NOUN 
isolated, VERB 
collagenase, NOUN 
digestion, NOUN 
Differentiation, PROPN 
29:160, PROPN 
168, NUM 
1985, NUM 

, SPACE 
19, X 
Puleo, PROPN 
D.A., PROPN 
Holleran, PROPN 
L.A., PROPN 
Doremus, PROPN 
R.H., PROPN 
Bizios, PROPN 
R., PROPN 
Osteoblast, PROPN 
responses, NOUN 
orthopedic, ADJ 

, SPACE 
implant, ADJ 
materials, NOUN 
vitro, X 
J, PROPN 
Biomed, PROPN 
Mater, PROPN 
Res, PROPN 
25:7, NUM 
1, NUM 
l-723, ADJ 
1991, NUM 

, SPACE 
20, X 
Schwartz, PROPN 
13, NUM 
Bone, NOUN 
Freshney, PROPN 
I., PROPN 
ed, PROPN 
Culture, NOUN 
Animal, PROPN 
Cells, PROPN 
New, PROPN 
York, PROPN 
Wiley, PROPN 
Liss, PROPN 
1987, NUM 
332, NUM 

, SPACE 
2, NUM 
1, NUM 
Vacanti, PROPN 
C.A., PROPN 
Langer, PROPN 
R., PROPN 
Schloo, PROPN 
B., PROPN 
Vacanti, PROPN 
J.P., PROPN 
Synthetic, PROPN 
polymers, NOUN 
seeded, VERB 

, SPACE 
chondrocytes, NOUN 
provide, VERB 
template, NOUN 
new, ADJ 
cartilage, NOUN 
formation, NOUN 
Plast, VERB 
Reconstr, PROPN 
Surg, PROPN 
88:73, NUM 
759, NUM 
1991, NUM 

, SPACE 
22, NUM 
Vacanti, PROPN 
J.lP., PROPN 
Ingber, PROPN 
D., PROPN 
Mooney, PROPN 
D., PROPN 
Langer, PROPN 
R., PROPN 
Tissue, PROPN 
engineering, NOUN 
cell, NOUN 
transplantation, NOUN 

, SPACE 
degradable, ADJ 
polymer, NOUN 
matrices, NOUN 
J, PROPN 
Biomech, PROPN 
Eng, PROPN 
113, NUM 
143-, NUM 
15, NUM 
1, NUM 
199, NUM 
1, NUM 

, SPACE 
ACKNOWLEDGMENTS, VERB 

, SPACE 
Support, NOUN 
research, NOUN 
NSF, PROPN 
grant, NOUN 
BCS93, PROPN 
11375, NUM 
gratefully, ADV 
acknowledged, VERB 

, SPACE 
