Nuclear, PROPN 
illustrate, VERB 

, SPACE 
significance, NOUN 
differences, NOUN 
samples, NOUN 

, SPACE 
efficient, ADJ 
plastic, NOUN 
denoted, VERB 
0.2, NUM 
mm, NUM 
30, NUM 
enriched, VERB 

, SPACE 
TPH, PROPN 
contained, VERB 
30, NUM 
p, NOUN 
terphenyl, NOUN 
usual, ADJ 

, SPACE 
0.2, NUM 
mm, NOUN 
thick, ADJ 
conversion, NOUN 
efficiency, NOUN 
decreases, VERB 

, SPACE 
concentration, NOUN 
TPH, PROPN 
decreased, VERB 
curve, NOUN 

, SPACE 
0.2, NUM 
mm, NUM 
thickness, NOUN 
sample, NOUN 
increased, VERB 

, SPACE 
curve, NOUN 
2, NUM 
mm, NUM 
30, NUM 
enriched, VERB 
TPH, PROPN 
mentioned, VERB 

, SPACE 
previously, ADV 
plastic, ADJ 
wavelength, NOUN 
shifter, NOUN 
energy, NOUN 

, SPACE 
absorbed, VERB 
binder, NOUN 
transferred, VERB 
non, ADJ 
radiatively, ADV 

, SPACE 
primary, ADJ 
shifter, NOUN 
TPH, PROPN 
case, NOUN 
process, NOUN 

, SPACE 
finite, ADJ 
range, NOUN 
concentration, NOUN 
TPH, PROPN 
limited, VERB 

, SPACE 
sensitive, ADJ 
structure, NOUN 
absorption, NOUN 
spectrum, NOUN 

, SPACE 
believe, VERB 
resulting, VERB 
external, ADJ 
quantum, NOUN 
efficiency, NOUN 
ver-, X 

, SPACE 
sus, NOUN 
wavelength, NOUN 
curve, NOUN 
explained, VERB 
follows, VERB 

, SPACE 
1, NUM 
1.2, NUM 
1, NUM 
.4, NUM 

, SPACE 
Thickness, PROPN 
mg, PROPN 
cm, PROPN 

, SPACE 
0:2, NUM 
0:3, NUM 

, SPACE 
Thickness, PROPN 
mg, ADP 
cm2, ADJ 

, SPACE 
Fig, PROPN 
6, NUM 
Transmittance, NOUN 
TPH, PROPN 
TPB, PROPN 
versus, ADP 
thickness, NOUN 

, SPACE 
respective, ADJ 
emission, NOUN 
wavelengths, NOUN 
200, NUM 
220, NUM 
240, NUM 
260, NUM 
260, NUM 

, SPACE 
Wavelength, PROPN 
km, PROPN 

, SPACE 
160, NUM 
200, NUM 
240, NUM 
280, NUM 
320, NUM 
360, NUM 

, SPACE 
Wavelength, PROPN 
nm, ADJ 

, SPACE 
Fig, PROPN 
7, NUM 
External, ADJ 
quantum, NOUN 
efficiency, NOUN 
versus, ADP 
incident, NOUN 
wavelength, NOUN 

, SPACE 
TPH, PROPN 
TPB, PROPN 
samples, NOUN 
approximately, ADV 
optimum, ADJ 

, SPACE 
thickness, NOUN 

, SPACE 
incident, NOUN 
wavelengths, NOUN 
280, NUM 
nm, NOUN 
energy, NOUN 

, SPACE 
absorbed, VERB 
S, PROPN 
vibrational, ADJ 
states, NOUN 
PVT, PROPN 

, SPACE 
little, ADJ 
energy, NOUN 
loss, NOUN 
falls, VERB 
S, PROPN 
ground, NOUN 
state, NOUN 

, SPACE 
efficiently, ADV 
transferred, VERB 
broad, ADJ 
S, PROPN 
absorption, NOUN 
peak, NOUN 

, SPACE 
TPH, PROPN 
280, NUM 
nm, NOUN 

, SPACE 
incident, NOUN 
wavelengths, NOUN 
210, NUM 
nm, NOUN 
energy, NOUN 

, SPACE 
absorbed, VERB 
S, PROPN 
vibrational, ADJ 
states, NOUN 
PVT, PROPN 

, SPACE 
significant, ADJ 
loss, NOUN 
falls, VERB 
S, PROPN 
ground, NOUN 
state, NOUN 

, SPACE 
lower, ADJ 
energy, NOUN 
narrow, ADJ 
S, PROPN 
absorption, NOUN 
peak, NOUN 

, SPACE 
TPH, PROPN 
210, NUM 
nm, ADJ 
TPH, PROPN 
minimum, NOUN 

, SPACE 
absorption, NOUN 
230, NUM 
nm, NOUN 
energy, NOUN 
transfer, NOUN 
TPH, PROPN 

, SPACE 
inefficient, ADJ 
resulting, VERB 
conversion, NOUN 
efficiency, NOUN 
low, ADJ 

, SPACE 
wavelength, NOUN 
region, NOUN 

, SPACE 
incident, NOUN 
wavelengths, NOUN 
170, NUM 
nm, NOUN 

, SPACE 
energy, NOUN 
absorption, NOUN 
proceeds, VERB 
S, PROPN 
states, NOUN 
PVT, PROPN 

, SPACE 
lie, VERB 
slightly, ADV 
higher, ADJ 
energy, NOUN 
TPH, PROPN 
S, PROPN 
states, NOUN 

, SPACE 
allowing, VERB 
efficient, ADJ 
energy, NOUN 
transfer, NOUN 
TPH, PROPN 
S, PROPN 
energy, NOUN 

, SPACE 
level, NOUN 
increase, NOUN 
conversion, NOUN 
efficiency, NOUN 

, SPACE 
region, NOUN 

, SPACE 
concentration, NOUN 
TPH, PROPN 
increased, VERB 

, SPACE 
efficiency, NOUN 
energy, NOUN 
transfer, NOUN 
PVT, PROPN 

, SPACE 
higher, ADJ 
TPH, PROPN 
concentrations, NOUN 
yield, VERB 
higher, ADJ 
conversion, NOUN 
effi-, NOUN 

, SPACE 
ciencies, NOUN 
light, NOUN 
emitted, VERB 
POPOP, PROPN 
i.e., ADV 
light, VERB 

, SPACE 
426, NUM 
C.H., PROPN 
Lally, PROPN 
et, PROPN 
al./Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
Phys, PROPN 
Res, PROPN 
B, PROPN 
I17, PROPN 
1996, NUM 
421, NUM 
427, NUM 

, SPACE 
c, X 
Original, PROPN 
QE, PROPN 

, SPACE 
1, NUM 
b, NUM 
Liui, PROPN 
L, PROPN 
-i, PROPN 
u, PROPN 
L, NOUN 
uLiuL-.-, PROPN 
-i, SYM 
0, NUM 
0.1, NUM 
0.2, NUM 
03, NUM 
0.4, NUM 
0.5, NUM 
0.6, NUM 
0.7, NUM 

, SPACE 
Thickness, PROPN 
mg, ADP 
cm2, ADJ 

, SPACE 
Fig, PROPN 
8, NUM 
Deterioration, NOUN 
efficiency, NOUN 
TPH, PROPN 
TPB, PROPN 

, SPACE 
month, NOUN 
period, NOUN 
175, NUM 
nm, PROPN 
incident, NOUN 
light, NOUN 

, SPACE 
final, ADJ 
detected, VERB 
wavelength, NOUN 
400, NUM 
nm, ADJ 

, SPACE 
absorbed, VERB 
PVT, PROPN 
wavelengths, NOUN 
inci-, INTJ 

, SPACE 
dent, ADJ 
light, NOUN 
absorbed, VERB 
tens, NOUN 
microns, NOUN 

, SPACE 
0.2, NUM 
mm, NUM 
30, NUM 
enriched, VERB 
TPH, PROPN 
sample, NOUN 
efficient, ADJ 

, SPACE 
corresponding, VERB 
2, NUM 
mm, NOUN 
reduced, VERB 
absorp-, ADJ 

, SPACE 
tion, NOUN 
400, NUM 
nm, ADJ 
light, NOUN 
PVT, PROPN 
absorption, NOUN 

, SPACE 
light, NOUN 
PVT, PROPN 
confirmed, VERB 
measuring, VERB 
transmit-, ADJ 

, SPACE 
tance, NOUN 
pure, ADJ 
PVT, PROPN 
sample, NOUN 
Fig, PROPN 
10, NUM 
transmit-, ADJ 

, SPACE 
tance, NOUN 
295, NUM 
nm, NOUN 
consistent, ADJ 
zero, NUM 

, SPACE 
investigate, VERB 
possible, ADJ 
improvement, NOUN 

, SPACE 
thinner, ADJ 
plastic, NOUN 
binders, NOUN 
enriched, VERB 
100, NUM 
pm, NOUN 
samples, NOUN 
40, NUM 

, SPACE 
pm, NOUN 
samples, NOUN 
usual, ADJ 
TPH, PROPN 
concentrations, NOUN 

, SPACE 
tested, VERB 
Fig, PROPN 
11, NUM 
shows, VERB 
result, NOUN 
100, NUM 
pm, NOUN 

, SPACE 
thick, ADJ 
samples, NOUN 
attenuation, NOUN 
length, NOUN 
20, NUM 
mm, NUM 
400, NUM 

, SPACE 
nm, ADJ 
calculated, VERB 
Fig, PROPN 
10, NUM 
suggest, VERB 

, SPACE 
little, ADJ 
difference, NOUN 
enriched, ADJ 
200, NUM 

, SPACE 
100, NUM 
pm, NOUN 
samples, NOUN 
observed, VERB 
wavelengths, NOUN 

, SPACE 
240, NUM 
nm, NOUN 
significant, ADJ 
improve-, ADJ 

, SPACE 
ment, NOUN 
shortest, ADJ 
wavelengths, NOUN 
efficiency, NOUN 
40, NUM 

, SPACE 
pm, NOUN 
thick, ADJ 
samples, NOUN 
considerably, ADV 
especially, ADV 

, SPACE 
shortest, ADJ 
wavelengths, NOUN 
0.2, NUM 
mm, NOUN 
sample, NOUN 

, SPACE 
equivalent, ADJ 
TPH, PROPN 
concentration, NOUN 
effects, NOUN 

, SPACE 
explained, VERB 
terms, NOUN 
depletion, NOUN 
regions, NOUN 
contain, VERB 

, SPACE 
little, ADJ 
TPH, PROPN 
observed, VERB 
manu-, PROPN 
0.2, NUM 
mm, NUM 
30, NUM 
enriched, VERB 
TPH, PROPN 

, SPACE 
60, NUM 

, SPACE 
40, NUM 

, SPACE 
20, NUM 

, SPACE 
170, NUM 
190, NUM 
210, NUM 
230, NUM 
250, NUM 
270, NUM 
290, NUM 
310, NUM 

, SPACE 
Wavelength, PROPN 
nm, ADJ 

, SPACE 
Fig, PROPN 
9, NUM 
External, ADJ 
quantum, NOUN 
efficiency, NOUN 
versus, ADP 
wavelength, NOUN 
TPH, PROPN 
+, CCONJ 

, SPACE 
POPOP, PROPN 
varying, VERB 
concentration, NOUN 
PVT, PROPN 
binders, NOUN 
different, ADJ 

, SPACE 
thicknesses, NOUN 

, SPACE 
facturer, NOUN 
form, VERB 
faces, NOUN 
plastic, ADJ 
binder, NOUN 

, SPACE 
thin, ADJ 
samples, NOUN 
usual, ADJ 
TPH, PROPN 
concentrations, NOUN 

, SPACE 
produced, VERB 
directly, ADV 
i.e., X 
40, NUM 
pm, NOUN 
samples, NOUN 

, SPACE 
samples, VERB 
high, ADJ 
TPH, PROPN 
concentrations, NOUN 
thick-, NOUN 

, SPACE 
ness, ADJ 
produced, VERB 

, SPACE 
suggest, VERB 
effect, NOUN 
depletion, NOUN 
regions, NOUN 

, SPACE 
40, NUM 
p.m, PROPN 
samples, NOUN 
strongly, ADV 
felt, VERB 
shorter, ADJ 

, SPACE 
60, NUM 

, SPACE 
0, NUM 

, SPACE 
200, NUM 
250, NUM 
300, NUM 
350, NUM 
400, NUM 
450, NUM 
560, NUM 

, SPACE 
Wavelength, PROPN 
nm, ADJ 

, SPACE 
Fig, PROPN 
10, NUM 
Transmittance, NOUN 
versus, ADP 
wavelength, NOUN 
10, NUM 
mm, NOUN 
pure, ADJ 
PVT, PROPN 

, SPACE 
sample, NOUN 

, SPACE 
C.H., PROPN 
Lally, ADV 
et, X 
al./, ADV 
Nucl, PROPN 
Instr, PROPN 
und, PROPN 
Meth, PROPN 
Phys, PROPN 
Res, PROPN 
B, NOUN 
I7, PROPN 
1996, NUM 
421, NUM 
427, NUM 
427, NUM 

, SPACE 
0, NUM 
1, NUM 
1~‘~1~‘~‘~1~1~‘~/~1”~‘,‘~‘~, NUM 
170, NUM 
190, NUM 
210, NUM 
230, NUM 
250, NUM 
270, NUM 
290, NUM 
310, NUM 

, SPACE 
Wavelength, PROPN 
nm, ADJ 

, SPACE 
Fig, PROPN 
11, NUM 
External, ADJ 
quantum, NOUN 
efficiency, NOUN 
versus, ADP 
wavelength, NOUN 

, SPACE 
enriched, ADJ 
TPH, PROPN 
+, CCONJ 
POPOP, PROPN 
sample, NOUN 
I00, PROPN 
pm, NOUN 
PVT, PROPN 
binder, NOUN 

, SPACE 
wavelengths, NOUN 
absorbed, VERB 
rapidly, ADV 

, SPACE 
PVT, PROPN 
unable, ADJ 
reach, VERB 
undepleted, ADJ 
region, NOUN 

, SPACE 
100, NUM 
pm, NOUN 
enriched, VERB 
.samples, NOUN 
produced, VERB 
com-, NOUN 

, SPACE 
pressing, VERB 
thicker, ADJ 
samples, NOUN 
result, NOUN 
thinning, NOUN 

, SPACE 
process, NOUN 
depth, NOUN 
depletion, NOUN 
regions, NOUN 
100, NUM 
pm, NOUN 

, SPACE 
samples, NOUN 
reduced, VERB 
short, ADJ 
wavelengths, NOUN 
able, ADJ 

, SPACE 
traverse, VERB 

, SPACE 
recently, ADV 
successfully, ADV 
operated, VERB 
plastic, NOUN 
wave-, NOUN 

, SPACE 
length, NOUN 
shifter, ADJ 
disks, NOUN 
cooled, VERB 
160, NUM 
K, NOUN 
pure, ADJ 
NaI, PROPN 

, SPACE 
scintillation, NOUN 
300, NUM 
420, NUM 
nm, ADJ 
detector, NOUN 
under-, NOUN 

, SPACE 
ground, NOUN 
disks, NOUN 
placed, VERB 
crystal, NOUN 

, SPACE 
lightguides, NOUN 
discrimination, NOUN 
achieved, VERB 
non, ADJ 
UV, ADJ 
sen-, NOUN 

, SPACE 
sitive, ADJ 
tubes, NOUN 
equal, ADJ 
UV, NOUN 
sensitive, ADJ 
ones, NOUN 

, SPACE 
indicating, VERB 
replaced, VERB 
lower, ADJ 
back-, NOUN 

, SPACE 
ground, NOUN 
tubes, NOUN 
conjunction, NOUN 
WLS, NOUN 
Furthermore, ADV 

, SPACE 
lower, ADJ 
radioactivity, NOUN 
means, VERB 
lightguides, NOUN 

, SPACE 
shortened, VERB 
improving, VERB 
light, ADJ 
collection, NOUN 

, SPACE 
experiments, NOUN 
sensitivity, NOUN 
discriminatory, ADJ 
power, NOUN 

, SPACE 
4, X 
Conclusions, NOUN 

, SPACE 
expected, VERB 
conversion, NOUN 
efficiency, NOUN 
TPB, PROPN 

, SPACE 
TPH, PROPN 
high, ADJ 
short, ADJ 
wavelengths, NOUN 
6,10,11, NUM 

, SPACE 
fluors, NOUN 
allow, VERB 
construction, NOUN 
detector, NOUN 

, SPACE 
needing, VERB 
UV, NOUN 
reflector, NOUN 
TPH, PROPN 
require, VERB 

, SPACE 
secondary, ADJ 
shifter, NOUN 
use, NOUN 
low, ADJ 
activity, NOUN 
borosilicate, PRON 

, SPACE 
PMT, PROPN 
easily, ADV 
achieved, VERB 
plastic, ADJ 
shifter, NOUN 

, SPACE 
optimum, ADJ 
thicknesses, NOUN 
0.3, NUM 
mg, NOUN 
cm2, NOUN 
TPH, PROPN 

, SPACE 
0.07, NUM 
mg, NOUN 
cm2, NOUN 
TPB, PROPN 
similar, ADJ 
previous, ADJ 
measurements, NOUN 

, SPACE 
variation, NOUN 
literature, NOUN 
6,1, NUM 
l, NOUN 

, SPACE 
thinner, ADJ 
optimum, ADJ 
thickness, NOUN 
faster, ADJ 
fall, NOUN 
TPB, PROPN 

, SPACE 
easily, ADV 
explained, VERB 
greater, ADJ 
self, NOUN 
attenuation, NOUN 
seen, VERB 

, SPACE 
Fig, PROPN 
6, NUM 

, SPACE 
efficiency, NOUN 
plastic, ADJ 
shifters, NOUN 
maximised, VERB 

, SPACE 
highest, ADJ 
possible, ADJ 
TPH, PROPN 
concentration, NOUN 

, SPACE 
better, ADJ 
reduce, VERB 
binder, NOUN 
thickness, NOUN 
possible, ADJ 

, SPACE 
care, NOUN 
taken, VERB 
appear, VERB 
best, ADJ 
method, NOUN 
simply, ADV 
compress, VERB 
thicker, ADJ 
samples, NOUN 

, SPACE 
minimise, VERB 
depth, NOUN 
depletion, NOUN 
regions, NOUN 

, SPACE 
interesting, ADJ 
possibility, NOUN 
currently, ADV 
investigation, NOUN 

, SPACE 
plastic, ADJ 
shifter, NOUN 
based, VERB 
TPB, PROPN 
shifter, NOUN 

, SPACE 
need, VERB 
secondary, ADJ 
fluor, NOUN 
TPB, PROPN 
emits, NOUN 

, SPACE 
directly, ADV 
440, NUM 
nm, NOUN 
avoiding, VERB 
loss, NOUN 
efficiency, NOUN 

, SPACE 
transfer, NOUN 
primary, ADJ 
secondary, ADJ 
shifter, NOUN 

, SPACE 
benefiting, VERB 
greater, ADJ 
overlap, NOUN 
TPB, PROPN 
PVT, PROPN 

, SPACE 
energy, NOUN 
levels, NOUN 
extension, NOUN 
suggested, VERB 
12, NUM 

, SPACE 
mixture, NOUN 
shifters, NOUN 
overlapping, VERB 
absorption, NOUN 

, SPACE 
bands, NOUN 
minimise, VERB 
poor, ADJ 
overlap, NOUN 
PVT, PROPN 

, SPACE 
single, ADJ 
fluor, NOUN 
certain, ADJ 
wavelengths, NOUN 

, SPACE 
Acknowledgements, NOUN 

, SPACE 
gratefully, ADV 
thank, VERB 
NE, PROPN 
BICRON, PROPN 
plastic, NOUN 

, SPACE 
waveshifter, NOUN 
samples, NOUN 
sincerely, ADV 
thank, VERB 
mechanical, ADJ 

, SPACE 
electrical, ADJ 
workshops, NOUN 
HEP, PROPN 
group, NOUN 
con-, ADJ 

, SPACE 
struction, NOUN 
evaporation, NOUN 
chamber, NOUN 
particular, ADJ 
M., PROPN 

, SPACE 
Khalecq, PROPN 
V., PROPN 
Kasey, PROPN 
assistance, NOUN 
producing, VERB 

, SPACE 
samples, NOUN 
thanks, NOUN 
S., PROPN 
Jagger, PROPN 
help, NOUN 

, SPACE 
good, ADJ 
humor, NOUN 
GJD, PROPN 
like, VERB 
acknowledge, VERB 
support, NOUN 

, SPACE 
PPARC, PROPN 
post, NOUN 
doctoral, ADJ 
fellowship, NOUN 
scheme, NOUN 

, SPACE 
References, NOUN 

, SPACE 
P.F., PROPN 
Smith, PROPN 
J.D., PROPN 
Lewin, PROPN 
Phys, PROPN 
Rep., PROPN 
187, NUM 
1990, NUM 
203, NUM 

, SPACE 
J., PROPN 
Primack, PROPN 
et, PROPN 
al, PROPN 
Ann, PROPN 
Rev., PROPN 
Nucl, PROPN 
Sci, PROPN 
38, NUM 
1988, NUM 
75, NUM 
1, NUM 

, SPACE 
2, X 
P.F., PROPN 
Smith, PROPN 
Review, PROPN 
talk, NOUN 
227, NUM 
Proc, PROPN 
1st, PROPN 
Intern, PROPN 
Symp, PROPN 

, SPACE 
Sources, NOUN 
Dark, PROPN 
Matter, PROPN 
Universe, PROPN 
ed, PROPN 
D., PROPN 
Cline, PROPN 
World, PROPN 

, SPACE 
Scientific, PROPN 
Singapore, PROPN 
1995, NUM 

, SPACE 
C., PROPN 
Bacci, PROPN 
et, PROPN 
al, PROPN 
Phys, PROPN 
Lett, PROPN 
B, NOUN 
293, NUM 
1992, NUM 
460, NUM 

, SPACE 
G., PROPN 
Gerbier, PROPN 
Proc, PROPN 
XXVI, PROPN 
Rencontrc, PROPN 
de, PROPN 
Moriond, PROPN 
Editions, PROPN 

, SPACE 
Frontieres, PROPN 
Gif, PROPN 
mu, PROPN 
Yvette, PROPN 
p., NOUN 
470, NUM 

, SPACE 
3, X 
G.J., PROPN 
Davies, PROPN 
J.D., PROPN 
Davies, NOUN 
J.D., PROPN 
Lewin, PROPN 
P.F., PROPN 
Smith, PROPN 
W.G., PROPN 

, SPACE 
Jones, PROPN 
Phys, PROPN 
Lett, PROPN 
B, NOUN 
320, NUM 
1994, NUM 
395, NUM 

, SPACE 
N.J.C., PROPN 
Spooner, PROPN 
P.F., PROPN 
Smith, PROPN 
Phys, PROPN 
Lett, PROPN 
B, NOUN 
314, NUM 
19931, NUM 

, SPACE 
430, NUM 

, SPACE 
4, X 
X., PROPN 
Berlman, PROPN 
Handbook, PROPN 
Fluorescence, PROPN 
Spectra, PROPN 
Aromatic, PROPN 

, SPACE 
Molecules, PROPN 
2nd, ADJ 
Ed, PROPN 
Academic, PROPN 
Press, PROPN 
New, PROPN 
York, PROPN 

, SPACE 
5, X 
Th, PROPN 
Forster, PROPN 
Ann, PROPN 
Physik, NOUN 
2, NUM 
1948, NUM 
55, NUM 

, SPACE 
6, NUM 
M., PROPN 
Brunet, PROPN 
M., PROPN 
Cantin, PROPN 
C., PROPN 
Julliot, PROPN 
J., PROPN 
Vasseur, PROPN 
J., PROPN 
Phys, PROPN 

, SPACE 
Appl, PROPN 
24, NUM 
1%3, NUM 
53a, NOUN 

, SPACE 
7, X 
NE, PROPN 
Technology, PROPN 
ltd, PROPN 
Bankhead, PROPN 
Medway, PROPN 
Sighthill, PROPN 
Industrial, PROPN 

, SPACE 
Estate, PROPN 
Edinburgh, PROPN 
EHl, VERB 
1, NUM 
4BY, NUM 

, SPACE 
8, NUM 
BICRON, NOUN 
P.O., PROPN 
Box, PROPN 
3093, NUM 
3760, NUM 
DB, PROPN 
Soest, PROPN 
Netherlands, PROPN 

, SPACE 
BICRON, PROPN 
12345, NUM 
Kinsman, PROPN 
Road, PROPN 
Newbury, PROPN 
OH, PROPN 
44065, NUM 
USA, PROPN 

, SPACE 
9, X 
T.A., PROPN 
DeVol, PROPN 
D.K., PROPN 
Wehe, PROPN 
G.F., PROPN 
Knoll, PROPN 
Nucl, PROPN 
Instr, PROPN 

, SPACE 
Meth, PROPN 
327, NUM 
1993, NUM 
354, NUM 

, SPACE 
lo, X 
Trinh, PROPN 
Thi, PROPN 
Hoang, PROPN 
Mai, PROPN 
R., PROPN 
Doubt, PROPN 
Appl, PROPN 
Opt, PROPN 
IO, PROPN 
1971, NUM 

, SPACE 
207, NUM 

, SPACE 
11, NUM 
M., PROPN 
Grande, PROPN 
G.R., PROPN 
Moss, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
215, NUM 
1983, NUM 

, SPACE 
539, NUM 

, SPACE 
121, NUM 
W., PROPN 
Viehamnn, PROPN 
R.L., PROPN 
Frost, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
167, NUM 

, SPACE 
1979, NUM 
405, NUM 

, SPACE 
