ELSEVIER, NOUN 
ug, ADP 
DNAIpl, PROPN 

, SPACE 
Adducted, VERB 
dNp, NOUN 
resistant, ADJ 
nuclease, VERB 
Pl, PROPN 
labelled, VERB 
40, NUM 
min, NOUN 
37, NUM 
°, NUM 
C, NOUN 

, SPACE 
Y-~~P]ATP, PROPN 
specific, ADJ 
activity, NOUN 
>, X 
5000, NUM 
Ci, PROPN 
mmol, PROPN 
digest, NOUN 
5, NUM 
ug, ADP 
DNA, PROPN 
added, VERB 

, SPACE 
2.5, NUM 
U, PROPN 
T4, PROPN 
polynucleotide, NOUN 
kinase, NOUN 
2, NUM 
~1, NOUN 
Y-~~P]ATP, PROPN 
-20, PUNCT 
@i, NOUN 
buffer, NOUN 
mix, NOUN 

, SPACE 
100, NUM 
mM, NUM 
bicine, NOUN 
pH, PROPN 
9.5, NUM 
100, NUM 
mM, NUM 
MgCl, PROPN 
100, NUM 
mM, NUM 
dithiothreitol, PROPN 
10, NUM 
mM, NUM 
spermid-, NUM 

, SPACE 
P., PROPN 
Venier, PROPN 
S., PROPN 
Canoval, PROPN 
Aquatic, PROPN 
Toxicology, PROPN 
34, NUM 
1996, NUM 
119, NUM 
133, NUM 
123, NUM 

, SPACE 
ine, NOUN 
Free, ADJ 
Y-~~P]ATP, PROPN 
hydrolysed, VERB 
0.05, NUM 
U, PROPN 
potato, NOUN 
apyrase, NOUN 
40, NUM 
min, NOUN 
37, NUM 
C, NOUN 

, SPACE 
molar, ADJ 
excess, NOUN 
Y-~~P]ATP, PROPN 
ascertained, VERB 
1, NUM 
D, ADJ 
chromatography, NOUN 
polyeth-, NOUN 

, SPACE 
ylenimine, NOUN 
TLC, PROPN 
plate, NOUN 
0.12, NUM 
M, PROPN 
sodium, NOUN 
phosphate, NOUN 
pH, NUM 
6.8, NUM 
suitable, ADJ 
amounts, NOUN 

, SPACE 
postlabelled, VERB 
reference, NOUN 
DNA, PROPN 
apyrase, NOUN 
treatment, NOUN 

, SPACE 
32P, PROPN 
labelled, VERB 
digest, NOUN 
12.5, NUM 
~1, NOUN 
spotted, VERB 
polyethylenimine, ADJ 
TLC, PROPN 
plates, NOUN 

, SPACE 
overnight, ADJ 
development, NOUN 
Dl, PROPN 
buffer, NOUN 
1, NUM 
M, PROPN 
sodium, NOUN 
phosphate, NOUN 
pH, PROPN 
6.8, NUM 
chroma-, VERB 

, SPACE 
tography, NOUN 
performed, VERB 
dimension, NOUN 
opposite, ADJ 
Dl, PROPN 
D2, PROPN 
solvent, NOUN 

, SPACE 
5.3, NUM 
M, NOUN 
lithium, NOUN 
formate, NOUN 
8.5, NUM 
M, PROPN 
urea, NOUN 
pH, NUM 
3.5, NUM 
second, ADJ 
dimension, NOUN 
D3, PROPN 

, SPACE 
solvent, NOUN 
1.2, NUM 
M, PROPN 
lithium, NOUN 
chloride, NOUN 
0.5, NUM 
M, PROPN 
Tris, PROPN 
HCl, PROPN 
8.5, NUM 
M, PROPN 
urea, NOUN 
pH, NUM 
8), NUM 
Final, ADJ 
TLC, PROPN 

, SPACE 
cleaning, NOUN 
carried, VERB 
overnight, ADV 
D4, PROPN 
buffer, NOUN 
1.7, NUM 
M, PROPN 
sodium, NOUN 
phosphate, NOUN 
pH, PROPN 
6, NUM 

, SPACE 
direction, NOUN 
D3, PROPN 
TLC, NOUN 
plates, NOUN 
dipped, VERB 
gently, ADV 
shaken, VERB 
15, NUM 
min, NOUN 
deionized, VERB 

, SPACE 
water, NOUN 
run, NOUN 
Dl, PROPN 
D4, PROPN 
wick, NOUN 
Whatman, PROPN 
paper, NOUN 
stapled, VERB 

, SPACE 
plates, NOUN 
Dl, PROPN 
D4, PROPN 
development, NOUN 

, SPACE 
Adduct, PROPN 
spots, NOUN 
detected, VERB 
autoradiography, NOUN 
cut, VERB 
TLC, PROPN 
plates, NOUN 

, SPACE 
quantified, VERB 
Cerenkov, PROPN 
counting, NOUN 
applying, VERB 
background, NOUN 
correction, NOUN 

, SPACE 
Adduct, PROPN 
levels, NOUN 
calculated, VERB 
relative, ADJ 
adduct, NOUN 
labelling, NOUN 
RAL, PROPN 
i.e., X 
number, NOUN 

, SPACE 
adducts, NOUN 
number, NOUN 
normal, ADJ 
nucleotides, NOUN 
according, VERB 

, SPACE 
RAL, PROPN 
=, PUNCT 
cpm, PROPN 
adduct, NOUN 

, SPACE 
S.A., PROPN 
x, PROPN 
total, ADJ 
dNp, PROPN 

, SPACE 
cpm, PROPN 
adduct, NOUN 
=, ADP 
selected, VERB 
TLC, PROPN 
area, NOUN 
subtraction, NOUN 
equivalent, ADJ 
blank, ADJ 
area, NOUN 

, SPACE 
S.A., PROPN 
=, PUNCT 
specific, ADJ 
activity, NOUN 
cpm, PROPN 
pmol, PROPN 
calculated, VERB 
32P, NUM 
decay, NOUN 
factor, NOUN 
specific, ADJ 

, SPACE 
activity, NOUN 
Y-~~P]ATP, PROPN 
calibration, NOUN 
date, NOUN 

, SPACE 
total, ADJ 
dNp, NOUN 
=, ADJ 
pmoles, NOUN 
dNp, NOUN 
spotted, VERB 
TLC, PROPN 

, SPACE 
Reference, PROPN 
mussel, NOUN 
human, ADJ 
DNA, PROPN 
modified, VERB 
vitro, X 
3H, PROPN 
BPDE, PROPN 

, SPACE 
section, NOUN 
included, VERB 
postlabelling, NOUN 
assay, NOUN 
positive, ADJ 
control, NOUN 

, SPACE 
3, X 
Results, NOUN 

, SPACE 
Fig, PROPN 
1, NUM 
B, NOUN 
shows, VERB 
mean, ADJ 
levels, NOUN 
standard, ADJ 
deviations, NOUN 
specific, ADJ 
DNA, NOUN 

, SPACE 
adduct, NOUN 
detected, VERB 
nuclease, NOUN 
Pl, PROPN 
enhanced, VERB 
32P, NUM 
postlabelling, ADJ 
assay, NOUN 
gill, ADJ 
DNA, NOUN 

, SPACE 
mildly, ADV 
extracted, VERB 
Sevag, PROPN 
spawned, VERB 
mussels, NOUN 
treated, VERB 
0, NUM 
0.5, NUM 
5, NUM 
50, NUM 
100, NUM 

, SPACE 
pg, PROPN 
l, PROPN 
B[a]P, NOUN 
48, NUM 
h, NOUN 
72, NUM 
h, NOUN 
B, NOUN 
Despite, SCONJ 
low, ADJ 
levels, NOUN 
DNA, PROPN 
modification, NOUN 

, SPACE 
0.2, NUM 
0.4, NUM 
adducts, NOUN 
lOR, NOUN 
nucleotides, NOUN 
48, NUM 
72, NUM 
h, NOUN 
treatment, NOUN 
respective-, INTJ 

, SPACE 
ly, NOUN 
dose, ADJ 
response, NOUN 
relationships, NOUN 
statistically, ADV 
significant, ADJ 
Fig, PROPN 
2, NUM 
Further-, PROPN 

, SPACE 
comparison, NOUN 
ANOVA, PROPN 
adduct, NOUN 
levels, NOUN 
dose, NOUN 
point, NOUN 

, SPACE 
treatment, NOUN 
times, NOUN 
indicated, VERB 
statistically, ADV 
significant, ADJ 
time, NOUN 
dependent, ADJ 
increase, NOUN 

, SPACE 
DNA, NOUN 
adducts, NOUN 
50, NUM 
ygll, NOUN 
100, NUM 
pg, PROPN 
l, PROPN 
B[a]P, NOUN 
P, NOUN 
<, X 
0.005, NUM 
F, PROPN 
=, SYM 
41.67, NUM 

, SPACE 
P, NOUN 
<, X 
0.005, NUM 
F, PROPN 
=, PROPN 
48.19, NUM 
respectively, ADV 

, SPACE 
Fig, PROPN 
3, NUM 
f, X 
shows, VERB 
typical, ADJ 
autoradiograms, NOUN 
main, ADJ 
spot, NOUN 
1, NUM 
second, ADJ 
mobile, NOUN 

, SPACE 
adduct, NOUN 
detected, VERB 
reference, NOUN 
DNA, NOUN 
isolated, VERB 
3H, PROPN 
BPDE, NOUN 
treated, VERB 
human, ADJ 
lym-, NOUN 

, SPACE 
phocytes, NOUN 
3a, PROPN 
zone, NOUN 
adducts, NOUN 
evident, ADJ 
testing, VERB 
gill, NOUN 
DNA, PROPN 

, SPACE 
mussels, NOUN 
treated, VERB 
DMSO, ADJ 
solvent, NOUN 
simplified, ADJ 
DNA, PROPN 
purification, NOUN 
3b, NUM 
Follow-, PUNCT 

, SPACE 
ing, ADJ 
purification, NOUN 
method, NOUN 
specific, ADJ 
adduct, NOUN 
spot, NOUN 
2, NUM 
diagonal, ADJ 
zone, NOUN 

, SPACE 
124, NUM 
P., PROPN 
Venier, PROPN 
S., PROPN 
CanovalAquatic, PROPN 
Toxicology, PROPN 
34, NUM 
1996, NUM 
119, NUM 
133, NUM 

, SPACE 
B, PROPN 

, SPACE 
Fig, PROPN 
1, NUM 
Levels, NOUN 
specific, ADJ 
adduct, NOUN 
detected, VERB 
gill, ADJ 
DNA, PROPN 
spawned, VERB 
mussels, NOUN 
treated, VERB 
B[a]P, NOUN 
48, NUM 
h, NOUN 

, SPACE 
72, NUM 
h, NOUN 
B, NOUN 
3, NUM 
replicates, NOUN 
point, NOUN 
2, NUM 
postlabelling, ADJ 
assays, NOUN 

, SPACE 
closer, ADV 
origin, NOUN 
TLC, PROPN 
detected, VERB 
gill, NOUN 
mussels, NOUN 
treated, VERB 
50, NUM 
ug, PROPN 
B[a]P, PROPN 
l, PROPN 

, SPACE 
3~, PROPN 
sample, NOUN 
radioactive, ADJ 
spot, NOUN 
subjected, VERB 

, SPACE 
step, NOUN 
extraction, NOUN 
DNA, NOUN 
presence, NOUN 
phenol, NOUN 
3d, PROPN 
Co, NOUN 
chromatography, NOUN 

, SPACE 
DNA, PROPN 
obtained, VERB 
mussels, NOUN 
treated, VERB 
100, NUM 
ug, PROPN 
B[a]P, PROPN 
l, NOUN 
suitable, ADJ 

, SPACE 
dilution, NOUN 
reference, NOUN 
DNA, PROPN 
indicated, VERB 
presence, NOUN 
adducts, NOUN 
presumably, ADV 
spots, VERB 

, SPACE 
2, NUM 
1, NUM 
3e, NUM 
3f, PROPN 
independent, ADJ 
runs, NOUN 
distances, NOUN 
spot, NOUN 
2, NUM 
spot, VERB 
origin, NOUN 

, SPACE 
reproducible, ADJ 
batch, NOUN 
TLC, PROPN 
plates, NOUN 
2.3, NUM 
3.5, NUM 
cm, NOUN 
respec-, PROPN 

, SPACE 
tively, ADV 
co, ADJ 
chromatography, ADJ 
images, NOUN 
indicated, VERB 
similar, ADJ 
relative, ADJ 
positions, NOUN 
spot, NOUN 
2, NUM 
l, NOUN 

, SPACE 
distance, NOUN 
ratios, NOUN 
0.66, NUM 
0.64, NUM 
obtained, VERB 
co, NOUN 
chromatography, NOUN 

, SPACE 
faint, ADJ 
spots, NOUN 
unrelated, ADJ 
exposure, NOUN 
mussels, NOUN 
B[a]P, VERB 
occasionally, ADV 
present, ADJ 

, SPACE 
upper, ADJ 
left, NOUN 
lower, ADJ 
right, ADJ 
corner, NOUN 
TLC, PROPN 
plate, NOUN 
3c, PROPN 
3f, PROPN 
respectively, ADV 

, SPACE 
procedural, ADJ 
differences, NOUN 
DNA, NOUN 
purification, NOUN 
explain, VERB 
contrasting, VERB 
con-, NOUN 

, SPACE 
clusions, NOUN 
presence, NOUN 
levels, NOUN 
PAH, PROPN 
DNA, PROPN 
adducts, NOUN 
mussels, NOUN 
compar-, VERB 

, SPACE 
ed, NOUN 
efficiency, NOUN 
simplified, VERB 
purification, NOUN 
Sevag, PROPN 
S, PROPN 
step, NOUN 
purifi-, ADJ 

, SPACE 
cation, NOUN 
presence, NOUN 
phenol, NOUN 
P, NOUN 
radiolabelled, VERB 
DNA, PROPN 
suitable, ADJ 

, SPACE 
DNA, PROPN 
originally, ADV 
purified, VERB 
control, NOUN 
mussels, NOUN 
labelled, VERB 
different, ADJ 
concen-, NOUN 

, SPACE 
trations, NOUN 
3H, PROPN 
BPDE, PROPN 
50, NUM 
5, NUM 
0.5, NUM 
PM, NOUN 
washing, NOUN 
steps, NOUN 
5, NUM 
7, NUM 
remove, VERB 

, SPACE 
unbound, ADJ 
radioactivity, NOUN 
DNA, NOUN 
samples, NOUN 
quantified, VERB 
UV, NOUN 
absorbance, NOUN 

, SPACE 
scintillation, NOUN 
counting, NOUN 
split, VERB 
equal, ADJ 
amounts, NOUN 
purified, VERB 
S, PROPN 
P, NOUN 
procedures, NOUN 

, SPACE 
Table, NOUN 
1, NUM 
shows, VERB 
mean, ADJ 
values, NOUN 
UV, NOUN 
absorbance, NOUN 
radioactivity, NOUN 

, SPACE 
0.40, NUM 

, SPACE 
--it, NOUN 
at40, PROPN 
h, NOUN 

, SPACE 
g, PROPN 
0.35, NUM 
y=0.0543, NOUN 
+, NUM 
0.0012x, NOUN 

, SPACE 
9, NUM 
1.15, NUM 
df, NOUN 
p, NOUN 
<, X 
o.o05, PROPN 

, SPACE 
B, NOUN 
0.30, NUM 
F=59.2, NOUN 

, SPACE 

, SPACE 
$, SYM 
o,25, X 
at72, PROPN 
h, NOUN 

, SPACE 
0, PROPN 
y-0.1096, X 
+, NUM 
0.0027x, NOUN 

, SPACE 
=, SYM 
0.20, NUM 
~-, NOUN 
1,12, NUM 
df, NOUN 
p, PROPN 
<, X 
O.O05, NOUN 

, SPACE 
4, NUM 
0.15, NUM 
-~, SYM 

, SPACE 
B, PROPN 

, SPACE 
0.10, NUM 

, SPACE 
0.05, NUM 

, SPACE 
0.00, NUM 
k, PROPN 
._-__p/, PUNCT 

, SPACE 
0, NUM 
0.5, NUM 
5, NUM 
50, NUM 
100, NUM 

, SPACE 
WP, PROPN 
WI, PROPN 

, SPACE 
Fig, PROPN 
2, NUM 
Regression, NOUN 
lines, NOUN 
48, NUM 
h, NOUN 
72, NUM 
h, NOUN 
treatment, NOUN 
mussels, NOUN 
specific, ADJ 
adduct, NOUN 
levels, NOUN 
versus, ADP 
B[a]P, PROPN 
dose, PROPN 

, SPACE 
P., PROPN 
Venier, PROPN 
S., PROPN 
Canova, PROPN 
Aquatic, PROPN 
Toxicology, PROPN 
34, NUM 
II, PROPN 
996, NUM 
119, NUM 
133, NUM 
125, NUM 

, SPACE 
cent, NOUN 
recoveries, NOUN 
specific, ADJ 
activity, NOUN 
processed, ADJ 
DNA, NOUN 
samples, NOUN 

, SPACE 
sample, NOUN 
labelled, VERB 
50, NUM 
PM, NOUN 
3H, PROPN 
BPDE, PROPN 
showed, VERB 
excess, NOUN 
radioactivity, NOUN 
344, NUM 
779.5, NUM 

, SPACE 
cpm, PROPN 
6367.1, NUM 
cpm/,ug, NOUN 
DNA, PROPN 
comparison, NOUN 
proportional, ADJ 
values, NOUN 

, SPACE 
samples, NOUN 
labelled, VERB 
lower, ADJ 
doses, NOUN 
12, NUM 
022.5, NUM 
1447.4, NUM 
cpm, PROPN 
169.3, NUM 
18.8, NUM 
cpm/,ug, NOUN 

, SPACE 
DNA, PROPN 
5, NUM 
0.5, NUM 
PM, NOUN 
3H, PROPN 
BPDE, PROPN 
respectively, ADV 
suggesting, VERB 
residual, ADJ 
presence, NOUN 

, SPACE 
unbound, ADJ 
3H, PROPN 
BPDE, PROPN 
Percentages, NOUN 
DNA, PROPN 
recovery, NOUN 
independently, ADV 
calculated, VERB 

, SPACE 
UV, NOUN 
absorbance, NOUN 
scintillation, NOUN 
counting, NOUN 
indicated, VERB 
higher, ADJ 
yields, NOUN 
S, PROPN 

, SPACE 
instead, ADV 
P, NOUN 
extraction, NOUN 
procedure, NOUN 
followed, VERB 
specific, ADJ 
activity, NOUN 

, SPACE 
cpmlpg, PROPN 
calculated, VERB 
5, NUM 
0.5, NUM 
uM, PROPN 
3H, PROPN 
BPDE, NOUN 
labelling, NOUN 
doses, NOUN 
S, PROPN 
procedure, NOUN 

, SPACE 
indicated, VERB 
levels, NOUN 
bound, ADJ 
radioactivity, NOUN 
higher, ADJ 
comparable, ADJ 
obtained, VERB 

, SPACE 
P, NOUN 
procedure, NOUN 

, SPACE 
similar, ADJ 
results, NOUN 
obtained, VERB 
drastic, ADJ 
removal, NOUN 
non, ADJ 
covalently, ADV 

, SPACE 
bound, VERB 
3H, PROPN 
BPDE, PROPN 
performed, VERB 
formamide, ADV 
denatured, VERB 
DNA, NOUN 
samples, NOUN 
repeti-, NOUN 

, SPACE 
tive, NOUN 
extraction, NOUN 
ethyl, PROPN 
acetate, PROPN 
data, NOUN 
shown, VERB 
basis, NOUN 
consid-, NOUN 

, SPACE 
erations, NOUN 
purified, VERB 
mussel, NOUN 
DNA, NOUN 
samples, NOUN 
means, NOUN 
S, PROPN 
procedure, NOUN 

, SPACE 
confirm, VERB 
relationship, NOUN 
spot, NOUN 
2, NUM 
adduct, NOUN 
Fig, PROPN 
3, NUM 
B[a]P, NOUN 

, SPACE 
exposure, NOUN 
treated, VERB 
naturally, ADV 
resting, VERB 
mussels, NOUN 
collected, VERB 
late, ADJ 
spring, NOUN 
50, NUM 

, SPACE 
100, NUM 
L@, NOUN 
B[a]P., PROPN 
B[a]P, PROPN 
treatment, NOUN 
additional, ADJ 
groups, NOUN 
mussels, NOUN 

, SPACE 
pretreated, VERB 
Aroclor, PROPN 
doses, NOUN 
138.5, NUM 
pg, PROPN 
l, NOUN 
2, NUM 
days, NOUN 
2, NUM 
20, NUM 

, SPACE 
pgll, NOUN 
27, NUM 
days, NOUN 
Fig, PROPN 
4, NUM 
shows, VERB 
mean, ADJ 
adduct, NOUN 
levels, NOUN 
spot, NOUN 
2, NUM 
detected, VERB 
inde-, NUM 

, SPACE 
Table, PROPN 
1, NUM 

, SPACE 
Quantification, NOUN 
recoveries, NOUN 
3H, PROPN 
BPDE, PROPN 
DNA, PROPN 
following, VERB 
different, ADJ 
purification, NOUN 
procedures, NOUN 

, SPACE 
Reference, PROPN 
H, PROPN 
BPDE, PROPN 
DNA, PROPN 
Purification, PROPN 
pg, VERB 
recovery, NOUN 
cpmd, NOUN 
recovery, NOUN 
cpm, PROPN 
pg, PROPN 

, SPACE 
labelling, NOUN 
doses, NOUN 
procedureb, PROPN 

, SPACE 
50, NUM 
LM, PROPN 
BPDE, NOUN 
54.15, NUM 
100.00, NUM 
344779, NUM 
100.00, NUM 
6367.1, NUM 

, SPACE 
P, NOUN 
9.75, NUM 
18.00, NUM 
48870, NUM 
14.17, NUM 
5012.3, NUM 

, SPACE 
P, NOUN 
10.50, NUM 
19.39, NUM 
64103, NUM 
18.59, NUM 
6105.0, NUM 

, SPACE 
S, PROPN 
37.88, NUM 
69.94, NUM 
306953, NUM 
89.03, NUM 
8103.3, NUM 

, SPACE 
S, PROPN 
36.38, NUM 
61.17, NUM 
249120, NUM 
72.26, NUM 
6847.7, NUM 

, SPACE 
5, NUM 
PM, PROPN 
BPDE, NOUN 

, SPACE 
0.5, NUM 
PM, NOUN 
BPDE, PROPN 
76.91, NUM 
100.00, NUM 
1447, NUM 
100.00, NUM 
18.8, NUM 

, SPACE 
P, NOUN 
11.13, NUM 
14.47, NUM 
207, NUM 
14.27, NUM 
18.6, NUM 

, SPACE 
P, NOUN 
12.13, NUM 
15.77, NUM 
178, NUM 
12.30, NUM 
14.7, NUM 

, SPACE 
S, PROPN 
69.75, NUM 
90.69, NUM 
1222, NUM 
84.40, NUM 
17.5, NUM 

, SPACE 
S, PROPN 
75.38, NUM 
98.01, NUM 
1064, NUM 
73.52, NUM 
14.1, NUM 
71.01, NUM 
100.00, NUM 
12023, NUM 
100.00, NUM 
169.3, NUM 

, SPACE 
13.31, NUM 
18.75, NUM 
1235, NUM 
10.27, NUM 
92.8, NUM 

, SPACE 
15.75, NUM 
22.18, NUM 
1433, NUM 
11.92, NUM 
91.0, NUM 

, SPACE 
68.00, NUM 
95.76, NUM 
10730, NUM 
89.25, NUM 
157.8, NUM 

, SPACE 
60.13, NUM 
84.67, NUM 
9842, NUM 
81.86, NUM 
163.7, NUM 

, SPACE 
Radiolabelled, VERB 
mussel, NOUN 
DNA, NOUN 

, SPACE 
bEqua, PROPN 
amounts, NOUN 
DNA, NOUN 
directly, ADV 
quantified, VERB 
100, NUM 
values, NOUN 
purified, VERB 
means, NOUN 
P, NOUN 
phenol, NOUN 

, SPACE 
sequential, ADJ 
extractions, NOUN 
S, PROPN 
Sevag, PROPN 
single, ADJ 
extraction, NOUN 
procedures, NOUN 

, SPACE 
Amounts, NOUN 
calculated, VERB 
UV, NOUN 
absorbance, NOUN 
N, PROPN 
=, SYM 
3, NUM 

, SPACE 
Radioactivity, NOUN 
counted, VERB 
scintillation, NOUN 
N, PROPN 
=, SYM 
3, NUM 

, SPACE 
126, NUM 
P., PROPN 
Venier, PROPN 
S., PROPN 
CanovalAquatic, PROPN 
Toxicology, PROPN 
34, NUM 
1996, NUM 
119, NUM 
133, NUM 

, SPACE 
Fig, PROPN 
3, NUM 
Caption, NOUN 
page, NOUN 

, SPACE 
P., PROPN 
Venier, PROPN 
S., PROPN 
Canova, PROPN 
Aquatic, PROPN 
Toxicology, PROPN 
34, NUM 
996, NUM 
119, NUM 
l, NOUN 
33, NUM 
127, NUM 

, SPACE 
Fig, PROPN 
3, NUM 
Typical, ADJ 
autoradiograms, NOUN 
Standard, PROPN 
DNA, PROPN 
H, NOUN 
BPDE, PROPN 
treated, VERB 
human, ADJ 
lymphocytes, NOUN 
gill, ADJ 
DNA, NOUN 

, SPACE 
mussels, NOUN 
treated, VERB 
DMSO, PROPN 
solvent, NOUN 
b, NOUN 
50, NUM 
fig, NOUN 
l, NOUN 
B[a]P, NOUN 
48, NUM 
h, NOUN 
following, VERB 
simplified, VERB 
c, NOUN 

, SPACE 
common, ADJ 
d, NOUN 
DNA, NOUN 
purification, NOUN 
procedure, NOUN 
co, VERB 
chromatography, NOUN 
B[a]P, ADV 
treated, VERB 
mussel, NOUN 
DNA, NOUN 

, SPACE 
dilution, NOUN 
reference, NOUN 
DNA, PROPN 
e., PROPN 
f, PROPN 
1, NUM 
h, NOUN 
71, NUM 
72, NUM 
h, NOUN 
b, NOUN 
f, X 
exposure, NOUN 
-80, X 
°, NOUN 
C, NOUN 
1, NUM 
x, X 
magnification, NOUN 

, SPACE 
pendent, NOUN 
postlabelling, VERB 
assays, NOUN 
mussels, NOUN 
treated, VERB 
50, NUM 
100, NUM 
ug, PROPN 
l, NOUN 
B[a]P, NOUN 
48, NUM 

, SPACE 
72, NUM 
h, NOUN 
presence, NOUN 
absence, NOUN 
2, NUM 
day, NOUN 
pretreatment, NOUN 
138.5, NUM 
ug, ADP 
l, PROPN 
Aroclor, PROPN 

, SPACE 
B[a]P, NOUN 
induced, VERB 
adduct, NOUN 
levels, NOUN 
comparable, ADJ 
previously, ADV 
obtained, VERB 

, SPACE 
Fig, PROPN 
1, NUM 
significantly, ADV 
different, ADJ 
control, NOUN 
values, NOUN 
1,6, NUM 
df, NOUN 
P, PROPN 
<, X 
0.01, NUM 
F, PROPN 

, SPACE 
value, NOUN 
range, NOUN 
16.1, NUM 
25.6, NUM 
Aroclor, PROPN 
pretreatment, NOUN 
increase, VERB 
levels, NOUN 

, SPACE 
actually, ADV 
caused, VERB 
significant, ADJ 
reduction, NOUN 
adducts, NOUN 
100, NUM 
pg, PROPN 
l, PROPN 
B[a]P, NOUN 
72, NUM 
h, NOUN 

, SPACE 
treatment, NOUN 
1,6, NUM 
df, NOUN 
P, NOUN 
<, X 
0.05, NUM 
F, PROPN 
=, PUNCT 
9.6, NUM 

, SPACE 
Aroclor, PROPN 
1254, NUM 
@g, PROPN 
l, NOUN 

, SPACE 
2, NUM 
day, NOUN 

, SPACE 
B[a]P, NOUN 
@g, PROPN 
l, NOUN 
treatment, NOUN 
time, NOUN 
h, X 
1721, NUM 
pretreatment, NOUN 

, SPACE 
Fig, PROPN 
4, NUM 
Mean, ADJ 
adduct, NOUN 
levels, NOUN 
spot, NOUN 
2, NUM 
Fig, PROPN 
3, NUM 
48, NUM 
72, NUM 
h, NOUN 
treatment, NOUN 
resting, NOUN 
mussels, NOUN 
B[a]P, NOUN 

, SPACE 
presence, NOUN 
absence, NOUN 
2, NUM 
day, NOUN 
pretreatment, NOUN 
Aroclor, PROPN 
4, NUM 
total, NOUN 
replicates, NOUN 
2, NUM 
independent, ADJ 
postla-, VERB 

, SPACE 
belling, NOUN 
assays, NOUN 

, SPACE 
128, NUM 
P., PROPN 
Venier, PROPN 
S., PROPN 
CanovalAquatic, PROPN 
Toxicology, PROPN 
34, NUM 
1996, NUM 
119, NUM 
133, NUM 

, SPACE 
Fig, PROPN 
5, NUM 
shows, VERB 
mean, ADJ 
adduct, NOUN 
levels, NOUN 
spot, NOUN 
2, NUM 
postlabelling, VERB 
assay, NOUN 
detected, VERB 
gill, NOUN 

, SPACE 
DNA, PROPN 
mussels, NOUN 
treated, VERB 
50, NUM 
100, NUM 
pug, NOUN 
l, NOUN 
B[a]P, NOUN 
72, NUM 
h, NOUN 
presence, NOUN 

, SPACE 
absence, NOUN 
27, NUM 
day, NOUN 
pretreatment, NOUN 
2, NUM 
20, NUM 
ygll, NOUN 
Aroclor, PROPN 
data, NOUN 
confirmed, VERB 

, SPACE 
induction, NOUN 
specific, ADJ 
adduct, NOUN 
mussels, NOUN 
treated, VERB 
B[a]P, PROPN 
inconsistent, ADJ 
effect, NOUN 

, SPACE 
Aroclor, PROPN 
pretreatment, NOUN 
indicated, VERB 
decrease, NOUN 
adduct, NOUN 
levels, NOUN 
mussels, NOUN 

, SPACE 
pretreated, VERB 
20, NUM 
@l, PROPN 
Aroclor, PROPN 

, SPACE 
mean, ADJ 
labelling, NOUN 
efficiencies, NOUN 
evaluated, VERB 
postlabelling, ADJ 
assay, NOUN 

, SPACE 
reference, NOUN 
3H, PROPN 
BPDE, PROPN 
DNA, PROPN 
samples, NOUN 
spot, NOUN 
l, PROPN 
46, NUM 
49, NUM 
case, NOUN 

, SPACE 
mussel, NOUN 
human, ADJ 
lymphocyte, NOUN 
DNA, PROPN 
respectively, ADV 
molar, ADJ 
excess, NOUN 
Y-~‘P]ATP, X 

, SPACE 
labelling, NOUN 
mixture, NOUN 
ascertained, VERB 
dimensional, ADJ 
chromatography, NOUN 
ali-, ADJ 

, SPACE 
quot, NOUN 
postlabelled, ADJ 
reference, NOUN 
DNA, NOUN 
coefficient, NOUN 
variation, NOUN 
samples, NOUN 

, SPACE 
tested, VERB 
different, ADJ 
postlabelling, ADJ 
assays, NOUN 
generally, ADV 
10, NUM 
33, NUM 

, SPACE 
respectively, ADV 

, SPACE 
4, X 
Discussion, PROPN 

, SPACE 
Mussels, NOUN 
rapidly, ADV 
close, VERB 
shell, NOUN 
significantly, ADV 
disturbed, VERB 
detrimental, ADJ 
external, ADJ 

, SPACE 
stimulus, NOUN 
acute, ADJ 
pollution, NOUN 
event, NOUN 
assessment, NOUN 
environ-, ADJ 

, SPACE 
mental, ADJ 
exposure, NOUN 
level, NOUN 
based, VERB 
chemical, NOUN 
determinations, NOUN 
biological, ADJ 
responses, NOUN 

, SPACE 
organisms, NOUN 
subjected, VERB 
great, ADJ 
variability, NOUN 
widespread, ADJ 

, SPACE 
agreement, NOUN 
use, NOUN 
marine, ADJ 
bivalves, NOUN 
particular, ADJ 
mussels, NOUN 
monitoring, VERB 

, SPACE 
marine, ADJ 
pollution, NOUN 
Viarengo, PROPN 
Canesi, PROPN 
1991, NUM 
Kramer, PROPN 
1994, NUM 

, SPACE 
known, VERB 
mussels, NOUN 
accumulate, VERB 
hydrocarbons, NOUN 
water, NOUN 
column, NOUN 

, SPACE 
Aroclor, PROPN 
1254, NUM 
g, PROPN 
l, PROPN 
27, NUM 

, SPACE 
day, NOUN 
pretreatment, NOUN 

, SPACE 
Fig, PROPN 
5, NUM 
Mean, ADJ 
adduct, NOUN 
levels, NOUN 
spot, NOUN 
2, NUM 
Fig, PROPN 
3, X 
72, NUM 
