Nuclear, PROPN 
Rutherford, PROPN 
backscattering, NOUN 
Light, ADJ 
elements, NOUN 

, SPACE 
nitrogen, NOUN 
aluminum, NOUN 
silicon, NOUN 
detected, VERB 

, SPACE 
resonances, NOUN 
p., PROPN 
y, PROPN 
>, X 
p, NOUN 
>, X 
reactions, NOUN 
12, NUM 
Aluminum, PROPN 

, SPACE 
isotope, NOUN 
Al, PROPN 
22, NUM 
narrow, ADJ 

, SPACE 
resonances, NOUN 
1, NUM 
MeV., NOUN 
resonances, NOUN 

, SPACE 
close, ADJ 
deep, ADJ 
depth, NOUN 
profiling, NOUN 
impossi-, ADJ 

, SPACE 
ble, ADJ 
y, PROPN 
ray, NOUN 
detector, NOUN 
poor, ADJ 
energy, NOUN 
resolu-, PROPN 

, SPACE 
tion, NOUN 
Na(I, PROPN 
strongest, ADJ 
resonances, NOUN 

, SPACE 
632, NUM 
992, NUM 
keV., NOUN 
Decay, PROPN 
resonances, NOUN 
occurs, VERB 

, SPACE 
high, ADJ 
energy, NOUN 
y, NOUN 
rays, NOUN 
10.4, NUM 
10.8, NUM 
MeV, NOUN 
makes, VERB 

, SPACE 
easy, ADJ 
avoid, VERB 
disturbing, ADJ 
interferences, NOUN 

, SPACE 
possible, ADJ 
impurities, NOUN 
discussed, VERB 
case, NOUN 
silicon, NOUN 
appropriate, ADJ 
resonance, NOUN 

, SPACE 
reaction, NOUN 
3”Si(p, PROPN 
yP’P, PROPN 
620, NUM 
keV, NOUN 
provides, VERB 

, SPACE 
high, ADJ 
depth, NOUN 
resolution, NOUN 
suitable, ADJ 
energy, NOUN 
window, NOUN 
-y, NOUN 
ray, NOUN 

, SPACE 
detection, NOUN 
7.0, NUM 
8.3, NUM 
MeV, PROPN 
Na(I, PROPN 
detector, NOUN 
energy, NOUN 

, SPACE 
y, PROPN 
peak, NOUN 
7.9, NUM 
MeV, NOUN 

, SPACE 
Nitrogen, PROPN 
carbon, NOUN 
great, ADJ 
interest, NOUN 
time, NOUN 

, SPACE 
metastable, ADJ 
B, PROPN 
C, PROPN 
N, PROPN 
nitride, ADJ 
speculations, NOUN 

, SPACE 
exciting, ADJ 
mechanical, ADJ 
properties, NOUN 
best, ADJ 
way, NOUN 
probe, VERB 

, SPACE 
nitrogen, NOUN 
concentration, NOUN 
level, NOUN 
involved, VERB 
utilizing, VERB 

, SPACE 
resonances, NOUN 
N(p, PROPN 
ay)“C, NOUN 
reaction, NOUN 

, SPACE 
0.36, NUM 
N, PROPN 
natural, ADJ 
nitrogen, NOUN 
reso-, X 

, SPACE 
nances, NOUN 
strong, ADJ 
depth, NOUN 
profiling, NOUN 
easy, ADJ 
accu-, ADJ 

, SPACE 
rate, NOUN 
frequently, ADV 
resonances, NOUN 
429, NUM 

, SPACE 
898, NUM 
keV., NOUN 
cases, NOUN 
resonance, NOUN 
lowest, ADJ 
energy, NOUN 

, SPACE 
recommended, VERB 
background, NOUN 

, SPACE 
lower, ADJ 
429, NUM 
keV, NOUN 
resonance, NOUN 
width, NOUN 
r, NOUN 
narrow, ADJ 

, SPACE 
0.10, NUM 
keV., NOUN 
energy, NOUN 
photo, NOUN 
peak, NOUN 
4.43, NUM 
MeV., PROPN 

, SPACE 
Accordingly, PROPN 
appropriate, ADJ 
energy, NOUN 
window, NOUN 
Na(l, PROPN 

, SPACE 
detector, NOUN 
3, NUM 
4.8, NUM 
MeV., NOUN 
importance, NOUN 
accuracy, NOUN 

, SPACE 
energy, NOUN 
window, NOUN 
discussed, VERB 
later, ADV 
example, NOUN 

, SPACE 
nitrogen, NOUN 
distribution, NOUN 
determined, VERB 
CN, PROPN 
film, NOUN 

, SPACE 
deposited, VERB 
arc, NOUN 
discharge, NOUN 
deposition, NOUN 
shown, VERB 

, SPACE 
Fig, PROPN 
4, NUM 

, SPACE 
5, X 
Determination, NOUN 
density, NOUN 
diamond, NOUN 
like, ADJ 
carbon, NOUN 

, SPACE 
filnls, NOUN 

, SPACE 
straightforward, ADJ 
way, NOUN 
determine, VERB 
density, NOUN 

, SPACE 
diamond, NOUN 
like, ADJ 
carbon, NOUN 
films, NOUN 
use, VERB 
appropriate, ADJ 
ion, NOUN 
beam, NOUN 

, SPACE 
analysis, NOUN 
techniques, NOUN 
obtain, VERB 
total, ADJ 
number, NOUN 
atoms, NOUN 

, SPACE 
square, ADJ 
centimetre, NOUN 
combining, VERB 
data, NOUN 
thickness, NOUN 

, SPACE 
SToP, PROPN 
IPEAK, PROPN 

, SPACE 
T, PROPN 
FLIGHT, PROPN 
PEAK, PROPN 

, SPACE 
~1.5, PRON 

, SPACE 

, SPACE 
1340, NUM 
3380, NUM 

, SPACE 
CHANNEL, PROPN 
NUMBER, PROPN 

, SPACE 
Fig, PROPN 
5, NUM 
DSA, PROPN 
measurement, NOUN 
2313, NUM 
keV, NOUN 
y, NOUN 
rays, NOUN 
3C(p, PROPN 
y)14N, NOUN 
reaction, NOUN 
graphite, PROPN 
0, NUM 
diamond, PROPN 
X, PROPN 
diamond, NOUN 
like, ADJ 

, SPACE 
carbon, NOUN 
0, NUM 
substrate, NOUN 
inset, NOUN 
shows, VERB 
height, NOUN 
ratio, NOUN 
stop, NOUN 
flight, NOUN 
peak, NOUN 
function, NOUN 
density, NOUN 
141, NUM 

, SPACE 
IX, PROPN 
NEW, ADJ 
MATERIALS, PROPN 

, SPACE 
600, NUM 
J, PROPN 
P., PROPN 
Hiruonen, PROPN 
et, PROPN 
al, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
Phys, PROPN 
Res, PROPN 
B, PROPN 
II8, PROPN 
19, NUM 
596, NUM 
601, NUM 

, SPACE 
measurements, NOUN 
performed, VERB 
profilometer, NOUN 
density, NOUN 

, SPACE 
atoms, NOUN 
cubic, ADJ 
centimetre, NOUN 
calculated, VERB 

, SPACE 
chemical, ADJ 
information, NOUN 
yields, VERB 
density, NOUN 

, SPACE 
units, NOUN 
g, NOUN 
cm3, NOUN 

, SPACE 
depositions, NOUN 
irregular, ADJ 
shape, NOUN 

, SPACE 
thickness, NOUN 
film, NOUN 
uniform, ADJ 
novel, ADJ 
ion, NOUN 
beam, NOUN 

, SPACE 
analysis, NOUN 
technique, NOUN 
applied, VERB 
technique, NOUN 

, SPACE 
complicated, ADJ 
requires, VERB 
special, ADJ 
expertise, NOUN 
based, VERB 

, SPACE 
accurate, ADJ 
measurements, NOUN 
shape, NOUN 
y, PROPN 
peak, NOUN 

, SPACE 
method, NOUN 
called, VERB 
Doppler, PROPN 
shift, NOUN 
attenuation, NOUN 
DSA, PROPN 

, SPACE 
method, NOUN 
Conventionally, ADV 
DSA, PROPN 
measurements, NOUN 

, SPACE 
determine, VERB 
short, ADJ 
nuclear, ADJ 
lifetimes, NOUN 
10-“-10-‘5, NUM 
s, NUM 
How-, X 

, SPACE 
lifetime, NOUN 
known, VERB 
method, NOUN 

, SPACE 
microdensity, NOUN 
measurements, NOUN 
13, NUM 
main, ADJ 
principles, NOUN 

, SPACE 
DSA, PROPN 
method, NOUN 
follows, VERB 
nuclear, ADJ 
reactions, NOUN 

, SPACE 
generated, VERB 
particle, NOUN 
beam, NOUN 
recoiling, VERB 
nuclei, NOUN 

, SPACE 
travel, NOUN 
fixed, VERB 
direction, NOUN 
stop, VERB 
gradually, ADV 
sub-, ADJ 

, SPACE 
strate, NOUN 
material, NOUN 
lifetime, NOUN 
excited, ADJ 
state, NOUN 

, SPACE 
recoiling, VERB 
nuclei, NOUN 
emit, VERB 
y, NOUN 
rays, NOUN 
slowing-, ADJ 

, SPACE 
process, NOUN 
recoiling, VERB 
nuclei, NOUN 
different, ADJ 
velocities, NOUN 

, SPACE 
moment, NOUN 
emission, NOUN 
Accordingly, ADV 

, SPACE 
Doppler, PROPN 
effect, NOUN 
corresponding, VERB 
y, PROPN 
rays, NOUN 
emitted, VERB 

, SPACE 
different, ADJ 
energies, NOUN 
rate, NOUN 
slowing, NOUN 
recoiling, VERB 

, SPACE 
nuclei, NOUN 
proportional, ADJ 
density, NOUN 
substrate, ADJ 
mate-, NOUN 

, SPACE 
rial, NOUN 
turn, NOUN 
means, VERB 
measured, ADJ 
profile, NOUN 
y, PROPN 

, SPACE 
peak, NOUN 
depends, VERB 
density, NOUN 
substrate, NOUN 

, SPACE 
Carbon, PROPN 
isotope, NOUN 
13C, NUM 
suitable, ADJ 
p, NOUN 
y, PROPN 
resonance, NOUN 

, SPACE 
proton, PROPN 
energy, NOUN 
level, NOUN 
1150, NUM 
keV, NOUN 
strongly, ADV 
popu-, VERB 

, SPACE 
lates, VERB 
2313, NUM 
6204, NUM 
keV, NOUN 
states, NOUN 
14N, NUM 

, SPACE 
lifetimes, NOUN 
102, NUM 
187, NUM 
fs, NOUN 
141, NUM 
means, VERB 
practice, NOUN 

, SPACE 
DSA, PROPN 
measurements, NOUN 
performed, VERB 
angle, NOUN 
0, NUM 

, SPACE 
peaks, NOUN 
de, NOUN 
exciting, ADJ 
-y, NOUN 
rays, NOUN 
seen, VERB 
combination, NOUN 

, SPACE 
components, NOUN 
low, ADJ 
energy, NOUN 
peak, NOUN 
fully, ADV 

, SPACE 
stopped, VERB 
recoils, NOUN 
high, ADJ 
energy, NOUN 
peak, NOUN 
recoils, NOUN 

, SPACE 
flight, NOUN 
course, NOUN 
possible, ADJ 
y, NOUN 
ray, NOUN 

, SPACE 
detector, NOUN 
accurate, ADJ 
energy, NOUN 
resolution, NOUN 

, SPACE 
Fig, PROPN 
5, NUM 
shows, VERB 
DSA, PROPN 
measurements, NOUN 
2313, NUM 
keV, NOUN 

, SPACE 
y, NOUN 
rays, NOUN 
13C(p, PROPN 
y)14N, NUM 
reaction, NOUN 
graphite, NOUN 

, SPACE 
natural, ADJ 
diamond, NOUN 
ion, NOUN 
beam, NOUN 
deposited, VERB 
hydrogen, NOUN 
free, ADJ 

, SPACE 
diamond, NOUN 
like, ADJ 
carbon, NOUN 
film, NOUN 
substrate, NOUN 
details, NOUN 

, SPACE 
Ref, PROPN 
13, NUM 
evident, ADJ 
natural, ADJ 
diamond, NOUN 

, SPACE 
diamond, NOUN 
like, ADJ 
carbon, NOUN 
film, NOUN 
identical, ADJ 
DSA, PROPN 
peak, NOUN 

, SPACE 
profile, NOUN 
hand, NOUN 
deviates, VERB 
greatly, ADV 

, SPACE 
graphite, NOUN 
inset, NOUN 
given, VERB 
height, NOUN 
ratios, NOUN 

, SPACE 
stop, NOUN 
flight, NOUN 
peaks, NOUN 
function, NOUN 
density, NOUN 
obtained, VERB 

, SPACE 
Monte, PROPN 
Carlo, PROPN 
calculations, NOUN 
slowing, NOUN 
recoiling, VERB 

, SPACE 
nuclei, NOUN 
density, NOUN 
diamond, NOUN 
like, ADJ 
carbon, NOUN 
films, NOUN 
agreed, VERB 

, SPACE 
7, NUM 
diamond, NOUN 
3.52, NUM 
g, NOUN 
cm3, NOUN 
density, NOUN 

, SPACE 
films, NOUN 
determined, VERB 
conventional, ADJ 

, SPACE 
method, NOUN 
3.2, NUM 
3.5, NUM 
g, NOUN 
cm3, NOUN 

, SPACE 
6, X 
Discussion, NOUN 
conclusions, NOUN 

, SPACE 
Diamond, PROPN 
like, ADJ 
carbon, NOUN 
films, NOUN 
suitable, ADJ 
object, NOUN 

, SPACE 
ion, NOUN 
beam, NOUN 
analysis, NOUN 
main, ADJ 
constituents, NOUN 
impurities, NOUN 
concentration, NOUN 
distributions, NOUN 
alloy-, NOUN 

, SPACE 
ing, ADJ 
elements, NOUN 
determined, VERB 
wide, ADJ 
variety, NOUN 

, SPACE 
different, ADJ 
backscattering, NOUN 
forward, ADV 
recoiling, VERB 
nuclear, ADJ 

, SPACE 
reaction, NOUN 
methods, NOUN 
beneficial, ADJ 
features, NOUN 

, SPACE 
ion, NOUN 
beam, NOUN 
analysis, NOUN 
exploited, VERB 
straightforward, ADJ 

, SPACE 
manner, NOUN 
speed, NOUN 
measurements, NOUN 
accuracy, NOUN 

, SPACE 
reproducibility, NOUN 
highly, ADV 
quantita-, ADJ 

, SPACE 
tive, NOUN 
method, NOUN 
ion, NOUN 
beam, NOUN 
analysis, NOUN 
promotes, VERB 
development, NOUN 

, SPACE 
fast, ADV 
emerging, VERB 
area, NOUN 
research, NOUN 
providing, VERB 
exact, ADJ 

, SPACE 
chemical, ADJ 
characterization, NOUN 
materials, NOUN 
investiga-, ADJ 

, SPACE 
tion, NOUN 

, SPACE 
Backscattering, VERB 
measurements, NOUN 
straight-, ADJ 

, SPACE 
forward, ADV 
case, NOUN 
diamond, NOUN 
like, ADJ 
carbon, NOUN 
films, NOUN 

, SPACE 
worth, ADJ 
mentioning, VERB 
words, NOUN 
caution, NOUN 
case, NOUN 

, SPACE 
nuclear, ADJ 
reaction, NOUN 
analysis, NOUN 
samples, NOUN 
contain, VERB 
un-, ADJ 

, SPACE 
known, VERB 
contaminants, NOUN 
result, VERB 
disturbing, VERB 

, SPACE 
interfering, VERB 
reactions, NOUN 
y, PROPN 
ray, NOUN 
emission, NOUN 

, SPACE 
contaminant, NOUN 
fluorine, NOUN 
strong, ADJ 

, SPACE 
p, PROPN 
oy, NOUN 
resonances, NOUN 
example, NOUN 
340,484, NUM 
878, NUM 
keV., NOUN 

, SPACE 
deposition, NOUN 
systems, NOUN 
depositing, VERB 

, SPACE 
different, ADJ 
types, NOUN 
coatings, NOUN 
fluorine, NOUN 
contamination, NOUN 
possi-, X 

, SPACE 
ble, NOUN 
fluorine, NOUN 
resonances, NOUN 
mainly, ADV 
decay, VERB 
6129, NUM 

, SPACE 
keV, PROPN 
y, PROPN 
ray, PROPN 
case, NOUN 
aluminium, NOUN 
profiling, NOUN 
energy, NOUN 

, SPACE 
window, NOUN 
energy, NOUN 
case, NOUN 

, SPACE 
nitrogen, NOUN 
profiling, NOUN 
energy, NOUN 
window, NOUN 
difficult, ADJ 

, SPACE 
set, VERB 
fluoride, ADJ 
background, NOUN 
includes, VERB 
y, NOUN 
rays, NOUN 

, SPACE 
wide, ADJ 
bombarding, VERB 
energy, NOUN 
range, NOUN 
ratio, NOUN 
y, PROPN 
ray, NOUN 

, SPACE 
yield, NOUN 
fluorine, NOUN 
energy, NOUN 
range, NOUN 
5.0, NUM 
6.2, NUM 
MeV, NOUN 

, SPACE 
3.1, NUM 
4.8, NUM 
MeV, PROPN 
recommended, VERB 
energy, NOUN 
window, NOUN 
remains, VERB 

, SPACE 
constant, NOUN 
additional, ADJ 
energy, NOUN 
window, NOUN 
5.0, NUM 
6.2, NUM 

, SPACE 
MeV, PROPN 
fluorine, NOUN 
interference, VERB 
changing, VERB 
function, NOUN 

, SPACE 
bombarding, VERB 
energy, NOUN 
subtracted, VERB 

, SPACE 
summary, NOUN 
conclude, VERB 
ion, NOUN 
beam, NOUN 

, SPACE 
analysis, NOUN 
utilized, VERB 
ways, NOUN 
analysing, VERB 
dia-, ADJ 

, SPACE 
mond, NOUN 
like, ADJ 
carbon, NOUN 
films, NOUN 
cases, NOUN 
special, ADJ 

, SPACE 
features, NOUN 
compared, VERB 
ion, NOUN 
beam, NOUN 
analysis, NOUN 

, SPACE 
material, NOUN 
backscattering, VERB 
analysis, NOUN 
energy, NOUN 

, SPACE 
bombarding, VERB 
beam, NOUN 
falls, VERB 
outside, ADP 
regime, NOUN 

, SPACE 
Rutherford, PROPN 
scattering, VERB 
cross, NOUN 
section, NOUN 
valid, ADJ 

, SPACE 
makes, VERB 
necessary, ADJ 
use, VERB 
experimentally, ADV 
obtained, VERB 

, SPACE 
cross, NOUN 
sections, NOUN 
standard, ADJ 
sample, NOUN 
adequate, ADJ 

, SPACE 
attention, NOUN 
paid, VERB 
possibility, NOUN 
fluorine, NOUN 

, SPACE 
contaminant, NOUN 
nuclear, ADJ 
reaction, NOUN 
analysis, NOUN 

, SPACE 
y, PROPN 
ray, NOUN 
emission, NOUN 

, SPACE 
References, NOUN 

, SPACE 
J.-P., PROPN 
Hirvonen, PROPN 
J., PROPN 
Koskinen, PROPN 
R., PROPN 
Lappalainen, PROPN 
A., PROPN 
Anttila, PROPN 

, SPACE 
Mater, PROPN 
Sci, PROPN 
Forum, PROPN 
52/53, NUM 
1990, NUM 
Properties, NOUN 
preparation, NOUN 

, SPACE 
amorphous, ADJ 
carbon, NOUN 
films, NOUN 
eds, PROPN 
J., PROPN 
Poutch, PROPN 
S.A., PROPN 
AI-, PROPN 

, SPACE 
terovitz, NOUN 
Trans, PROPN 
Tech, PROPN 
Publications, NOUN 
Aedermannsdorf, PROPN 

, SPACE 
Switzerland, PROPN 
1989, NUM 
p., NOUN 
197, NUM 

, SPACE 
2, X 
M., PROPN 
Weiler, PROPN 
S., PROPN 
Sattel, PROPN 
K., PROPN 
Jung, PROPN 
H., PROPN 
Ehrhardt, PROPN 
Diamond, PROPN 

, SPACE 
Related, PROPN 
Materials, PROPN 
3, NUM 
1994, NUM 
608, NUM 

, SPACE 
3, X 
E., PROPN 
Rauhala, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
12, NUM 
1985, NUM 
447, NUM 

, SPACE 
J, PROPN 
P., PROPN 
Hirvonen, PROPN 
et, NOUN 
al./, ADV 
Nucl, PROPN 
Instr, PROPN 
und, PROPN 
Meth, PROPN 
Phys, PROPN 
Rex, PROPN 
B, PROPN 
II8, PROPN 
19, NUM 
596, NUM 
601, NUM 
601, NUM 

, SPACE 
4, NUM 
M., PROPN 
Luomaj’arvi, PROPN 
E., PROPN 
Rauhala, PROPN 
M., PROPN 
Hautala, PROPN 
Nucl, PROPN 
Instr, PROPN 

, SPACE 
Meth, PROPN 
B, NOUN 
9, NUM 
1985, NUM 
255, NUM 

, SPACE 
5, X 
A., NOUN 
Anttila, PROPN 
J., PROPN 
Koskinen, PROPN 
R., PROPN 
Lappalainen, PROPN 
J, PROPN 
P., PROPN 
Hirvonen, PROPN 
D., PROPN 

, SPACE 
Stone, PROPN 
C., PROPN 
Paszkiet, PROPN 
Appl, PROPN 
Phys, PROPN 
Lea, PROPN 
50, NUM 
1987, NUM 
132, NUM 

, SPACE 
6, NUM 
J.R., PROPN 
Tesmer, PROPN 
M., PROPN 
Nastasi, PROPN 
eds, PROPN 
Handbook, PROPN 
Modem, PROPN 
Ion, PROPN 

, SPACE 
Beam, PROPN 
Analysis, PROPN 
MRS, PROPN 
Pittsburgh, PROPN 
PA, PROPN 
1995, NUM 
R.W., PROPN 

, SPACE 
Hill, PROPN 
Phys, PROPN 
Rev., PROPN 
90, NUM 
1953, NUM 
845, NUM 

, SPACE 
7, X 
J.E.E., PROPN 
Baglin, PROPN 
A.J., PROPN 
Kellock, PROPN 
M.A., PROPN 
Crockett, PROPN 
A.H., PROPN 
Shih, PROPN 

, SPACE 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
64, NUM 
1992, NUM 
469, NUM 

, SPACE 
81, NUM 
L.R., PROPN 
Doolittle, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
B, NOUN 
9, NUM 
1985, NUM 
334, NUM 

, SPACE 
9, X 
J., PROPN 
Saarilahti, PROPN 
E., PROPN 
Rauhala, PROPN 
Nucl, PROPN 
lnstr, PROPN 
Meth, PROPN 
B, NOUN 
64, NUM 

, SPACE 
1992, NUM 
734, NUM 
lo, X 
G., PROPN 
Amsel, PROPN 
J.P., PROPN 
Nadai, PROPN 
E., PROPN 
D, PROPN 
Artemare, PROPN 
D., PROPN 
David, PROPN 
E., PROPN 
Guard, PROPN 

, SPACE 
J., PROPN 
Moulin, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
92, NUM 
1971, NUM 
481, NUM 

, SPACE 
L.C., PROPN 
Felfman, PROPN 
S.T., PROPN 
Picraux, PROPN 
Ion, PROPN 
Beam, PROPN 
Handbook, PROPN 

, SPACE 
Material, PROPN 
Analysis, PROPN 
eds, PROPN 
J.W., PROPN 
Mayer, PROPN 
E., PROPN 
Rimini, PROPN 
Academic, PROPN 

, SPACE 
Press, PROPN 
New, PROPN 
York, PROPN 
1977, NUM 
p., NOUN 
118, NUM 

, SPACE 
I21, PROPN 
J, PROPN 
P., PROPN 
Hirvonen, PROPN 
R., PROPN 
Lappalainen, PROPN 
Handbook, PROPN 
Modem, PROPN 

, SPACE 
Ion, PROPN 
Beam, PROPN 
Analysis, PROPN 
eds, PROPN 
J.R., PROPN 
Tesmer, PROPN 
M., PROPN 
Nastasi, PROPN 
MRS, PROPN 

, SPACE 
Pittsburgh, PROPN 
PA, PROPN 
1995, NUM 
p., NOUN 
167, NUM 

, SPACE 
I31, PROPN 
A., NOUN 
Anttila, PROPN 
1, X 
Koskinen, PROPN 
M., PROPN 
Bister, PROPN 
J, PROPN 
P., PROPN 
Hirvonen, PROPN 
Thin, ADJ 

, SPACE 
Solid, PROPN 
Films, PROPN 
I36, PROPN 
1986, NUM 
136, NUM 

, SPACE 
14, NUM 
W.M., PROPN 
Currie, PROPN 
Nucl, PROPN 
Instr, PROPN 
Meth, PROPN 
73, NUM 
1969, NUM 
173, NUM 

, SPACE 
IX, PROPN 
NEW, ADJ 
MATERIALS, PROPN 

, SPACE 
