Pergamon, PROPN 
results, NOUN 
depth, NOUN 
x, SYM 
21, NUM 
mean, ADJ 

, SPACE 
free, ADJ 
electron, NOUN 
pathway, NOUN 
obtain, VERB 
x, PUNCT 
values, NOUN 

, SPACE 
1.5, NUM 
nm, NOUN 
C, PROPN 
KLL, PROPN 
O, PROPN 
KLL, PROPN 
F, PROPN 
KLL, PROPN 
Auger, PROPN 
transitions, NOUN 

, SPACE 
al, PROPN 
40,000, NUM 

, SPACE 
0, X 
KLL, PROPN 

, SPACE 

, SPACE 
n-, X 

, SPACE 

, SPACE 

, SPACE 

, SPACE 
C, PROPN 
KLL, PROPN 
j, NOUN 

, SPACE 
1, NUM 

, SPACE 

, SPACE 
0, NUM 
200, NUM 
400, NUM 
600, NUM 
800, NUM 

, SPACE 
KINETIC, PROPN 
ENERGY, PROPN 
eV, PROPN 
AES, ADP 
depth, NOUN 
profile, NOUN 
wafer, NOUN 
dry, ADJ 
etching, VERB 
Figure, PROPN 
l(b, PROPN 

, SPACE 
indicates, VERB 
existence, NOUN 
C, PROPN 
F, PROPN 
surface, NOUN 
layer, NOUN 

, SPACE 
contrast, NOUN 
AES, PROPN 
scan, VERB 
obtained, VERB 
wet, PROPN 
etched, VERB 
reference, NOUN 

, SPACE 
sample, NOUN 
curve, NOUN 
Figure, PROPN 
l(a, PROPN 
yields, VERB 
C, NOUN 
KLL, PROPN 
peak, NOUN 

, SPACE 
0, NUM 
KLL, PROPN 
peak, NOUN 
consequence, NOUN 
air, NOUN 
contact, NOUN 
finishing, VERB 

, SPACE 
RIE, PROPN 
process, NOUN 
loading, VERB 
AES, PROPN 
equipment, NOUN 

, SPACE 
trace, NOUN 
fluorine, NOUN 

, SPACE 
comparison, NOUN 
corresponding, ADJ 
atomic, ADJ 
force, NOUN 
micrographs, VERB 

, SPACE 
Figure, PROPN 
2(a, NUM 
b, PROPN 
illustrate, VERB 
essential, ADJ 
differences, NOUN 

, SPACE 
RIE, PROPN 
exposed, VERB 
wet, ADJ 
etched, VERB 
surfaces, NOUN 
Relating, VERB 

, SPACE 
commercial, ADJ 
untreated, ADJ 
primary, ADJ 
substrate, NOUN 
WACKER, PROPN 
etch, NOUN 

, SPACE 
steps, NOUN 
dry, ADJ 
wet, ADJ 
raise, VERB 
microroughness, ADJ 
sig-, NOUN 

, SPACE 
nificantly, ADV 

, SPACE 
plasma, NOUN 
ashing, NOUN 
0,/N, PROPN 
ashing, VERB 
surfaces, NOUN 
etched, ADJ 

, SPACE 
samples, NOUN 
examined, VERB 
AES, PROPN 
AFM, PROPN 
seen, VERB 

, SPACE 
perspective, NOUN 
Auger, PROPN 
analysis, NOUN 
Figure, NOUN 
3, NUM 
extent, NOUN 

, SPACE 
carbonaceous, ADJ 
layers, NOUN 
cf, NOUN 
Figure, NOUN 
1, NUM 
dry, ADJ 
etched, VERB 
surface, NOUN 

, SPACE 
substantially, ADV 
reduced, VERB 
02, NUM 
N2, PROPN 
ashing, NOUN 
visible, ADJ 

, SPACE 
reduction, NOUN 
C, PROPN 
KLL, PROPN 
peak, NOUN 
F, PROPN 
KLL, PROPN 
peak, NOUN 
cf, NOUN 
curve, NOUN 

, SPACE 
curve, NOUN 
b, NOUN 
especially, ADV 
marked, VERB 
F, PROPN 
containing, VERB 

, SPACE 
residues, NOUN 
recognizable, ADJ 
increase, NOUN 
0, NUM 
KLL, PROPN 
peaks, NOUN 

, SPACE 
indicates, VERB 
stronger, ADJ 
oxide, NOUN 
covering, NOUN 
surfaces, NOUN 
consequence, NOUN 

, SPACE 
ashing, NOUN 
process, NOUN 
comparison, NOUN 
spectrum, NOUN 
wet, NOUN 
etched, VERB 

, SPACE 
reference, NOUN 
surface, NOUN 
ashing, VERB 
given, VERB 
Figure, PROPN 
3, NUM 
curve, NOUN 
c, NOUN 

, SPACE 
AFM, PROPN 
investigations, NOUN 
represented, VERB 
0*/N, PROPN 
ashing, VERB 

, SPACE 
smoothing, NOUN 
treated, VERB 
surfaces, NOUN 
dry, NOUN 
etched, VERB 

, SPACE 
wafer, VERB 
wet, NOUN 
etched, VERB 
sample, NOUN 

, SPACE 
post, ADJ 
RIE, ADJ 
cleaning, NOUN 
treatments, NOUN 
AES, PROPN 
scans, VERB 

, SPACE 
different, ADJ 
post, ADJ 
RIE, ADJ 
cleaning, NOUN 
procedures, NOUN 
cf, NOUN 
Table, NOUN 
1, NUM 

, SPACE 
analysed, VERB 
comparison, NOUN 
AES, PROPN 
spectra, PROPN 
illustrates, VERB 
follow-, ADJ 

, SPACE 
ing, ADJ 
differences, NOUN 

, SPACE 
cleaning, NOUN 
procedure, NOUN 
Si, PROPN 
removal, NOUN 
able, ADJ 

, SPACE 
remove, VERB 
F, PROPN 
containing, VERB 
residues, NOUN 
completely, ADV 
Never-, PROPN 

, SPACE 
theless, NOUN 
weak, ADJ 
F, PROPN 
peak, NOUN 
perceptible, ADJ 
AES, PROPN 
spectrum, NOUN 

, SPACE 
RCA, PROPN 
cleanup, NOUN 

, SPACE 
F, PROPN 
peak, NOUN 
contrasted, VERB 
case, NOUN 
second, ADJ 

, SPACE 
b, PROPN 

, SPACE 
0, NUM 
100, NUM 
200, NUM 
300, NUM 
400, NUM 
500, NUM 
600, NUM 
700, NUM 

, SPACE 
SPUTTERTIME, PROPN 
s, X 
-o-, PUNCT 
Si, PROPN 
LW, PROPN 

, SPACE 
-o-, NOUN 
0, NUM 
KLL, PROPN 

, SPACE 
-A-, PUNCT 
Si, PROPN 
KLL, PROPN 

, SPACE 
00, NUM 
Ad, NOUN 
-v--, PROPN 
F, PROPN 
KLL, PROPN 

, SPACE 
P, NOUN 
0, PROPN 

, SPACE 
VW, PROPN 
dA, NUM 
C, PROPN 
KLL, PROPN 

, SPACE 
0, NUM 

, SPACE 
Figure, NOUN 
1, NUM 
AES, PROPN 
comparison, NOUN 
surfaces, NOUN 
SiO, ADJ 
wet, ADJ 
etching, VERB 
curve, NOUN 
reference, NOUN 
wafer, NOUN 
SiO, ADJ 
dry, ADJ 
etching, VERB 
CHF&F, PROPN 
curve, NOUN 
b, NOUN 

, SPACE 
b, X 
AES, PROPN 
depth, NOUN 
profile, NOUN 
wafer, NOUN 
Si02, PRON 
dry, ADJ 
etching, VERB 
CHF3, PROPN 
C2F6, NOUN 
indicating, VERB 
existence, NOUN 
C, PROPN 
F, PROPN 
surface, NOUN 
layer, NOUN 

, SPACE 
439, NUM 

, SPACE 
H, NOUN 
H, NOUN 
Richter, PROPN 
et, PROPN 
al, PROPN 
Damage, NOUN 
Si, PROPN 
substrates, NOUN 

, SPACE 

, SPACE 
Section, PROPN 
Analysis, PROPN 

, SPACE 
x, SYM 
na, ADP 
Section, PROPN 
Analysis, PROPN 

, SPACE 
d, X 

, SPACE 
Figure, NOUN 
2, NUM 
Atomic, ADJ 
force, NOUN 
mtcrographs, NOUN 
Si, PROPN 
substrate, NOUN 
SiOz, PROPN 
dry, ADJ 
etching, VERB 
CHF&F, PROPN 
b, NOUN 
SiO, PROPN 
wet, ADJ 
etching, VERB 
H, PROPN 
O, PROPN 
NH, PROPN 
F, PROPN 
HF, PROPN 

, SPACE 
3, X 

, SPACE 
4, X 
post, ADJ 
RIE, ADJ 
cleaning, NOUN 
additional, ADJ 
HF, PROPN 
dip, NOUN 
following, VERB 

, SPACE 
wet, ADJ 
etching, VERB 
Figure, NOUN 
4, NUM 
curve, NOUN 

, SPACE 
cleaning, NOUN 
procedure, NOUN 
oxidation, NOUN 
wet, ADJ 
etching, VERB 
yields, NOUN 

, SPACE 
best, ADJ 
results, NOUN 
F, NOUN 
containing, VERB 
residues, NOUN 
detectable, ADJ 

, SPACE 
AES, PROPN 

, SPACE 
post, NOUN 
treatment, NOUN 
C&/N2, NOUN 
RIE, PROPN 
process, NOUN 

, SPACE 
interesting, ADJ 
method, NOUN 
compared, VERB 
AES, PROPN 
spectrum, NOUN 
surface, NOUN 
indicates, VERB 
F-, PROPN 
Cl, PROPN 
residues, NOUN 
Fig-, PROPN 

, SPACE 
ure, ADJ 
4, NUM 
curve, NOUN 
b, NOUN 

, SPACE 
grounds, NOUN 
air, NOUN 
contact, NOUN 
technological, ADJ 
step, NOUN 
AES, PROPN 

, SPACE 
measurements, VERB 
detailed, ADJ 
information, NOUN 
C, NOUN 
containing, VERB 
resi-, ADJ 

, SPACE 
dues, NOUN 
treated, VERB 
surfaces, NOUN 
impossible, ADJ 
com-, NOUN 

, SPACE 
parison, NOUN 
corresponding, VERB 
C, NOUN 
peaks, NOUN 
appears, VERB 
interest, NOUN 

, SPACE 
20,000, NUM 

, SPACE 
5, NUM 
co, NUM 
15,000, NUM 

, SPACE 
z, NOUN 

, SPACE 
G, NOUN 
10,000, NUM 

, SPACE 
5, NUM 

, SPACE 
5,000, NUM 

, SPACE 
+, CCONJ 
1, NUM 

, SPACE 
0, NUM 
200, NUM 
400, NUM 
600, NUM 
800, NUM 

, SPACE 
KINETIC, PROPN 
ENERGY, PROPN 
eV, PROPN 

, SPACE 
Figure, PROPN 
3, NUM 
AES, PROPN 
spectra, PROPN 
surfaces, NOUN 
curve, NOUN 
curve, VERB 

, SPACE 
b, PROPN 
0,/N, PROPN 
plasma, PROPN 
ashing, NOUN 
previously, ADV 
SiOz, PROPN 
dry, NOUN 
etched, VERB 
surface, NOUN 

, SPACE 
comparison, NOUN 
spectrum, NOUN 
SiO, ADJ 
wet, PROPN 
etched, VERB 
control, NOUN 
wafer, NOUN 

, SPACE 
analogous, ADJ 
ashing, NOUN 
procedure, NOUN 
curve, NOUN 
c, NOUN 
given, VERB 
14,000-, NOUN 

, SPACE 
12.000-, NOUN 

, SPACE 
5, NUM 

, SPACE 
m, NOUN 

, SPACE 
10,000-, NOUN 

, SPACE 
z, NOUN 

, SPACE 
zi, NOUN 

, SPACE 
5, NUM 
8,000, NUM 

, SPACE 
2, NUM 

, SPACE 
6,000, NUM 

, SPACE 
4,000, NUM 

, SPACE 
0, NUM 
200, NUM 
400, NUM 
600, NUM 
8, NUM 

, SPACE 
KINETIC, PROPN 
ENERGY, PROPN 
eV, PROPN 

, SPACE 
Figure, PROPN 
4, NUM 
AES, PROPN 
spectra, PROPN 
SiO, ADJ 
dry, ADJ 
etched, VERB 
surfaces, NOUN 
different, ADJ 
post-, NOUN 

, SPACE 
RIE, PROPN 
cleaning, NOUN 
procedures, NOUN 

, SPACE 
440, NUM 

, SPACE 
H, NOUN 
H, NOUN 
Richter, PROPN 
et, PROPN 
al, PROPN 
Damage, NOUN 
Si, PROPN 
substrates, NOUN 

, SPACE 
Compared, VERB 
corresponding, VERB 
wet, PROPN 
etched, VERB 
reference, NOUN 
wafers, VERB 

, SPACE 
AES, PROPN 
scans, NOUN 
samples, NOUN 
present, VERB 
identical, ADJ 
C, NOUN 
peaks, NOUN 

, SPACE 
facts, NOUN 
arrive, VERB 
conclusion, NOUN 
C, NOUN 
con-, NOUN 

, SPACE 
taining, VERB 
residues, NOUN 
post, ADJ 
RIE, ADJ 
cleaning, NOUN 
procedure, NOUN 
caused, VERB 

, SPACE 
air, NOUN 
contact, NOUN 
primarily, ADV 
SiOz, PROPN 
dry, ADJ 
etch, NOUN 
process, NOUN 

, SPACE 
fluorocarbon, PROPN 
based, VERB 
plasma, NOUN 
Probably, ADV 
ashing, NOUN 
process, NOUN 

, SPACE 
following, VERB 
immediately, ADV 
dry, ADJ 
etching, NOUN 
removes, VERB 
residues, NOUN 

, SPACE 

, SPACE 
cases, NOUN 
atomic, ADJ 
force, NOUN 
micrographs, NOUN 
samples, NOUN 

, SPACE 
cleaning, VERB 
treatment, NOUN 
illustrate, ADJ 
surfaces, NOUN 
small, ADJ 
micro-, ADJ 

, SPACE 
roughness, NOUN 
co.2, PROPN 
nm, PROPN 
Table, NOUN 
2, NUM 
shows, VERB 
results, NOUN 
relative, ADJ 

, SPACE 
untreated, ADJ 
primary, ADJ 
substrate, NOUN 
summary, NOUN 
AFM, PROPN 
results, NOUN 
repre-, X 

, SPACE 
sented, VERB 
prove, VERB 
cleaning, VERB 
procedures, NOUN 
raise, VERB 
microrough-, NOUN 

, SPACE 
ness, ADJ 
increase, NOUN 
acceptable, ADJ 
technological, ADJ 
applications, NOUN 

, SPACE 
Figure, NOUN 
5, NUM 
illustrates, VERB 
representative, ADJ 
example, NOUN 
surface, NOUN 

, SPACE 
CIJN, PROPN 
cleaning, VERB 
treatment, NOUN 

, SPACE 
Electrical, ADJ 
evaluation, NOUN 

, SPACE 
electrical, ADJ 
characterization, NOUN 
means, NOUN 
MOS, PROPN 

, SPACE 
capacitors, NOUN 
severe, ADJ 
disadvantages, NOUN 
RIE, PROPN 
modified, VERB 

, SPACE 
layer, NOUN 
subjected, VERB 
high, ADJ 
temperature, NOUN 
annealing, VERB 

, SPACE 
growth, NOUN 
thin, ADJ 
oxide, NOUN 
layer, NOUN 
partly, ADV 
consumed, VERB 

, SPACE 
growth, NOUN 
thicker, ADJ 
oxide, NOUN 
layers, NOUN 
notable, ADJ 
changes, NOUN 
MOS, PROPN 

, SPACE 
characteristics, NOUN 
detectable, ADJ 
particular, ADJ 
relative, ADJ 
com-, NOUN 

, SPACE 
parison, NOUN 
different, ADJ 
post, ADJ 
RIE, ADJ 
procedures, NOUN 
MOS, PROPN 
capacitors, NOUN 

, SPACE 
suitable, ADJ 
electrical, ADJ 
test, NOUN 
vehicles, NOUN 
results, NOUN 
essential, ADJ 
electrical, ADJ 

, SPACE 
parameters, NOUN 
extracted, VERB 
C, NOUN 
V, NOUN 
characteristics, NOUN 
shown, VERB 

, SPACE 
Table, PROPN 
3, NUM 
measured, ADJ 
values, NOUN 
fixed, VERB 
charge, NOUN 
densities, NOUN 
Qn, PROPN 
inter-, ADJ 

, SPACE 
face, NOUN 
state, NOUN 
densities, NOUN 
Di, PROPN 
bulk, ADJ 
generation, NOUN 
lifetimes, VERB 
zg, PROPN 
surface, NOUN 

, SPACE 
generation, NOUN 
velocities, NOUN 
S, PROPN 
compared, VERB 

, SPACE 
expected, VERB 
bulk, ADJ 
generation, NOUN 
lifetime, NOUN 
found, VERB 

, SPACE 
degraded, VERB 
RIE, PROPN 
implying, VERB 
introduction, NOUN 
generation, NOUN 
recom-, NOUN 

, SPACE 
bination, NOUN 
centres, NOUN 
near, ADJ 
surface, NOUN 
region, NOUN 
Si, PROPN 
substrate, NOUN 

, SPACE 
viewpoint, NOUN 
technological, ADJ 
applications, NOUN 

, SPACE 
lifetime, NOUN 
values, NOUN 
greater, ADJ 
10e5, NUM 
acceptable, ADJ 
means, VERB 

, SPACE 
cleaning, NOUN 
procedure, NOUN 
Si, PROPN 
removal, NOUN 
entails, VERB 
unacceptably, ADV 

, SPACE 
small, ADJ 
rl, NOUN 
values, NOUN 

, SPACE 
comparison, NOUN 
surface, NOUN 
generation, NOUN 
velocities, NOUN 
typical, ADJ 

, SPACE 
interface, NOUN 
parameter, NOUN 
offers, VERB 
differences, NOUN 
post, ADJ 
RIE, ADJ 

, SPACE 
treatments, NOUN 
wet, NOUN 
etched, VERB 
reference, NOUN 
samples, NOUN 
S, PROPN 
values, VERB 

, SPACE 
1, NUM 
.O, NOUN 
ems-, NOUN 
technological, ADJ 
acceptance, NOUN 

, SPACE 
general, ADJ 
clear, ADJ 
correlation, NOUN 
surface, NOUN 

, SPACE 
generation, NOUN 
velocity, NOUN 
interface, NOUN 
state, NOUN 
density, NOUN 
D, PROPN 
Differences, NOUN 

, SPACE 
reference, NOUN 
wafers, NOUN 
RIE, PROPN 
exposed, VERB 
post, ADJ 
cleaned, VERB 
sam-, NOUN 

, SPACE 
ples, NOUN 
evident, ADJ 
cleaning, NOUN 
procedures, NOUN 
treatment, NOUN 
lc’w, PROPN 

, SPACE 
d, PROPN 
Section, PROPN 
Analysis, PROPN 

, SPACE 
Figure, PROPN 
5, NUM 
Atomic, ADJ 
force, NOUN 
micrograph, NOUN 
Si, PROPN 
substrate, NOUN 
SiOz, PROPN 
dry, ADJ 
etching, VERB 

, SPACE 
plasma, NOUN 
ashing, NOUN 
Q, PROPN 
N, PROPN 
cleaning, VERB 
procedure, NOUN 

, SPACE 
Si, PROPN 
removal, NOUN 
combined, VERB 
oxidation, NOUN 
SiO, NOUN 
wet, ADJ 
etch, NOUN 

, SPACE 
procedure, NOUN 

, SPACE 
D, PROPN 
raises, NOUN 
found, VERB 
order, NOUN 
mag-, DET 

, SPACE 
nitude, NOUN 
large, ADJ 
spread, NOUN 
values, NOUN 
SiOJSi, ADJ 
interface, NOUN 

, SPACE 
samples, NOUN 
obviously, ADV 
damaged, VERB 
cleaning, NOUN 

, SPACE 
treatments, NOUN 
indicated, VERB 
large, ADJ 
values, NOUN 
D, NOUN 
damage, NOUN 

, SPACE 
takes, VERB 
form, NOUN 
interfacial, ADJ 
charge, NOUN 
traps, NOUN 
makes, VERB 
SiO,/Si, PROPN 

, SPACE 
system, NOUN 
ideal, ADJ 
device, NOUN 
applications, NOUN 

, SPACE 
Fixed, VERB 
charge, NOUN 
densities, VERB 
Qr, ADV 
greater, ADJ 
2.10, NUM 
cm-, NOUN 
un-, ADJ 

, SPACE 
acceptable, ADJ 
obtained, VERB 
results, NOUN 
cleaning, NOUN 
procedures, NOUN 

, SPACE 
oxidation, NOUN 
SiO, NOUN 
wet, ADJ 
etch, NOUN 
C&/N2, PROPN 
RIE, PROPN 
limit, NOUN 

, SPACE 
value, NOUN 
compared, VERB 
wet, PROPN 
etched, VERB 
specimens, VERB 
Qf, PROPN 

, SPACE 
values, NOUN 
doubled, VERB 
approximately, ADV 
1, NUM 
10, NUM 
cm-, PROPN 

, SPACE 
Table, PROPN 
2, NUM 
Relative, ADJ 
maximum, ADJ 
microroughness, NOUN 
AFM, PROPN 
Si, PROPN 
surface, NOUN 
subjected, VERB 
different, ADJ 
processes, NOUN 

, SPACE 
Procedure, PROPN 

, SPACE 

, SPACE 
Untreated, ADJ 
substrate, NOUN 

, SPACE 
RIE, PROPN 
+, CCONJ 
ashing, VERB 
+, PRON 
RCA, PROPN 

, SPACE 
RIE, PROPN 
+, CCONJ 
ashing, VERB 
+, PRON 
RCA, PROPN 
+, PROPN 

, SPACE 
HF, PROPN 
+, CCONJ 
Si, PROPN 
wet, ADJ 
etch, NOUN 

, SPACE 
RIE, PROPN 
+, CCONJ 
ashing, VERB 
+, PUNCT 
RCA, PROPN 
+, ADJ 

, SPACE 
oxidation, NOUN 
+, CCONJ 
SiO, ADJ 
wet, ADJ 
etch, NOUN 

, SPACE 
RIE, PROPN 
+, CCONJ 
ashing, VERB 
+, CCONJ 
CITN2, PROPN 
RIE, PROPN 

, SPACE 
compared, VERB 

, SPACE 
RIE, PROPN 

, SPACE 
RIE, PROPN 
+, CCONJ 
ashing, VERB 
Relative, ADJ 
maximum, ADJ 
Root, PROPN 
mean, NOUN 
square, ADJ 

, SPACE 
microroughness, ADJ 
RMS, PROPN 
nm, PROPN 

, SPACE 
=, VERB 
l, PRON 
0.05, NUM 

, SPACE 
1.59, NUM 
0.09, NUM 

, SPACE 
1.78, NUM 
0.10, NUM 

, SPACE 
4.44, NUM 
0.24, NUM 

, SPACE 
2.94, NUM 
0.16, NUM 

, SPACE 
1.78, NUM 
0.10, NUM 

, SPACE 
1.44, NUM 
0.07, NUM 
Mean, PROPN 
roughness, NOUN 

, SPACE 
R, NOUN 
nm, ADJ 

, SPACE 
0.04, NUM 

, SPACE 
0.07, NUM 

, SPACE 
0.08, NUM 

, SPACE 
0.19, NUM 

, SPACE 
0.13, NUM 

, SPACE 
0.07, NUM 

, SPACE 
0.06, NUM 

, SPACE 
441, NUM 

, SPACE 
H, NOUN 
H, PROPN 
Richter, PROPN 
et, PROPN 
a/, NOUN 
Damage, NOUN 
Si, PROPN 
substrates, VERB 

, SPACE 
Table, PROPN 
3, NUM 
C, NOUN 
V, NOUN 
characteristics, NOUN 
MOS, PROPN 
capacitors, NOUN 

, SPACE 
Fixed, VERB 
charge, NOUN 
density, NOUN 
Qr, PROPN 
JO, PROPN 
cm-, NOUN 
2.5, NUM 
3.5, NUM 
2.62.5, NUM 
z, NOUN 
1.0, NUM 
z, NOUN 
1.0, NUM 
zo.5, PROPN 

, SPACE 
Interface, PROPN 
state, NOUN 
densityI, PROPN 
IO, PROPN 
cm-, NOUN 
5, NUM 
30, NUM 
x2, PROPN 
z.2, NOUN 
630, NUM 
z, NOUN 
2, NUM 

, SPACE 
Bulk, ADJ 
generation, NOUN 
lifetime, NOUN 
rg, PROPN 
s, PROPN 
lo-“2, NOUN 
1o-6, NUM 
10, NUM 
4, NUM 
10~, NUM 
2, NUM 
5, NUM 
1om5, NUM 
5, NUM 
1om4, NUM 
10~5, NUM 
10~3, NUM 
10~4, NUM 
2.10, NUM 
3, NUM 

, SPACE 
Surface, PROPN 
generation, NOUN 
velocity, NOUN 
S, PROPN 
ems-, X 
x0.5, X 
20.5, NUM 
ZO.5, NUM 
ZO.5, PROPN 
ZO.5, NUM 

, SPACE 
Table, PROPN 
4, NUM 
Breakdown, ADJ 
voltage, NOUN 
measurements, NOUN 
MOS, PROPN 
capacitors, NOUN 

, SPACE 
p.imgprT, NOUN 

, SPACE 
RCA, PROPN 
cleanup, NOUN 
RCA, PROPN 
cleanup, NOUN 

, SPACE 
+, CCONJ 
HF, PROPN 
dip, NOUN 
+, ADJ 
oxidation, NOUN 
RCA, PROPN 
cleanup, NOUN 
Wet, PROPN 
etched, VERB 

, SPACE 
Electrical, ADJ 
parameter, NOUN 
RCA, PROPN 
cleanup, NOUN 
+, PUNCT 
Si, ADJ 
wet, ADJ 
etch, NOUN 
+, PUNCT 
SiOz, PROPN 
wet, ADJ 
etch, NOUN 
+, CCONJ 
C&/N, PROPN 
RIE, PROPN 
reference, NOUN 
wafer, VERB 

, SPACE 

, SPACE 
Breakdown, ADJ 
field, NOUN 
EBD, NOUN 
MV, PROPN 
cm-, PROPN 
11.8812.1, NUM 
12.Gl2.5, NUM 
13.5, NUM 
13.8, NUM 
13.0, NUM 
13.5, NUM 
13.3, NUM 
13.6, NUM 

, SPACE 
hand, NOUN 
cleaning, NOUN 
variants, NOUN 
yield, VERB 
fixed, VERB 
charge, NOUN 
densities, NOUN 

, SPACE 
limit, NOUN 
means, VERB 
contaminated, VERB 
samples, NOUN 
cf, NOUN 

, SPACE 
AES, PROPN 
results, NOUN 
post, ADJ 
RIE, ADJ 
cleaning, NOUN 
treatments, NOUN 
produce, VERB 

, SPACE 
highest, ADJ 
Qr, NOUN 
values, NOUN 

, SPACE 
Table, NOUN 
4, NUM 
shows, VERB 
result, NOUN 
breakdown, NOUN 
field, NOUN 
determination, NOUN 

, SPACE 
RIE, PROPN 
exposed, VERB 
post, ADJ 
cleaned, VERB 
samples, NOUN 
comparison, NOUN 

, SPACE 
measurements, NOUN 
wet, PROPN 
etched, VERB 
reference, NOUN 
wafers, NOUN 
breakdown, NOUN 

, SPACE 
field, NOUN 
represented, VERB 
Table, PROPN 
4, NUM 
defined, VERB 
field, NOUN 
strength, NOUN 

, SPACE 
63, NUM 
MOS, PROPN 
capacitors, NOUN 
failed, VERB 
seen, VERB 

, SPACE 
approximative, ADJ 
conformity, NOUN 
breakdown, ADJ 
field, NOUN 
values, NOUN 

, SPACE 
capacitors, NOUN 
prepared, VERB 
reference, NOUN 
wafers, NOUN 

, SPACE 
post, ADJ 
RIE, ADJ 
cleaning, NOUN 
variants, NOUN 
oxidation, NOUN 
SiO, NOUN 
wet, ADJ 
etch, NOUN 
C&/N, PROPN 

, SPACE 
RIE, PROPN 
respectively, ADV 

, SPACE 
summary, NOUN 
present, ADJ 
results, NOUN 
indicate, VERB 
completely, ADV 

, SPACE 
removed, VERB 
dry, ADJ 
etch, NOUN 
residues, NOUN 
yield, VERB 
acceptable, ADJ 
electrical, ADJ 
parameters, NOUN 

, SPACE 
cases, NOUN 
contaminations, NOUN 
cause, VERB 
essential, ADJ 
degra-, NOUN 

, SPACE 
dation, NOUN 
electrical, ADJ 
properties, NOUN 

, SPACE 
Conclusions, NOUN 

, SPACE 
effects, NOUN 
post, ADJ 
RIE, ADJ 
cleaning, NOUN 
procedures, NOUN 
Si, PROPN 
sur-, NOUN 

, SPACE 
faces, NOUN 
damaged, VERB 
SiO, ADJ 
dry, ADJ 
etching, VERB 
examined, VERB 
recover, VERB 

, SPACE 
device, NOUN 
quality, NOUN 
surface, NOUN 
CHF,/C, PROPN 
F, PROPN 
dry, ADJ 
etching, VERB 
post, ADJ 
RIE, ADJ 

, SPACE 
processing, NOUN 
necessary, ADJ 
0,/N, PROPN 
ashing, VERB 
found, VERB 
effective, ADJ 

, SPACE 
sufficient, ADJ 
residual, ADJ 
removal, NOUN 
demand, VERB 
additional, ADJ 

, SPACE 
cleaning, NOUN 
efforts, NOUN 

, SPACE 
general, ADJ 
cleaning, NOUN 
procedure, NOUN 
Si, PROPN 
removal, NOUN 

, SPACE 
unable, ADJ 
remove, VERB 
residue, ADJ 
layer, NOUN 
required, ADJ 
manner, NOUN 

, SPACE 
treatment, NOUN 
chosen, VERB 
process, NOUN 
tech-, PRON 

, SPACE 
nology, NOUN 
damaged, VERB 
near, ADJ 
surface, NOUN 
region, NOUN 
con-, VERB 

, SPACE 
sumed, VERB 
following, VERB 
process, NOUN 
steps, NOUN 
conductor, NOUN 
pattern, NOUN 

, SPACE 
system, NOUN 
AlCu, PROPN 
TiW, PROPN 
PtSi, PROPN 
practicable, ADJ 
example, NOUN 
thesis, NOUN 

, SPACE 
silicide, ADJ 
forming, VERB 
reaction, NOUN 
Pt, PROPN 
consumption, NOUN 

, SPACE 
disturbed, VERB 
surface, NOUN 
region, NOUN 
takes, VERB 
place.13, NOUN 

, SPACE 
procedures, NOUN 
Si, PROPN 
removal, NOUN 
yielded, VERB 
different, ADJ 

, SPACE 
results, NOUN 
disadvantage, NOUN 
variant, ADJ 
HF, PROPN 
dip, PROPN 
Si, ADJ 
wet, ADJ 
etch, NOUN 
con-, VERB 

, SPACE 
sists, NOUN 
incomplete, ADJ 
removal, NOUN 
polymer, NOUN 
residuals, NOUN 
HF, PROPN 
dip, PROPN 

, SPACE 
following, VERB 
wet, ADJ 
chemical, ADJ 
attack, NOUN 
inhibited, VERB 

, SPACE 
442, NUM 
results, NOUN 
lower, ADJ 
bulk, ADJ 
generation, NOUN 
lifetime, NOUN 
values, NOUN 
breakdown, NOUN 

, SPACE 
voltages, NOUN 
microroughness, NOUN 
slightly, ADV 
enhanced, VERB 

, SPACE 
procedure, NOUN 
characterized, VERB 
oxidation, NOUN 
SiO, ADJ 
wet, ADJ 
etch, NOUN 

, SPACE 
interesting, ADJ 
cleaning, NOUN 
process, NOUN 
Si, PROPN 
removal, NOUN 
Prospective, ADJ 
C-, NOUN 

, SPACE 
containing, VERB 
residues, NOUN 
removed, VERB 
isotropic, ADJ 
wet, ADJ 
etch, NOUN 

, SPACE 
step, NOUN 
step, NOUN 
eliminate, VERB 
enhanced, VERB 
micro-, NOUN 

, SPACE 
roughness, NOUN 
result, NOUN 
previous, ADJ 
oxidation, NOUN 
dry, ADJ 

, SPACE 
cleaning, NOUN 
variant, NOUN 
C&/N, PROPN 
RIE, PROPN 
yields, VERB 
clean, ADJ 
surfaces, NOUN 
reflected, VERB 

, SPACE 
acceptable, ADJ 
electrical, ADJ 
parameters, NOUN 
