ELSEVIER, PROPN 
exhibit, VERB 

, SPACE 
distinct, ADJ 
diffraction, NOUN 
peaks, NOUN 

, SPACE 
exact, ADJ 
mechanism, NOUN 
morphology, NOUN 

, SPACE 
crystals, NOUN 
additives, NOUN 
grown, VERB 
differ-, ADJ 

, SPACE 
ent, NOUN 
polymers, NOUN 
changes, NOUN 
fully, ADV 
understood, VERB 

, SPACE 
instance, NOUN 
appear, VERB 
changes, NOUN 

, SPACE 
observed, VERB 
present, ADJ 
studies, NOUN 

, SPACE 
different, ADJ 
solvents, NOUN 
Recently, ADV 
Liu, PROPN 
et, PROPN 
al, PROPN 
25, NUM 
dispersing, VERB 
PNA, PROPN 
case, NOUN 
single, ADJ 
strong, ADJ 

, SPACE 
reported, VERB 
effect, NOUN 
solvents, NOUN 
growth, NOUN 
mor-, VERB 
012, NUM 
peak, NOUN 
PNA, PROPN 
observed, VERB 
emerge, VERB 
promi-, NOUN 

, SPACE 
phology, NOUN 
crystals, NOUN 
seen, VERB 
nently, ADV 
concentration, NOUN 
20, NUM 
PNA, PROPN 
Fig, PROPN 

, SPACE 
case, NOUN 
PEO, PROPN 
PVAc, NOUN 
solvent, NOUN 
4, NUM 
certainly, ADV 
points, VERB 
interaction, NOUN 

, SPACE 
viz, PROPN 
methanol, PROPN 
X, NOUN 
ray, NOUN 
diffraction, NOUN 
shows, VERB 
C, PROPN 
=, SYM 
0, NUM 
NH, PROPN 
groups, NOUN 
source, NOUN 
modifi-, ADJ 

, SPACE 
large, ADJ 
changes, NOUN 
intensities, NOUN 
peaks, NOUN 
cation, NOUN 
growth, NOUN 
pattern, NOUN 
and/or, CCONJ 
changes, NOUN 

, SPACE 
cases, NOUN 
Similarly, ADV 
case, NOUN 
PMMA, PROPN 
X, NOUN 
ray, NOUN 
diffraction, NOUN 
scans, VERB 
samples, NOUN 
Tenta-, PROPN 

, SPACE 
solvent, NOUN 
acetone, NOUN 
PVA, PROPN 
tively, ADV 
consider, VERB 
initial, ADJ 
stages, NOUN 

, SPACE 
acetone, NOUN 
water, NOUN 
mixture, NOUN 
cases, NOUN 
film, NOUN 
formation, NOUN 
PNA, PROPN 
molecules, NOUN 
attracted, VERB 

, SPACE 
similarity, NOUN 
observed, VERB 
X, NOUN 
ray, NOUN 
diffraction, NOUN 
selectively, ADV 
C, NOUN 
=, SYM 
0, NUM 
groups, NOUN 
PMMA, PROPN 
juxta-, NOUN 

, SPACE 
morphology, NOUN 
effect, NOUN 
solvent, NOUN 
posed, VERB 
perpendicular, ADJ 
position, NOUN 
main, ADJ 

, SPACE 
main, ADJ 
cause, NOUN 
changes, NOUN 
observed, VERB 
PMMA, PROPN 
chain, NOUN 
subsequent, ADJ 
arrival, NOUN 
PNA, PROPN 

, SPACE 
present, ADJ 
case, NOUN 
hand, NOUN 
considers, VERB 
molecules, NOUN 
constrained, VERB 
initial, ADJ 
molecular, ADJ 

, SPACE 
molecular, ADJ 
interactions, NOUN 
guest, NOUN 
recognition, NOUN 
effect, NOUN 
restricted, VERB 
growth, NOUN 

, SPACE 
host, NOUN 
molecules, NOUN 
PMMA, PROPN 
PVAc, NOUN 
C, NOUN 
=, SYM 
0, NOUN 
crystals, NOUN 
takes, VERB 
place, NOUN 
constrained, VERB 
certain, ADJ 
direc-, ADJ 

, SPACE 
groups, NOUN 
interact, VERB 
NH, PROPN 
group, NOUN 
tions, NOUN 
molecular, ADJ 
recognition, NOUN 
effects, NOUN 

, SPACE 
PNA, PROPN 
PMMA, PROPN 
PNA, PROPN 
PVAc-, PROPN 
reported, VERB 
past, NOUN 
organic, ADJ 
crystals, NOUN 
benzamide, NOUN 

, SPACE 
PNA, PROPN 
composites, NOUN 
exhibit, VERB 
similar, ADJ 
X, NOUN 
ray, NOUN 
diffrac-, NOUN 
glysine, NOUN 
cyanamide, NOUN 
etc, X 
>, X 
grown, VERB 
presence, NOUN 

, SPACE 
tion, NOUN 
scans, NOUN 
XRD, PROPN 
scans, NOUN 
different, ADJ 
certain, ADJ 
additives, NOUN 
benzoic, ADJ 
acid, NOUN 
nitorphenyl, NOUN 
lysine, NOUN 

, SPACE 
observed, VERB 
PVA, PROPN 
PNA, PROPN 
PEO, PROPN 
PNA, PROPN 
cinnamic, ADJ 
acid, NOUN 
26,27, X 
polymer, NOUN 

, SPACE 
common, ADJ 
features, NOUN 
affect, VERB 
rate, NOUN 
evaporation, NOUN 
solvent, NOUN 

, SPACE 
mentioned, VERB 
polycarbonate, NOUN 
Lexan, PROPN 
101, NUM 
GE, PROPN 
contribute, VERB 
restrictions, NOUN 
diffusion, NOUN 

, SPACE 
Plastics, PROPN 
matrix, NOUN 
PNA, PROPN 
molecules, NOUN 
polymer, NOUN 
solution, NOUN 
thickens, VERB 

, SPACE 
b, PROPN 
S., PROPN 
Radhakrishnan, PROPN 
C., PROPN 
Saujanya, PROPN 
/Materials, PUNCT 
Letters, NOUN 
28, NUM 
1996, NUM 
341, NUM 
346, NUM 
345, NUM 

, SPACE 
C, PROPN 
d, NOUN 

, SPACE 
Fig, PROPN 
3, NUM 
Optical, ADJ 
polarizing, NOUN 
micrographs, NOUN 
PNA, PROPN 
polymer, NOUN 
composite, ADJ 
films, NOUN 
80, NUM 
PNA, PROPN 
PMMA, PROPN 
b, X 
PEO, PROPN 
c, NOUN 
PVA, PROPN 
d, X 
PVAc, NOUN 

, SPACE 
matrix, NOUN 
respectively, ADV 
Magnification, PROPN 
150, NUM 
X, PROPN 
cross, ADJ 
polarized, ADJ 
condition, NOUN 

, SPACE 
S., PROPN 
Radhakrishnan, PROPN 
C., PROPN 
Saujanya, PROPN 
/Materials, PUNCT 
Letters, NOUN 
28, NUM 
1996, NUM 
341, NUM 
346, NUM 

, SPACE 
1, NUM 

, SPACE 

, SPACE 
30, NUM 
25, NUM 
20, NUM 
15, NUM 

, SPACE 
-DIFFRACTION, PUNCT 
ANGLE, PROPN 
28-, NUM 

, SPACE 
Fig, PROPN 
4, NUM 
X, NOUN 
ray, NOUN 
diffraction, NOUN 
scans, NOUN 
polycarbonate, PROPN 
PNA, PROPN 
composite, ADJ 

, SPACE 
films, NOUN 
containing, VERB 
10, NUM 
b, X 
20, NUM 
c, NOUN 
25, NUM 
d, X 
35, NUM 
PNA, PROPN 

, SPACE 
possibly, ADV 
forming, VERB 
gel, PROPN 
film, NOUN 
formation, NOUN 

, SPACE 
process, NOUN 
work, NOUN 
progress, NOUN 
delineate, VERB 

, SPACE 
importance, NOUN 
parameters, NOUN 
contributing, VERB 

, SPACE 
modification, NOUN 
crystal, NOUN 
growth, NOUN 
morphol-, NOUN 

, SPACE 
ogy, NOUN 
polymeric, ADJ 
media, NOUN 

, SPACE 
References, NOUN 

, SPACE 
B.G., PROPN 
Wu, PROPN 
J.L., PROPN 
West, PROPN 
J.W., PROPN 
Doanne, PROPN 
J., PROPN 
Appl, PROPN 
Phys, PROPN 
62, NUM 

, SPACE 
1987, NUM 
3925, NUM 

, SPACE 
2, X 
M.J., PROPN 
Bowden, PROPN 
S., PROPN 
Turner, PROPN 
Electronic, PROPN 
photonic, ADJ 
applica-, NOUN 

, SPACE 
tions, NOUN 
polymers, NOUN 
ACS, PROPN 
Washington, PROPN 
1988, NUM 

, SPACE 
3, X 
P., PROPN 
Pantelis, PROPN 
G.J., PROPN 
Davis, PROPN 
Patent, PROPN 
4748074, NUM 
1988, NUM 
41, NUM 

, SPACE 
51, NUM 

, SPACE 
61, NUM 

, SPACE 
71, NUM 

, SPACE 
81, NUM 

, SPACE 
91, NUM 

, SPACE 
1101, NUM 

, SPACE 
II, PROPN 

, SPACE 
I21, PROPN 

, SPACE 
I131, PROPN 

, SPACE 
I41, PROPN 

, SPACE 
I51, PROPN 

, SPACE 
I61, PROPN 

, SPACE 
171, NUM 

, SPACE 
I81, PROPN 

, SPACE 
I91, PROPN 

, SPACE 
DOI, PROPN 

, SPACE 
El1, VERB 

, SPACE 
D21, PROPN 

, SPACE 
231, NUM 

, SPACE 
241, NUM 

, SPACE 
D51, PROPN 

, SPACE 
I261, NOUN 

, SPACE 
b71, NOUN 
R.A., PROPN 
Hann, PROPN 
adn, NOUN 
D., PROPN 
Bloor, PROPN 
Organic, ADJ 
materials, NOUN 
nonlinear, ADJ 

, SPACE 
optics, NOUN 
Royal, PROPN 
Sot, PROPN 
Chemistry, PROPN 
London, PROPN 
1989, NUM 

, SPACE 
R.W., PROPN 
Munn, PROPN 
C.N., PROPN 
Ironside, ADV 
Principles, NOUN 
applications, NOUN 

, SPACE 
nonlinear, ADJ 
optical, ADJ 
materials, NOUN 
Blackie, PROPN 
Academic, PROPN 
London, PROPN 

, SPACE 
1993, NUM 

, SPACE 
P.P., PROPN 
Muhoray, PROPN 
M., PROPN 
Lee, PROPN 
J.L., PROPN 
West, PROPN 
Mol, PROPN 
Cryst, PROPN 
Liquid, PROPN 

, SPACE 
Cryst, PROPN 
179, NUM 
1990, NUM 
445, NUM 

, SPACE 
J.C., PROPN 
Wittman, PROPN 
P., PROPN 
Smith, PROPN 
Nature, PROPN 
352, NUM 
1991, NUM 
414, NUM 

, SPACE 
H.R., PROPN 
Allock, PROPN 
Science, PROPN 
255, NUM 
1992, NUM 
1106, NUM 

, SPACE 
S., PROPN 
Radhakrishnan, PROPN 
J.M., PROPN 
Schultz, PROPN 
J., PROPN 
Cryst, PROPN 
Growth, NOUN 
116, NUM 

, SPACE 
1992, NUM 
378, NUM 

, SPACE 
P.A., PROPN 
Bianconi, PROPN 
J., PROPN 
Lin, PROPN 
A.R., PROPN 
Strzelecki, PROPN 
Nature, PROPN 
349, NUM 
1991, NUM 

, SPACE 
315, NUM 

, SPACE 
S., PROPN 
Radhakrishnan, PROPN 
D.R., PROPN 
Saini, PROPN 
J., PROPN 
Cryst, PROPN 
Growth, NOUN 
129, NUM 

, SPACE 
1993, NUM 
191, NUM 

, SPACE 
S., PROPN 
Radhakrishnan, PROPN 
A.B., PROPN 
Mandale, PROPN 
Synth, PROPN 
Met, PROPN 
62, NUM 
1994, NUM 

, SPACE 
217, NUM 

, SPACE 
ASTM, PROPN 
Diffraction, PROPN 
File, PROPN 
l-0585, PROPN 
ASTM, PROPN 
Publ, PROPN 
Washington, PROPN 

, SPACE 
1962, NUM 

, SPACE 
W.G., PROPN 
Wykoff, PROPN 
Crystal, PROPN 
structures, NOUN 
Vol, PROPN 
6, NUM 
Wiley, PROPN 
New, PROPN 
York, PROPN 

, SPACE 
1969, NUM 
p.122, PROPN 

, SPACE 
M., PROPN 
Brydson, PROPN 
Plastics, PROPN 
materials, NOUN 
Butterworth, PROPN 
London, PROPN 
1982, NUM 

, SPACE 
L.E., PROPN 
Alexander, PROPN 
X, NOUN 
ray, NOUN 
diffraction, NOUN 
methods, NOUN 
polymer, NOUN 
sci-, NOUN 

, SPACE 
ence, NOUN 
Wiley, PROPN 
New, PROPN 
York, PROPN 
1969, NUM 

, SPACE 
E.F., PROPN 
Kaelble, PROPN 
Handbook, PROPN 
X, NOUN 
rays, NOUN 
McGraw, PROPN 
Hill, PROPN 
New, PROPN 
York, PROPN 

, SPACE 
1967, NUM 

, SPACE 
A., PROPN 
Tracz, PROPN 
J.K., PROPN 
Jeska, PROPN 
El, PROPN 
Shafee, PROPN 
J., PROPN 
Ulanski, PROPN 
M., PROPN 

, SPACE 
Kryszewski, PROPN 
J., PROPN 
Phys, PROPN 
D., PROPN 
Appl, PROPN 
Phys, PROPN 
19, NUM 
1986, NUM 
1047, NUM 

, SPACE 
C.H., PROPN 
Choi, PROPN 
A., NOUN 
Tracz, PROPN 
J.K., PROPN 
Jeska, PROPN 
G., PROPN 
Boiteux, PROPN 
G., PROPN 
Seztre, PROPN 
J., PROPN 

, SPACE 
Ulanski, PROPN 
M., PROPN 
Kryszewski, PROPN 
Synth, PROPN 
Met, PROPN 
37, NUM 
1990, NUM 
181, NUM 

, SPACE 
A., NOUN 
Tracz, PROPN 
El, PROPN 
Shafee, PROPN 
J., PROPN 
Ulanski, PROPN 
M., PROPN 
Kryszewski, PROPN 
Synth, PROPN 

, SPACE 
Met, PROPN 
37, NUM 
1990, NUM 
175, NUM 

, SPACE 
F., PROPN 
Wan, PROPN 
G.O., PROPN 
Carlisle, PROPN 
K., PROPN 
Koch, PROPN 
D.R., PROPN 
Martinez, PROPN 
J., PROPN 
Mater, PROPN 

, SPACE 
Sci, PROPN 
Mater, PROPN 
Electron, PROPN 
6, NUM 
1995, NUM 
228, NUM 

, SPACE 
G.R., PROPN 
Mohlman, PROPN 
Synth, PROPN 
Met, PROPN 
37, NUM 
1990, NUM 
207, NUM 

, SPACE 
G.H., PROPN 
Cross, PROPN 
T.L., PROPN 
Axon, PROPN 
D., PROPN 
Bloor, PROPN 
R.R., PROPN 
Rangel, PROPN 
A.K., PROPN 
Kar, PROPN 

, SPACE 
B.S., PROPN 
Wherrett, PROPN 
Proc, PROPN 
SPIIE, PROPN 
Int, PROPN 
Sot, PROPN 
Opt, PROPN 
Eng, PROPN 
1775, NUM 
Nonlin-, PROPN 

, SPACE 
ear, VERB 
Optical, PROPN 
Properties, PROPN 
1775, NUM 
1993, NUM 
p., NOUN 
54, NUM 

, SPACE 
N., PROPN 
Azoz, PROPN 
P.D., PROPN 
Calve, PROPN 
M., PROPN 
Kadin, PROPN 
A.J., PROPN 
McCaffeny, PROPN 
K.R., PROPN 

, SPACE 
Seddon, PROPN 
Nature, PROPN 
344, NUM 
1990, NUM 
49, NUM 

, SPACE 
X.Y., PROPN 
Liu, PROPN 
E.S., PROPN 
Boek, PROPN 
W.J., PROPN 
Briels, PROPN 
P., PROPN 
Bennema, PROPN 
Nature, PROPN 

, SPACE 
374, NUM 
1995, NUM 
342, NUM 

, SPACE 
I., PROPN 
Weissbuch, PROPN 
L., PROPN 
Addadi, PROPN 
M., PROPN 
Lahav, PROPN 
L., PROPN 
Leiserowitz, PROPN 

, SPACE 
Science, PROPN 
253, NUM 
1991, NUM 
637, NUM 

, SPACE 
J.D., PROPN 
Wright, PROPN 
Molecular, ADJ 
crystals, NOUN 
Cambridge, PROPN 
University, PROPN 
Press, PROPN 

, SPACE 
Cambridge, PROPN 
1989, NUM 
p., NOUN 
108, NUM 

, SPACE 
