ELSEVIER, PROPN 
Organometallic, PROPN 
Chemistry, PROPN 
523, NUM 
1996, NUM 
167, NUM 
178, NUM 

, SPACE 
Fig, PROPN 
2, NUM 
Crystal, NOUN 
structure, NOUN 
nickel, NOUN 
complex, NOUN 
11A., PROPN 
NiCI, PROPN 
2, NUM 
hydrogen, NOUN 
atoms, NOUN 
solveqt, PROPN 
molecules, NOUN 
omitted, VERB 
clarity, NOUN 

, SPACE 
Table, NOUN 
3, NUM 

, SPACE 
Allylic, ADJ 
substitution, NOUN 
+, CCONJ 
reaction, NOUN 
3D, NOUN 

, SPACE 
~, VERB 
ntry, PROPN 
Substrate, PROPN 
Ligaad, PROPN 
b, PROPN 
Base, PROPN 
Reaction, NOUN 
Yield, PROPN 
~, PUNCT 
E.e, PROPN 
¢, PROPN 

, SPACE 
time, NOUN 
c, PROPN 
configuration, NOUN 
Notes, VERB 
f, PROPN 

, SPACE 
R, NOUN 
+, PUNCT 
Ph, PROPN 
2A, ADJ 
BSA, PROPN 
h, VERB 
83, NUM 
84, NUM 
R, NOUN 

, SPACE 
2, NUM 
R, NOUN 
+, CCONJ 
Ph, PROPN 
3A, NOUN 
BSA, PROPN 
5, NUM 
h, NOUN 
71, NUM 
50, NUM 
R, NOUN 

, SPACE 
3, NUM 
R, NOUN 
Ph, PROPN 
4A, NOUN 
BSA, PROPN 
~, VERB 
t, X 
77, NUM 
31, NUM 
R, NOUN 

, SPACE 
4, NUM 
R, NOUN 
~-, PUNCT 
Ph, VERB 
~A, PUNCT 
BSA, PROPN 
18, NUM 
h, NOUN 
~7, ADV 
R, PROPN 

, SPACE 
R, NOUN 
~-, PUNCT 
Ph, PROPN 
6A, NOUN 
BSA, PROPN 
20, NUM 
77, NUM 
7, NUM 
R, NOUN 

, SPACE 
O, INTJ 
R, NOUN 
~, PUNCT 
Ph, PROPN 
10A, NUM 
BSA, PROPN 
4, NUM 
tt, NOUN 
75, NUM 
52, NUM 
R, NOUN 

, SPACE 
7, NUM 
R, PROPN 
+, CCONJ 
Ph, PROPN 
IIA, PROPN 
BSA, PROPN 
20h, X 
41, NUM 
77(R, NUM 

, SPACE 
8, NUM 
R, NOUN 
--~, NOUN 
Ph, PROPN 
2A, PROPN 
Nail, PROPN 
18, NUM 
h, NOUN 
89, NUM 
82, NUM 
R, NOUN 

, SPACE 
9, NUM 
R, NOUN 
~, PUNCT 
Ph, PROPN 
3A, NOUN 
Nail, PROPN 
O, INTJ 
h, NOUN 
82, NUM 
37, NUM 
R, NOUN 

, SPACE 
l0, PROPN 
R, NOUN 
Ph, PROPN 
4A, PROPN 
Nail, PROPN 
O, INTJ 
h, NOUN 
85, NUM 
16, NUM 
R, NOUN 

, SPACE 
1, NUM 
R, NOUN 
Pit, PROPN 
SA, PROPN 
Nail, PROPN 
6, NUM 
h, NOUN 
85, NUM 
~R, PROPN 

, SPACE 
12, NUM 
R, NOUN 
Ph, PROPN 
6A, NOUN 
Nail, PROPN 
6, NUM 
h, NOUN 
81, NUM 
5, NUM 
R, NOUN 

, SPACE 
13, NUM 
R, PROPN 
Ph, PROPN 
10A, NUM 
Nail, PROPN 
4, NUM 
h, NOUN 
99, NUM 
59, NUM 
R, NOUN 

, SPACE 
14, NUM 
R, NOUN 
Ph, PROPN 
IIA, PROPN 
Nail, PROPN 
4, NUM 
h, NOUN 
83, NUM 
77, NUM 
R, NOUN 

, SPACE 
15, NUM 
R, NOUN 
~, NOUN 
Ph, PROPN 
2A, PROPN 
BSA, PROPN 
18, NUM 
h, NOUN 
91, NUM 
84, NUM 
+, PROPN 
R, NOUN 

, SPACE 
t0, PROPN 
R, NOUN 
Ph, PROPN 
2A, NOUN 
BSA, PROPN 
h, VERB 
83, NUM 
86, NUM 
R, NOUN 

, SPACE 
17, NUM 
g, NOUN 
~, PUNCT 
Ph, PROPN 
2A, NOUN 
BSA, PROPN 
2, NUM 
days, NOUN 

, SPACE 
Ig, PROPN 
R, NOUN 
~, PUNCT 
Ph, PROPN 
3A, NOUN 
BSA, PROPN 
2, NUM 
days, NOUN 
74, NUM 
52, NUM 
R, NOUN 

, SPACE 
19, NUM 
R, NOUN 
Ph, PROPN 
2A, NOUN 
BSA, PROPN 
18, NUM 
h, NOUN 
81, NUM 
79, NUM 
R, NOUN 

, SPACE 
20, NUM 
R, NOUN 
~, PUNCT 
Ph, PROPN 
2A, NOUN 
BSA, PROPN 
18, NUM 
h, NOUN 
85, NUM 
85, NUM 
R, NOUN 

, SPACE 
21, NUM 
RCH, PROPN 
~, PUNCT 
2A, PROPN 
BSA, PROPN 
24, NUM 
h, NOUN 
85, NUM 
21, NUM 
+, CCONJ 

, SPACE 
22, NUM 
RCH, PROPN 
~, PUNCT 
2A, PROPN 
BSA, PROPN 
24, NUM 
h, NOUN 
83, NUM 
23, NUM 
+, CCONJ 

, SPACE 
23, NUM 
RCH, PROPN 
~, PUNCT 
2A, PROPN 
BSA, PROPN 
24, NUM 
h, NOUN 
+4, NOUN 
24, NUM 
+, NOUN 

, SPACE 
24, NUM 
RCH, PROPN 
~, PUNCT 
2A, PROPN 
BSA, PROPN 
8, NUM 
h, NOUN 
84, NUM 
20, NUM 
+, ADJ 

, SPACE 
2~, PROPN 
RCII, PROPN 
~, PUNCT 
2A, PROPN 
BSA, PROPN 
18, NUM 
h, NOUN 
83, NUM 
15, NUM 
+, CCONJ 

, SPACE 
20, NUM 
RCll, NOUN 
~, PUNCT 
IOA, PROPN 
BSA, PROPN 
18, NUM 
h, NOUN 
84, NUM 
<, X 

, SPACE 
2"/, VERB 
RCH, PROPN 
~, PUNCT 
IIA, PROPN 
BSA, PROPN 
18, NUM 
h, NOUN 
54, NUM 
33, NUM 
+, PROPN 
volume, NOUN 
4, NUM 
ml, NOUN 

, SPACE 
Pd:(dlm}4, NOUN 

, SPACE 
Pd(OAc)2, NOUN 

, SPACE 
00(7, VERB 

, SPACE 
Lig, NOUN 
+, NUM 
0.5, NUM 
mol'~F, NOUN 

, SPACE 
Lig+, X 
2, NUM 
mole, NOUN 

, SPACE 
0+C, NUM 

, SPACE 
10"C, NUM 

, SPACE 
solvent, NOUN 
DMF, PROPN 

, SPACE 
solvent, NOUN 
CH, PROPN 
.~CN, PROPN 

, SPACE 
Scheme, NOUN 
2, NUM 
reaction, NOUN 
+, PROPN 
3, NUM 
entries, NOUN 
1, NUM 
7, NUM 
15, NUM 
25, NUM 
~e, PUNCT 
Table, PROPN 
footnote, VERB 
+, ADV 
~, PUNCT 
entries, NOUN 
8, NUM 
14, NUM 
E)+l,3+dipheavlprop+2, NUM 
ene, NOUN 
l, PROPN 
yl, PROPN 
acetate, NOUN 
rereaD, PROPN 
dimethyl, PROPN 

, SPACE 
~, NOUN 
tloaat¢, PUNCT 
t,5, PROPN 
retool, NOUN 
sodium, NOUN 
hydride, NOUN 
l.5, X 
retool, ADJ 
L, PROPN 
PdCl, PROPN 
real%, VERB 
solvent, ADJ 
THF, PROPN 
RT, PROPN 
Section, NOUN 
3.5.4, NUM 
b, X 
absolute, ADJ 
configuration, NOUN 

, SPACE 
S)~,,,~(S, PROPN 
R)p, PROPN 
depicted, VERB 
it~, PROPN 
Scheme, PROPN 
c, PROPN 
Entries, PROPN 
+20, VERB 
monitored, VERB 
TLC, PROPN 
stopped, VERB 
starting, NOUN 
material, NOUN 
detected, VERB 

, SPACE 
p, NOUN 
~, X 
gre, NOUN 
~, PROPN 
s, PART 
coutd, VERB 
t, NOUN 
~, PUNCT 
ti, NOUN 
~, PROPN 
ed, PROPN 
d, X 
lsul, NOUN 
~, VERB 
ted, VERB 
yield, NOUN 
Esthn0,ted, VERB 
shift, NOUN 
exl, NOUN 
~, NOUN 
ximents, NOUN 
Eu(hfc)~, X 
HPLC, PROPN 
Chirakel, PROPN 
OD, PROPN 
H, PROPN 
entries, NOUN 
~0, NOUN 

, SPACE 
chir, PROPN 
~, PROPN 
l, PROPN 
GC, PROPN 
Octakis(f, PROPN 
O, NOUN 
methyl-2,3, NOUN 
di, NOUN 
O, NOUN 
pemyD--,/-cycledextrin, NOUN 
shift, VERB 
experiments, NOUN 
Eu(hfc)~, NUM 
entries, NOUN 
21, NUM 
27, NUM 
+, PUNCT 
Variation, PROPN 
standard, ADJ 

, SPACE 
procedures, NOUN 


, SPACE 
M., PROPN 
Widhabn, PROPN 
et, NOUN 
aL, PROPN 
Journal, PROPN 
Organometallic, PROPN 
Chemistt_~, PROPN 
523, NUM 
1996, NUM 
167, NUM 
178, NUM 
171, NUM 

, SPACE 
17, NUM 
observed, VERB 
group, NOUN 
homologues, NOUN 

, SPACE 
contrast, NOUN 
ligands, NOUN 
10A, NUM 
IIA, PROPN 
N, PROPN 
CHa, PROPN 

, SPACE 
instead, ADV 
O, NOUN 
showed, VERB 
opposite, ADJ 
behavior, NOUN 
IIA, PROPN 
77, NUM 

, SPACE 
e.e, PROPN 
exhibits, VERB 
significantly, ADV 
higher, ADJ 
efficiency, NOUN 
10A, NUM 

, SPACE 
52, NUM 
e.e, PROPN 
speculated, VERB 
reversal, NOUN 

, SPACE 
presence, NOUN 
catalytically, ADV 
active, ADJ 

, SPACE 
palladium, NOUN 
complex, NOUN 
10A., PROPN 

, SPACE 
reaction, NOUN 
3, X 
sufficiently, ADV 
sensitive, ADJ 

, SPACE 
structural, ADJ 
variations, NOUN 
additional, ADJ 
experiments, NOUN 

, SPACE 
extend, VERB 
scope, NOUN 
limitations, NOUN 
new, ADJ 

, SPACE 
auxiliaries, NOUN 
Table, NOUN 
3, NUM 
N, PROPN 
O, NOUN 
bis(trimethylsilyl)acetamide, NUM 

, SPACE 
BSA, PROPN 
substituted, VERB 
Nail, PROPN 
enantiomeric, ADJ 
excesses, NOUN 

, SPACE 
somewhat, ADV 
lower, ADJ 
similar, ADJ 
trend, NOUN 
observed, VERB 

, SPACE 
experiments, NOUN 
isolated, VERB 
PdCI, NOUN 
2, NUM 
complexes, NOUN 
2A-6A, NUM 

, SPACE 
6a, NOUN 
b, X 
found, VERB 
better, ADJ 

, SPACE 
reproducible, ADJ 
results, NOUN 
W,~, PROPN 
noticed, VERB 
effect, NOUN 
previ-, NOUN 

, SPACE 
ously, ADV 
reported, VERB 
Allen, PROPN 
et, PROPN 
al, PROPN 
11, NUM 
concentra-, ADJ 

, SPACE 
tion, NOUN 
reactants, NOUN 
influenced, VERB 
rate, NOUN 
reaction, NOUN 

, SPACE 
significantly, ADV 
e.e, PROPN 
remained, VERB 
unaffected, ADJ 

, SPACE 
BSA, PROPN 
1, NUM 
ml, NOUN 
CH.,CI, PROPN 
conversion, NOUN 
completed, VERB 
1, NUM 
h, NOUN 
reaction, NOUN 
4, NUM 
ml, NOUN 
CH2C, PROPN 
2, NUM 

, SPACE 
took, VERB 
18, NUM 
h, NOUN 
completion, NOUN 
entries, NOUN 
9, NUM 
15, NUM 

, SPACE 
addition, NOUN 
Pd(C3Hs)CI, VERB 
2, NUM 
Pd2(dba, ADJ 
4, NUM 
12, NUM 
dba=, PROPN 

, SPACE 
C6Hs, PROPN 
CH, PROPN 
=, SYM 
CH, PROPN 
CO, PROPN 
CII, PROPN 
CILC6H, NOUN 
5, NUM 
Pd(OAc)~, PROPN 

, SPACE 
tested, VERB 
sources, NOUN 
palladium, NOUN 
Pd:(dba, PROPN 
4, NUM 

, SPACE 
showed, VERB 
slightly, ADV 
higher, ADJ 
e.e, PROPN 
good, ADJ 
chemical, NOUN 
reactiv-, ADJ 

, SPACE 
ity, NOUN 
Pd(OAc, PROPN 
2, NUM 
proved, VERB 
largely, ADV 
unreactive, ADJ 
en-, X 

, SPACE 
tries, VERB 
1, NUM 
16, NUM 
17, NUM 
Lowering, VERB 
reaction, NOUN 
temperature, NOUN 

, SPACE 
decreased, VERB 
reaction, NOUN 
rate, NOUN 
dramatically, ADV 
asym-, ADJ 

, SPACE 
metric, ADJ 
induction, NOUN 
slightly, ADV 
improved, VERB 
entries, NOUN 
9, NUM 

, SPACE 
18, NUM 
Finally, ADV 
ligand, NOUN 
Pd, PROPN 
ratio, NOUN 
varied, ADJ 
entries, NOUN 
19, NUM 

, SPACE 
0.5, NUM 
1, NUM 
8, NUM 
1, NUM 
1, NUM 
20, NUM 
2:1, NUM 
results, NOUN 
pointed, VERB 

, SPACE 
1, NUM 
complex, ADJ 
catalytically, PROPN 
active, ADJ 
species, NOUN 

, SPACE 
equilibrium, NOUN 
constant, ADJ 
1, NUM 
results, NOUN 
encouraged, VERB 

, SPACE 
extend, VERB 
investigations, NOUN 
allylic, ADJ 
substrates, NOUN 

, SPACE 
phenyi, PROPN 
groups, NOUN 
like, ADP 
E)-pent-3, NOUN 
ene-2, NUM 
yl, NOUN 
acetate, NOUN 

, SPACE 
14, NUM 
3, NUM 
acetoxy, PROPN 
cyclohex, PROPN 
l, NOUN 
ene, NOUN 
substrates, VERB 

, SPACE 
reports, NOUN 
high, ADJ 
asymmetric, ADJ 
induction, NOUN 
rare, ADJ 

, SPACE 
13, NUM 
efficient, ADJ 
ligand, NOUN 
2A, PROPN 
14, NUM 
ob-, PRON 

, SPACE 
tained, VERB 
good, ADJ 
chemical, NOUN 
yield, NOUN 
85, NUM 
e.e, PROPN 

, SPACE 
a~, PROPN 

, SPACE 
II, PROPN 

, SPACE 
b, PROPN 

, SPACE 
Fig, PROPN 
3, NUM 
Diaslereomeric, ADJ 
intermediates, NOUN 
interconvertible, ADJ 
av, NOUN 
o'-~, NOUN 
mechanism, NOUN 
b, X 
Schematic, ADJ 
representation, NOUN 
presumptive, ADJ 
predominat, NOUN 

, SPACE 
ing, ADJ 
allylic, ADJ 
intermediate, ADJ 
Pd-2A, NUM 
catalyzed, ADJ 
allylie, NOUN 
alkylation, NOUN 


, SPACE 
172, NUM 
M., PROPN 
Widhalm, PROPN 
ctal./Journal, NOUN 
Oi, PROPN 
gam, NOUN 
~, PUNCT 
metalli¢, VERB 
Chemi,~'try, PROPN 
523, NUM 
11996, NUM 
167, NUM 
178, NUM 

, SPACE 
low, ADJ 
21%5, NUM 
result, NOUN 
improved, VERB 
signifi-, NOUN 

, SPACE 
cantly, ADV 
lowering, VERB 
temperature, NOUN 
entries, NOUN 
21, NUM 
23, NUM 

, SPACE 
varying, VERB 
solvent, NOUN 
entries, NOUN 
21, NUM 
24, NUM 
25, NUM 
slightly, ADV 

, SPACE 
higher, ADJ 
asymmetric, ADJ 
induction, NOUN 
achieved, VERB 

, SPACE 
IIA, PROPN 
33, NUM 
e.e, PROPN 
10A, PROPN 
failed, VERB 
enantiose-, ADJ 

, SPACE 
iectivity, NOUN 
entries, NOUN 
26, NUM 
27, NUM 
reaction, NOUN 
cyclic, ADJ 

, SPACE 
substrate, NOUN 
3, NUM 
aeetoxy, NOUN 
cyclohex-, PROPN 
l, NOUN 
ene, NOUN 
proceeded, VERB 
smoothly, ADV 

, SPACE 
good, ADJ 
chemical, NOUN 
yield, NOUN 
enantiose-, ADJ 

, SPACE 
lectivity, NOUN 
included, VERB 
Table, NOUN 
2, NUM 

, SPACE 
Despite, SCONJ 
limited, ADJ 
number, NOUN 
experiments, NOUN 
strik-, NOUN 

, SPACE 
ing, ADJ 
differences, NOUN 
enantioselection, NOUN 
exhibited, VERB 

, SPACE 
C, PROPN 
C, NOUN 
coupling, NOUN 
reactions, NOUN 
worth, ADJ 
consideration, NOUN 

, SPACE 
think, VERB 
behavior, NOUN 
rationalized, VERB 
basis, NOUN 

, SPACE 
different, ADJ 
mechanistic, ADJ 
suggestions, NOUN 
15-(3, X 
re-, PRON 

, SPACE 
ported, VERB 
literature, NOUN 
8, NUM 
10, NUM 

, SPACE 
Model, PROPN 
reactions, NOUN 
25, NUM 
chiral, ADJ 
Grignard, PROPN 

, SPACE 
reagents, NOUN 
involved, VERB 
generally, ADV 
differ, VERB 
3, NUM 

, SPACE 
reactions, NOUN 
2, X 
configuration, NOUN 
determining, VERB 
step, NOUN 

, SPACE 
enantioselective, ADJ 
formation, NOUN 
alkyl, ADJ 
metal, NOUN 
inter-, NOUN 

, SPACE 
mediate, NOUN 
carbon, NOUN 
fragments, VERB 
o'-bouud, PROPN 

, SPACE 
metal, NOUN 
center, NOUN 
followed, VERB 
reductive, ADJ 
elimination, NOUN 

, SPACE 
product, NOUN 
retention, NOUN 
configuration, NOUN 

, SPACE 
contrary, NOUN 
reaction, NOUN 
3, X 
nueleophile, NOUN 
attacks, VERB 

, SPACE 
terminal, ADJ 
carbon, NOUN 
atom, NOUN 
w, NOUN 
allyl, ADJ 
complex, NOUN 
out-, ADJ 

, SPACE 

, SPACE 
2, X 
enantiodetermining, VERB 
step, NOUN 

, SPACE 
selective, ADJ 
reaction, NOUN 
enantiomeric, PROPN 
ibrm, PROPN 

, SPACE 
Grignard, PROPN 
reagent, NOUN 
reaction, NOUN 
usually, ADV 
considered, VERB 

, SPACE 
kinetic, ADJ 
optical, ADJ 
resolution, NOUN 
Sa, PROPN 
bo, PROPN 
h, PROPN 
cases, VERB 

, SPACE 
diorg, NOUN 
anometal, ADJ 
comple~, NOUN 
asymmetric, NOUN 
cente, NOUN 

, SPACE 
i~, PROPN 
fixed, VERB 
precedes, NOUN 
reductive, ADJ 
elimination, NOUN 

, SPACE 
product, NOUN 
t, NOUN 
~, NOUN 
action, NOUN 
proceeding, VERB 
tinder, NOUN 

, SPACE 
¢aialysis, NOUN 
fetTocenyloN, ADJ 
=, NOUN 
P, NOUN 
ligands, NOUN 
mechanism, NOUN 

, SPACE 
proposed, VERB 
postulates, VERB 
weak, ADJ 
N, PROPN 
=, PROPN 
Mg, PROPN 
interaction, NOUN 

, SPACE 
account, VERB 
high, ADJ 
enantioselectivity, NOUN 
Sa, PROPN 
contra, PROPN 
~, PROPN 
t, PROPN 

, SPACE 
epimerisation, NOUN 
chiral, ADJ 
carbon, NOUN 
center, NOUN 
I~=hydride, X 

, SPACE 
dimination, NOUN 
discussed, VERB 
8a, NUM 
14, NUM 
approo, NOUN 

, SPACE 
priate, NOUN 
donor, NOUN 
atom, NOUN 
ligand, NOUN 
structure, NOUN 
available, ADJ 

, SPACE 
transient, ADJ 
steric, ADJ 
interactions, NOUN 
Grignard, PROPN 
reagent, NOUN 

, SPACE 
chiral, ADJ 
carbon, NOUN 
bone, NOUN 
operate, VERB 
induce, VERB 

, SPACE 
enantiodifferentiation, NOUN 
Tentatively, ADV 
assume, VERB 

, SPACE 
stercoselective, ADJ 
association, NOUN 
step, NOUN 
responsible, ADJ 
lbr, NOUN 

, SPACE 
e, NOUN 
e, NOUN 
diffet, NOUN 
~, NOUN 
ence, NOUN 
t, NOUN 
~, NOUN 
activity, NOUN 

, SPACE 
diastereomeric, ADJ 
diorganometal, NOUN 
intermediates, NOUN 
Sugges, PROPN 

, SPACE 
tions, NOUN 
mechanism, NOUN 
2, NUM 
spa, NOUN 
~, PUNCT 
e, NOUN 
~*allyl, NOUN 

, SPACE 
intermediates, NOUN 
likely, ADJ 
involved, VERB 
9b, PROPN 
Never-, PROPN 

, SPACE 
theless, NOUN 
common, ADJ 
feature, NOUN 
cases, NOUN 

, SPACE 
trajectory, NOUN 
chirally, ADV 
modelled, VERB 

, SPACE 
ideal, ADJ 
manner, NOUN 
direct, VERB 
selectively, ADV 
enantiomeric, ADJ 

, SPACE 
nucleophile, ADV 
reaction, NOUN 
center, NOUN 

, SPACE 
coupling, NOUN 
3, NUM 
Ibr, ADP 
different, ADJ 
mechanism, NOUN 

, SPACE 
suggested, VERB 
10, NUM 
situation, NOUN 
mote, NOUN 
promis-, X 

, SPACE 
ing, PROPN 
non, ADJ 
~, PROPN 
chirai, ADJ 
nucleophile, ADV 
attacks, VERB 
symmet=, NUM 

, SPACE 
rical, ADJ 
allyl, NOUN 
intermediate, ADJ 
outside, ADJ 
e, PROPN 
opposite, ADP 

, SPACE 
transition, NOUN 
metal, NOUN 
preceding, VERB 
coordination, NOUN 

, SPACE 
metal, NOUN 
center, NOUN 
enantioselectivity, NOUN 
ovet, NOUN 
~, NOUN 
di, PROPN 
reac-, ADJ 
tion, NOUN 
governed, VERB 
features, NOUN 
preferred, ADJ 

, SPACE 
geometry, NOUN 
allyl, PROPN 
complex, NOUN 
Fig, PROPN 
3(a, NUM 
II, PROPN 

, SPACE 
b, X 
regioselectivity, NOUN 
nucleophilic, ADJ 
attack, NOUN 

, SPACE 
molecular, ADJ 
modelling, NOUN 
calculations, NOUN 
gained, VERB 

, SPACE 
evidence, NOUN 
positive, ADJ 
interaction, NOUN 

, SPACE 
1,3, NUM 
diphenyl, NOUN 
allyl, NOUN 
moiety, NOUN 
P, NOUN 
phenyl, NOUN 
rings, NOUN 

, SPACE 
responsible, ADJ 
highly, ADV 
preferred, VERB 
steric, ADJ 
arrange-, NUM 

, SPACE 
mere, NOUN 
rr, ADJ 
aUyi, PROPN 
complex, NOUN 
15, NUM 
hypothesis, NOUN 

, SPACE 
corroborated, VERB 
dramatic, ADJ 
drop, NOUN 
e.e, PROPN 
corre-, ADJ 

, SPACE 
sponding, VERB 
dimethyl, NOUN 
allyl, PROPN 
substrate, NOUN 
employed, VERB 

, SPACE 
terminal, ADJ 
carbon, NOUN 
atoms, NOUN 
allyl, ADJ 
fragment, NOUN 
3, NUM 

, SPACE 
~, PUNCT 
distant, ADJ 
good, ADJ 
regioselectivity, NOUN 
caused, VERB 

, SPACE 
different, ADJ 
steric, ADJ 
interactions, NOUN 
relatively, ADV 
easily, ADV 
at-, SCONJ 

, SPACE 
tained, VERB 
hypothetical, ADJ 
structure, NOUN 
prefen, PROPN 
~, PUNCT 
ed, PROPN 
inter-, PROPN 

, SPACE 
mediate, NOUN 
S)a~,,a~-configuration, NOUN 
depicted, VERB 
Fig, PROPN 

, SPACE 
3(b, NUM 
showing, VERB 
significantly, ADV 
better, ADJ 
accessibility, NOUN 

, SPACE 
labeled, VERB 
allylic, ADJ 
carbon, NOUN 
R)-config-, NOUN 

, SPACE 
urated, ADJ 
product, NOUN 
arises, VERB 

, SPACE 
3, X 
Experimental, ADJ 
details, NOUN 

, SPACE 
3,1, NOUN 
General, ADJ 
procedures, NOUN 

, SPACE 
M.p, X 
Kofler, PROPN 
Heiztisch, PROPN 
Mikroskop, PROPN 
uncorrected, ADJ 

, SPACE 
NMR, PROPN 
Bruker, PROPN 
AC, PROPN 
250, NUM 
F, PROPN 
400, NUM 
WB, PROPN 
other-, ADJ 

, SPACE 
wise, ADJ 
noted, VERB 
spectra, PROPN 
recorded, VERB 
CDCI~, NOUN 
250.13, NUM 

, SPACE 
400.13, NUM 
Mtlz, PROPN 
respectively, ADV 
IH, PROPN 
100.62, NUM 
MHz, NOUN 

, SPACE 
l'tC{IH, ADJ 
Jomodulaled, VERB 
161.98, NUM 
MHz, NOUN 
PITH, PROPN 

, SPACE 
Abbreviations, NOUN 
br, PROPN 
broad, ADJ 
p, PROPN 
pseudo, NOUN 
Chemical, ADJ 
shifts, NOUN 

, SPACE 
ar~, PROPN 
given, VERB 
pans, NOUN 
nlillion, NOUN 
relative, ADJ 
TMS, PROPN 
H, NOUN 
i.~f, PROPN 

, SPACE 
85¢i~, NUM 
~i, PUNCT 
lO., PROPN 
~i, PROPN 
p, PROPN 
llhosphol.tis~,carbon, NOUN 
coupling, NOUN 

, SPACE 
constants, NOUN 
Jr, PROPN 
identified, VERB 
comparison, NOUN 
I'tC, PROPN 

, SPACE 
NMR, PROPN 
spectra, ADJ 
reeoi0d, NOUN 
~, VERB 
d, X 
62.9ti, PROPN 
100.f~2, PROPN 
MI.I, ADV 
re=, VERB 

, SPACE 
spectively, ADV 
MS, PROPN 
Varhin, PROPN 
MAT, PROPN 
CIt7, PROPN 
FAItoMS, PROPN 
Fhinigan, PROPN 

, SPACE 
MAT-95, PROPN 
Polarimeter, NOUN 
PerkinoEInier, ADJ 
241, NUM 
d~, PROPN 
din, PROPN 

, SPACE 
thermostaited, VERB 
Elemental, ADJ 
analyses, NOUN 
Mikroanalytiscbes, PROPN 

, SPACE 
Laboratorium, PROPN 
der, NOUN 
Universit, PROPN 
~, PUNCT 
Wien, PROPN 

, SPACE 
3.2, NUM 
Solvents, NOUN 
reagents, NOUN 

, SPACE 
THF, PROPN 
distilled, VERB 
fl'om, ADJ 
potassium, NOUN 
henzophenone, NOUN 

, SPACE 
ketyl, NOUN 
Et, PROPN 
~, NOUN 
O, INTJ 
LiAIH, NOUN 
CH, PROPN 
CI, PROPN 
~, NOUN 
acetonitrile, ADJ 

, SPACE 
DMF, PROPN 
distilled, VERB 
fi'om, PROPN 
~., PUNCT 
DMF, PROPN 
stored, VERB 

, SPACE 
molecular, ADJ 
sieves, NOUN 
4, NUM 
Ethyl, PROPN 
at'crate, PROPN 
EE, PROPN 
distilled, VERB 

, SPACE 
petroleum, NOUN 
ether, NOUN 
b, PROPN 
p, PROPN 
~-70, NUM 
C, PROPN 
PE, PROPN 
pur-, PROPN 

, SPACE 
chased, VERB 
solvents, NOUN 
analytical, ADJ 
grade, NOUN 

, SPACE 
TLC, PROPN 
TLC, PROPN 
aluminium, NOUN 
sheet, NOUN 
silica, PROPN 
gel, PROPN 
60, NUM 
~, PUNCT 
4, X 
Merck, PROPN 

, SPACE 
Column, PROPN 
chronlatography, NOUN 
silica, PROPN 
gel, PROPN 
60, NUM 
230, NUM 
+, NUM 
400, NUM 
mesh, NOUN 

, SPACE 
ASTM, PROPN 
Met, PROPN 
~, PROPN 
ck, PROPN 
separation, NOUN 
diastereomers, NOUN 

, SPACE 
silica, PROPN 
gel, PROPN 
dried, VERB 
days, NOUN 
140, NUM 
160, NUM 
°, NUM 
C, NOUN 

, SPACE 
calculated, VERB 
water, NOUN 
added, VERB 
shaking, VERB 

, SPACE 
adsorbant, NOUN 
allowed, VERB 
stand, VERB 
days, NOUN 

, SPACE 
reach, VERB 
homogeneity, NOUN 

, SPACE 
Allylphenylether, PROPN 
161, NUM 
tetrakis(dibenzylideneaceton)-, ADP 

, SPACE 
dipalladium(0, X 
2, NUM 
1,2, NUM 
bis(phenylphosphino)benzene, NUM 


, SPACE 
M., PROPN 
Widhalm, PROPN 
et, PROPN 
al, PROPN 
Journal, PROPN 
Organometallic, PROPN 
Chemistry, PROPN 
523, NUM 
11996, NUM 
67-, NUM 
78, NUM 
173, NUM 

, SPACE 
17, NUM 
N, PROPN 
O, NOUN 
bis(trimethylsilyl)acetamide, NUM 
BSA, PROPN 
distilled, VERB 

, SPACE 
Fluka, PROPN 
n, CCONJ 
butyl, ADJ 
lithium, NOUN 
solution, NOUN 
1.6, NUM 
M, PROPN 
hexane, NOUN 

, SPACE 
Merck, PROPN 
di, NOUN 
p,-chloro, PROPN 
bis, PROPN 
q3, NOUN 
ailylpailadium(ll, PROPN 
Strem, PROPN 

, SPACE 
E)-pent-3, NOUN 
ene-2, NUM 
yl, NOUN 
acetate, NOUN 
8, NUM 
E)-, PROPN 
1,3, NUM 
diphenyiprop-, NOUN 

, SPACE 
3, NUM 
ene, NOUN 
l, NOUN 
yl, PROPN 
acetate, NOUN 
19, NUM 
dimethyl, PROPN 
malonate, VERB 
Aldrich, PROPN 

, SPACE 
99, NUM 
+, NUM 
nickel, NOUN 
chloride, NOUN 
nickel, NOUN 
chloride, NOUN 
hexahydrat, NOUN 

, SPACE 
Aldrich, PROPN 
99, NUM 
palladium(If)acetate, NOUN 
Strem, PROPN 
97, NUM 
l-, PROPN 

, SPACE 
phenylethyl, PROPN 
